"Sample Name"	"Protocol REF"	"Parameter Value[Post Extraction]"	"Parameter Value[Derivatization]"	"Extract Name"	"Protocol REF"	"Parameter Value[Chromatography Instrument]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Column model]"	"Parameter Value[Column type]"	"Labeled Extract Name"	"Label"	"Term Source REF"	"Term Accession Number"	"Protocol REF"	"Parameter Value[Scan polarity]"	"Parameter Value[Scan m/z range]"	"Parameter Value[Instrument]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Ion source]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Mass analyzer]"	"Term Source REF"	"Term Accession Number"	"MS Assay Name"	"Raw Spectral Data File"	"Protocol REF"	"Normalization Name"	"Derived Spectral Data File"	"Protocol REF"	"Data Transformation Name"	"Metabolite Assignment File"
"Mouse 109_liver 0"	"Extraction"	"40 μl 10 mM ammonium acetate"	"none"	"Alkaline"	""	"Waters ACQUITY UPLC H-Class System"	""	""	"Hypercarb Porous Graphitic Carbon (3 μm, 2 mm x 100 mm; Thermo Scientific)"	"reverse phase"	""	""	""	""	""	"positive"	""	"Waters Q-Tof Premier"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole time-of-flight"	""	""	"Mouse 109_liver 0 Alkaline"	"T04251507.raw"	"Data transformation"	"Murine Normalization File.xlsx"	""	"Metabolite identification"	""	"m_nr_mouse_kinetics_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"Mouse 110_liver 0"	"Extraction"	"40 μl 10 mM ammonium acetate"	"none"	"Alkaline"	""	"Waters ACQUITY UPLC H-Class System"	""	""	"Hypercarb Porous Graphitic Carbon (3 μm, 2 mm x 100 mm; Thermo Scientific)"	"reverse phase"	""	""	""	""	""	"positive"	""	"Waters Q-Tof Premier"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole time-of-flight"	""	""	"Mouse 110_liver 0 Alkaline"	"T04251514.raw"	"Data transformation"	"Murine Normalization File.xlsx"	""	"Metabolite identification"	""	"m_nr_mouse_kinetics_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"Mouse 111_liver 0"	"Extraction"	"40 μl 10 mM ammonium acetate"	"none"	"Alkaline"	""	"Waters ACQUITY UPLC H-Class System"	""	""	"Hypercarb Porous Graphitic Carbon (3 μm, 2 mm x 100 mm; Thermo Scientific)"	"reverse phase"	""	""	""	""	""	"positive"	""	"Waters Q-Tof Premier"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole time-of-flight"	""	""	"Mouse 111_liver 0 Alkaline"	"T04251523.raw"	"Data transformation"	"Murine Normalization File.xlsx"	""	"Metabolite identification"	""	"m_nr_mouse_kinetics_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"Mouse 112_liver 2"	"Extraction"	"40 μl 10 mM ammonium acetate"	"none"	"Alkaline"	""	"Waters ACQUITY UPLC H-Class System"	""	""	"Hypercarb Porous Graphitic Carbon (3 μm, 2 mm x 100 mm; Thermo Scientific)"	"reverse phase"	""	""	""	""	""	"positive"	""	"Waters Q-Tof Premier"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole time-of-flight"	""	""	"Mouse 112_liver 2 Alkaline"	"T04251510.raw"	"Data transformation"	"Murine Normalization File.xlsx"	""	"Metabolite identification"	""	"m_nr_mouse_kinetics_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"Mouse 113_liver 2"	"Extraction"	"40 μl 10 mM ammonium acetate"	"none"	"Alkaline"	""	"Waters ACQUITY UPLC H-Class System"	""	""	"Hypercarb Porous Graphitic Carbon (3 μm, 2 mm x 100 mm; Thermo Scientific)"	"reverse phase"	""	""	""	""	""	"positive"	""	"Waters Q-Tof Premier"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole time-of-flight"	""	""	"Mouse 113_liver 2 Alkaline"	"T04251513.raw"	"Data transformation"	"Murine Normalization File.xlsx"	""	"Metabolite identification"	""	"m_nr_mouse_kinetics_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"Mouse 114_liver 2"	"Extraction"	"40 μl 10 mM ammonium acetate"	"none"	"Alkaline"	""	"Waters ACQUITY UPLC H-Class System"	""	""	"Hypercarb Porous Graphitic Carbon (3 μm, 2 mm x 100 mm; Thermo Scientific)"	"reverse phase"	""	""	""	""	""	"positive"	""	"Waters Q-Tof Premier"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole time-of-flight"	""	""	"Mouse 114_liver 2 Alkaline"	"T04251519.raw"	"Data transformation"	"Murine Normalization File.xlsx"	""	"Metabolite identification"	""	"m_nr_mouse_kinetics_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"Mouse 115_liver 4"	"Extraction"	"40 μl 10 mM ammonium acetate"	"none"	"Alkaline"	""	"Waters ACQUITY UPLC H-Class System"	""	""	"Hypercarb Porous Graphitic Carbon (3 μm, 2 mm x 100 mm; Thermo Scientific)"	"reverse phase"	""	""	""	""	""	"positive"	""	"Waters Q-Tof Premier"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole time-of-flight"	""	""	"Mouse 115_liver 4 Alkaline"	"T04251515.raw"	"Data transformation"	"Murine Normalization File.xlsx"	""	"Metabolite identification"	""	"m_nr_mouse_kinetics_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"Mouse 116_liver 4"	"Extraction"	"40 μl 10 mM ammonium acetate"	"none"	"Alkaline"	""	"Waters ACQUITY UPLC H-Class System"	""	""	"Hypercarb Porous Graphitic Carbon (3 μm, 2 mm x 100 mm; Thermo Scientific)"	"reverse phase"	""	""	""	""	""	"positive"	""	"Waters Q-Tof Premier"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole time-of-flight"	""	""	"Mouse 116_liver 4 Alkaline"	"T04251516.raw"	"Data transformation"	"Murine Normalization File.xlsx"	""	"Metabolite identification"	""	"m_nr_mouse_kinetics_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"Mouse 117_liver 4"	"Extraction"	"40 μl 10 mM ammonium acetate"	"none"	"Alkaline"	""	"Waters ACQUITY UPLC H-Class System"	""	""	"Hypercarb Porous Graphitic Carbon (3 μm, 2 mm x 100 mm; Thermo Scientific)"	"reverse phase"	""	""	""	""	""	"positive"	""	"Waters Q-Tof Premier"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole time-of-flight"	""	""	"Mouse 117_liver 4 Alkaline"	"T04251522.raw"	"Data transformation"	"Murine Normalization File.xlsx"	""	"Metabolite identification"	""	"m_nr_mouse_kinetics_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"Mouse 118_liver 6"	"Extraction"	"40 μl 10 mM ammonium acetate"	"none"	"Alkaline"	""	"Waters ACQUITY UPLC H-Class System"	""	""	"Hypercarb Porous Graphitic Carbon (3 μm, 2 mm x 100 mm; Thermo Scientific)"	"reverse phase"	""	""	""	""	""	"positive"	""	"Waters Q-Tof Premier"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole time-of-flight"	""	""	"Mouse 118_liver 6 Alkaline"	"T04251505.raw"	"Data transformation"	"Murine Normalization File.xlsx"	""	"Metabolite identification"	""	"m_nr_mouse_kinetics_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"Mouse 119_liver 6"	"Extraction"	"40 μl 10 mM ammonium acetate"	"none"	"Alkaline"	""	"Waters ACQUITY UPLC H-Class System"	""	""	"Hypercarb Porous Graphitic Carbon (3 μm, 2 mm x 100 mm; Thermo Scientific)"	"reverse phase"	""	""	""	""	""	"positive"	""	"Waters Q-Tof Premier"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole time-of-flight"	""	""	"Mouse 119_liver 6 Alkaline"	"T04251512.raw"	"Data transformation"	"Murine Normalization File.xlsx"	""	"Metabolite identification"	""	"m_nr_mouse_kinetics_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"Mouse 120_liver 6"	"Extraction"	"40 μl 10 mM ammonium acetate"	"none"	"Alkaline"	""	"Waters ACQUITY UPLC H-Class System"	""	""	"Hypercarb Porous Graphitic Carbon (3 μm, 2 mm x 100 mm; Thermo Scientific)"	"reverse phase"	""	""	""	""	""	"positive"	""	"Waters Q-Tof Premier"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole time-of-flight"	""	""	"Mouse 120_liver 6 Alkaline"	"T04251526.raw"	"Data transformation"	"Murine Normalization File.xlsx"	""	"Metabolite identification"	""	"m_nr_mouse_kinetics_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"Mouse 121_liver 8"	"Extraction"	"40 μl 10 mM ammonium acetate"	"none"	"Alkaline"	""	"Waters ACQUITY UPLC H-Class System"	""	""	"Hypercarb Porous Graphitic Carbon (3 μm, 2 mm x 100 mm; Thermo Scientific)"	"reverse phase"	""	""	""	""	""	"positive"	""	"Waters Q-Tof Premier"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole time-of-flight"	""	""	"Mouse 121_liver 8 Alkaline"	"T04251518.raw"	"Data transformation"	"Murine Normalization File.xlsx"	""	"Metabolite identification"	""	"m_nr_mouse_kinetics_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"Mouse 122_liver 8"	"Extraction"	"40 μl 10 mM ammonium acetate"	"none"	"Alkaline"	""	"Waters ACQUITY UPLC H-Class System"	""	""	"Hypercarb Porous Graphitic Carbon (3 μm, 2 mm x 100 mm; Thermo Scientific)"	"reverse phase"	""	""	""	""	""	"positive"	""	"Waters Q-Tof Premier"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole time-of-flight"	""	""	"Mouse 122_liver 8 Alkaline"	"T04251520.raw"	"Data transformation"	"Murine Normalization File.xlsx"	""	"Metabolite identification"	""	"m_nr_mouse_kinetics_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"Mouse 123_liver 8"	"Extraction"	"40 μl 10 mM ammonium acetate"	"none"	"Alkaline"	""	"Waters ACQUITY UPLC H-Class System"	""	""	"Hypercarb Porous Graphitic Carbon (3 μm, 2 mm x 100 mm; Thermo Scientific)"	"reverse phase"	""	""	""	""	""	"positive"	""	"Waters Q-Tof Premier"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole time-of-flight"	""	""	"Mouse 123_liver 8 Alkaline"	"T04251525.raw"	"Data transformation"	"Murine Normalization File.xlsx"	""	"Metabolite identification"	""	"m_nr_mouse_kinetics_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"Mouse 109_liver 0"	"Extraction"	"40 μl 10 mM ammonium acetate"	"none"	"Acid"	""	"Waters ACQUITY UPLC H-Class System"	""	""	"Hypercarb Porous Graphitic Carbon (3 μm, 2 mm x 100 mm; Thermo Scientific)"	"reverse phase"	""	""	""	""	""	"positive"	""	"Waters Q-Tof Premier"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole time-of-flight"	""	""	"Mouse 109_liver 0 Acid"	"T04261507.raw"	"Data transformation"	"Murine Normalization File.xlsx"	""	"Metabolite identification"	""	"m_nr_mouse_kinetics_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"Mouse 110_liver 0"	"Extraction"	"40 μl 10 mM ammonium acetate"	"none"	"Acid"	""	"Waters ACQUITY UPLC H-Class System"	""	""	"Hypercarb Porous Graphitic Carbon (3 μm, 2 mm x 100 mm; Thermo Scientific)"	"reverse phase"	""	""	""	""	""	"positive"	""	"Waters Q-Tof Premier"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole time-of-flight"	""	""	"Mouse 110_liver 0 Acid"	"T04261514.raw"	"Data transformation"	"Murine Normalization File.xlsx"	""	"Metabolite identification"	""	"m_nr_mouse_kinetics_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"Mouse 111_liver 0"	"Extraction"	"40 μl 10 mM ammonium acetate"	"none"	"Acid"	""	"Waters ACQUITY UPLC H-Class System"	""	""	"Hypercarb Porous Graphitic Carbon (3 μm, 2 mm x 100 mm; Thermo Scientific)"	"reverse phase"	""	""	""	""	""	"positive"	""	"Waters Q-Tof Premier"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole time-of-flight"	""	""	"Mouse 111_liver 0 Acid"	"T04261523.raw"	"Data transformation"	"Murine Normalization File.xlsx"	""	"Metabolite identification"	""	"m_nr_mouse_kinetics_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"Mouse 112_liver 2"	"Extraction"	"40 μl 10 mM ammonium acetate"	"none"	"Acid"	""	"Waters ACQUITY UPLC H-Class System"	""	""	"Hypercarb Porous Graphitic Carbon (3 μm, 2 mm x 100 mm; Thermo Scientific)"	"reverse phase"	""	""	""	""	""	"positive"	""	"Waters Q-Tof Premier"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole time-of-flight"	""	""	"Mouse 112_liver 2 Acid"	"T04261510.raw"	"Data transformation"	"Murine Normalization File.xlsx"	""	"Metabolite identification"	""	"m_nr_mouse_kinetics_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"Mouse 113_liver 2"	"Extraction"	"40 μl 10 mM ammonium acetate"	"none"	"Acid"	""	"Waters ACQUITY UPLC H-Class System"	""	""	"Hypercarb Porous Graphitic Carbon (3 μm, 2 mm x 100 mm; Thermo Scientific)"	"reverse phase"	""	""	""	""	""	"positive"	""	"Waters Q-Tof Premier"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole time-of-flight"	""	""	"Mouse 113_liver 2 Acid"	"T04261513.raw"	"Data transformation"	"Murine Normalization File.xlsx"	""	"Metabolite identification"	""	"m_nr_mouse_kinetics_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
