"Sample Name"	"Protocol REF"	"Parameter Value[Post Extraction]"	"Parameter Value[Derivatization]"	"Extract Name"	"Protocol REF"	"Parameter Value[Chromatography Instrument]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Column model]"	"Parameter Value[Column type]"	"Labeled Extract Name"	"Label"	"Term Source REF"	"Term Accession Number"	"Protocol REF"	"Parameter Value[Scan polarity]"	"Parameter Value[Scan m/z range]"	"Parameter Value[Instrument]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Ion source]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Mass analyzer]"	"Term Source REF"	"Term Accession Number"	"MS Assay Name"	"Raw Spectral Data File"	"Protocol REF"	"Normalization Name"	"Derived Spectral Data File"	"Protocol REF"	"Data Transformation Name"	"Metabolite Assignment File"
"Human_N=1_peripheral blood mononuclear cell 1000 mg Pre h"	"Extraction"	"40 μl Water/MeOH (60/40% (v/v))"	"none"	"Alkaline"	"Chromatography"	"Waters ACQUITY UPLC H-Class System"	""	""	"Hypercarb Porous Graphitic Carbon (3 μm, 1 mm x 100 mm; Thermo Scientific)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	""	"Waters ACQUITY TQD"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"triple quadrupole"	""	""	"Human_N=1_peripheral blood mononuclear cell 1000 mg Pre h Alkaline"	"TQ05281404.raw"	"Data transformation"	"Nof1 human experiment Normalization.xlsx"	""	"Metabolite identification"	""	"m_nr_kinetics_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"Human_N=1_peripheral blood mononuclear cell 1000 mg 0.3 h"	"Extraction"	"40 μl Water/MeOH (60/40% (v/v))"	"none"	"Alkaline"	"Chromatography"	"Waters ACQUITY UPLC H-Class System"	""	""	"Hypercarb Porous Graphitic Carbon (3 μm, 1 mm x 100 mm; Thermo Scientific)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	""	"Waters ACQUITY TQD"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"triple quadrupole"	""	""	"Human_N=1_peripheral blood mononuclear cell 1000 mg 0.3 h Alkaline"	"TQ05281405.raw"	"Data transformation"	"Nof1 human experiment Normalization.xlsx"	""	"Metabolite identification"	""	"m_nr_kinetics_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"Human_N=1_peripheral blood mononuclear cell 1000 mg 0.6 h"	"Extraction"	"40 μl Water/MeOH (60/40% (v/v))"	"none"	"Alkaline"	"Chromatography"	"Waters ACQUITY UPLC H-Class System"	""	""	"Hypercarb Porous Graphitic Carbon (3 μm, 1 mm x 100 mm; Thermo Scientific)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	""	"Waters ACQUITY TQD"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"triple quadrupole"	""	""	"Human_N=1_peripheral blood mononuclear cell 1000 mg 0.6 h Alkaline"	"TQ05281406.raw"	"Data transformation"	"Nof1 human experiment Normalization.xlsx"	""	"Metabolite identification"	""	"m_nr_kinetics_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"Human_N=1_peripheral blood mononuclear cell 1000 mg 1 h"	"Extraction"	"40 μl Water/MeOH (60/40% (v/v))"	"none"	"Alkaline"	"Chromatography"	"Waters ACQUITY UPLC H-Class System"	""	""	"Hypercarb Porous Graphitic Carbon (3 μm, 1 mm x 100 mm; Thermo Scientific)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	""	"Waters ACQUITY TQD"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"triple quadrupole"	""	""	"Human_N=1_peripheral blood mononuclear cell 1000 mg 1 h Alkaline"	"TQ05281407.raw"	"Data transformation"	"Nof1 human experiment Normalization.xlsx"	""	"Metabolite identification"	""	"m_nr_kinetics_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"Human_N=1_peripheral blood mononuclear cell 1000 mg 1.4 h"	"Extraction"	"40 μl Water/MeOH (60/40% (v/v))"	"none"	"Alkaline"	"Chromatography"	"Waters ACQUITY UPLC H-Class System"	""	""	"Hypercarb Porous Graphitic Carbon (3 μm, 1 mm x 100 mm; Thermo Scientific)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	""	"Waters ACQUITY TQD"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"triple quadrupole"	""	""	"Human_N=1_peripheral blood mononuclear cell 1000 mg 1.4 h Alkaline"	"TQ05281408.raw"	"Data transformation"	"Nof1 human experiment Normalization.xlsx"	""	"Metabolite identification"	""	"m_nr_kinetics_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"Human_N=1_peripheral blood mononuclear cell 1000 mg 2.7 h"	"Extraction"	"40 μl Water/MeOH (60/40% (v/v))"	"none"	"Alkaline"	"Chromatography"	"Waters ACQUITY UPLC H-Class System"	""	""	"Hypercarb Porous Graphitic Carbon (3 μm, 1 mm x 100 mm; Thermo Scientific)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	""	"Waters ACQUITY TQD"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"triple quadrupole"	""	""	"Human_N=1_peripheral blood mononuclear cell 1000 mg 2.7 h Alkaline"	"TQ05281409.raw"	"Data transformation"	"Nof1 human experiment Normalization.xlsx"	""	"Metabolite identification"	""	"m_nr_kinetics_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"Human_N=1_peripheral blood mononuclear cell 1000 mg 4.1 h"	"Extraction"	"40 μl Water/MeOH (60/40% (v/v))"	"none"	"Alkaline"	"Chromatography"	"Waters ACQUITY UPLC H-Class System"	""	""	"Hypercarb Porous Graphitic Carbon (3 μm, 1 mm x 100 mm; Thermo Scientific)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	""	"Waters ACQUITY TQD"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"triple quadrupole"	""	""	"Human_N=1_peripheral blood mononuclear cell 1000 mg 4.1 h Alkaline"	"TQ05281411.raw"	"Data transformation"	"Nof1 human experiment Normalization.xlsx"	""	"Metabolite identification"	""	"m_nr_kinetics_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"Human_N=1_peripheral blood mononuclear cell 1000 mg 7.7 h"	"Extraction"	"40 μl Water/MeOH (60/40% (v/v))"	"none"	"Alkaline"	"Chromatography"	"Waters ACQUITY UPLC H-Class System"	""	""	"Hypercarb Porous Graphitic Carbon (3 μm, 1 mm x 100 mm; Thermo Scientific)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	""	"Waters ACQUITY TQD"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"triple quadrupole"	""	""	"Human_N=1_peripheral blood mononuclear cell 1000 mg 7.7 h Alkaline"	"TQ05281412.raw"	"Data transformation"	"Nof1 human experiment Normalization.xlsx"	""	"Metabolite identification"	""	"m_nr_kinetics_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"Human_N=1_peripheral blood mononuclear cell 1000 mg 8.1 h"	"Extraction"	"40 μl Water/MeOH (60/40% (v/v))"	"none"	"Alkaline"	"Chromatography"	"Waters ACQUITY UPLC H-Class System"	""	""	"Hypercarb Porous Graphitic Carbon (3 μm, 1 mm x 100 mm; Thermo Scientific)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	""	"Waters ACQUITY TQD"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"triple quadrupole"	""	""	"Human_N=1_peripheral blood mononuclear cell 1000 mg 8.1 h Alkaline"	"TQ05281413.raw"	"Data transformation"	"Nof1 human experiment Normalization.xlsx"	""	"Metabolite identification"	""	"m_nr_kinetics_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"Human_N=1_peripheral blood mononuclear cell 1000 mg 23.8 h"	"Extraction"	"40 μl Water/MeOH (60/40% (v/v))"	"none"	"Alkaline"	"Chromatography"	"Waters ACQUITY UPLC H-Class System"	""	""	"Hypercarb Porous Graphitic Carbon (3 μm, 1 mm x 100 mm; Thermo Scientific)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	""	"Waters ACQUITY TQD"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"triple quadrupole"	""	""	"Human_N=1_peripheral blood mononuclear cell 1000 mg 23.8 h Alkaline"	"TQ05281414.raw"	"Data transformation"	"Nof1 human experiment Normalization.xlsx"	""	"Metabolite identification"	""	"m_nr_kinetics_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
