"Sample Name"	"Protocol REF"	"Parameter Value[Post Extraction]"	"Parameter Value[Derivatization]"	"Extract Name"	"Protocol REF"	"Parameter Value[Chromatography Instrument]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Column model]"	"Parameter Value[Column type]"	"Labeled Extract Name"	"Label"	"Term Source REF"	"Term Accession Number"	"Protocol REF"	"Parameter Value[Scan polarity]"	"Parameter Value[Scan m/z range]"	"Parameter Value[Instrument]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Ion source]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Mass analyzer]"	"Term Source REF"	"Term Accession Number"	"MS Assay Name"	"Raw Spectral Data File"	"Protocol REF"	"Normalization Name"	"Derived Spectral Data File"	"Protocol REF"	"Data Transformation Name"	"Metabolite Assignment File"
"NOR1"	"Extraction"	"80% methanol (10 mg/ml)"	""	""	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"ACQUITY UPLC BEH C18 (1.7 µm, 2.1 mm x 100 mm; Waters)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"negative"	"100-1000"	"Waters Q-Tof Premier"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole time-of-flight"	""	""	"NOR"	"150509_LI-A1-NEG01.CDF"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls527_mass_spectrometry_v2_maf.tsv"
"NOR2"	"Extraction"	"80% methanol (10 mg/ml)"	""	""	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"ACQUITY UPLC BEH C18 (1.7 µm, 2.1 mm x 100 mm; Waters)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"negative"	"100-1000"	"Waters Q-Tof Premier"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole time-of-flight"	""	""	"NOR"	"150509_LI-A2-NEG01.CDF"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls527_mass_spectrometry_v2_maf.tsv"
"NOR3"	"Extraction"	"80% methanol (10 mg/ml)"	""	""	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"ACQUITY UPLC BEH C18 (1.7 µm, 2.1 mm x 100 mm; Waters)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"negative"	"100-1000"	"Waters Q-Tof Premier"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole time-of-flight"	""	""	"NOR"	"150509_LI-A3-NEG01.CDF"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls527_mass_spectrometry_v2_maf.tsv"
"NOR4"	"Extraction"	"80% methanol (10 mg/ml)"	""	""	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"ACQUITY UPLC BEH C18 (1.7 µm, 2.1 mm x 100 mm; Waters)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"negative"	"100-1000"	"Waters Q-Tof Premier"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole time-of-flight"	""	""	"NOR"	"150509_LI-A4-NEG01.CDF"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls527_mass_spectrometry_v2_maf.tsv"
"NOR5"	"Extraction"	"80% methanol (10 mg/ml)"	""	""	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"ACQUITY UPLC BEH C18 (1.7 µm, 2.1 mm x 100 mm; Waters)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"negative"	"100-1000"	"Waters Q-Tof Premier"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole time-of-flight"	""	""	"NOR"	"150509_LI-A5-NEG01.CDF"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls527_mass_spectrometry_v2_maf.tsv"
"NOR6"	"Extraction"	"80% methanol (10 mg/ml)"	""	""	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"ACQUITY UPLC BEH C18 (1.7 µm, 2.1 mm x 100 mm; Waters)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"negative"	"100-1000"	"Waters Q-Tof Premier"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole time-of-flight"	""	""	"NOR"	"150509_LI-A6-NEG01.CDF"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls527_mass_spectrometry_v2_maf.tsv"
"NOR7"	"Extraction"	"80% methanol (10 mg/ml)"	""	""	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"ACQUITY UPLC BEH C18 (1.7 µm, 2.1 mm x 100 mm; Waters)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"negative"	"100-1000"	"Waters Q-Tof Premier"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole time-of-flight"	""	""	"NOR"	"150509_LI-A7-NEG01.CDF"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls527_mass_spectrometry_v2_maf.tsv"
"NOR8"	"Extraction"	"80% methanol (10 mg/ml)"	""	""	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"ACQUITY UPLC BEH C18 (1.7 µm, 2.1 mm x 100 mm; Waters)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"negative"	"100-1000"	"Waters Q-Tof Premier"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole time-of-flight"	""	""	"NOR"	"150509_LI-A8-NEG01.CDF"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls527_mass_spectrometry_v2_maf.tsv"
"NOR9"	"Extraction"	"80% methanol (10 mg/ml)"	""	""	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"ACQUITY UPLC BEH C18 (1.7 µm, 2.1 mm x 100 mm; Waters)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"negative"	"100-1000"	"Waters Q-Tof Premier"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole time-of-flight"	""	""	"NOR"	"150509_LI-A9-NEG01.CDF"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls527_mass_spectrometry_v2_maf.tsv"
"NOR10"	"Extraction"	"80% methanol (10 mg/ml)"	""	""	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"ACQUITY UPLC BEH C18 (1.7 µm, 2.1 mm x 100 mm; Waters)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"negative"	"100-1000"	"Waters Q-Tof Premier"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole time-of-flight"	""	""	"NOR"	"150509_LI-A10-NEG01.CDF"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls527_mass_spectrometry_v2_maf.tsv"
