"Sample Name"	"Protocol REF"	"Parameter Value[Extraction Method]"	"Extract Name"	"Protocol REF"	"Parameter Value[NMR tube type]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Solvent]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Sample pH]"	"Parameter Value[Temperature]"	"Unit"	"Term Source REF"	"Term Accession Number"	"Labeled Extract Name"	"Label"	"Term Source REF"	"Term Accession Number"	"Protocol REF"	"Parameter Value[Instrument]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[NMR Probe]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Number of transients]"	"Parameter Value[Pulse sequence name]"	"Parameter Value[Magnetic field strength]"	"Unit"	"Term Source REF"	"Term Accession Number"	"Acquisition Parameter Data File"	"Protocol REF"	"NMR Assay Name"	"Free Induction Decay Data File"	"Protocol REF"	"Normalization Name"	"Derived Spectral Data File"	"Protocol REF"	"Data Transformation Name"	"Metabolite Assignment File"
"01_1_pre"	"Extraction"	""	"01_1_pre"	"NMR sample"	"5 mm standard"	""	""	"0.01 M phosphate buffered D2O/H2O"	""	""	"7"	"298"	"kelvin"	"UO"	"http://purl.obolibrary.org/obo/UO_0000012"	"01_1_pre"	"hydrogen molecular entity"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_33608"	"NMR spectroscopy"	"Bruker AVANCE III 600 MHz spectrometer"	""	""	"5 mm PABBI 1H/D-BB Z-GRD"	""	""	"256"	"1D CPMG with presaturation (cpmgpr1d)"	"14.1"	"tesla"	"UO"	"http://purl.obolibrary.org/obo/UO_0000228"	"acqu.txt"	"NMR assay"	"01_1_pre"	"01_1_pre.zip"	"Data transformation"	"PQN"	""	"Metabolite identification"	""	"m_trotter_horse_urine_metabolome_metabolite_profiling_NMR_spectroscopy_v2_maf.tsv"
"01_1_pos"	"Extraction"	""	"01_1_pos"	"NMR sample"	"5 mm standard"	""	""	"0.01 M phosphate buffered D2O/H2O"	""	""	"7"	"298"	"kelvin"	"UO"	"http://purl.obolibrary.org/obo/UO_0000012"	"01_1_pos"	"hydrogen molecular entity"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_33608"	"NMR spectroscopy"	"Bruker AVANCE III 600 MHz spectrometer"	""	""	"5 mm PABBI 1H/D-BB Z-GRD"	""	""	"256"	"1D CPMG with presaturation (cpmgpr1d)"	"14.1"	"tesla"	"UO"	"http://purl.obolibrary.org/obo/UO_0000228"	"acqu.txt"	"NMR assay"	"01_1_pos"	"01_1_pos.zip"	"Data transformation"	"PQN"	""	"Metabolite identification"	""	"m_trotter_horse_urine_metabolome_metabolite_profiling_NMR_spectroscopy_v2_maf.tsv"
"01_3_pre"	"Extraction"	""	"01_3_pre"	"NMR sample"	"5 mm standard"	""	""	"0.01 M phosphate buffered D2O/H2O"	""	""	"7"	"298"	"kelvin"	"UO"	"http://purl.obolibrary.org/obo/UO_0000012"	"01_3_pre"	"hydrogen molecular entity"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_33608"	"NMR spectroscopy"	"Bruker AVANCE III 600 MHz spectrometer"	""	""	"5 mm PABBI 1H/D-BB Z-GRD"	""	""	"256"	"1D CPMG with presaturation (cpmgpr1d)"	"14.1"	"tesla"	"UO"	"http://purl.obolibrary.org/obo/UO_0000228"	"acqu.txt"	"NMR assay"	"01_3_pre"	"01_3_pre.zip"	"Data transformation"	"PQN"	""	"Metabolite identification"	""	"m_trotter_horse_urine_metabolome_metabolite_profiling_NMR_spectroscopy_v2_maf.tsv"
"01_3_pos"	"Extraction"	""	"01_3_pos"	"NMR sample"	"5 mm standard"	""	""	"0.01 M phosphate buffered D2O/H2O"	""	""	"7"	"298"	"kelvin"	"UO"	"http://purl.obolibrary.org/obo/UO_0000012"	"01_3_pos"	"hydrogen molecular entity"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_33608"	"NMR spectroscopy"	"Bruker AVANCE III 600 MHz spectrometer"	""	""	"5 mm PABBI 1H/D-BB Z-GRD"	""	""	"256"	"1D CPMG with presaturation (cpmgpr1d)"	"14.1"	"tesla"	"UO"	"http://purl.obolibrary.org/obo/UO_0000228"	"acqu.txt"	"NMR assay"	"01_3_pos"	"01_3_pos.zip"	"Data transformation"	"PQN"	""	"Metabolite identification"	""	"m_trotter_horse_urine_metabolome_metabolite_profiling_NMR_spectroscopy_v2_maf.tsv"
"01_4_pre"	"Extraction"	""	"01_4_pre"	"NMR sample"	"5 mm standard"	""	""	"0.01 M phosphate buffered D2O/H2O"	""	""	"7"	"298"	"kelvin"	"UO"	"http://purl.obolibrary.org/obo/UO_0000012"	"01_4_pre"	"hydrogen molecular entity"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_33608"	"NMR spectroscopy"	"Bruker AVANCE III 600 MHz spectrometer"	""	""	"5 mm PABBI 1H/D-BB Z-GRD"	""	""	"256"	"1D CPMG with presaturation (cpmgpr1d)"	"14.1"	"tesla"	"UO"	"http://purl.obolibrary.org/obo/UO_0000228"	"acqu.txt"	"NMR assay"	"01_4_pre"	"01_4_pre.zip"	"Data transformation"	"PQN"	""	"Metabolite identification"	""	"m_trotter_horse_urine_metabolome_metabolite_profiling_NMR_spectroscopy_v2_maf.tsv"
"01_4_pos"	"Extraction"	""	"01_4_pos"	"NMR sample"	"5 mm standard"	""	""	"0.01 M phosphate buffered D2O/H2O"	""	""	"7"	"298"	"kelvin"	"UO"	"http://purl.obolibrary.org/obo/UO_0000012"	"01_4_pos"	"hydrogen molecular entity"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_33608"	"NMR spectroscopy"	"Bruker AVANCE III 600 MHz spectrometer"	""	""	"5 mm PABBI 1H/D-BB Z-GRD"	""	""	"256"	"1D CPMG with presaturation (cpmgpr1d)"	"14.1"	"tesla"	"UO"	"http://purl.obolibrary.org/obo/UO_0000228"	"acqu.txt"	"NMR assay"	"01_4_pos"	"01_4_pos.zip"	"Data transformation"	"PQN"	""	"Metabolite identification"	""	"m_trotter_horse_urine_metabolome_metabolite_profiling_NMR_spectroscopy_v2_maf.tsv"
"02_1_pre"	"Extraction"	""	"02_1_pre"	"NMR sample"	"5 mm standard"	""	""	"0.01 M phosphate buffered D2O/H2O"	""	""	"7"	"298"	"kelvin"	"UO"	"http://purl.obolibrary.org/obo/UO_0000012"	"02_1_pre"	"hydrogen molecular entity"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_33608"	"NMR spectroscopy"	"Bruker AVANCE III 600 MHz spectrometer"	""	""	"5 mm PABBI 1H/D-BB Z-GRD"	""	""	"256"	"1D CPMG with presaturation (cpmgpr1d)"	"14.1"	"tesla"	"UO"	"http://purl.obolibrary.org/obo/UO_0000228"	"acqu.txt"	"NMR assay"	"02_1_pre"	"02_1_pre.zip"	"Data transformation"	"PQN"	""	"Metabolite identification"	""	"m_trotter_horse_urine_metabolome_metabolite_profiling_NMR_spectroscopy_v2_maf.tsv"
"02_1_pos"	"Extraction"	""	"02_1_pos"	"NMR sample"	"5 mm standard"	""	""	"0.01 M phosphate buffered D2O/H2O"	""	""	"7"	"298"	"kelvin"	"UO"	"http://purl.obolibrary.org/obo/UO_0000012"	"02_1_pos"	"hydrogen molecular entity"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_33608"	"NMR spectroscopy"	"Bruker AVANCE III 600 MHz spectrometer"	""	""	"5 mm PABBI 1H/D-BB Z-GRD"	""	""	"256"	"1D CPMG with presaturation (cpmgpr1d)"	"14.1"	"tesla"	"UO"	"http://purl.obolibrary.org/obo/UO_0000228"	"acqu.txt"	"NMR assay"	"02_1_pos"	"02_1_pos.zip"	"Data transformation"	"PQN"	""	"Metabolite identification"	""	"m_trotter_horse_urine_metabolome_metabolite_profiling_NMR_spectroscopy_v2_maf.tsv"
"02_3_pre"	"Extraction"	""	"02_3_pre"	"NMR sample"	"5 mm standard"	""	""	"0.01 M phosphate buffered D2O/H2O"	""	""	"7"	"298"	"kelvin"	"UO"	"http://purl.obolibrary.org/obo/UO_0000012"	"02_3_pre"	"hydrogen molecular entity"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_33608"	"NMR spectroscopy"	"Bruker AVANCE III 600 MHz spectrometer"	""	""	"5 mm PABBI 1H/D-BB Z-GRD"	""	""	"256"	"1D CPMG with presaturation (cpmgpr1d)"	"14.1"	"tesla"	"UO"	"http://purl.obolibrary.org/obo/UO_0000228"	"acqu.txt"	"NMR assay"	"02_3_pre"	"02_3_pre.zip"	"Data transformation"	"PQN"	""	"Metabolite identification"	""	"m_trotter_horse_urine_metabolome_metabolite_profiling_NMR_spectroscopy_v2_maf.tsv"
"02_3_pos"	"Extraction"	""	"02_3_pos"	"NMR sample"	"5 mm standard"	""	""	"0.01 M phosphate buffered D2O/H2O"	""	""	"7"	"298"	"kelvin"	"UO"	"http://purl.obolibrary.org/obo/UO_0000012"	"02_3_pos"	"hydrogen molecular entity"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_33608"	"NMR spectroscopy"	"Bruker AVANCE III 600 MHz spectrometer"	""	""	"5 mm PABBI 1H/D-BB Z-GRD"	""	""	"256"	"1D CPMG with presaturation (cpmgpr1d)"	"14.1"	"tesla"	"UO"	"http://purl.obolibrary.org/obo/UO_0000228"	"acqu.txt"	"NMR assay"	"02_3_pos"	"02_3_pos.zip"	"Data transformation"	"PQN"	""	"Metabolite identification"	""	"m_trotter_horse_urine_metabolome_metabolite_profiling_NMR_spectroscopy_v2_maf.tsv"
