"Sample Name"	"Protocol REF"	"Parameter Value[Extraction Method]"	"Extract Name"	"Protocol REF"	"Parameter Value[NMR tube type]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Solvent]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Sample pH]"	"Parameter Value[Temperature]"	"Unit"	"Term Source REF"	"Term Accession Number"	"Labeled Extract Name"	"Label"	"Term Source REF"	"Term Accession Number"	"Protocol REF"	"Parameter Value[Instrument]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[NMR Probe]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Number of transients]"	"Parameter Value[Pulse sequence name]"	"Parameter Value[Magnetic field strength]"	"Unit"	"Term Source REF"	"Term Accession Number"	"Acquisition Parameter Data File"	"Protocol REF"	"NMR Assay Name"	"Free Induction Decay Data File"	"Protocol REF"	"Normalization Name"	"Derived Spectral Data File"	"Protocol REF"	"Data Transformation Name"	"Metabolite Assignment File"
"OP062"	"Extraction"	"n/a"	""	"NMR sample"	"5 mm ST500-7 (Norell)"	""	""	"0.2 M phosphate buffered D2O"	""	""	"7"	"310"	"kelvin"	"UO"	"http://purl.obolibrary.org/obo/UO_0000012"	""	"hydrogen molecular entity"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_33608"	"NMR spectroscopy"	"Bruker AVANCE II 600 MHz spectrometer"	""	""	""	""	""	"64"	"1D NOESY with presaturation (noesypr1d)"	"14.1"	"tesla"	"UO"	"http://purl.obolibrary.org/obo/UO_0000228"	""	"NMR assay"	"OP062"	"NMR_OP062.zip"	"Data transformation"	""	""	"Metabolite identification"	""	"m_s_aureus_adaptation_to_different_human_cell_lines_metabolite_profiling_NMR_spectroscopy_v2_maf.tsv"
"OP063"	"Extraction"	"n/a"	""	"NMR sample"	"5 mm ST500-7 (Norell)"	""	""	"0.2 M phosphate buffered D2O"	""	""	"7"	"310"	"kelvin"	"UO"	"http://purl.obolibrary.org/obo/UO_0000012"	""	"hydrogen molecular entity"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_33608"	"NMR spectroscopy"	"Bruker AVANCE II 600 MHz spectrometer"	""	""	""	""	""	"64"	"1D NOESY with presaturation (noesypr1d)"	"14.1"	"tesla"	"UO"	"http://purl.obolibrary.org/obo/UO_0000228"	""	"NMR assay"	"OP063"	"NMR_OP063.zip"	"Data transformation"	""	""	"Metabolite identification"	""	"m_s_aureus_adaptation_to_different_human_cell_lines_metabolite_profiling_NMR_spectroscopy_v2_maf.tsv"
"OP064"	"Extraction"	"n/a"	""	"NMR sample"	"5 mm ST500-7 (Norell)"	""	""	"0.2 M phosphate buffered D2O"	""	""	"7"	"310"	"kelvin"	"UO"	"http://purl.obolibrary.org/obo/UO_0000012"	""	"hydrogen molecular entity"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_33608"	"NMR spectroscopy"	"Bruker AVANCE II 600 MHz spectrometer"	""	""	""	""	""	"64"	"1D NOESY with presaturation (noesypr1d)"	"14.1"	"tesla"	"UO"	"http://purl.obolibrary.org/obo/UO_0000228"	""	"NMR assay"	"OP064"	"NMR_OP064.zip"	"Data transformation"	""	""	"Metabolite identification"	""	"m_s_aureus_adaptation_to_different_human_cell_lines_metabolite_profiling_NMR_spectroscopy_v2_maf.tsv"
"OP065"	"Extraction"	"n/a"	""	"NMR sample"	"5 mm ST500-7 (Norell)"	""	""	"0.2 M phosphate buffered D2O"	""	""	"7"	"310"	"kelvin"	"UO"	"http://purl.obolibrary.org/obo/UO_0000012"	""	"hydrogen molecular entity"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_33608"	"NMR spectroscopy"	"Bruker AVANCE II 600 MHz spectrometer"	""	""	""	""	""	"64"	"1D NOESY with presaturation (noesypr1d)"	"14.1"	"tesla"	"UO"	"http://purl.obolibrary.org/obo/UO_0000228"	""	"NMR assay"	"OP065"	"NMR_OP065.zip"	"Data transformation"	""	""	"Metabolite identification"	""	"m_s_aureus_adaptation_to_different_human_cell_lines_metabolite_profiling_NMR_spectroscopy_v2_maf.tsv"
"OP067"	"Extraction"	"n/a"	""	"NMR sample"	"5 mm ST500-7 (Norell)"	""	""	"0.2 M phosphate buffered D2O"	""	""	"7"	"310"	"kelvin"	"UO"	"http://purl.obolibrary.org/obo/UO_0000012"	""	"hydrogen molecular entity"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_33608"	"NMR spectroscopy"	"Bruker AVANCE II 600 MHz spectrometer"	""	""	""	""	""	"64"	"1D NOESY with presaturation (noesypr1d)"	"14.1"	"tesla"	"UO"	"http://purl.obolibrary.org/obo/UO_0000228"	""	"NMR assay"	"OP067"	"NMR_OP067.zip"	"Data transformation"	""	""	"Metabolite identification"	""	"m_s_aureus_adaptation_to_different_human_cell_lines_metabolite_profiling_NMR_spectroscopy_v2_maf.tsv"
"OP068"	"Extraction"	"n/a"	""	"NMR sample"	"5 mm ST500-7 (Norell)"	""	""	"0.2 M phosphate buffered D2O"	""	""	"7"	"310"	"kelvin"	"UO"	"http://purl.obolibrary.org/obo/UO_0000012"	""	"hydrogen molecular entity"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_33608"	"NMR spectroscopy"	"Bruker AVANCE II 600 MHz spectrometer"	""	""	""	""	""	"64"	"1D NOESY with presaturation (noesypr1d)"	"14.1"	"tesla"	"UO"	"http://purl.obolibrary.org/obo/UO_0000228"	""	"NMR assay"	"OP068"	"NMR_OP068.zip"	"Data transformation"	""	""	"Metabolite identification"	""	"m_s_aureus_adaptation_to_different_human_cell_lines_metabolite_profiling_NMR_spectroscopy_v2_maf.tsv"
"OP069"	"Extraction"	"n/a"	""	"NMR sample"	"5 mm ST500-7 (Norell)"	""	""	"0.2 M phosphate buffered D2O"	""	""	"7"	"310"	"kelvin"	"UO"	"http://purl.obolibrary.org/obo/UO_0000012"	""	"hydrogen molecular entity"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_33608"	"NMR spectroscopy"	"Bruker AVANCE II 600 MHz spectrometer"	""	""	""	""	""	"64"	"1D NOESY with presaturation (noesypr1d)"	"14.1"	"tesla"	"UO"	"http://purl.obolibrary.org/obo/UO_0000228"	""	"NMR assay"	"OP069"	"NMR_OP069.zip"	"Data transformation"	""	""	"Metabolite identification"	""	"m_s_aureus_adaptation_to_different_human_cell_lines_metabolite_profiling_NMR_spectroscopy_v2_maf.tsv"
"OP070"	"Extraction"	"n/a"	""	"NMR sample"	"5 mm ST500-7 (Norell)"	""	""	"0.2 M phosphate buffered D2O"	""	""	"7"	"310"	"kelvin"	"UO"	"http://purl.obolibrary.org/obo/UO_0000012"	""	"hydrogen molecular entity"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_33608"	"NMR spectroscopy"	"Bruker AVANCE II 600 MHz spectrometer"	""	""	""	""	""	"64"	"1D NOESY with presaturation (noesypr1d)"	"14.1"	"tesla"	"UO"	"http://purl.obolibrary.org/obo/UO_0000228"	""	"NMR assay"	"OP070"	"NMR_OP070.zip"	"Data transformation"	""	""	"Metabolite identification"	""	"m_s_aureus_adaptation_to_different_human_cell_lines_metabolite_profiling_NMR_spectroscopy_v2_maf.tsv"
"OP071"	"Extraction"	"n/a"	""	"NMR sample"	"5 mm ST500-7 (Norell)"	""	""	"0.2 M phosphate buffered D2O"	""	""	"7"	"310"	"kelvin"	"UO"	"http://purl.obolibrary.org/obo/UO_0000012"	""	"hydrogen molecular entity"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_33608"	"NMR spectroscopy"	"Bruker AVANCE II 600 MHz spectrometer"	""	""	""	""	""	"64"	"1D NOESY with presaturation (noesypr1d)"	"14.1"	"tesla"	"UO"	"http://purl.obolibrary.org/obo/UO_0000228"	""	"NMR assay"	"OP071"	"NMR_OP071.zip"	"Data transformation"	""	""	"Metabolite identification"	""	"m_s_aureus_adaptation_to_different_human_cell_lines_metabolite_profiling_NMR_spectroscopy_v2_maf.tsv"
"OP072"	"Extraction"	"n/a"	""	"NMR sample"	"5 mm ST500-7 (Norell)"	""	""	"0.2 M phosphate buffered D2O"	""	""	"7"	"310"	"kelvin"	"UO"	"http://purl.obolibrary.org/obo/UO_0000012"	""	"hydrogen molecular entity"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_33608"	"NMR spectroscopy"	"Bruker AVANCE II 600 MHz spectrometer"	""	""	""	""	""	"64"	"1D NOESY with presaturation (noesypr1d)"	"14.1"	"tesla"	"UO"	"http://purl.obolibrary.org/obo/UO_0000228"	""	"NMR assay"	"OP072"	"NMR_OP072.zip"	"Data transformation"	""	""	"Metabolite identification"	""	"m_s_aureus_adaptation_to_different_human_cell_lines_metabolite_profiling_NMR_spectroscopy_v2_maf.tsv"
"OP073"	"Extraction"	"n/a"	""	"NMR sample"	"5 mm ST500-7 (Norell)"	""	""	"0.2 M phosphate buffered D2O"	""	""	"7"	"310"	"kelvin"	"UO"	"http://purl.obolibrary.org/obo/UO_0000012"	""	"hydrogen molecular entity"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_33608"	"NMR spectroscopy"	"Bruker AVANCE II 600 MHz spectrometer"	""	""	""	""	""	"64"	"1D NOESY with presaturation (noesypr1d)"	"14.1"	"tesla"	"UO"	"http://purl.obolibrary.org/obo/UO_0000228"	""	"NMR assay"	"OP073"	"NMR_OP073.zip"	"Data transformation"	""	""	"Metabolite identification"	""	"m_s_aureus_adaptation_to_different_human_cell_lines_metabolite_profiling_NMR_spectroscopy_v2_maf.tsv"
