"Sample Name"	"Protocol REF"	"Parameter Value[Post Extraction]"	"Parameter Value[Derivatization]"	"Extract Name"	"Protocol REF"	"Parameter Value[Chromatography Instrument]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Column model]"	"Parameter Value[Column type]"	"Labeled Extract Name"	"Label"	"Term Source REF"	"Term Accession Number"	"Protocol REF"	"Parameter Value[Scan polarity]"	"Parameter Value[Scan m/z range]"	"Parameter Value[Instrument]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Ion source]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Mass analyzer]"	"Term Source REF"	"Term Accession Number"	"MS Assay Name"	"Raw Spectral Data File"	"Protocol REF"	"Normalization Name"	"Derived Spectral Data File"	"Protocol REF"	"Data Transformation Name"	"Metabolite Assignment File"
"Mouse 01 blood control oral"	"Extraction"	""	""	""	"Chromatography"	"Michrom BioResources Paradigm MS4 HPLC system"	""	""	"ZIC-pHILIC (5 µm, 2.1 mm × 150 mm; Merck Sequant)"	"HILIC"	""	""	""	""	"Mass spectrometry"	"positive"	"100-1000 "	"Thermo Scientific LTQ Orbitrap"	""	""	"electrospray ionization"	"MS"	""	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"Mouse 01 blood control oral POS"	"Mouse 01 blood control oral POS.mzML"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtblsxxx1a_metabolite_profiling_mass_spectrometry-1_v2_maf.tsv"
"Mouse 01 liver control oral"	"Extraction"	""	""	""	"Chromatography"	"Michrom BioResources Paradigm MS4 HPLC system"	""	""	"ZIC-pHILIC (5 µm, 2.1 mm × 150 mm; Merck Sequant)"	"HILIC"	""	""	""	""	"Mass spectrometry"	"positive"	"100-1000 "	"Thermo Scientific LTQ Orbitrap"	""	""	"electrospray ionization"	"MS"	""	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"Mouse 01 liver control oral POS"	"Mouse 01 liver control oral POS.mzML"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtblsxxx1a_metabolite_profiling_mass_spectrometry-1_v2_maf.tsv"
"Mouse 01 dorsal skin control oral"	"Extraction"	""	""	""	"Chromatography"	"Michrom BioResources Paradigm MS4 HPLC system"	""	""	"ZIC-pHILIC (5 µm, 2.1 mm × 150 mm; Merck Sequant)"	"HILIC"	""	""	""	""	"Mass spectrometry"	"positive"	"100-1000 "	"Thermo Scientific LTQ Orbitrap"	""	""	"electrospray ionization"	"MS"	""	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"Mouse 01 dorsal skin control oral POS"	"Mouse 01 dorsal skin control oral POS.mzML"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtblsxxx1a_metabolite_profiling_mass_spectrometry-1_v2_maf.tsv"
"Mouse 01 leg skin control oral"	"Extraction"	""	""	""	"Chromatography"	"Michrom BioResources Paradigm MS4 HPLC system"	""	""	"ZIC-pHILIC (5 µm, 2.1 mm × 150 mm; Merck Sequant)"	"HILIC"	""	""	""	""	"Mass spectrometry"	"positive"	"100-1000 "	"Thermo Scientific LTQ Orbitrap"	""	""	"electrospray ionization"	"MS"	""	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"Mouse 01 leg skin control oral POS"	"Mouse 01 leg skin control oral POS.mzML"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtblsxxx1a_metabolite_profiling_mass_spectrometry-1_v2_maf.tsv"
"Mouse 01 leg muscle control oral"	"Extraction"	""	""	""	"Chromatography"	"Michrom BioResources Paradigm MS4 HPLC system"	""	""	"ZIC-pHILIC (5 µm, 2.1 mm × 150 mm; Merck Sequant)"	"HILIC"	""	""	""	""	"Mass spectrometry"	"positive"	"100-1000 "	"Thermo Scientific LTQ Orbitrap"	""	""	"electrospray ionization"	"MS"	""	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"Mouse 01 leg muscle control oral POS"	"Mouse 01 leg muscle control oral POS.mzML"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtblsxxx1a_metabolite_profiling_mass_spectrometry-1_v2_maf.tsv"
"Mouse 02 blood control oral"	"Extraction"	""	""	""	"Chromatography"	"Michrom BioResources Paradigm MS4 HPLC system"	""	""	"ZIC-pHILIC (5 µm, 2.1 mm × 150 mm; Merck Sequant)"	"HILIC"	""	""	""	""	"Mass spectrometry"	"positive"	"100-1000 "	"Thermo Scientific LTQ Orbitrap"	""	""	"electrospray ionization"	"MS"	""	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"Mouse 02 blood control oral POS"	"Mouse 02 blood control oral POS.mzML"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtblsxxx1a_metabolite_profiling_mass_spectrometry-1_v2_maf.tsv"
"Mouse 02 liver control oral"	"Extraction"	""	""	""	"Chromatography"	"Michrom BioResources Paradigm MS4 HPLC system"	""	""	"ZIC-pHILIC (5 µm, 2.1 mm × 150 mm; Merck Sequant)"	"HILIC"	""	""	""	""	"Mass spectrometry"	"positive"	"100-1000 "	"Thermo Scientific LTQ Orbitrap"	""	""	"electrospray ionization"	"MS"	""	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"Mouse 02 liver control oral POS"	"Mouse 02 liver control oral POS.mzML"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtblsxxx1a_metabolite_profiling_mass_spectrometry-1_v2_maf.tsv"
"Mouse 02 dorsal skin control oral"	"Extraction"	""	""	""	"Chromatography"	"Michrom BioResources Paradigm MS4 HPLC system"	""	""	"ZIC-pHILIC (5 µm, 2.1 mm × 150 mm; Merck Sequant)"	"HILIC"	""	""	""	""	"Mass spectrometry"	"positive"	"100-1000 "	"Thermo Scientific LTQ Orbitrap"	""	""	"electrospray ionization"	"MS"	""	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"Mouse 02 dorsal skin control oral POS"	"Mouse 02 dorsal skin control oral POS.mzML"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtblsxxx1a_metabolite_profiling_mass_spectrometry-1_v2_maf.tsv"
"Mouse 02 leg skin control oral"	"Extraction"	""	""	""	"Chromatography"	"Michrom BioResources Paradigm MS4 HPLC system"	""	""	"ZIC-pHILIC (5 µm, 2.1 mm × 150 mm; Merck Sequant)"	"HILIC"	""	""	""	""	"Mass spectrometry"	"positive"	"100-1000 "	"Thermo Scientific LTQ Orbitrap"	""	""	"electrospray ionization"	"MS"	""	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"Mouse 02 leg skin control oral POS"	"Mouse 02 leg skin control oral POS.mzML"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtblsxxx1a_metabolite_profiling_mass_spectrometry-1_v2_maf.tsv"
"Mouse 02 leg muscle control oral"	"Extraction"	""	""	""	"Chromatography"	"Michrom BioResources Paradigm MS4 HPLC system"	""	""	"ZIC-pHILIC (5 µm, 2.1 mm × 150 mm; Merck Sequant)"	"HILIC"	""	""	""	""	"Mass spectrometry"	"positive"	"100-1000 "	"Thermo Scientific LTQ Orbitrap"	""	""	"electrospray ionization"	"MS"	""	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"Mouse 02 leg muscle control oral POS"	"Mouse 02 leg muscle control oral POS.mzML"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtblsxxx1a_metabolite_profiling_mass_spectrometry-1_v2_maf.tsv"
