"Sample Name"	"Protocol REF"	"Parameter Value[Post Extraction]"	"Parameter Value[Derivatization]"	"Extract Name"	"Protocol REF"	"Parameter Value[Chromatography Instrument]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Column model]"	"Parameter Value[Column type]"	"Labeled Extract Name"	"Label"	"Term Source REF"	"Term Accession Number"	"Protocol REF"	"Parameter Value[Scan polarity]"	"Parameter Value[Scan m/z range]"	"Parameter Value[Instrument]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Ion source]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Mass analyzer]"	"Term Source REF"	"Term Accession Number"	"MS Assay Name"	"Raw Spectral Data File"	"Protocol REF"	"Normalization Name"	"Derived Spectral Data File"	"Protocol REF"	"Data Transformation Name"	"Metabolite Assignment File"
"1"	"Extraction"	"methanol"	"none"	""	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"Luna NH2 100 Å (3 µm, 2 mm x 150 mm; Phenomenex)"	"HILIC"	""	""	""	""	"Mass spectrometry"	"negative"	"Scan parent ions of m/z + daughter ions of m/z"	"AB SCIEX QTRAP 4000"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"hybrid triple quadrupole-linear ion trap"	""	""	"DataSET16"	"PPAR_pan_eicosanoid.zip"	"Data transformation"	""	""	"Metabolite identification"	""	"m_zsuzsanna_study_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"2"	"Extraction"	"methanol"	"none"	""	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"Luna NH2 100 Å (3 µm, 2 mm x 150 mm; Phenomenex)"	"HILIC"	""	""	""	""	"Mass spectrometry"	"negative"	"Scan parent ions of m/z + daughter ions of m/z"	"AB SCIEX QTRAP 4000"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"hybrid triple quadrupole-linear ion trap"	""	""	"DataSET37"	"PPAR_pan_eicosanoid.zip"	"Data transformation"	""	""	"Metabolite identification"	""	"m_zsuzsanna_study_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"3"	"Extraction"	"methanol"	"none"	""	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"Luna NH2 100 Å (3 µm, 2 mm x 150 mm; Phenomenex)"	"HILIC"	""	""	""	""	"Mass spectrometry"	"negative"	"Scan parent ions of m/z + daughter ions of m/z"	"AB SCIEX QTRAP 4000"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"hybrid triple quadrupole-linear ion trap"	""	""	"DataSET9"	"PPAR_pan_eicosanoid.zip"	"Data transformation"	""	""	"Metabolite identification"	""	"m_zsuzsanna_study_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"4"	"Extraction"	"methanol"	"none"	""	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"Luna NH2 100 Å (3 µm, 2 mm x 150 mm; Phenomenex)"	"HILIC"	""	""	""	""	"Mass spectrometry"	"negative"	"Scan parent ions of m/z + daughter ions of m/z"	"AB SCIEX QTRAP 4000"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"hybrid triple quadrupole-linear ion trap"	""	""	"DataSET28"	"PPAR_pan_eicosanoid.zip"	"Data transformation"	""	""	"Metabolite identification"	""	"m_zsuzsanna_study_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"5"	"Extraction"	"methanol"	"none"	""	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"Luna NH2 100 Å (3 µm, 2 mm x 150 mm; Phenomenex)"	"HILIC"	""	""	""	""	"Mass spectrometry"	"negative"	"Scan parent ions of m/z + daughter ions of m/z"	"AB SCIEX QTRAP 4000"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"hybrid triple quadrupole-linear ion trap"	""	""	"DataSET31"	"PPAR_pan_eicosanoid.zip"	"Data transformation"	""	""	"Metabolite identification"	""	"m_zsuzsanna_study_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"6"	"Extraction"	"methanol"	"none"	""	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"Luna NH2 100 Å (3 µm, 2 mm x 150 mm; Phenomenex)"	"HILIC"	""	""	""	""	"Mass spectrometry"	"negative"	"Scan parent ions of m/z + daughter ions of m/z"	"AB SCIEX QTRAP 4000"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"hybrid triple quadrupole-linear ion trap"	""	""	"DataSET33"	"PPAR_pan_eicosanoid.zip"	"Data transformation"	""	""	"Metabolite identification"	""	"m_zsuzsanna_study_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"7"	"Extraction"	"methanol"	"none"	""	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"Luna NH2 100 Å (3 µm, 2 mm x 150 mm; Phenomenex)"	"HILIC"	""	""	""	""	"Mass spectrometry"	"negative"	"Scan parent ions of m/z + daughter ions of m/z"	"AB SCIEX QTRAP 4000"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"hybrid triple quadrupole-linear ion trap"	""	""	"DataSET19"	"PPAR_pan_eicosanoid.zip"	"Data transformation"	""	""	"Metabolite identification"	""	"m_zsuzsanna_study_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"8"	"Extraction"	"methanol"	"none"	""	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"Luna NH2 100 Å (3 µm, 2 mm x 150 mm; Phenomenex)"	"HILIC"	""	""	""	""	"Mass spectrometry"	"negative"	"Scan parent ions of m/z + daughter ions of m/z"	"AB SCIEX QTRAP 4000"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"hybrid triple quadrupole-linear ion trap"	""	""	"DataSET3"	"PPAR_pan_eicosanoid.zip"	"Data transformation"	""	""	"Metabolite identification"	""	"m_zsuzsanna_study_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"9"	"Extraction"	"methanol"	"none"	""	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"Luna NH2 100 Å (3 µm, 2 mm x 150 mm; Phenomenex)"	"HILIC"	""	""	""	""	"Mass spectrometry"	"negative"	"Scan parent ions of m/z + daughter ions of m/z"	"AB SCIEX QTRAP 4000"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"hybrid triple quadrupole-linear ion trap"	""	""	"DataSET15"	"PPAR_pan_eicosanoid.zip"	"Data transformation"	""	""	"Metabolite identification"	""	"m_zsuzsanna_study_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"10"	"Extraction"	"methanol"	"none"	""	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"Luna NH2 100 Å (3 µm, 2 mm x 150 mm; Phenomenex)"	"HILIC"	""	""	""	""	"Mass spectrometry"	"negative"	"Scan parent ions of m/z + daughter ions of m/z"	"AB SCIEX QTRAP 4000"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"hybrid triple quadrupole-linear ion trap"	""	""	"DataSET4"	"PPAR_pan_eicosanoid.zip"	"Data transformation"	""	""	"Metabolite identification"	""	"m_zsuzsanna_study_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
