"Sample Name"	"Protocol REF"	"Parameter Value[Post Extraction]"	"Parameter Value[Derivatization]"	"Extract Name"	"Protocol REF"	"Parameter Value[Chromatography Instrument]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Column model]"	"Parameter Value[Column type]"	"Labeled Extract Name"	"Label"	"Term Source REF"	"Term Accession Number"	"Protocol REF"	"Parameter Value[Scan polarity]"	"Parameter Value[Scan m/z range]"	"Parameter Value[Instrument]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Ion source]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Mass analyzer]"	"Term Source REF"	"Term Accession Number"	"MS Assay Name"	"Raw Spectral Data File"	"Protocol REF"	"Normalization Name"	"Derived Spectral Data File"	"Protocol REF"	"Data Transformation Name"	"Metabolite Assignment File"
"1_4.5a_neg"	"Extraction"	""	"none"	""	"Chromatography"	"Waters ACQUITY UPLC I-Class System"	""	""	"ACQUITY UPLC HSS C18 (1.8 µm, 2.1 mm x 100 mm; Waters)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"negative"	"50-1000"	"Bruker maXis impact UHR-QTOF"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole time-of-flight"	""	""	"1_4.5a_neg"	"1_4.5a_neg.mzXML"	"Data transformation"	""	""	"Metabolite identification"	""	"m_negative_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"1_4.5b_neg"	"Extraction"	""	"none"	""	"Chromatography"	"Waters ACQUITY UPLC I-Class System"	""	""	"ACQUITY UPLC HSS C18 (1.8 µm, 2.1 mm x 100 mm; Waters)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"negative"	"50-1000"	"Bruker maXis impact UHR-QTOF"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole time-of-flight"	""	""	"1_4.5b_neg"	"1_4.5b_neg.mzXML"	"Data transformation"	""	""	"Metabolite identification"	""	"m_negative_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"10_4.5a_neg"	"Extraction"	""	"none"	""	"Chromatography"	"Waters ACQUITY UPLC I-Class System"	""	""	"ACQUITY UPLC HSS C18 (1.8 µm, 2.1 mm x 100 mm; Waters)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"negative"	"50-1000"	"Bruker maXis impact UHR-QTOF"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole time-of-flight"	""	""	"10_4.5a_neg"	"10_4.5a_neg.mzXML"	"Data transformation"	""	""	"Metabolite identification"	""	"m_negative_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"10_4.5b_neg"	"Extraction"	""	"none"	""	"Chromatography"	"Waters ACQUITY UPLC I-Class System"	""	""	"ACQUITY UPLC HSS C18 (1.8 µm, 2.1 mm x 100 mm; Waters)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"negative"	"50-1000"	"Bruker maXis impact UHR-QTOF"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole time-of-flight"	""	""	"10_4.5b_neg"	"10_4.5b_neg.mzXML"	"Data transformation"	""	""	"Metabolite identification"	""	"m_negative_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"2_4.5b_neg"	"Extraction"	""	"none"	""	"Chromatography"	"Waters ACQUITY UPLC I-Class System"	""	""	"ACQUITY UPLC HSS C18 (1.8 µm, 2.1 mm x 100 mm; Waters)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"negative"	"50-1000"	"Bruker maXis impact UHR-QTOF"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole time-of-flight"	""	""	"2_4.5b_neg"	"2_4.5b_neg.mzXML"	"Data transformation"	""	""	"Metabolite identification"	""	"m_negative_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"3_4.5a_neg"	"Extraction"	""	"none"	""	"Chromatography"	"Waters ACQUITY UPLC I-Class System"	""	""	"ACQUITY UPLC HSS C18 (1.8 µm, 2.1 mm x 100 mm; Waters)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"negative"	"50-1000"	"Bruker maXis impact UHR-QTOF"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole time-of-flight"	""	""	"3_4.5a_neg"	"3_4.5a_neg.mzXML"	"Data transformation"	""	""	"Metabolite identification"	""	"m_negative_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"3_4.5b_neg"	"Extraction"	""	"none"	""	"Chromatography"	"Waters ACQUITY UPLC I-Class System"	""	""	"ACQUITY UPLC HSS C18 (1.8 µm, 2.1 mm x 100 mm; Waters)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"negative"	"50-1000"	"Bruker maXis impact UHR-QTOF"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole time-of-flight"	""	""	"3_4.5b_neg"	"3_4.5b_neg.mzXML"	"Data transformation"	""	""	"Metabolite identification"	""	"m_negative_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"4_4.5a_neg"	"Extraction"	""	"none"	""	"Chromatography"	"Waters ACQUITY UPLC I-Class System"	""	""	"ACQUITY UPLC HSS C18 (1.8 µm, 2.1 mm x 100 mm; Waters)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"negative"	"50-1000"	"Bruker maXis impact UHR-QTOF"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole time-of-flight"	""	""	"4_4.5a_neg"	"4_4.5a_neg.mzXML"	"Data transformation"	""	""	"Metabolite identification"	""	"m_negative_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"4_4.5b_neg"	"Extraction"	""	"none"	""	"Chromatography"	"Waters ACQUITY UPLC I-Class System"	""	""	"ACQUITY UPLC HSS C18 (1.8 µm, 2.1 mm x 100 mm; Waters)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"negative"	"50-1000"	"Bruker maXis impact UHR-QTOF"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole time-of-flight"	""	""	"4_4.5b_neg"	"4_4.5b_neg.mzXML"	"Data transformation"	""	""	"Metabolite identification"	""	"m_negative_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"5_4.5a_neg"	"Extraction"	""	"none"	""	"Chromatography"	"Waters ACQUITY UPLC I-Class System"	""	""	"ACQUITY UPLC HSS C18 (1.8 µm, 2.1 mm x 100 mm; Waters)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"negative"	"50-1000"	"Bruker maXis impact UHR-QTOF"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole time-of-flight"	""	""	"5_4.5a_neg"	"5_4.5a_neg.mzXML"	"Data transformation"	""	""	"Metabolite identification"	""	"m_negative_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
