"Sample Name"	"Protocol REF"	"Parameter Value[Post Extraction]"	"Parameter Value[Derivatization]"	"Extract Name"	"Protocol REF"	"Parameter Value[Chromatography Instrument]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Column model]"	"Parameter Value[Column type]"	"Labeled Extract Name"	"Label"	"Term Source REF"	"Term Accession Number"	"Protocol REF"	"Parameter Value[Scan polarity]"	"Parameter Value[Scan m/z range]"	"Parameter Value[Instrument]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Ion source]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Mass analyzer]"	"Term Source REF"	"Term Accession Number"	"MS Assay Name"	"Raw Spectral Data File"	"Protocol REF"	"Normalization Name"	"Derived Spectral Data File"	"Protocol REF"	"Data Transformation Name"	"Metabolite Assignment File"
"1_4.5a"	"Extraction"	""	"none"	""	"Chromatography"	"Waters ACQUITY UPLC I-Class System"	""	""	"ACQUITY UPLC HSS C18 (1.8 µm, 2.1 mm x 100 mm; Waters)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"50-1000"	"Bruker maXis impact UHR-QTOF"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole time-of-flight"	""	""	"1_4.5a"	"1_4.5a.mzXML"	"Data transformation"	""	""	"Metabolite identification"	""	"m_positive_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"1_4.5b"	"Extraction"	""	"none"	""	"Chromatography"	"Waters ACQUITY UPLC I-Class System"	""	""	"ACQUITY UPLC HSS C18 (1.8 µm, 2.1 mm x 100 mm; Waters)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"50-1000"	"Bruker maXis impact UHR-QTOF"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole time-of-flight"	""	""	"1_4.5b"	"1_4.5b.mzXML"	"Data transformation"	""	""	"Metabolite identification"	""	"m_positive_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"10_4.5a"	"Extraction"	""	"none"	""	"Chromatography"	"Waters ACQUITY UPLC I-Class System"	""	""	"ACQUITY UPLC HSS C18 (1.8 µm, 2.1 mm x 100 mm; Waters)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"50-1000"	"Bruker maXis impact UHR-QTOF"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole time-of-flight"	""	""	"10_4.5a"	"10_4.5a.mzXML"	"Data transformation"	""	""	"Metabolite identification"	""	"m_positive_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"10_4.5b"	"Extraction"	""	"none"	""	"Chromatography"	"Waters ACQUITY UPLC I-Class System"	""	""	"ACQUITY UPLC HSS C18 (1.8 µm, 2.1 mm x 100 mm; Waters)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"50-1000"	"Bruker maXis impact UHR-QTOF"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole time-of-flight"	""	""	"10_4.5b"	"10_4.5b.mzXML"	"Data transformation"	""	""	"Metabolite identification"	""	"m_positive_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"2_4.5b"	"Extraction"	""	"none"	""	"Chromatography"	"Waters ACQUITY UPLC I-Class System"	""	""	"ACQUITY UPLC HSS C18 (1.8 µm, 2.1 mm x 100 mm; Waters)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"50-1000"	"Bruker maXis impact UHR-QTOF"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole time-of-flight"	""	""	"2_4.5b"	"2_4.5b.mzXML"	"Data transformation"	""	""	"Metabolite identification"	""	"m_positive_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"3_4.5a"	"Extraction"	""	"none"	""	"Chromatography"	"Waters ACQUITY UPLC I-Class System"	""	""	"ACQUITY UPLC HSS C18 (1.8 µm, 2.1 mm x 100 mm; Waters)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"50-1000"	"Bruker maXis impact UHR-QTOF"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole time-of-flight"	""	""	"3_4.5a"	"3_4.5a.mzXML"	"Data transformation"	""	""	"Metabolite identification"	""	"m_positive_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"3_4.5b"	"Extraction"	""	"none"	""	"Chromatography"	"Waters ACQUITY UPLC I-Class System"	""	""	"ACQUITY UPLC HSS C18 (1.8 µm, 2.1 mm x 100 mm; Waters)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"50-1000"	"Bruker maXis impact UHR-QTOF"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole time-of-flight"	""	""	"3_4.5b"	"3_4.5b.mzXML"	"Data transformation"	""	""	"Metabolite identification"	""	"m_positive_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"4_4.5a"	"Extraction"	""	"none"	""	"Chromatography"	"Waters ACQUITY UPLC I-Class System"	""	""	"ACQUITY UPLC HSS C18 (1.8 µm, 2.1 mm x 100 mm; Waters)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"50-1000"	"Bruker maXis impact UHR-QTOF"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole time-of-flight"	""	""	"4_4.5a"	"4_4.5a.mzXML"	"Data transformation"	""	""	"Metabolite identification"	""	"m_positive_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"4_4.5b"	"Extraction"	""	"none"	""	"Chromatography"	"Waters ACQUITY UPLC I-Class System"	""	""	"ACQUITY UPLC HSS C18 (1.8 µm, 2.1 mm x 100 mm; Waters)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"50-1000"	"Bruker maXis impact UHR-QTOF"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole time-of-flight"	""	""	"4_4.5b"	"4_4.5b.mzXML"	"Data transformation"	""	""	"Metabolite identification"	""	"m_positive_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"5_4.5a"	"Extraction"	""	"none"	""	"Chromatography"	"Waters ACQUITY UPLC I-Class System"	""	""	"ACQUITY UPLC HSS C18 (1.8 µm, 2.1 mm x 100 mm; Waters)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"50-1000"	"Bruker maXis impact UHR-QTOF"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole time-of-flight"	""	""	"5_4.5a"	"5_4.5a.mzXML"	"Data transformation"	""	""	"Metabolite identification"	""	"m_positive_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
