"Sample Name"	"Protocol REF"	"Parameter Value[Extraction Method]"	"Extract Name"	"Protocol REF"	"Parameter Value[NMR tube type]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Solvent]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Sample pH]"	"Parameter Value[Temperature]"	"Unit"	"Term Source REF"	"Term Accession Number"	"Labeled Extract Name"	"Label"	"Term Source REF"	"Term Accession Number"	"Protocol REF"	"Parameter Value[Instrument]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[NMR Probe]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Number of transients]"	"Parameter Value[Pulse sequence name]"	"Parameter Value[Magnetic field strength]"	"Unit"	"Term Source REF"	"Term Accession Number"	"Acquisition Parameter Data File"	"Protocol REF"	"NMR Assay Name"	"Free Induction Decay Data File"	"Protocol REF"	"Normalization Name"	"Derived Spectral Data File"	"Protocol REF"	"Data Transformation Name"	"Metabolite Assignment File"
"P1"	"Extraction"	"N/A"	"N/A"	"NMR sample"	"5 mm (Norell Inc.)"	""	""	"H20 + D20"	""	""	"7.4"	"300"	"kelvin"	"UO"	"http://purl.obolibrary.org/obo/UO_0000012"	"N/A"	"hydrogen molecular entity"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_33608"	"NMR spectroscopy"	"Agilent DD2 600 MHz spectrometer"	""	""	"5 mm CPTCI 1H-13C/15N/D Z-GRD"	""	""	"64"	"1D NOESY with presaturation and spoil gradients (noesygppr1d)"	"14.1"	"tesla"	"UO"	"http://purl.obolibrary.org/obo/UO_0000228"	"acqus.txt"	"NMR assay"	"P1"	"P1.zip"	"Data transformation"	""	""	"Metabolite identification"	""	"m_p.aeruginosa_phage_pap1_metabolite_profiling_NMR_spectroscopy_v2_maf.tsv"
"P2"	"Extraction"	"N/A"	"N/A"	"NMR sample"	"5 mm (Norell Inc.)"	""	""	"H20 + D20"	""	""	"7.1"	"300"	"kelvin"	"UO"	"http://purl.obolibrary.org/obo/UO_0000012"	"N/A"	"hydrogen molecular entity"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_33608"	"NMR spectroscopy"	"Agilent DD2 600 MHz spectrometer"	""	""	"5 mm CPTCI 1H-13C/15N/D Z-GRD"	""	""	"64"	"1D NOESY with presaturation and spoil gradients (noesygppr1d)"	"14.1"	"tesla"	"UO"	"http://purl.obolibrary.org/obo/UO_0000228"	"acqus.txt"	"NMR assay"	"P2"	"P2.zip"	"Data transformation"	""	""	"Metabolite identification"	""	"m_p.aeruginosa_phage_pap1_metabolite_profiling_NMR_spectroscopy_v2_maf.tsv"
"P3"	"Extraction"	"N/A"	"N/A"	"NMR sample"	"5 mm (Norell Inc.)"	""	""	"H20 + D20"	""	""	"7.4"	"300"	"kelvin"	"UO"	"http://purl.obolibrary.org/obo/UO_0000012"	"N/A"	"hydrogen molecular entity"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_33608"	"NMR spectroscopy"	"Agilent DD2 600 MHz spectrometer"	""	""	"5 mm CPTCI 1H-13C/15N/D Z-GRD"	""	""	"64"	"1D NOESY with presaturation and spoil gradients (noesygppr1d)"	"14.1"	"tesla"	"UO"	"http://purl.obolibrary.org/obo/UO_0000228"	"acqus.txt"	"NMR assay"	"P3"	"P3.zip"	"Data transformation"	""	""	"Metabolite identification"	""	"m_p.aeruginosa_phage_pap1_metabolite_profiling_NMR_spectroscopy_v2_maf.tsv"
"P4"	"Extraction"	"N/A"	"N/A"	"NMR sample"	"5 mm (Norell Inc.)"	""	""	"H20 + D20"	""	""	"7.3"	"300"	"kelvin"	"UO"	"http://purl.obolibrary.org/obo/UO_0000012"	"N/A"	"hydrogen molecular entity"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_33608"	"NMR spectroscopy"	"Agilent DD2 600 MHz spectrometer"	""	""	"5 mm CPTCI 1H-13C/15N/D Z-GRD"	""	""	"64"	"1D NOESY with presaturation and spoil gradients (noesygppr1d)"	"14.1"	"tesla"	"UO"	"http://purl.obolibrary.org/obo/UO_0000228"	"acqus.txt"	"NMR assay"	"P4"	"P4.zip"	"Data transformation"	""	""	"Metabolite identification"	""	"m_p.aeruginosa_phage_pap1_metabolite_profiling_NMR_spectroscopy_v2_maf.tsv"
"P5"	"Extraction"	"N/A"	"N/A"	"NMR sample"	"5 mm (Norell Inc.)"	""	""	"H20 + D20"	""	""	"7.1"	"300"	"kelvin"	"UO"	"http://purl.obolibrary.org/obo/UO_0000012"	"N/A"	"hydrogen molecular entity"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_33608"	"NMR spectroscopy"	"Agilent DD2 600 MHz spectrometer"	""	""	"5 mm CPTCI 1H-13C/15N/D Z-GRD"	""	""	"64"	"1D NOESY with presaturation and spoil gradients (noesygppr1d)"	"14.1"	"tesla"	"UO"	"http://purl.obolibrary.org/obo/UO_0000228"	"acqus.txt"	"NMR assay"	"P5"	"P5.zip"	"Data transformation"	""	""	"Metabolite identification"	""	"m_p.aeruginosa_phage_pap1_metabolite_profiling_NMR_spectroscopy_v2_maf.tsv"
"PP1"	"Extraction"	"N/A"	"N/A"	"NMR sample"	"5 mm (Norell Inc.)"	""	""	"H20 + D20"	""	""	"7.3"	"300"	"kelvin"	"UO"	"http://purl.obolibrary.org/obo/UO_0000012"	"N/A"	"hydrogen molecular entity"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_33608"	"NMR spectroscopy"	"Agilent DD2 600 MHz spectrometer"	""	""	"5 mm CPTCI 1H-13C/15N/D Z-GRD"	""	""	"64"	"1D NOESY with presaturation and spoil gradients (noesygppr1d)"	"14.1"	"tesla"	"UO"	"http://purl.obolibrary.org/obo/UO_0000228"	"acqus.txt"	"NMR assay"	"PP1"	"PP1.zip"	"Data transformation"	""	""	"Metabolite identification"	""	"m_p.aeruginosa_phage_pap1_metabolite_profiling_NMR_spectroscopy_v2_maf.tsv"
"PP2"	"Extraction"	"N/A"	"N/A"	"NMR sample"	"5 mm (Norell Inc.)"	""	""	"H20 + D20"	""	""	"7.3"	"300"	"kelvin"	"UO"	"http://purl.obolibrary.org/obo/UO_0000012"	"N/A"	"hydrogen molecular entity"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_33608"	"NMR spectroscopy"	"Agilent DD2 600 MHz spectrometer"	""	""	"5 mm CPTCI 1H-13C/15N/D Z-GRD"	""	""	"64"	"1D NOESY with presaturation and spoil gradients (noesygppr1d)"	"14.1"	"tesla"	"UO"	"http://purl.obolibrary.org/obo/UO_0000228"	"acqus.txt"	"NMR assay"	"PP2"	"PP2.zip"	"Data transformation"	""	""	"Metabolite identification"	""	"m_p.aeruginosa_phage_pap1_metabolite_profiling_NMR_spectroscopy_v2_maf.tsv"
"PP3"	"Extraction"	"N/A"	"N/A"	"NMR sample"	"5 mm (Norell Inc.)"	""	""	"H20 + D20"	""	""	"7.4"	"300"	"kelvin"	"UO"	"http://purl.obolibrary.org/obo/UO_0000012"	"N/A"	"hydrogen molecular entity"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_33608"	"NMR spectroscopy"	"Agilent DD2 600 MHz spectrometer"	""	""	"5 mm CPTCI 1H-13C/15N/D Z-GRD"	""	""	"64"	"1D NOESY with presaturation and spoil gradients (noesygppr1d)"	"14.1"	"tesla"	"UO"	"http://purl.obolibrary.org/obo/UO_0000228"	"acqus.txt"	"NMR assay"	"PP3"	"PP3.zip"	"Data transformation"	""	""	"Metabolite identification"	""	"m_p.aeruginosa_phage_pap1_metabolite_profiling_NMR_spectroscopy_v2_maf.tsv"
"PP4"	"Extraction"	"N/A"	"N/A"	"NMR sample"	"5 mm (Norell Inc.)"	""	""	"H20 + D20"	""	""	"7.4"	"300"	"kelvin"	"UO"	"http://purl.obolibrary.org/obo/UO_0000012"	"N/A"	"hydrogen molecular entity"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_33608"	"NMR spectroscopy"	"Agilent DD2 600 MHz spectrometer"	""	""	"5 mm CPTCI 1H-13C/15N/D Z-GRD"	""	""	"64"	"1D NOESY with presaturation and spoil gradients (noesygppr1d)"	"14.1"	"tesla"	"UO"	"http://purl.obolibrary.org/obo/UO_0000228"	"acqus.txt"	"NMR assay"	"PP4"	"PP4.zip"	"Data transformation"	""	""	"Metabolite identification"	""	"m_p.aeruginosa_phage_pap1_metabolite_profiling_NMR_spectroscopy_v2_maf.tsv"
"PP5"	"Extraction"	"N/A"	"N/A"	"NMR sample"	"5 mm (Norell Inc.)"	""	""	"H20 + D20"	""	""	"7.1"	"300"	"kelvin"	"UO"	"http://purl.obolibrary.org/obo/UO_0000012"	"N/A"	"hydrogen molecular entity"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_33608"	"NMR spectroscopy"	"Agilent DD2 600 MHz spectrometer"	""	""	"5 mm CPTCI 1H-13C/15N/D Z-GRD"	""	""	"64"	"1D NOESY with presaturation and spoil gradients (noesygppr1d)"	"14.1"	"tesla"	"UO"	"http://purl.obolibrary.org/obo/UO_0000228"	"acqus.txt"	"NMR assay"	"PP5"	"PP5.zip"	"Data transformation"	""	""	"Metabolite identification"	""	"m_p.aeruginosa_phage_pap1_metabolite_profiling_NMR_spectroscopy_v2_maf.tsv"
