"Sample Name"	"Protocol REF"	"Parameter Value[Post Extraction]"	"Parameter Value[Derivatization]"	"Extract Name"	"Protocol REF"	"Parameter Value[Chromatography Instrument]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Column model]"	"Parameter Value[Column type]"	"Labeled Extract Name"	"Label"	"Term Source REF"	"Term Accession Number"	"Protocol REF"	"Parameter Value[Scan polarity]"	"Parameter Value[Scan m/z range]"	"Parameter Value[Instrument]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Ion source]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Mass analyzer]"	"Term Source REF"	"Term Accession Number"	"MS Assay Name"	"Raw Spectral Data File"	"Protocol REF"	"Normalization Name"	"Derived Spectral Data File"	"Protocol REF"	"Data Transformation Name"	"Metabolite Assignment File"
"0-1-G_1"	"Extraction"	"methanol-water (V methanol: V water = 3: 1)"	"other"	""	"Chromatography"	"Agilent 7890A GC"	""	""	"Rxi-5Sil MS (0.25 µm, 0.25 mm x 30 m; Restek)"	"low polarity"	""	""	""	""	"Mass spectrometry"	"positive"	"30-600"	"LECO Pegasus HT TOFMS"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"0-1-G_1"	"0-1-G_1.SMP"	"Data transformation"	""	"0-1-G_1.SMP"	"Metabolite identification"	""	"m_ch-m2_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"0-2-G_1"	"Extraction"	"methanol-water (V methanol: V water = 3: 1)"	"other"	""	"Chromatography"	"Agilent 7890A GC"	""	""	"Rxi-5Sil MS (0.25 µm, 0.25 mm x 30 m; Restek)"	"low polarity"	""	""	""	""	"Mass spectrometry"	"positive"	"30-600"	"LECO Pegasus HT TOFMS"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"0-2-G_1"	"0-2-G_1.SMP"	"Data transformation"	""	"0-2-G_1.SMP"	"Metabolite identification"	""	"m_ch-m2_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"0-3-G_1"	"Extraction"	"methanol-water (V methanol: V water = 3: 1)"	"other"	""	"Chromatography"	"Agilent 7890A GC"	""	""	"Rxi-5Sil MS (0.25 µm, 0.25 mm x 30 m; Restek)"	"low polarity"	""	""	""	""	"Mass spectrometry"	"positive"	"30-600"	"LECO Pegasus HT TOFMS"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"0-3-G_1"	"0-3-G_1.SMP"	"Data transformation"	""	"0-3-G_1.SMP"	"Metabolite identification"	""	"m_ch-m2_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"0-4-G_1"	"Extraction"	"methanol-water (V methanol: V water = 3: 1)"	"other"	""	"Chromatography"	"Agilent 7890A GC"	""	""	"Rxi-5Sil MS (0.25 µm, 0.25 mm x 30 m; Restek)"	"low polarity"	""	""	""	""	"Mass spectrometry"	"positive"	"30-600"	"LECO Pegasus HT TOFMS"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"0-4-G_1"	"0-4-G_1.SMP"	"Data transformation"	""	"0-4-G_1.SMP"	"Metabolite identification"	""	"m_ch-m2_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"0-5-G_1"	"Extraction"	"methanol-water (V methanol: V water = 3: 1)"	"other"	""	"Chromatography"	"Agilent 7890A GC"	""	""	"Rxi-5Sil MS (0.25 µm, 0.25 mm x 30 m; Restek)"	"low polarity"	""	""	""	""	"Mass spectrometry"	"positive"	"30-600"	"LECO Pegasus HT TOFMS"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"0-5-G_1"	"0-5-G_1.SMP"	"Data transformation"	""	"0-5-G_1.SMP"	"Metabolite identification"	""	"m_ch-m2_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"0-6-G_1"	"Extraction"	"methanol-water (V methanol: V water = 3: 1)"	"other"	""	"Chromatography"	"Agilent 7890A GC"	""	""	"Rxi-5Sil MS (0.25 µm, 0.25 mm x 30 m; Restek)"	"low polarity"	""	""	""	""	"Mass spectrometry"	"positive"	"30-600"	"LECO Pegasus HT TOFMS"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"0-6-G_1"	"0-6-G_1.SMP"	"Data transformation"	""	"0-6-G_1.SMP"	"Metabolite identification"	""	"m_ch-m2_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"1-1-G_1"	"Extraction"	"methanol-water (V methanol: V water = 3: 1)"	"other"	""	"Chromatography"	"Agilent 7890A GC"	""	""	"Rxi-5Sil MS (0.25 µm, 0.25 mm x 30 m; Restek)"	"low polarity"	""	""	""	""	"Mass spectrometry"	"positive"	"30-600"	"LECO Pegasus HT TOFMS"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"1-1-G_1"	"1-1-G_1.SMP"	"Data transformation"	""	"1-1-G_1.SMP"	"Metabolite identification"	""	"m_ch-m2_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"1-2-G_1"	"Extraction"	"methanol-water (V methanol: V water = 3: 1)"	"other"	""	"Chromatography"	"Agilent 7890A GC"	""	""	"Rxi-5Sil MS (0.25 µm, 0.25 mm x 30 m; Restek)"	"low polarity"	""	""	""	""	"Mass spectrometry"	"positive"	"30-600"	"LECO Pegasus HT TOFMS"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"1-2-G_1"	"1-2-G_1.SMP"	"Data transformation"	""	"1-2-G_1.SMP"	"Metabolite identification"	""	"m_ch-m2_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"1-3-G_1"	"Extraction"	"methanol-water (V methanol: V water = 3: 1)"	"other"	""	"Chromatography"	"Agilent 7890A GC"	""	""	"Rxi-5Sil MS (0.25 µm, 0.25 mm x 30 m; Restek)"	"low polarity"	""	""	""	""	"Mass spectrometry"	"positive"	"30-600"	"LECO Pegasus HT TOFMS"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"1-3-G_1"	"1-3-G_1.SMP"	"Data transformation"	""	"1-3-G_1.SMP"	"Metabolite identification"	""	"m_ch-m2_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"1-4-G_1"	"Extraction"	"methanol-water (V methanol: V water = 3: 1)"	"other"	""	"Chromatography"	"Agilent 7890A GC"	""	""	"Rxi-5Sil MS (0.25 µm, 0.25 mm x 30 m; Restek)"	"low polarity"	""	""	""	""	"Mass spectrometry"	"positive"	"30-600"	"LECO Pegasus HT TOFMS"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"1-4-G_1"	"1-4-G_1.SMP"	"Data transformation"	""	"1-4-G_1.SMP"	"Metabolite identification"	""	"m_ch-m2_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
