"Sample Name"	"Protocol REF"	"Parameter Value[Post Extraction]"	"Parameter Value[Derivatization]"	"Extract Name"	"Protocol REF"	"Parameter Value[Chromatography Instrument]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Column model]"	"Parameter Value[Column type]"	"Labeled Extract Name"	"Label"	"Term Source REF"	"Term Accession Number"	"Protocol REF"	"Parameter Value[Scan polarity]"	"Parameter Value[Scan m/z range]"	"Parameter Value[Instrument]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Ion source]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Mass analyzer]"	"Term Source REF"	"Term Accession Number"	"MS Assay Name"	"Raw Spectral Data File"	"Protocol REF"	"Normalization Name"	"Derived Spectral Data File"	"Protocol REF"	"Data Transformation Name"	"Metabolite Assignment File"
"MCMA429"	"Extraction"	"50 µl water"	"none"	"MCMA429"	"Chromatography"	"Thermo Scientific Accela UHPLC System"	""	""	"Hypersil GOLD C18 (1.9 µm, 2.1 mm x 100 mm; Thermo Scientific)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"100-1000"	"Thermo Scientific LTQ Orbitrap"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"1001_P"	"1001_P.mzML"	"Data transformation"	""	""	"Metabolite identification"	""	"m_UPLC_POS_nmfi_and_bsi_diagnosis_v2_maf.tsv"
"MCMA430"	"Extraction"	"50 µl water"	"none"	"MCMA430"	"Chromatography"	"Thermo Scientific Accela UHPLC System"	""	""	"Hypersil GOLD C18 (1.9 µm, 2.1 mm x 100 mm; Thermo Scientific)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"100-1000"	"Thermo Scientific LTQ Orbitrap"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"1002_P"	"1002_P.mzML"	"Data transformation"	""	""	"Metabolite identification"	""	"m_UPLC_POS_nmfi_and_bsi_diagnosis_v2_maf.tsv"
"MCMA431"	"Extraction"	"50 µl water"	"none"	"MCMA431"	"Chromatography"	"Thermo Scientific Accela UHPLC System"	""	""	"Hypersil GOLD C18 (1.9 µm, 2.1 mm x 100 mm; Thermo Scientific)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"100-1000"	"Thermo Scientific LTQ Orbitrap"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"1003_P"	"1003_P.mzML"	"Data transformation"	""	""	"Metabolite identification"	""	"m_UPLC_POS_nmfi_and_bsi_diagnosis_v2_maf.tsv"
"MCMA433"	"Extraction"	"50 µl water"	"none"	"MCMA433"	"Chromatography"	"Thermo Scientific Accela UHPLC System"	""	""	"Hypersil GOLD C18 (1.9 µm, 2.1 mm x 100 mm; Thermo Scientific)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"100-1000"	"Thermo Scientific LTQ Orbitrap"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"1004_P"	"1004_P.mzML"	"Data transformation"	""	""	"Metabolite identification"	""	"m_UPLC_POS_nmfi_and_bsi_diagnosis_v2_maf.tsv"
"MCMA434"	"Extraction"	"50 µl water"	"none"	"MCMA434"	"Chromatography"	"Thermo Scientific Accela UHPLC System"	""	""	"Hypersil GOLD C18 (1.9 µm, 2.1 mm x 100 mm; Thermo Scientific)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"100-1000"	"Thermo Scientific LTQ Orbitrap"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"1005_P"	"1005_P.mzML"	"Data transformation"	""	""	"Metabolite identification"	""	"m_UPLC_POS_nmfi_and_bsi_diagnosis_v2_maf.tsv"
"MCMA435"	"Extraction"	"50 µl water"	"none"	"MCMA435"	"Chromatography"	"Thermo Scientific Accela UHPLC System"	""	""	"Hypersil GOLD C18 (1.9 µm, 2.1 mm x 100 mm; Thermo Scientific)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"100-1000"	"Thermo Scientific LTQ Orbitrap"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"1006_P"	"1006_P.mzML"	"Data transformation"	""	""	"Metabolite identification"	""	"m_UPLC_POS_nmfi_and_bsi_diagnosis_v2_maf.tsv"
"MCMA436"	"Extraction"	"50 µl water"	"none"	"MCMA436"	"Chromatography"	"Thermo Scientific Accela UHPLC System"	""	""	"Hypersil GOLD C18 (1.9 µm, 2.1 mm x 100 mm; Thermo Scientific)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"100-1000"	"Thermo Scientific LTQ Orbitrap"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"1007_P"	"1007_P.mzML"	"Data transformation"	""	""	"Metabolite identification"	""	"m_UPLC_POS_nmfi_and_bsi_diagnosis_v2_maf.tsv"
"MCMA442"	"Extraction"	"50 µl water"	"none"	"MCMA442"	"Chromatography"	"Thermo Scientific Accela UHPLC System"	""	""	"Hypersil GOLD C18 (1.9 µm, 2.1 mm x 100 mm; Thermo Scientific)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"100-1000"	"Thermo Scientific LTQ Orbitrap"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"1009_P"	"1009_P.mzML"	"Data transformation"	""	""	"Metabolite identification"	""	"m_UPLC_POS_nmfi_and_bsi_diagnosis_v2_maf.tsv"
"MCMA443"	"Extraction"	"50 µl water"	"none"	"MCMA443"	"Chromatography"	"Thermo Scientific Accela UHPLC System"	""	""	"Hypersil GOLD C18 (1.9 µm, 2.1 mm x 100 mm; Thermo Scientific)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"100-1000"	"Thermo Scientific LTQ Orbitrap"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"1010_P"	"1010_P.mzML"	"Data transformation"	""	""	"Metabolite identification"	""	"m_UPLC_POS_nmfi_and_bsi_diagnosis_v2_maf.tsv"
"MCMA444"	"Extraction"	"50 µl water"	"none"	"MCMA444"	"Chromatography"	"Thermo Scientific Accela UHPLC System"	""	""	"Hypersil GOLD C18 (1.9 µm, 2.1 mm x 100 mm; Thermo Scientific)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"100-1000"	"Thermo Scientific LTQ Orbitrap"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"1011_P"	"1011_P.mzML"	"Data transformation"	""	""	"Metabolite identification"	""	"m_UPLC_POS_nmfi_and_bsi_diagnosis_v2_maf.tsv"
