"Sample Name"	"Protocol REF"	"Parameter Value[Post Extraction]"	"Parameter Value[Derivatization]"	"Extract Name"	"Protocol REF"	"Parameter Value[Chromatography Instrument]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Column model]"	"Parameter Value[Column type]"	"Labeled Extract Name"	"Label"	"Term Source REF"	"Term Accession Number"	"Protocol REF"	"Parameter Value[Scan polarity]"	"Parameter Value[Scan m/z range]"	"Parameter Value[Instrument]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Ion source]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Mass analyzer]"	"Term Source REF"	"Term Accession Number"	"MS Assay Name"	"Raw Spectral Data File"	"Protocol REF"	"Normalization Name"	"Derived Spectral Data File"	"Protocol REF"	"Data Transformation Name"	"Metabolite Assignment File"
"scoABC273"	"Extraction"	"50 µl methanol"	"none"	"scoABC273"	"Chromatography"	"Agilent 1200 Series HPLC System"	""	""	"ZORBAX Eclipse Plus C18 (3.5 µm, 4.6 mm x 100 mm; Agilent Technologies)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"100-1700"	"Agilent 6520 Q-TOF"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole time-of-flight"	""	""	"scoABC273"	"273MS.mzdata.xml"	"Data transformation"	""	""	"Metabolite identification"	""	"m_isonitrile_lipopeptides_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"scoABC329"	"Extraction"	"50 µl methanol"	"none"	"scoABC329"	"Chromatography"	"Agilent 1200 Series HPLC System"	""	""	"ZORBAX Eclipse Plus C18 (3.5 µm, 4.6 mm x 100 mm; Agilent Technologies)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"100-1700"	"Agilent 6520 Q-TOF"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole time-of-flight"	""	""	"scoABC329"	"329MS.mzdata.xml"	"Data transformation"	""	""	"Metabolite identification"	""	"m_isonitrile_lipopeptides_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"scoBCD162"	"Extraction"	"50 µl methanol"	"none"	"scoBCD162"	"Chromatography"	"Agilent 1200 Series HPLC System"	""	""	"ZORBAX Eclipse Plus C18 (3.5 µm, 4.6 mm x 100 mm; Agilent Technologies)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"100-1700"	"Agilent 6520 Q-TOF"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole time-of-flight"	""	""	"scoBCD162"	"162MS.mzdata.xml"	"Data transformation"	""	""	"Metabolite identification"	""	"m_isonitrile_lipopeptides_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"scoABCDE365"	"Extraction"	"50 µl methanol"	"none"	"scoABCDE365"	"Chromatography"	"Agilent 1200 Series HPLC System"	""	""	"ZORBAX Eclipse Plus C18 (3.5 µm, 4.6 mm x 100 mm; Agilent Technologies)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"100-1700"	"Agilent 6520 Q-TOF"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole time-of-flight"	""	""	"scoABCDE365"	"365MS.mzdata.xml"	"Data transformation"	""	""	"Metabolite identification"	""	"m_isonitrile_lipopeptides_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"scoABCDE323"	"Extraction"	"50 µl methanol"	"none"	"scoABCDE323"	"Chromatography"	"Agilent 1200 Series HPLC System"	""	""	"ZORBAX Eclipse Plus C18 (3.5 µm, 4.6 mm x 100 mm; Agilent Technologies)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"100-1700"	"Agilent 6520 Q-TOF"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole time-of-flight"	""	""	"scoABCDE323"	"323MS.mzdata.xml"	"Data transformation"	""	""	"Metabolite identification"	""	"m_isonitrile_lipopeptides_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"mmaABC441"	"Extraction"	"50 µl methanol"	"none"	"mmaABC441"	"Chromatography"	"Agilent 1200 Series HPLC System"	""	""	"ZORBAX Eclipse Plus C18 (3.5 µm, 4.6 mm x 100 mm; Agilent Technologies)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"100-1700"	"Agilent 6520 Q-TOF"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole time-of-flight"	""	""	"mmaABC441"	"441MS.mzdata.xml"	"Data transformation"	""	""	"Metabolite identification"	""	"m_isonitrile_lipopeptides_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"mmaBCD246"	"Extraction"	"50 µl methanol"	"none"	"mmaBCD246"	"Chromatography"	"Agilent 1200 Series HPLC System"	""	""	"ZORBAX Eclipse Plus C18 (3.5 µm, 4.6 mm x 100 mm; Agilent Technologies)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"100-1700"	"Agilent 6520 Q-TOF"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole time-of-flight"	""	""	"mmaBCD246"	"246MS.mzdata.xml"	"Data transformation"	""	""	"Metabolite identification"	""	"m_isonitrile_lipopeptides_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"mmaABCDE505"	"Extraction"	"50 µl methanol"	"none"	"mmaABCDE505"	"Chromatography"	"Agilent 1200 Series HPLC System"	""	""	"ZORBAX Eclipse Plus C18 (3.5 µm, 4.6 mm x 100 mm; Agilent Technologies)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"100-1700"	"Agilent 6520 Q-TOF"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole time-of-flight"	""	""	"mmaABCDE505"	"505MS.mzdata.xml"	"Data transformation"	""	""	"Metabolite identification"	""	"m_isonitrile_lipopeptides_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"mmaABCDE561"	"Extraction"	"50 µl methanol"	"none"	"mmaABCDE561"	"Chromatography"	"Agilent 1200 Series HPLC System"	""	""	"ZORBAX Eclipse Plus C18 (3.5 µm, 4.6 mm x 100 mm; Agilent Technologies)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"100-1700"	"Agilent 6520 Q-TOF"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole time-of-flight"	""	""	"mmaABCDE561"	"561MS.mzdata.xml"	"Data transformation"	""	""	"Metabolite identification"	""	"m_isonitrile_lipopeptides_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"scoABCDE365 MS2"	"Extraction"	"50 µl methanol"	"none"	"scoABCDE365 MS2"	"Chromatography"	"Agilent 1200 Series HPLC System"	""	""	"ZORBAX Eclipse Plus C18 (3.5 µm, 4.6 mm x 100 mm; Agilent Technologies)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"100-1700"	"Agilent 6520 Q-TOF"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole time-of-flight"	""	""	"scoABCDE365 MS2"	"365MSMS.mzdata.xml"	"Data transformation"	""	""	"Metabolite identification"	""	"m_isonitrile_lipopeptides_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
