"Sample Name"	"Protocol REF"	"Parameter Value[Extraction Method]"	"Extract Name"	"Protocol REF"	"Parameter Value[NMR tube type]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Solvent]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Sample pH]"	"Parameter Value[Temperature]"	"Unit"	"Term Source REF"	"Term Accession Number"	"Labeled Extract Name"	"Label"	"Term Source REF"	"Term Accession Number"	"Protocol REF"	"Parameter Value[Instrument]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[NMR Probe]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Number of transients]"	"Parameter Value[Pulse sequence name]"	"Parameter Value[Magnetic field strength]"	"Unit"	"Term Source REF"	"Term Accession Number"	"Acquisition Parameter Data File"	"Protocol REF"	"NMR Assay Name"	"Free Induction Decay Data File"	"Protocol REF"	"Normalization Name"	"Derived Spectral Data File"	"Protocol REF"	"Data Transformation Name"	"Metabolite Assignment File"
"Sh00_AQ_12C_10"	"Extraction"	""	""	"NMR sample"	"5 mm standard"	""	""	"0.05 mM phosphate buffered D2O"	""	""	"7.4"	"300"	"kelvin"	"UO"	"http://purl.obolibrary.org/obo/UO_0000012"	""	"hydrogen molecular entity"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_33608"	"NMR spectroscopy"	"Bruker AVANCE III 600 MHz spectrometer"	""	""	"5 mm CPTCI 1H/13C/31P Z-GRD cryoprobe"	""	""	"256"	"1D NOESY with presaturation (noesypr1d)"	"14.1"	"tesla"	"UO"	"http://purl.obolibrary.org/obo/UO_0000228"	""	"NMR assay"	"Sh00_AQ_12C_10"	"Sh00_AQ_12C_10.rar"	"Data transformation"	""	""	"Metabolite identification"	""	"m_NOESY_PEPA_NMR_spectroscopy_v2_maf.tsv"
"Sh00_AQ_12C_11"	"Extraction"	""	""	"NMR sample"	"5 mm standard"	""	""	"0.05 mM phosphate buffered D2O"	""	""	"7.4"	"300"	"kelvin"	"UO"	"http://purl.obolibrary.org/obo/UO_0000012"	""	"hydrogen molecular entity"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_33608"	"NMR spectroscopy"	"Bruker AVANCE III 600 MHz spectrometer"	""	""	"5 mm CPTCI 1H/13C/31P Z-GRD cryoprobe"	""	""	"256"	"1D NOESY with presaturation (noesypr1d)"	"14.1"	"tesla"	"UO"	"http://purl.obolibrary.org/obo/UO_0000228"	""	"NMR assay"	"Sh00_AQ_12C_11"	"Sh00_AQ_12C_11.rar"	"Data transformation"	""	""	"Metabolite identification"	""	"m_NOESY_PEPA_NMR_spectroscopy_v2_maf.tsv"
"Sh00_AQ_12C_12"	"Extraction"	""	""	"NMR sample"	"5 mm standard"	""	""	"0.05 mM phosphate buffered D2O"	""	""	"7.4"	"300"	"kelvin"	"UO"	"http://purl.obolibrary.org/obo/UO_0000012"	""	"hydrogen molecular entity"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_33608"	"NMR spectroscopy"	"Bruker AVANCE III 600 MHz spectrometer"	""	""	"5 mm CPTCI 1H/13C/31P Z-GRD cryoprobe"	""	""	"256"	"1D NOESY with presaturation (noesypr1d)"	"14.1"	"tesla"	"UO"	"http://purl.obolibrary.org/obo/UO_0000228"	""	"NMR assay"	"Sh00_AQ_12C_12"	"Sh00_AQ_12C_12.rar"	"Data transformation"	""	""	"Metabolite identification"	""	"m_NOESY_PEPA_NMR_spectroscopy_v2_maf.tsv"
"Sh00_AQ_13C_22"	"Extraction"	""	""	"NMR sample"	"5 mm standard"	""	""	"0.05 mM phosphate buffered D2O"	""	""	"7.4"	"300"	"kelvin"	"UO"	"http://purl.obolibrary.org/obo/UO_0000012"	""	"hydrogen molecular entity"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_33608"	"NMR spectroscopy"	"Bruker AVANCE III 600 MHz spectrometer"	""	""	"5 mm CPTCI 1H/13C/31P Z-GRD cryoprobe"	""	""	"256"	"1D NOESY with presaturation (noesypr1d)"	"14.1"	"tesla"	"UO"	"http://purl.obolibrary.org/obo/UO_0000228"	""	"NMR assay"	"Sh00_AQ_13C_22"	"Sh00_AQ_13C_22.rar"	"Data transformation"	""	""	"Metabolite identification"	""	"m_NOESY_PEPA_NMR_spectroscopy_v2_maf.tsv"
"Sh00_AQ_13C_23"	"Extraction"	""	""	"NMR sample"	"5 mm standard"	""	""	"0.05 mM phosphate buffered D2O"	""	""	"7.4"	"300"	"kelvin"	"UO"	"http://purl.obolibrary.org/obo/UO_0000012"	""	"hydrogen molecular entity"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_33608"	"NMR spectroscopy"	"Bruker AVANCE III 600 MHz spectrometer"	""	""	"5 mm CPTCI 1H/13C/31P Z-GRD cryoprobe"	""	""	"256"	"1D NOESY with presaturation (noesypr1d)"	"14.1"	"tesla"	"UO"	"http://purl.obolibrary.org/obo/UO_0000228"	""	"NMR assay"	"Sh00_AQ_13C_23"	"Sh00_AQ_13C_23.rar"	"Data transformation"	""	""	"Metabolite identification"	""	"m_NOESY_PEPA_NMR_spectroscopy_v2_maf.tsv"
"Sh00_AQ_13C_24"	"Extraction"	""	""	"NMR sample"	"5 mm standard"	""	""	"0.05 mM phosphate buffered D2O"	""	""	"7.4"	"300"	"kelvin"	"UO"	"http://purl.obolibrary.org/obo/UO_0000012"	""	"hydrogen molecular entity"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_33608"	"NMR spectroscopy"	"Bruker AVANCE III 600 MHz spectrometer"	""	""	"5 mm CPTCI 1H/13C/31P Z-GRD cryoprobe"	""	""	"256"	"1D NOESY with presaturation (noesypr1d)"	"14.1"	"tesla"	"UO"	"http://purl.obolibrary.org/obo/UO_0000228"	""	"NMR assay"	"Sh00_AQ_13C_24"	"Sh00_AQ_13C_24.rar"	"Data transformation"	""	""	"Metabolite identification"	""	"m_NOESY_PEPA_NMR_spectroscopy_v2_maf.tsv"
"Sh00_AQ_12CGln_107"	"Extraction"	""	""	"NMR sample"	"5 mm standard"	""	""	"0.05 mM phosphate buffered D2O"	""	""	"7.4"	"300"	"kelvin"	"UO"	"http://purl.obolibrary.org/obo/UO_0000012"	""	"hydrogen molecular entity"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_33608"	"NMR spectroscopy"	"Bruker AVANCE III 600 MHz spectrometer"	""	""	"5 mm CPTCI 1H/13C/31P Z-GRD cryoprobe"	""	""	"256"	"1D NOESY with presaturation (noesypr1d)"	"14.1"	"tesla"	"UO"	"http://purl.obolibrary.org/obo/UO_0000228"	""	"NMR assay"	"Sh00_AQ_12CGln_107"	"Sh00_AQ_12CGln_107.rar"	"Data transformation"	""	""	"Metabolite identification"	""	"m_NOESY_PEPA_NMR_spectroscopy_v2_maf.tsv"
"Sh00_AQ_12CGln_108"	"Extraction"	""	""	"NMR sample"	"5 mm standard"	""	""	"0.05 mM phosphate buffered D2O"	""	""	"7.4"	"300"	"kelvin"	"UO"	"http://purl.obolibrary.org/obo/UO_0000012"	""	"hydrogen molecular entity"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_33608"	"NMR spectroscopy"	"Bruker AVANCE III 600 MHz spectrometer"	""	""	"5 mm CPTCI 1H/13C/31P Z-GRD cryoprobe"	""	""	"256"	"1D NOESY with presaturation (noesypr1d)"	"14.1"	"tesla"	"UO"	"http://purl.obolibrary.org/obo/UO_0000228"	""	"NMR assay"	"Sh00_AQ_12CGln_108"	"Sh00_AQ_12CGln_108.rar"	"Data transformation"	""	""	"Metabolite identification"	""	"m_NOESY_PEPA_NMR_spectroscopy_v2_maf.tsv"
"Sh00_AQ_12CGln_109"	"Extraction"	""	""	"NMR sample"	"5 mm standard"	""	""	"0.05 mM phosphate buffered D2O"	""	""	"7.4"	"300"	"kelvin"	"UO"	"http://purl.obolibrary.org/obo/UO_0000012"	""	"hydrogen molecular entity"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_33608"	"NMR spectroscopy"	"Bruker AVANCE III 600 MHz spectrometer"	""	""	"5 mm CPTCI 1H/13C/31P Z-GRD cryoprobe"	""	""	"256"	"1D NOESY with presaturation (noesypr1d)"	"14.1"	"tesla"	"UO"	"http://purl.obolibrary.org/obo/UO_0000228"	""	"NMR assay"	"Sh00_AQ_12CGln_109"	"Sh00_AQ_12CGln_109.rar"	"Data transformation"	""	""	"Metabolite identification"	""	"m_NOESY_PEPA_NMR_spectroscopy_v2_maf.tsv"
"Sh00_AQ_13CGln_122"	"Extraction"	""	""	"NMR sample"	"5 mm standard"	""	""	"0.05 mM phosphate buffered D2O"	""	""	"7.4"	"300"	"kelvin"	"UO"	"http://purl.obolibrary.org/obo/UO_0000012"	""	"hydrogen molecular entity"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_33608"	"NMR spectroscopy"	"Bruker AVANCE III 600 MHz spectrometer"	""	""	"5 mm CPTCI 1H/13C/31P Z-GRD cryoprobe"	""	""	"256"	"1D NOESY with presaturation (noesypr1d)"	"14.1"	"tesla"	"UO"	"http://purl.obolibrary.org/obo/UO_0000228"	""	"NMR assay"	"Sh00_AQ_13CGln_122"	"Sh00_AQ_13CGln_122.rar"	"Data transformation"	""	""	"Metabolite identification"	""	"m_NOESY_PEPA_NMR_spectroscopy_v2_maf.tsv"
"Sh00_AQ_13CGln_123"	"Extraction"	""	""	"NMR sample"	"5 mm standard"	""	""	"0.05 mM phosphate buffered D2O"	""	""	"7.4"	"300"	"kelvin"	"UO"	"http://purl.obolibrary.org/obo/UO_0000012"	""	"hydrogen molecular entity"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_33608"	"NMR spectroscopy"	"Bruker AVANCE III 600 MHz spectrometer"	""	""	"5 mm CPTCI 1H/13C/31P Z-GRD cryoprobe"	""	""	"256"	"1D NOESY with presaturation (noesypr1d)"	"14.1"	"tesla"	"UO"	"http://purl.obolibrary.org/obo/UO_0000228"	""	"NMR assay"	"Sh00_AQ_13CGln_123"	"Sh00_AQ_13CGln_123.rar"	"Data transformation"	""	""	"Metabolite identification"	""	"m_NOESY_PEPA_NMR_spectroscopy_v2_maf.tsv"
