"Sample Name"	"Protocol REF"	"Parameter Value[Extraction Method]"	"Extract Name"	"Protocol REF"	"Parameter Value[NMR tube type]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Solvent]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Sample pH]"	"Parameter Value[Temperature]"	"Unit"	"Term Source REF"	"Term Accession Number"	"Labeled Extract Name"	"Label"	"Term Source REF"	"Term Accession Number"	"Protocol REF"	"Parameter Value[Instrument]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[NMR Probe]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Number of transients]"	"Parameter Value[Pulse sequence name]"	"Parameter Value[Magnetic field strength]"	"Unit"	"Term Source REF"	"Term Accession Number"	"Acquisition Parameter Data File"	"Protocol REF"	"NMR Assay Name"	"Free Induction Decay Data File"	"Protocol REF"	"Normalization Name"	"Derived Spectral Data File"	"Protocol REF"	"Data Transformation Name"	"Metabolite Assignment File"
"A1_2D_hsq"	"Extraction"	"polar phase"	""	"NMR sample"	"1.7 mm SampleJet"	""	""	"0.1 M phosphate buffered D2O/H2O"	""	""	"7"	"300"	"kelvin"	"UO"	"http://purl.obolibrary.org/obo/UO_0000012"	"MCF7 12c glucose (A1)"	"hydrogen molecular entity"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_33608"	"NMR spectroscopy"	"Bruker AVANCE III 600 MHz spectrometer"	""	""	"1.7 mm CPTCI 1H-13C/15N/D Z-GRD"	""	""	"2"	"2D HSQC using echo-antiecho and adiabatic pulses for inversion and refocusing with additional water suppression (hsqcetgpsp.2.cl)"	"14.1"	"tesla"	"UO"	"http://purl.obolibrary.org/obo/UO_0000228"	""	"NMR assay"	"11"	"11.zip"	"Data transformation"	""	""	"Metabolite identification"	""	""
"B1_2D_hsq_repl1"	"Extraction"	"polar phase"	""	"NMR sample"	"1.7 mm SampleJet"	""	""	"0.1 M phosphate buffered D2O/H2O"	""	""	"7"	"300"	"kelvin"	"UO"	"http://purl.obolibrary.org/obo/UO_0000012"	"MCF7 U-13C glucose (B1) -1"	"hydrogen molecular entity"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_33608"	"NMR spectroscopy"	"Bruker AVANCE III 600 MHz spectrometer"	""	""	"1.7 mm CPTCI 1H-13C/15N/D Z-GRD"	""	""	"2"	"2D HSQC using echo-antiecho and adiabatic pulses for inversion and refocusing with additional water suppression (hsqcetgpsp.2.cl)"	"14.1"	"tesla"	"UO"	"http://purl.obolibrary.org/obo/UO_0000228"	""	"NMR assay"	"25"	"25.zip"	"Data transformation"	""	""	"Metabolite identification"	""	""
"B1_2D_hsq_repl2"	"Extraction"	"polar phase"	""	"NMR sample"	"1.7 mm SampleJet"	""	""	"0.1 M phosphate buffered D2O/H2O"	""	""	"7"	"300"	"kelvin"	"UO"	"http://purl.obolibrary.org/obo/UO_0000012"	"MCF7 U-13C glucose (B1) -1"	"hydrogen molecular entity"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_33608"	"NMR spectroscopy"	"Bruker AVANCE III 600 MHz spectrometer"	""	""	"1.7 mm CPTCI 1H-13C/15N/D Z-GRD"	""	""	"2"	"2D HSQC using echo-antiecho and adiabatic pulses for inversion and refocusing with additional water suppression (hsqcetgpsp.2.cl)"	"14.1"	"tesla"	"UO"	"http://purl.obolibrary.org/obo/UO_0000228"	""	"NMR assay"	"26"	"26.zip"	"Data transformation"	""	""	"Metabolite identification"	""	""
"B2_2D_hsq_repl1"	"Extraction"	"polar phase"	""	"NMR sample"	"1.7 mm SampleJet"	""	""	"0.1 M phosphate buffered D2O/H2O"	""	""	"7"	"300"	"kelvin"	"UO"	"http://purl.obolibrary.org/obo/UO_0000012"	"MCF7 U-13C glucose (B2)  -2"	"hydrogen molecular entity"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_33608"	"NMR spectroscopy"	"Bruker AVANCE III 600 MHz spectrometer"	""	""	"1.7 mm CPTCI 1H-13C/15N/D Z-GRD"	""	""	"2"	"2D HSQC using echo-antiecho and adiabatic pulses for inversion and refocusing with additional water suppression (hsqcetgpsp.2.cl)"	"14.1"	"tesla"	"UO"	"http://purl.obolibrary.org/obo/UO_0000228"	""	"NMR assay"	"35"	"35.zip"	"Data transformation"	""	""	"Metabolite identification"	""	""
"B2_2D_hsq_repl2"	"Extraction"	"polar phase"	""	"NMR sample"	"1.7 mm SampleJet"	""	""	"0.1 M phosphate buffered D2O/H2O"	""	""	"7"	"300"	"kelvin"	"UO"	"http://purl.obolibrary.org/obo/UO_0000012"	"MCF7 U-13C glucose (B2)  -2"	"hydrogen molecular entity"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_33608"	"NMR spectroscopy"	"Bruker AVANCE III 600 MHz spectrometer"	""	""	"1.7 mm CPTCI 1H-13C/15N/D Z-GRD"	""	""	"2"	"2D HSQC using echo-antiecho and adiabatic pulses for inversion and refocusing with additional water suppression (hsqcetgpsp.2.cl)"	"14.1"	"tesla"	"UO"	"http://purl.obolibrary.org/obo/UO_0000228"	""	"NMR assay"	"36"	"36.zip"	"Data transformation"	""	""	"Metabolite identification"	""	""
"C1_2D_hsq_repl1"	"Extraction"	"polar phase"	""	"NMR sample"	"1.7 mm SampleJet"	""	""	"0.1 M phosphate buffered D2O/H2O"	""	""	"7"	"300"	"kelvin"	"UO"	"http://purl.obolibrary.org/obo/UO_0000012"	"MCF7 [1,2]-13C glucose (C1)  -1"	"hydrogen molecular entity"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_33608"	"NMR spectroscopy"	"Bruker AVANCE III 600 MHz spectrometer"	""	""	"1.7 mm CPTCI 1H-13C/15N/D Z-GRD"	""	""	"2"	"2D HSQC using echo-antiecho and adiabatic pulses for inversion and refocusing with additional water suppression (hsqcetgpsp.2.cl)"	"14.1"	"tesla"	"UO"	"http://purl.obolibrary.org/obo/UO_0000228"	""	"NMR assay"	"45"	"45.zip"	"Data transformation"	""	""	"Metabolite identification"	""	""
"C1_2D_hsq_repl2"	"Extraction"	"polar phase"	""	"NMR sample"	"1.7 mm SampleJet"	""	""	"0.1 M phosphate buffered D2O/H2O"	""	""	"7"	"300"	"kelvin"	"UO"	"http://purl.obolibrary.org/obo/UO_0000012"	"MCF7 [1,2]-13C glucose (C1)  -1"	"hydrogen molecular entity"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_33608"	"NMR spectroscopy"	"Bruker AVANCE III 600 MHz spectrometer"	""	""	"1.7 mm CPTCI 1H-13C/15N/D Z-GRD"	""	""	"2"	"2D HSQC using echo-antiecho and adiabatic pulses for inversion and refocusing with additional water suppression (hsqcetgpsp.2.cl)"	"14.1"	"tesla"	"UO"	"http://purl.obolibrary.org/obo/UO_0000228"	""	"NMR assay"	"46"	"46.zip"	"Data transformation"	""	""	"Metabolite identification"	""	""
"C1_2D_hsq_repl3"	"Extraction"	"polar phase"	""	"NMR sample"	"1.7 mm SampleJet"	""	""	"0.1 M phosphate buffered D2O/H2O"	""	""	"7"	"300"	"kelvin"	"UO"	"http://purl.obolibrary.org/obo/UO_0000012"	"MCF7 [1,2]-13C glucose (C2)  -1"	"hydrogen molecular entity"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_33608"	"NMR spectroscopy"	"Bruker AVANCE III 600 MHz spectrometer"	""	""	"1.7 mm CPTCI 1H-13C/15N/D Z-GRD"	""	""	"2"	"2D HSQC using echo-antiecho and adiabatic pulses for inversion and refocusing with additional water suppression (hsqcetgpsp.2.cl)"	"14.1"	"tesla"	"UO"	"http://purl.obolibrary.org/obo/UO_0000228"	""	"NMR assay"	"50"	"50.zip"	"Data transformation"	""	""	"Metabolite identification"	""	""
"C1_2D_hsq_repl4"	"Extraction"	"polar phase"	""	"NMR sample"	"1.7 mm SampleJet"	""	""	"0.1 M phosphate buffered D2O/H2O"	""	""	"7"	"300"	"kelvin"	"UO"	"http://purl.obolibrary.org/obo/UO_0000012"	"MCF7 [1,2]-13C glucose (C2)  -1"	"hydrogen molecular entity"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_33608"	"NMR spectroscopy"	"Bruker AVANCE III 600 MHz spectrometer"	""	""	"1.7 mm CPTCI 1H-13C/15N/D Z-GRD"	""	""	"2"	"2D HSQC using echo-antiecho and adiabatic pulses for inversion and refocusing with additional water suppression (hsqcetgpsp.2.cl)"	"14.1"	"tesla"	"UO"	"http://purl.obolibrary.org/obo/UO_0000228"	""	"NMR assay"	"51"	"51.zip"	"Data transformation"	""	""	"Metabolite identification"	""	""
"C2_2D_hsq_repl1"	"Extraction"	"polar phase"	""	"NMR sample"	"1.7 mm SampleJet"	""	""	"0.1 M phosphate buffered D2O/H2O"	""	""	"7"	"300"	"kelvin"	"UO"	"http://purl.obolibrary.org/obo/UO_0000012"	"MCF7 [1,2]-13C glucose (C3)  -1"	"hydrogen molecular entity"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_33608"	"NMR spectroscopy"	"Bruker AVANCE III 600 MHz spectrometer"	""	""	"1.7 mm CPTCI 1H-13C/15N/D Z-GRD"	""	""	"2"	"2D HSQC using echo-antiecho and adiabatic pulses for inversion and refocusing with additional water suppression (hsqcetgpsp.2.cl)"	"14.1"	"tesla"	"UO"	"http://purl.obolibrary.org/obo/UO_0000228"	""	"NMR assay"	"60"	"60.zip"	"Data transformation"	""	""	"Metabolite identification"	""	""
