"Sample Name"	"Protocol REF"	"Parameter Value[Extraction Method]"	"Extract Name"	"Protocol REF"	"Parameter Value[NMR tube type]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Solvent]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Sample pH]"	"Parameter Value[Temperature]"	"Unit"	"Term Source REF"	"Term Accession Number"	"Labeled Extract Name"	"Label"	"Term Source REF"	"Term Accession Number"	"Protocol REF"	"Parameter Value[Instrument]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[NMR Probe]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Number of transients]"	"Parameter Value[Pulse sequence name]"	"Parameter Value[Magnetic field strength]"	"Unit"	"Term Source REF"	"Term Accession Number"	"Acquisition Parameter Data File"	"Protocol REF"	"NMR Assay Name"	"Free Induction Decay Data File"	"Protocol REF"	"Normalization Name"	"Derived Spectral Data File"	"Protocol REF"	"Data Transformation Name"	"Metabolite Assignment File"
"aps_d1"	"Extraction"	"N/A"	"aps_d1"	"NMR sample"	"5 mm standard"	""	""	"1 M phosphate buffered D2O/H2O"	""	""	"7.4"	"300"	"kelvin"	"UO"	"http://purl.obolibrary.org/obo/UO_0000012"	""	"hydrogen molecular entity"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_33608"	"NMR spectroscopy"	"Bruker AVANCE DRX 600 MHz spectrometer"	""	""	"5 mm CPTCI 1H-13C/15N/D Z-GRD"	""	""	"32"	"2D homonuclear correlation via dipolar coupling (noesyesgpph)"	"14.1"	"tesla"	"UO"	"http://purl.obolibrary.org/obo/UO_0000228"	"acqus"	"NMR assay"	"aps_d1"	"aps_d1.zip"	"Data transformation"	""	""	"Metabolite identification"	"aps_d1"	"m_aps_metabolite_profiling_NMR_spectroscopy_v2_maf.tsv"
"aps_d10"	"Extraction"	"N/A"	"aps_d10"	"NMR sample"	"5 mm standard"	""	""	"1 M phosphate buffered D2O/H2O"	""	""	"7.4"	"300"	"kelvin"	"UO"	"http://purl.obolibrary.org/obo/UO_0000012"	""	"hydrogen molecular entity"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_33608"	"NMR spectroscopy"	"Bruker AVANCE DRX 600 MHz spectrometer"	""	""	"5 mm CPTCI 1H-13C/15N/D Z-GRD"	""	""	"32"	"2D homonuclear correlation via dipolar coupling (noesyesgpph)"	"14.1"	"tesla"	"UO"	"http://purl.obolibrary.org/obo/UO_0000228"	"acqus"	"NMR assay"	"aps_d10"	"aps_p10.zip"	"Data transformation"	""	""	"Metabolite identification"	"aps_d10"	"m_aps_metabolite_profiling_NMR_spectroscopy_v2_maf.tsv"
"aps_d11"	"Extraction"	"N/A"	"aps_d11"	"NMR sample"	"5 mm standard"	""	""	"1 M phosphate buffered D2O/H2O"	""	""	"7.4"	"300"	"kelvin"	"UO"	"http://purl.obolibrary.org/obo/UO_0000012"	""	"hydrogen molecular entity"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_33608"	"NMR spectroscopy"	"Bruker AVANCE DRX 600 MHz spectrometer"	""	""	"5 mm CPTCI 1H-13C/15N/D Z-GRD"	""	""	"32"	"2D homonuclear correlation via dipolar coupling (noesyesgpph)"	"14.1"	"tesla"	"UO"	"http://purl.obolibrary.org/obo/UO_0000228"	"acqus"	"NMR assay"	"aps_d11"	"aps_d11.zip"	"Data transformation"	""	""	"Metabolite identification"	"aps_d11"	"m_aps_metabolite_profiling_NMR_spectroscopy_v2_maf.tsv"
"aps_d12"	"Extraction"	"N/A"	"aps_d12"	"NMR sample"	"5 mm standard"	""	""	"1 M phosphate buffered D2O/H2O"	""	""	"7.4"	"300"	"kelvin"	"UO"	"http://purl.obolibrary.org/obo/UO_0000012"	""	"hydrogen molecular entity"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_33608"	"NMR spectroscopy"	"Bruker AVANCE DRX 600 MHz spectrometer"	""	""	"5 mm CPTCI 1H-13C/15N/D Z-GRD"	""	""	"32"	"2D homonuclear correlation via dipolar coupling (noesyesgpph)"	"14.1"	"tesla"	"UO"	"http://purl.obolibrary.org/obo/UO_0000228"	"acqus"	"NMR assay"	"aps_d12"	"aps_d12.zip"	"Data transformation"	""	""	"Metabolite identification"	"aps_d12"	"m_aps_metabolite_profiling_NMR_spectroscopy_v2_maf.tsv"
"aps_d13"	"Extraction"	"N/A"	"aps_d13"	"NMR sample"	"5 mm standard"	""	""	"1 M phosphate buffered D2O/H2O"	""	""	"7.4"	"300"	"kelvin"	"UO"	"http://purl.obolibrary.org/obo/UO_0000012"	""	"hydrogen molecular entity"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_33608"	"NMR spectroscopy"	"Bruker AVANCE DRX 600 MHz spectrometer"	""	""	"5 mm CPTCI 1H-13C/15N/D Z-GRD"	""	""	"32"	"2D homonuclear correlation via dipolar coupling (noesyesgpph)"	"14.1"	"tesla"	"UO"	"http://purl.obolibrary.org/obo/UO_0000228"	"acqus"	"NMR assay"	"aps_d13"	"aps_d13.zip"	"Data transformation"	""	""	"Metabolite identification"	"aps_d13"	"m_aps_metabolite_profiling_NMR_spectroscopy_v2_maf.tsv"
"aps_d14"	"Extraction"	"N/A"	"aps_d14"	"NMR sample"	"5 mm standard"	""	""	"1 M phosphate buffered D2O/H2O"	""	""	"7.4"	"300"	"kelvin"	"UO"	"http://purl.obolibrary.org/obo/UO_0000012"	""	"hydrogen molecular entity"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_33608"	"NMR spectroscopy"	"Bruker AVANCE DRX 600 MHz spectrometer"	""	""	"5 mm CPTCI 1H-13C/15N/D Z-GRD"	""	""	"32"	"2D homonuclear correlation via dipolar coupling (noesyesgpph)"	"14.1"	"tesla"	"UO"	"http://purl.obolibrary.org/obo/UO_0000228"	"acqus"	"NMR assay"	"aps_d14"	"aps_d14.zip"	"Data transformation"	""	""	"Metabolite identification"	"aps_d14"	"m_aps_metabolite_profiling_NMR_spectroscopy_v2_maf.tsv"
"aps_d15"	"Extraction"	"N/A"	"aps_d15"	"NMR sample"	"5 mm standard"	""	""	"1 M phosphate buffered D2O/H2O"	""	""	"7.4"	"300"	"kelvin"	"UO"	"http://purl.obolibrary.org/obo/UO_0000012"	""	"hydrogen molecular entity"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_33608"	"NMR spectroscopy"	"Bruker AVANCE DRX 600 MHz spectrometer"	""	""	"5 mm CPTCI 1H-13C/15N/D Z-GRD"	""	""	"32"	"2D homonuclear correlation via dipolar coupling (noesyesgpph)"	"14.1"	"tesla"	"UO"	"http://purl.obolibrary.org/obo/UO_0000228"	"acqus"	"NMR assay"	"aps_d15"	"aps_d15.zip"	"Data transformation"	""	""	"Metabolite identification"	"aps_d15"	"m_aps_metabolite_profiling_NMR_spectroscopy_v2_maf.tsv"
"aps_d16"	"Extraction"	"N/A"	"aps_d16"	"NMR sample"	"5 mm standard"	""	""	"1 M phosphate buffered D2O/H2O"	""	""	"7.4"	"300"	"kelvin"	"UO"	"http://purl.obolibrary.org/obo/UO_0000012"	""	"hydrogen molecular entity"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_33608"	"NMR spectroscopy"	"Bruker AVANCE DRX 600 MHz spectrometer"	""	""	"5 mm CPTCI 1H-13C/15N/D Z-GRD"	""	""	"32"	"2D homonuclear correlation via dipolar coupling (noesyesgpph)"	"14.1"	"tesla"	"UO"	"http://purl.obolibrary.org/obo/UO_0000228"	"acqus"	"NMR assay"	"aps_d16"	"aps_d16.zip"	"Data transformation"	""	""	"Metabolite identification"	"aps_d16"	"m_aps_metabolite_profiling_NMR_spectroscopy_v2_maf.tsv"
"aps_d17"	"Extraction"	"N/A"	"aps_d17"	"NMR sample"	"5 mm standard"	""	""	"1 M phosphate buffered D2O/H2O"	""	""	"7.4"	"300"	"kelvin"	"UO"	"http://purl.obolibrary.org/obo/UO_0000012"	""	"hydrogen molecular entity"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_33608"	"NMR spectroscopy"	"Bruker AVANCE DRX 600 MHz spectrometer"	""	""	"5 mm CPTCI 1H-13C/15N/D Z-GRD"	""	""	"32"	"2D homonuclear correlation via dipolar coupling (noesyesgpph)"	"14.1"	"tesla"	"UO"	"http://purl.obolibrary.org/obo/UO_0000228"	"acqus"	"NMR assay"	"aps_d17"	"aps_d17.zip"	"Data transformation"	""	""	"Metabolite identification"	"aps_d17"	"m_aps_metabolite_profiling_NMR_spectroscopy_v2_maf.tsv"
"aps_d18"	"Extraction"	"N/A"	"aps_d18"	"NMR sample"	"5 mm standard"	""	""	"1 M phosphate buffered D2O/H2O"	""	""	"7.4"	"300"	"kelvin"	"UO"	"http://purl.obolibrary.org/obo/UO_0000012"	""	"hydrogen molecular entity"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_33608"	"NMR spectroscopy"	"Bruker AVANCE DRX 600 MHz spectrometer"	""	""	"5 mm CPTCI 1H-13C/15N/D Z-GRD"	""	""	"32"	"2D homonuclear correlation via dipolar coupling (noesyesgpph)"	"14.1"	"tesla"	"UO"	"http://purl.obolibrary.org/obo/UO_0000228"	"acqus"	"NMR assay"	"aps_d18"	"aps_d18.zip"	"Data transformation"	""	""	"Metabolite identification"	"aps_d18"	"m_aps_metabolite_profiling_NMR_spectroscopy_v2_maf.tsv"
