"Sample Name"	"Protocol REF"	"Parameter Value[Post Extraction]"	"Parameter Value[Derivatization]"	"Extract Name"	"Protocol REF"	"Parameter Value[Chromatography Instrument]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Column model]"	"Parameter Value[Column type]"	"Labeled Extract Name"	"Label"	"Term Source REF"	"Term Accession Number"	"Protocol REF"	"Parameter Value[Scan polarity]"	"Parameter Value[Scan m/z range]"	"Parameter Value[Instrument]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Ion source]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Mass analyzer]"	"Term Source REF"	"Term Accession Number"	"MS Assay Name"	"Raw Spectral Data File"	"Protocol REF"	"Normalization Name"	"Derived Spectral Data File"	"Protocol REF"	"Data Transformation Name"	"Metabolite Assignment File"
"Control_I"	"Extraction"	"water, isopropanol, acetonitrile and methanol (5:3:1:1, v/v/v/v)"	"none"	""	"Chromatography"	"Waters ACQUITY UPLC M-Class System"	""	""	"ACQUITY UPLC CSH C18 (1.7 µm, 1.0 mm x 100 mm; Waters)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"negative"	"200-1200"	"Waters SYNAPT G2-Si HDMS"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole time-of-flight"	""	""	"Control"	"070120_CM_neg_C16h_I.mzML"	"Data transformation"	""	""	"Metabolite identification"	""	"m_cm_sin-1_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"Control_II"	"Extraction"	"water, isopropanol, acetonitrile and methanol (5:3:1:1, v/v/v/v)"	"none"	""	"Chromatography"	"Waters ACQUITY UPLC M-Class System"	""	""	"ACQUITY UPLC CSH C18 (1.7 µm, 1.0 mm x 100 mm; Waters)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"negative"	"200-1200"	"Waters SYNAPT G2-Si HDMS"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole time-of-flight"	""	""	"Control"	"070120_CM_neg_C16h_II.mzML"	"Data transformation"	""	""	"Metabolite identification"	""	"m_cm_sin-1_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"Control_III"	"Extraction"	"water, isopropanol, acetonitrile and methanol (5:3:1:1, v/v/v/v)"	"none"	""	"Chromatography"	"Waters ACQUITY UPLC M-Class System"	""	""	"ACQUITY UPLC CSH C18 (1.7 µm, 1.0 mm x 100 mm; Waters)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"negative"	"200-1200"	"Waters SYNAPT G2-Si HDMS"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole time-of-flight"	""	""	"Control"	"070120_CM_neg_C16h_III.mzML"	"Data transformation"	""	""	"Metabolite identification"	""	"m_cm_sin-1_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"15min_I"	"Extraction"	"water, isopropanol, acetonitrile and methanol (5:3:1:1, v/v/v/v)"	"none"	""	"Chromatography"	"Waters ACQUITY UPLC M-Class System"	""	""	"ACQUITY UPLC CSH C18 (1.7 µm, 1.0 mm x 100 mm; Waters)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"negative"	"200-1200"	"Waters SYNAPT G2-Si HDMS"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole time-of-flight"	""	""	"15min"	"070120_CM_neg_15min_SIN_I.mzML"	"Data transformation"	""	""	"Metabolite identification"	""	"m_cm_sin-1_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"15min_II"	"Extraction"	"water, isopropanol, acetonitrile and methanol (5:3:1:1, v/v/v/v)"	"none"	""	"Chromatography"	"Waters ACQUITY UPLC M-Class System"	""	""	"ACQUITY UPLC CSH C18 (1.7 µm, 1.0 mm x 100 mm; Waters)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"negative"	"200-1200"	"Waters SYNAPT G2-Si HDMS"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole time-of-flight"	""	""	"15min"	"070120_CM_neg_15min_SIN_II.mzML"	"Data transformation"	""	""	"Metabolite identification"	""	"m_cm_sin-1_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"15min_III"	"Extraction"	"water, isopropanol, acetonitrile and methanol (5:3:1:1, v/v/v/v)"	"none"	""	"Chromatography"	"Waters ACQUITY UPLC M-Class System"	""	""	"ACQUITY UPLC CSH C18 (1.7 µm, 1.0 mm x 100 mm; Waters)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"negative"	"200-1200"	"Waters SYNAPT G2-Si HDMS"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole time-of-flight"	""	""	"15min"	"070120_CM_neg_15min_SIN_III.mzML"	"Data transformation"	""	""	"Metabolite identification"	""	"m_cm_sin-1_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"30min_I"	"Extraction"	"water, isopropanol, acetonitrile and methanol (5:3:1:1, v/v/v/v)"	"none"	""	"Chromatography"	"Waters ACQUITY UPLC M-Class System"	""	""	"ACQUITY UPLC CSH C18 (1.7 µm, 1.0 mm x 100 mm; Waters)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"negative"	"200-1200"	"Waters SYNAPT G2-Si HDMS"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole time-of-flight"	""	""	"30min"	"070120_CM_neg_30min_SIN_I.mzML"	"Data transformation"	""	""	"Metabolite identification"	""	"m_cm_sin-1_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"30min_II"	"Extraction"	"water, isopropanol, acetonitrile and methanol (5:3:1:1, v/v/v/v)"	"none"	""	"Chromatography"	"Waters ACQUITY UPLC M-Class System"	""	""	"ACQUITY UPLC CSH C18 (1.7 µm, 1.0 mm x 100 mm; Waters)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"negative"	"200-1200"	"Waters SYNAPT G2-Si HDMS"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole time-of-flight"	""	""	"30min"	"070120_CM_neg_30min_SIN_II.mzML"	"Data transformation"	""	""	"Metabolite identification"	""	"m_cm_sin-1_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"30min_III"	"Extraction"	"water, isopropanol, acetonitrile and methanol (5:3:1:1, v/v/v/v)"	"none"	""	"Chromatography"	"Waters ACQUITY UPLC M-Class System"	""	""	"ACQUITY UPLC CSH C18 (1.7 µm, 1.0 mm x 100 mm; Waters)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"negative"	"200-1200"	"Waters SYNAPT G2-Si HDMS"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole time-of-flight"	""	""	"30min"	"070120_CM_neg_30min_SIN_III.mzML"	"Data transformation"	""	""	"Metabolite identification"	""	"m_cm_sin-1_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"70min_I"	"Extraction"	"water, isopropanol, acetonitrile and methanol (5:3:1:1, v/v/v/v)"	"none"	""	"Chromatography"	"Waters ACQUITY UPLC M-Class System"	""	""	"ACQUITY UPLC CSH C18 (1.7 µm, 1.0 mm x 100 mm; Waters)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"negative"	"200-1200"	"Waters SYNAPT G2-Si HDMS"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole time-of-flight"	""	""	"70min"	"070120_CM_neg_70min_SIN_I.mzML"	"Data transformation"	""	""	"Metabolite identification"	""	"m_cm_sin-1_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
