"Sample Name"	"Protocol REF"	"Parameter Value[Extraction Method]"	"Extract Name"	"Protocol REF"	"Parameter Value[NMR tube type]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Solvent]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Sample pH]"	"Parameter Value[Temperature]"	"Unit"	"Term Source REF"	"Term Accession Number"	"Labeled Extract Name"	"Label"	"Term Source REF"	"Term Accession Number"	"Protocol REF"	"Parameter Value[Instrument]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[NMR Probe]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Number of transients]"	"Parameter Value[Pulse sequence name]"	"Parameter Value[Magnetic field strength]"	"Unit"	"Term Source REF"	"Term Accession Number"	"Acquisition Parameter Data File"	"Protocol REF"	"NMR Assay Name"	"Free Induction Decay Data File"	"Protocol REF"	"Normalization Name"	"Derived Spectral Data File"	"Protocol REF"	"Data Transformation Name"	"Metabolite Assignment File"
"I-1"	"Extraction"	"Methanol with 4 mM of n-ethylmaleimide extraction"	"N/A"	"NMR sample"	"3 mm standard"	""	""	"0.2 M phosphate buffered D2O"	""	""	"7.4"	"298"	"kelvin"	"UO"	"http://purl.obolibrary.org/obo/UO_0000012"	"N/A"	"hydrogen molecular entity"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_33608"	"NMR spectroscopy"	"Bruker AVANCE III HD 700 MHz spectrometer"	""	""	"5 mm CPQCI 1H/19F-13C/15N/D Z-GRD"	""	""	"64"	"1D 1H with presaturation (zgpr)"	"16.4"	"tesla"	"UO"	"http://purl.obolibrary.org/obo/UO_0000228"	"acqus_Ileum.txt"	"NMR assay"	"I-1"	"I-1.zip"	"Data transformation"	"AIL-8_Ileum.xls"	""	"Metabolite identification"	""	"m_mtbls560_Ileal_NMR_spectroscopy_v2_maf.tsv"
"I-2"	"Extraction"	"Methanol with 4 mM of n-ethylmaleimide extraction"	"N/A"	"NMR sample"	"3 mm standard"	""	""	"0.2 M phosphate buffered D2O"	""	""	"7.4"	"298"	"kelvin"	"UO"	"http://purl.obolibrary.org/obo/UO_0000012"	"N/A"	"hydrogen molecular entity"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_33608"	"NMR spectroscopy"	"Bruker AVANCE III HD 700 MHz spectrometer"	""	""	"5 mm CPQCI 1H/19F-13C/15N/D Z-GRD"	""	""	"64"	"1D 1H with presaturation (zgpr)"	"16.4"	"tesla"	"UO"	"http://purl.obolibrary.org/obo/UO_0000228"	"acqus_Ileum.txt"	"NMR assay"	"I-2"	"I-2.zip"	"Data transformation"	"AIL-8_Ileum.xls"	""	"Metabolite identification"	""	"m_mtbls560_Ileal_NMR_spectroscopy_v2_maf.tsv"
"I-3"	"Extraction"	"Methanol with 4 mM of n-ethylmaleimide extraction"	"N/A"	"NMR sample"	"3 mm standard"	""	""	"0.2 M phosphate buffered D2O"	""	""	"7.4"	"298"	"kelvin"	"UO"	"http://purl.obolibrary.org/obo/UO_0000012"	"N/A"	"hydrogen molecular entity"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_33608"	"NMR spectroscopy"	"Bruker AVANCE III HD 700 MHz spectrometer"	""	""	"5 mm CPQCI 1H/19F-13C/15N/D Z-GRD"	""	""	"64"	"1D 1H with presaturation (zgpr)"	"16.4"	"tesla"	"UO"	"http://purl.obolibrary.org/obo/UO_0000228"	"acqus_Ileum.txt"	"NMR assay"	"I-3"	"I-3.zip"	"Data transformation"	"AIL-8_Ileum.xls"	""	"Metabolite identification"	""	"m_mtbls560_Ileal_NMR_spectroscopy_v2_maf.tsv"
"I-4"	"Extraction"	"Methanol with 4 mM of n-ethylmaleimide extraction"	"N/A"	"NMR sample"	"3 mm standard"	""	""	"0.2 M phosphate buffered D2O"	""	""	"7.4"	"298"	"kelvin"	"UO"	"http://purl.obolibrary.org/obo/UO_0000012"	"N/A"	"hydrogen molecular entity"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_33608"	"NMR spectroscopy"	"Bruker AVANCE III HD 700 MHz spectrometer"	""	""	"5 mm CPQCI 1H/19F-13C/15N/D Z-GRD"	""	""	"64"	"1D 1H with presaturation (zgpr)"	"16.4"	"tesla"	"UO"	"http://purl.obolibrary.org/obo/UO_0000228"	"acqus_Ileum.txt"	"NMR assay"	"I-4"	"I-4.zip"	"Data transformation"	"AIL-8_Ileum.xls"	""	"Metabolite identification"	""	"m_mtbls560_Ileal_NMR_spectroscopy_v2_maf.tsv"
"I-5"	"Extraction"	"Methanol with 4 mM of n-ethylmaleimide extraction"	"N/A"	"NMR sample"	"3 mm standard"	""	""	"0.2 M phosphate buffered D2O"	""	""	"7.4"	"298"	"kelvin"	"UO"	"http://purl.obolibrary.org/obo/UO_0000012"	"N/A"	"hydrogen molecular entity"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_33608"	"NMR spectroscopy"	"Bruker AVANCE III HD 700 MHz spectrometer"	""	""	"5 mm CPQCI 1H/19F-13C/15N/D Z-GRD"	""	""	"64"	"1D 1H with presaturation (zgpr)"	"16.4"	"tesla"	"UO"	"http://purl.obolibrary.org/obo/UO_0000228"	"acqus_Ileum.txt"	"NMR assay"	"I-5"	"I-5.zip"	"Data transformation"	"AIL-8_Ileum.xls"	""	"Metabolite identification"	""	"m_mtbls560_Ileal_NMR_spectroscopy_v2_maf.tsv"
"I-6"	"Extraction"	"Methanol with 4 mM of n-ethylmaleimide extraction"	"N/A"	"NMR sample"	"3 mm standard"	""	""	"0.2 M phosphate buffered D2O"	""	""	"7.4"	"298"	"kelvin"	"UO"	"http://purl.obolibrary.org/obo/UO_0000012"	"N/A"	"hydrogen molecular entity"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_33608"	"NMR spectroscopy"	"Bruker AVANCE III HD 700 MHz spectrometer"	""	""	"5 mm CPQCI 1H/19F-13C/15N/D Z-GRD"	""	""	"64"	"1D 1H with presaturation (zgpr)"	"16.4"	"tesla"	"UO"	"http://purl.obolibrary.org/obo/UO_0000228"	"acqus_Ileum.txt"	"NMR assay"	"I-6"	"I-6.zip"	"Data transformation"	"AIL-8_Ileum.xls"	""	"Metabolite identification"	""	"m_mtbls560_Ileal_NMR_spectroscopy_v2_maf.tsv"
"I-7"	"Extraction"	"Methanol with 4 mM of n-ethylmaleimide extraction"	"N/A"	"NMR sample"	"3 mm standard"	""	""	"0.2 M phosphate buffered D2O"	""	""	"7.4"	"298"	"kelvin"	"UO"	"http://purl.obolibrary.org/obo/UO_0000012"	"N/A"	"hydrogen molecular entity"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_33608"	"NMR spectroscopy"	"Bruker AVANCE III HD 700 MHz spectrometer"	""	""	"5 mm CPQCI 1H/19F-13C/15N/D Z-GRD"	""	""	"64"	"1D 1H with presaturation (zgpr)"	"16.4"	"tesla"	"UO"	"http://purl.obolibrary.org/obo/UO_0000228"	"acqus_Ileum.txt"	"NMR assay"	"I-7"	"I-7.zip"	"Data transformation"	"AIL-8_Ileum.xls"	""	"Metabolite identification"	""	"m_mtbls560_Ileal_NMR_spectroscopy_v2_maf.tsv"
"I-8"	"Extraction"	"Methanol with 4 mM of n-ethylmaleimide extraction"	"N/A"	"NMR sample"	"3 mm standard"	""	""	"0.2 M phosphate buffered D2O"	""	""	"7.4"	"298"	"kelvin"	"UO"	"http://purl.obolibrary.org/obo/UO_0000012"	"N/A"	"hydrogen molecular entity"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_33608"	"NMR spectroscopy"	"Bruker AVANCE III HD 700 MHz spectrometer"	""	""	"5 mm CPQCI 1H/19F-13C/15N/D Z-GRD"	""	""	"64"	"1D 1H with presaturation (zgpr)"	"16.4"	"tesla"	"UO"	"http://purl.obolibrary.org/obo/UO_0000228"	"acqus_Ileum.txt"	"NMR assay"	"I-8"	"I-8.zip"	"Data transformation"	"AIL-8_Ileum.xls"	""	"Metabolite identification"	""	"m_mtbls560_Ileal_NMR_spectroscopy_v2_maf.tsv"
"I-9"	"Extraction"	"Methanol with 4 mM of n-ethylmaleimide extraction"	"N/A"	"NMR sample"	"3 mm standard"	""	""	"0.2 M phosphate buffered D2O"	""	""	"7.4"	"298"	"kelvin"	"UO"	"http://purl.obolibrary.org/obo/UO_0000012"	"N/A"	"hydrogen molecular entity"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_33608"	"NMR spectroscopy"	"Bruker AVANCE III HD 700 MHz spectrometer"	""	""	"5 mm CPQCI 1H/19F-13C/15N/D Z-GRD"	""	""	"64"	"1D 1H with presaturation (zgpr)"	"16.4"	"tesla"	"UO"	"http://purl.obolibrary.org/obo/UO_0000228"	"acqus_Ileum.txt"	"NMR assay"	"I-9"	"I-9.zip"	"Data transformation"	"AIL-8_Ileum.xls"	""	"Metabolite identification"	""	"m_mtbls560_Ileal_NMR_spectroscopy_v2_maf.tsv"
"I-10"	"Extraction"	"Methanol with 4 mM of n-ethylmaleimide extraction"	"N/A"	"NMR sample"	"3 mm standard"	""	""	"0.2 M phosphate buffered D2O"	""	""	"7.4"	"298"	"kelvin"	"UO"	"http://purl.obolibrary.org/obo/UO_0000012"	"N/A"	"hydrogen molecular entity"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_33608"	"NMR spectroscopy"	"Bruker AVANCE III HD 700 MHz spectrometer"	""	""	"5 mm CPQCI 1H/19F-13C/15N/D Z-GRD"	""	""	"64"	"1D 1H with presaturation (zgpr)"	"16.4"	"tesla"	"UO"	"http://purl.obolibrary.org/obo/UO_0000228"	"acqus_Ileum.txt"	"NMR assay"	"I-10"	"I-10.zip"	"Data transformation"	"AIL-8_Ileum.xls"	""	"Metabolite identification"	""	"m_mtbls560_Ileal_NMR_spectroscopy_v2_maf.tsv"
