"Sample Name"	"Protocol REF"	"Parameter Value[Extraction Method]"	"Extract Name"	"Protocol REF"	"Parameter Value[NMR tube type]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Solvent]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Sample pH]"	"Parameter Value[Temperature]"	"Unit"	"Term Source REF"	"Term Accession Number"	"Labeled Extract Name"	"Label"	"Term Source REF"	"Term Accession Number"	"Protocol REF"	"Parameter Value[Instrument]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[NMR Probe]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Number of transients]"	"Parameter Value[Pulse sequence name]"	"Parameter Value[Magnetic field strength]"	"Unit"	"Term Source REF"	"Term Accession Number"	"Acquisition Parameter Data File"	"Protocol REF"	"NMR Assay Name"	"Free Induction Decay Data File"	"Protocol REF"	"Normalization Name"	"Derived Spectral Data File"	"Protocol REF"	"Data Transformation Name"	"Metabolite Assignment File"
"s1_1_urine_48w"	"Extraction"	""	""	"NMR sample"	"5 mm standard"	""	""	"0.2 M phosphate buffered D2O"	""	""	"7.2"	"300"	"kelvin"	"UO"	"http://purl.obolibrary.org/obo/UO_0000012"	""	"hydrogen molecular entity"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_33608"	"NMR spectroscopy"	"Bruker AVANCE DRX 600 MHz spectrometer"	""	""	"5 mm CPQCI 1H-31P/13C/15N/D Z-GRD"	""	""	"128"	"1D NOESY with presaturation (noesypr1d)"	"14.1"	"tesla"	"UO"	"http://purl.obolibrary.org/obo/UO_0000228"	"urine_48w_acqus.txt"	"NMR assay"	"No Quantitative Info"	"urine_48w_s1_1.zip"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls602_metabolite_profiling_NMR_spectroscopy_v2_maf.tsv"
"s1_2_urine_48w"	"Extraction"	""	""	"NMR sample"	"5 mm standard"	""	""	"0.2 M phosphate buffered D2O"	""	""	"7.2"	"300"	"kelvin"	"UO"	"http://purl.obolibrary.org/obo/UO_0000012"	""	"hydrogen molecular entity"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_33608"	"NMR spectroscopy"	"Bruker AVANCE DRX 600 MHz spectrometer"	""	""	"5 mm CPQCI 1H-31P/13C/15N/D Z-GRD"	""	""	"128"	"1D NOESY with presaturation (noesypr1d)"	"14.1"	"tesla"	"UO"	"http://purl.obolibrary.org/obo/UO_0000228"	"urine_48w_acqus.txt"	"NMR assay"	"No Quantitative Info"	"urine_48w_s1_2.zip"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls602_metabolite_profiling_NMR_spectroscopy_v2_maf.tsv"
"s1_3_urine_48w"	"Extraction"	""	""	"NMR sample"	"5 mm standard"	""	""	"0.2 M phosphate buffered D2O"	""	""	"7.2"	"300"	"kelvin"	"UO"	"http://purl.obolibrary.org/obo/UO_0000012"	""	"hydrogen molecular entity"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_33608"	"NMR spectroscopy"	"Bruker AVANCE DRX 600 MHz spectrometer"	""	""	"5 mm CPQCI 1H-31P/13C/15N/D Z-GRD"	""	""	"128"	"1D NOESY with presaturation (noesypr1d)"	"14.1"	"tesla"	"UO"	"http://purl.obolibrary.org/obo/UO_0000228"	"urine_48w_acqus.txt"	"NMR assay"	"No Quantitative Info"	"urine_48w_s1_3.zip"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls602_metabolite_profiling_NMR_spectroscopy_v2_maf.tsv"
"s1_4_urine_48w"	"Extraction"	""	""	"NMR sample"	"5 mm standard"	""	""	"0.2 M phosphate buffered D2O"	""	""	"7.2"	"300"	"kelvin"	"UO"	"http://purl.obolibrary.org/obo/UO_0000012"	""	"hydrogen molecular entity"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_33608"	"NMR spectroscopy"	"Bruker AVANCE DRX 600 MHz spectrometer"	""	""	"5 mm CPQCI 1H-31P/13C/15N/D Z-GRD"	""	""	"128"	"1D NOESY with presaturation (noesypr1d)"	"14.1"	"tesla"	"UO"	"http://purl.obolibrary.org/obo/UO_0000228"	"urine_48w_acqus.txt"	"NMR assay"	"No Quantitative Info"	"urine_48w_s1_4.zip"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls602_metabolite_profiling_NMR_spectroscopy_v2_maf.tsv"
"s1_5_urine_48w"	"Extraction"	""	""	"NMR sample"	"5 mm standard"	""	""	"0.2 M phosphate buffered D2O"	""	""	"7.2"	"300"	"kelvin"	"UO"	"http://purl.obolibrary.org/obo/UO_0000012"	""	"hydrogen molecular entity"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_33608"	"NMR spectroscopy"	"Bruker AVANCE DRX 600 MHz spectrometer"	""	""	"5 mm CPQCI 1H-31P/13C/15N/D Z-GRD"	""	""	"128"	"1D NOESY with presaturation (noesypr1d)"	"14.1"	"tesla"	"UO"	"http://purl.obolibrary.org/obo/UO_0000228"	"urine_48w_acqus.txt"	"NMR assay"	"No Quantitative Info"	"urine_48w_s1_5.zip"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls602_metabolite_profiling_NMR_spectroscopy_v2_maf.tsv"
"s10_1_urine_48w"	"Extraction"	""	""	"NMR sample"	"5 mm standard"	""	""	"0.2 M phosphate buffered D2O"	""	""	"7.2"	"300"	"kelvin"	"UO"	"http://purl.obolibrary.org/obo/UO_0000012"	""	"hydrogen molecular entity"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_33608"	"NMR spectroscopy"	"Bruker AVANCE DRX 600 MHz spectrometer"	""	""	"5 mm CPQCI 1H-31P/13C/15N/D Z-GRD"	""	""	"128"	"1D NOESY with presaturation (noesypr1d)"	"14.1"	"tesla"	"UO"	"http://purl.obolibrary.org/obo/UO_0000228"	"urine_48w_acqus.txt"	"NMR assay"	"No Quantitative Info"	"urine_48w_s10_1.zip"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls602_metabolite_profiling_NMR_spectroscopy_v2_maf.tsv"
"s10_2_urine_48w"	"Extraction"	""	""	"NMR sample"	"5 mm standard"	""	""	"0.2 M phosphate buffered D2O"	""	""	"7.2"	"300"	"kelvin"	"UO"	"http://purl.obolibrary.org/obo/UO_0000012"	""	"hydrogen molecular entity"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_33608"	"NMR spectroscopy"	"Bruker AVANCE DRX 600 MHz spectrometer"	""	""	"5 mm CPQCI 1H-31P/13C/15N/D Z-GRD"	""	""	"128"	"1D NOESY with presaturation (noesypr1d)"	"14.1"	"tesla"	"UO"	"http://purl.obolibrary.org/obo/UO_0000228"	"urine_48w_acqus.txt"	"NMR assay"	"No Quantitative Info"	"urine_48w_s10_2.zip"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls602_metabolite_profiling_NMR_spectroscopy_v2_maf.tsv"
"s10_3_urine_48w"	"Extraction"	""	""	"NMR sample"	"5 mm standard"	""	""	"0.2 M phosphate buffered D2O"	""	""	"7.2"	"300"	"kelvin"	"UO"	"http://purl.obolibrary.org/obo/UO_0000012"	""	"hydrogen molecular entity"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_33608"	"NMR spectroscopy"	"Bruker AVANCE DRX 600 MHz spectrometer"	""	""	"5 mm CPQCI 1H-31P/13C/15N/D Z-GRD"	""	""	"128"	"1D NOESY with presaturation (noesypr1d)"	"14.1"	"tesla"	"UO"	"http://purl.obolibrary.org/obo/UO_0000228"	"urine_48w_acqus.txt"	"NMR assay"	"No Quantitative Info"	"urine_48w_s10_3.zip"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls602_metabolite_profiling_NMR_spectroscopy_v2_maf.tsv"
"s10_4_urine_48w"	"Extraction"	""	""	"NMR sample"	"5 mm standard"	""	""	"0.2 M phosphate buffered D2O"	""	""	"7.2"	"300"	"kelvin"	"UO"	"http://purl.obolibrary.org/obo/UO_0000012"	""	"hydrogen molecular entity"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_33608"	"NMR spectroscopy"	"Bruker AVANCE DRX 600 MHz spectrometer"	""	""	"5 mm CPQCI 1H-31P/13C/15N/D Z-GRD"	""	""	"128"	"1D NOESY with presaturation (noesypr1d)"	"14.1"	"tesla"	"UO"	"http://purl.obolibrary.org/obo/UO_0000228"	"urine_48w_acqus.txt"	"NMR assay"	"No Quantitative Info"	"urine_48w_s10_4.zip"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls602_metabolite_profiling_NMR_spectroscopy_v2_maf.tsv"
"s10_5_urine_48w"	"Extraction"	""	""	"NMR sample"	"5 mm standard"	""	""	"0.2 M phosphate buffered D2O"	""	""	"7.2"	"300"	"kelvin"	"UO"	"http://purl.obolibrary.org/obo/UO_0000012"	""	"hydrogen molecular entity"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_33608"	"NMR spectroscopy"	"Bruker AVANCE DRX 600 MHz spectrometer"	""	""	"5 mm CPQCI 1H-31P/13C/15N/D Z-GRD"	""	""	"128"	"1D NOESY with presaturation (noesypr1d)"	"14.1"	"tesla"	"UO"	"http://purl.obolibrary.org/obo/UO_0000228"	"urine_48w_acqus.txt"	"NMR assay"	"No Quantitative Info"	"urine_48w_s10_5.zip"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls602_metabolite_profiling_NMR_spectroscopy_v2_maf.tsv"
