"Sample Name"	"Protocol REF"	"Parameter Value[Post Extraction]"	"Parameter Value[Derivatization]"	"Extract Name"	"Protocol REF"	"Parameter Value[Chromatography Instrument]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Column model]"	"Parameter Value[Column type]"	"Labeled Extract Name"	"Label"	"Term Source REF"	"Term Accession Number"	"Protocol REF"	"Parameter Value[Scan polarity]"	"Parameter Value[Scan m/z range]"	"Parameter Value[Instrument]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Ion source]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Mass analyzer]"	"Term Source REF"	"Term Accession Number"	"MS Assay Name"	"Raw Spectral Data File"	"Protocol REF"	"Normalization Name"	"Derived Spectral Data File"	"Protocol REF"	"Data Transformation Name"	"Metabolite Assignment File"
"LV_Mock_V1_BALF"	"Extraction"	"Samples were washed with methanol then dried down and resuspended in 100µl buffer (63%H20, 37%ACN,0.02%Formic Acid), 10ng of each internal standard was added prior to extraction "	""	""	"Chromatography"	"Shimadzu LC-10AD pump and SCL-10A controller"	""	""	"Synergi Hydro-RP 80 Å (4 µm, 2 mm x 250 mm; Phenomenex)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"negative"	""	"AB SCIEX QTRAP 4000"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"hybrid triple quadrupole-linear ion trap"	""	""	"LV_Mock_V1_BALF_1"	"051010fluexp3.wiff"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls-lv_metabolite profiling_mass spectrometry_v2_maf.tsv"
"LV_Mock_V2_BALF"	"Extraction"	"Samples were washed with methanol then dried down and resuspended in 100µl buffer (63%H20, 37%ACN,0.02%Formic Acid), 10ng of each internal standard was added prior to extraction "	""	""	"Chromatography"	"Shimadzu LC-10AD pump and SCL-10A controller"	""	""	"Synergi Hydro-RP 80 Å (4 µm, 2 mm x 250 mm; Phenomenex)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"negative"	""	"AB SCIEX QTRAP 4000"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"hybrid triple quadrupole-linear ion trap"	""	""	"LV_Mock_V2_BALF_2"	"051010fluexp3.wiff"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls-lv_metabolite profiling_mass spectrometry_v2_maf.tsv"
"LV_Mock_V3_BALF"	"Extraction"	"Samples were washed with methanol then dried down and resuspended in 100µl buffer (63%H20, 37%ACN,0.02%Formic Acid), 10ng of each internal standard was added prior to extraction "	""	""	"Chromatography"	"Shimadzu LC-10AD pump and SCL-10A controller"	""	""	"Synergi Hydro-RP 80 Å (4 µm, 2 mm x 250 mm; Phenomenex)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"negative"	""	"AB SCIEX QTRAP 4000"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"hybrid triple quadrupole-linear ion trap"	""	""	"LV_Mock_V3_BALF_3"	"051010fluexp3.wiff"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls-lv_metabolite profiling_mass spectrometry_v2_maf.tsv"
"LV_Mock_V4_BALF"	"Extraction"	"Samples were washed with methanol then dried down and resuspended in 100µl buffer (63%H20, 37%ACN,0.02%Formic Acid), 10ng of each internal standard was added prior to extraction "	""	""	"Chromatography"	"Shimadzu LC-10AD pump and SCL-10A controller"	""	""	"Synergi Hydro-RP 80 Å (4 µm, 2 mm x 250 mm; Phenomenex)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"negative"	""	"AB SCIEX QTRAP 4000"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"hybrid triple quadrupole-linear ion trap"	""	""	"LV_Mock_V4_BALF_4"	"051010fluexp3.wiff"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls-lv_metabolite profiling_mass spectrometry_v2_maf.tsv"
"LV_PR8_V5_BALF"	"Extraction"	"Samples were washed with methanol then dried down and resuspended in 100µl buffer (63%H20, 37%ACN,0.02%Formic Acid), 10ng of each internal standard was added prior to extraction "	""	""	"Chromatography"	"Shimadzu LC-10AD pump and SCL-10A controller"	""	""	"Synergi Hydro-RP 80 Å (4 µm, 2 mm x 250 mm; Phenomenex)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"negative"	""	"AB SCIEX QTRAP 4000"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"hybrid triple quadrupole-linear ion trap"	""	""	"LV_PR8_V5_BALF_5"	"051010fluexp3.wiff"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls-lv_metabolite profiling_mass spectrometry_v2_maf.tsv"
"LV_PR8_V6_BALF"	"Extraction"	"Samples were washed with methanol then dried down and resuspended in 100µl buffer (63%H20, 37%ACN,0.02%Formic Acid), 10ng of each internal standard was added prior to extraction "	""	""	"Chromatography"	"Shimadzu LC-10AD pump and SCL-10A controller"	""	""	"Synergi Hydro-RP 80 Å (4 µm, 2 mm x 250 mm; Phenomenex)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"negative"	""	"AB SCIEX QTRAP 4000"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"hybrid triple quadrupole-linear ion trap"	""	""	"LV_PR8_V6_BALF_6"	"051010fluexp3.wiff"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls-lv_metabolite profiling_mass spectrometry_v2_maf.tsv"
"LV_PR8_V8_BALF"	"Extraction"	"Samples were washed with methanol then dried down and resuspended in 100µl buffer (63%H20, 37%ACN,0.02%Formic Acid), 10ng of each internal standard was added prior to extraction "	""	""	"Chromatography"	"Shimadzu LC-10AD pump and SCL-10A controller"	""	""	"Synergi Hydro-RP 80 Å (4 µm, 2 mm x 250 mm; Phenomenex)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"negative"	""	"AB SCIEX QTRAP 4000"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"hybrid triple quadrupole-linear ion trap"	""	""	"LV_PR8_V8_BALF_7"	"051010fluexp3.wiff"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls-lv_metabolite profiling_mass spectrometry_v2_maf.tsv"
"LV_PR8_V9_BALF"	"Extraction"	"Samples were washed with methanol then dried down and resuspended in 100µl buffer (63%H20, 37%ACN,0.02%Formic Acid), 10ng of each internal standard was added prior to extraction "	""	""	"Chromatography"	"Shimadzu LC-10AD pump and SCL-10A controller"	""	""	"Synergi Hydro-RP 80 Å (4 µm, 2 mm x 250 mm; Phenomenex)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"negative"	""	"AB SCIEX QTRAP 4000"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"hybrid triple quadrupole-linear ion trap"	""	""	"LV_PR8_V9_BALF_8"	"051010fluexp3.wiff"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls-lv_metabolite profiling_mass spectrometry_v2_maf.tsv"
"LV_PR8_V10_BALF"	"Extraction"	"Samples were washed with methanol then dried down and resuspended in 100µl buffer (63%H20, 37%ACN,0.02%Formic Acid), 10ng of each internal standard was added prior to extraction "	""	""	"Chromatography"	"Shimadzu LC-10AD pump and SCL-10A controller"	""	""	"Synergi Hydro-RP 80 Å (4 µm, 2 mm x 250 mm; Phenomenex)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"negative"	""	"AB SCIEX QTRAP 4000"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"hybrid triple quadrupole-linear ion trap"	""	""	"LV_PR8_V10_BALF_9"	"051010fluexp3.wiff"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls-lv_metabolite profiling_mass spectrometry_v2_maf.tsv"
"LV_PR8_V12_BALF"	"Extraction"	"Samples were washed with methanol then dried down and resuspended in 100µl buffer (63%H20, 37%ACN,0.02%Formic Acid), 10ng of each internal standard was added prior to extraction "	""	""	"Chromatography"	"Shimadzu LC-10AD pump and SCL-10A controller"	""	""	"Synergi Hydro-RP 80 Å (4 µm, 2 mm x 250 mm; Phenomenex)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"negative"	""	"AB SCIEX QTRAP 4000"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"hybrid triple quadrupole-linear ion trap"	""	""	"LV_PR8_V12_BALF_10"	"051010fluexp3.wiff"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls-lv_metabolite profiling_mass spectrometry_v2_maf.tsv"
