"Sample Name"	"Protocol REF"	"Parameter Value[Post Extraction]"	"Parameter Value[Derivatization]"	"Extract Name"	"Protocol REF"	"Parameter Value[Chromatography Instrument]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Autosampler model]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Column model]"	"Parameter Value[Column type]"	"Labeled Extract Name"	"Label"	"Term Source REF"	"Term Accession Number"	"Protocol REF"	"Parameter Value[Scan polarity]"	"Parameter Value[Scan m/z range]"	"Parameter Value[Instrument]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Ion source]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Mass analyzer]"	"Term Source REF"	"Term Accession Number"	"MS Assay Name"	"Raw Spectral Data File"	"Protocol REF"	"Normalization Name"	"Derived Spectral Data File"	"Protocol REF"	"Data Transformation Name"	"Metabolite Assignment File"
"Rpom3_25_ext"	"Extraction"	"95:5 (v/v) water:acetonitrile and 0.05 μg/ml deuterated biotin "	""	""	"Chromatography"	"Thermo Scientific Surveyor MS Pump Plus"	""	""	"Thermo Scientific Micro AS Autosampler"	""	""	"Synergi Fusion-RP 80 Å (4 µm, 2 mm x 150 mm; Phenomenex)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"100-1000"	"Thermo Scientific LTQ FT Ultra"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"ion cyclotron resonance cell"	"CHMO"	"http://purl.obolibrary.org/obo/CHMO_0000964"	"Rpom3_25_ext"	"mtab_rpom3_ft_115.RAW"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls157_POS_EXO_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"Rpom3_26_ext"	"Extraction"	"95:5 (v/v) water:acetonitrile and 0.05 μg/ml deuterated biotin "	""	""	"Chromatography"	"Thermo Scientific Surveyor MS Pump Plus"	""	""	"Thermo Scientific Micro AS Autosampler"	""	""	"Synergi Fusion-RP 80 Å (4 µm, 2 mm x 150 mm; Phenomenex)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"100-1000"	"Thermo Scientific LTQ FT Ultra"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"ion cyclotron resonance cell"	"CHMO"	"http://purl.obolibrary.org/obo/CHMO_0000964"	"Rpom3_26_ext"	"mtab_rpom3_ft_116.RAW"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls157_POS_EXO_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"Rpom3_27_ext"	"Extraction"	"95:5 (v/v) water:acetonitrile and 0.05 μg/ml deuterated biotin "	""	""	"Chromatography"	"Thermo Scientific Surveyor MS Pump Plus"	""	""	"Thermo Scientific Micro AS Autosampler"	""	""	"Synergi Fusion-RP 80 Å (4 µm, 2 mm x 150 mm; Phenomenex)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"100-1000"	"Thermo Scientific LTQ FT Ultra"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"ion cyclotron resonance cell"	"CHMO"	"http://purl.obolibrary.org/obo/CHMO_0000964"	"Rpom3_27_ext"	"mtab_rpom3_ft_117.RAW"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls157_POS_EXO_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"Rpom3_28_ext"	"Extraction"	"95:5 (v/v) water:acetonitrile and 0.05 μg/ml deuterated biotin "	""	""	"Chromatography"	"Thermo Scientific Surveyor MS Pump Plus"	""	""	"Thermo Scientific Micro AS Autosampler"	""	""	"Synergi Fusion-RP 80 Å (4 µm, 2 mm x 150 mm; Phenomenex)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"100-1000"	"Thermo Scientific LTQ FT Ultra"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"ion cyclotron resonance cell"	"CHMO"	"http://purl.obolibrary.org/obo/CHMO_0000964"	"Rpom3_28_ext"	"mtab_rpom3_ft_118.RAW"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls157_POS_EXO_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"Rpom3_29_ext"	"Extraction"	"95:5 (v/v) water:acetonitrile and 0.05 μg/ml deuterated biotin "	""	""	"Chromatography"	"Thermo Scientific Surveyor MS Pump Plus"	""	""	"Thermo Scientific Micro AS Autosampler"	""	""	"Synergi Fusion-RP 80 Å (4 µm, 2 mm x 150 mm; Phenomenex)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"100-1000"	"Thermo Scientific LTQ FT Ultra"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"ion cyclotron resonance cell"	"CHMO"	"http://purl.obolibrary.org/obo/CHMO_0000964"	"Rpom3_29_ext"	"mtab_rpom3_ft_119.RAW"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls157_POS_EXO_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"Rpom3_30_ext"	"Extraction"	"95:5 (v/v) water:acetonitrile and 0.05 μg/ml deuterated biotin "	""	""	"Chromatography"	"Thermo Scientific Surveyor MS Pump Plus"	""	""	"Thermo Scientific Micro AS Autosampler"	""	""	"Synergi Fusion-RP 80 Å (4 µm, 2 mm x 150 mm; Phenomenex)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"100-1000"	"Thermo Scientific LTQ FT Ultra"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"ion cyclotron resonance cell"	"CHMO"	"http://purl.obolibrary.org/obo/CHMO_0000964"	"Rpom3_30_ext"	"mtab_rpom3_ft_120.RAW"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls157_POS_EXO_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"Rpom3_8_ext"	"Extraction"	"95:5 (v/v) water:acetonitrile and 0.05 μg/ml deuterated biotin "	""	""	"Chromatography"	"Thermo Scientific Surveyor MS Pump Plus"	""	""	"Thermo Scientific Micro AS Autosampler"	""	""	"Synergi Fusion-RP 80 Å (4 µm, 2 mm x 150 mm; Phenomenex)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"100-1000"	"Thermo Scientific LTQ FT Ultra"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"ion cyclotron resonance cell"	"CHMO"	"http://purl.obolibrary.org/obo/CHMO_0000964"	"Rpom3_8_ext"	"mtab_rpom3_ft_124.RAW"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls157_POS_EXO_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"Rpom3_22_ext"	"Extraction"	"95:5 (v/v) water:acetonitrile and 0.05 μg/ml deuterated biotin "	""	""	"Chromatography"	"Thermo Scientific Surveyor MS Pump Plus"	""	""	"Thermo Scientific Micro AS Autosampler"	""	""	"Synergi Fusion-RP 80 Å (4 µm, 2 mm x 150 mm; Phenomenex)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"100-1000"	"Thermo Scientific LTQ FT Ultra"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"ion cyclotron resonance cell"	"CHMO"	"http://purl.obolibrary.org/obo/CHMO_0000964"	"Rpom3_22_ext"	"mtab_rpom3_ft_125.RAW"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls157_POS_EXO_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"Rpom3_23_ext"	"Extraction"	"95:5 (v/v) water:acetonitrile and 0.05 μg/ml deuterated biotin "	""	""	"Chromatography"	"Thermo Scientific Surveyor MS Pump Plus"	""	""	"Thermo Scientific Micro AS Autosampler"	""	""	"Synergi Fusion-RP 80 Å (4 µm, 2 mm x 150 mm; Phenomenex)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"100-1000"	"Thermo Scientific LTQ FT Ultra"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"ion cyclotron resonance cell"	"CHMO"	"http://purl.obolibrary.org/obo/CHMO_0000964"	"Rpom3_23_ext"	"mtab_rpom3_ft_126.RAW"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls157_POS_EXO_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"Rpom3_10_ext"	"Extraction"	"95:5 (v/v) water:acetonitrile and 0.05 μg/ml deuterated biotin "	""	""	"Chromatography"	"Thermo Scientific Surveyor MS Pump Plus"	""	""	"Thermo Scientific Micro AS Autosampler"	""	""	"Synergi Fusion-RP 80 Å (4 µm, 2 mm x 150 mm; Phenomenex)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"100-1000"	"Thermo Scientific LTQ FT Ultra"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"ion cyclotron resonance cell"	"CHMO"	"http://purl.obolibrary.org/obo/CHMO_0000964"	"Rpom3_10_ext"	"mtab_rpom3_ft_127.RAW"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls157_POS_EXO_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"Rpom3_24_ext"	"Extraction"	"95:5 (v/v) water:acetonitrile and 0.05 μg/ml deuterated biotin "	""	""	"Chromatography"	"Thermo Scientific Surveyor MS Pump Plus"	""	""	"Thermo Scientific Micro AS Autosampler"	""	""	"Synergi Fusion-RP 80 Å (4 µm, 2 mm x 150 mm; Phenomenex)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"100-1000"	"Thermo Scientific LTQ FT Ultra"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"ion cyclotron resonance cell"	"CHMO"	"http://purl.obolibrary.org/obo/CHMO_0000964"	"Rpom3_24_ext"	"mtab_rpom3_ft_160.RAW"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls157_POS_EXO_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
