"Sample Name"	"Protocol REF"	"Parameter Value[Post Extraction]"	"Parameter Value[Derivatization]"	"Extract Name"	"Protocol REF"	"Parameter Value[Chromatography Instrument]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Autosampler model]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Column model]"	"Parameter Value[Column type]"	"Labeled Extract Name"	"Label"	"Term Source REF"	"Term Accession Number"	"Protocol REF"	"Parameter Value[Scan polarity]"	"Parameter Value[Scan m/z range]"	"Parameter Value[Instrument]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Ion source]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Mass analyzer]"	"Term Source REF"	"Term Accession Number"	"MS Assay Name"	"Raw Spectral Data File"	"Protocol REF"	"Normalization Name"	"Derived Spectral Data File"	"Protocol REF"	"Data Transformation Name"	"Metabolite Assignment File"
"Rpom3_13_int"	"Extraction"	"95:5 (v/v) water:acetonitrile and 0.05 μg/ml deuterated biotin "	""	""	"Chromatography"	"Thermo Scientific Accela 1250 Pump"	""	""	"Thermo Scientific Accela Open Autosampler"	""	""	"Synergi Fusion-RP 80 Å (4 µm, 2 mm x 150 mm; Phenomenex)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"alternating"	"not applicable: selected reaction monitoring"	"Thermo Scientific TSQ Vantage"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"triple quadrupole"	""	""	"Rpom3_13_int"	"mtab_rpom3_filters_tsq_138.raw"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls157_TAR_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"Rpom3_29_int"	"Extraction"	"95:5 (v/v) water:acetonitrile and 0.05 μg/ml deuterated biotin "	""	""	"Chromatography"	"Thermo Scientific Accela 1250 Pump"	""	""	"Thermo Scientific Accela Open Autosampler"	""	""	"Synergi Fusion-RP 80 Å (4 µm, 2 mm x 150 mm; Phenomenex)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"alternating"	"not applicable: selected reaction monitoring"	"Thermo Scientific TSQ Vantage"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"triple quadrupole"	""	""	"Rpom3_29_int"	"mtab_rpom3_filters_tsq_139.raw"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls157_TAR_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"Rpom3_14_int"	"Extraction"	"95:5 (v/v) water:acetonitrile and 0.05 μg/ml deuterated biotin "	""	""	"Chromatography"	"Thermo Scientific Accela 1250 Pump"	""	""	"Thermo Scientific Accela Open Autosampler"	""	""	"Synergi Fusion-RP 80 Å (4 µm, 2 mm x 150 mm; Phenomenex)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"alternating"	"not applicable: selected reaction monitoring"	"Thermo Scientific TSQ Vantage"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"triple quadrupole"	""	""	"Rpom3_14_int"	"mtab_rpom3_filters_tsq_140.raw"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls157_TAR_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"Rpom3_3_int"	"Extraction"	"95:5 (v/v) water:acetonitrile and 0.05 μg/ml deuterated biotin "	""	""	"Chromatography"	"Thermo Scientific Accela 1250 Pump"	""	""	"Thermo Scientific Accela Open Autosampler"	""	""	"Synergi Fusion-RP 80 Å (4 µm, 2 mm x 150 mm; Phenomenex)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"alternating"	"not applicable: selected reaction monitoring"	"Thermo Scientific TSQ Vantage"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"triple quadrupole"	""	""	"Rpom3_3_int"	"mtab_rpom3_filters_tsq_141.raw"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls157_TAR_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"Rpom3_17_int"	"Extraction"	"95:5 (v/v) water:acetonitrile and 0.05 μg/ml deuterated biotin "	""	""	"Chromatography"	"Thermo Scientific Accela 1250 Pump"	""	""	"Thermo Scientific Accela Open Autosampler"	""	""	"Synergi Fusion-RP 80 Å (4 µm, 2 mm x 150 mm; Phenomenex)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"alternating"	"not applicable: selected reaction monitoring"	"Thermo Scientific TSQ Vantage"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"triple quadrupole"	""	""	"Rpom3_17_int"	"mtab_rpom3_filters_tsq_142.raw"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls157_TAR_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"Rpom3_26_int"	"Extraction"	"95:5 (v/v) water:acetonitrile and 0.05 μg/ml deuterated biotin "	""	""	"Chromatography"	"Thermo Scientific Accela 1250 Pump"	""	""	"Thermo Scientific Accela Open Autosampler"	""	""	"Synergi Fusion-RP 80 Å (4 µm, 2 mm x 150 mm; Phenomenex)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"alternating"	"not applicable: selected reaction monitoring"	"Thermo Scientific TSQ Vantage"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"triple quadrupole"	""	""	"Rpom3_26_int"	"mtab_rpom3_filters_tsq_143.raw"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls157_TAR_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"Rpom3_5_int"	"Extraction"	"95:5 (v/v) water:acetonitrile and 0.05 μg/ml deuterated biotin "	""	""	"Chromatography"	"Thermo Scientific Accela 1250 Pump"	""	""	"Thermo Scientific Accela Open Autosampler"	""	""	"Synergi Fusion-RP 80 Å (4 µm, 2 mm x 150 mm; Phenomenex)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"alternating"	"not applicable: selected reaction monitoring"	"Thermo Scientific TSQ Vantage"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"triple quadrupole"	""	""	"Rpom3_5_int"	"mtab_rpom3_filters_tsq_148.raw"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls157_TAR_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"Rpom3_18_int"	"Extraction"	"95:5 (v/v) water:acetonitrile and 0.05 μg/ml deuterated biotin "	""	""	"Chromatography"	"Thermo Scientific Accela 1250 Pump"	""	""	"Thermo Scientific Accela Open Autosampler"	""	""	"Synergi Fusion-RP 80 Å (4 µm, 2 mm x 150 mm; Phenomenex)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"alternating"	"not applicable: selected reaction monitoring"	"Thermo Scientific TSQ Vantage"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"triple quadrupole"	""	""	"Rpom3_18_int"	"mtab_rpom3_filters_tsq_149.raw"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls157_TAR_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"Rpom3_8_int"	"Extraction"	"95:5 (v/v) water:acetonitrile and 0.05 μg/ml deuterated biotin "	""	""	"Chromatography"	"Thermo Scientific Accela 1250 Pump"	""	""	"Thermo Scientific Accela Open Autosampler"	""	""	"Synergi Fusion-RP 80 Å (4 µm, 2 mm x 150 mm; Phenomenex)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"alternating"	"not applicable: selected reaction monitoring"	"Thermo Scientific TSQ Vantage"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"triple quadrupole"	""	""	"Rpom3_8_int"	"mtab_rpom3_filters_tsq_150.raw"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls157_TAR_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"Rpom3_10_int"	"Extraction"	"95:5 (v/v) water:acetonitrile and 0.05 μg/ml deuterated biotin "	""	""	"Chromatography"	"Thermo Scientific Accela 1250 Pump"	""	""	"Thermo Scientific Accela Open Autosampler"	""	""	"Synergi Fusion-RP 80 Å (4 µm, 2 mm x 150 mm; Phenomenex)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"alternating"	"not applicable: selected reaction monitoring"	"Thermo Scientific TSQ Vantage"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"triple quadrupole"	""	""	"Rpom3_10_int"	"mtab_rpom3_filters_tsq_151.raw"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls157_TAR_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
