"Sample Name"	"Protocol REF"	"Parameter Value[Post Extraction]"	"Parameter Value[Derivatization]"	"Extract Name"	"Protocol REF"	"Parameter Value[Chromatography Instrument]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Column model]"	"Parameter Value[Column type]"	"Labeled Extract Name"	"Label"	"Term Source REF"	"Term Accession Number"	"Protocol REF"	"Parameter Value[Scan polarity]"	"Parameter Value[Scan m/z range]"	"Parameter Value[Instrument]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Ion source]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Mass analyzer]"	"Term Source REF"	"Term Accession Number"	"MS Assay Name"	"Raw Spectral Data File"	"Protocol REF"	"Normalization Name"	"Derived Spectral Data File"	"Protocol REF"	"Data Transformation Name"	"Metabolite Assignment File"
"4-1"	"Extraction"	"methanol"	"none"	"t4"	"Chromatography"	"Agilent 1290 Infinity UHPLC"	""	""	"Kinetex XB-C18 100 Å (1.7 µm, 2.1 mm x 150 mm; Phenomenex)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"100-1700"	"Agilent 6550 iFunnel Q-TOF"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole time-of-flight"	""	""	"4-1-1"	"4-1.mzdata.xml"	"Data transformation"	""	""	"Metabolite identification"	""	"m_tomato-phyto_metabolite_profiling_mass_spectrometry-1_v2_maf.tsv"
"4-2"	"Extraction"	"methanol"	"none"	"t4"	"Chromatography"	"Agilent 1290 Infinity UHPLC"	""	""	"Kinetex XB-C18 100 Å (1.7 µm, 2.1 mm x 150 mm; Phenomenex)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"100-1700"	"Agilent 6550 iFunnel Q-TOF"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole time-of-flight"	""	""	"4-2-1"	"4-2.mzdata.xml"	"Data transformation"	""	""	"Metabolite identification"	""	"m_tomato-phyto_metabolite_profiling_mass_spectrometry-1_v2_maf.tsv"
"4-3"	"Extraction"	"methanol"	"none"	"t4"	"Chromatography"	"Agilent 1290 Infinity UHPLC"	""	""	"Kinetex XB-C18 100 Å (1.7 µm, 2.1 mm x 150 mm; Phenomenex)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"100-1700"	"Agilent 6550 iFunnel Q-TOF"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole time-of-flight"	""	""	"4-3-1"	"4-3.mzdata.xml"	"Data transformation"	""	""	"Metabolite identification"	""	"m_tomato-phyto_metabolite_profiling_mass_spectrometry-1_v2_maf.tsv"
"4-4"	"Extraction"	"methanol"	"none"	"t4"	"Chromatography"	"Agilent 1290 Infinity UHPLC"	""	""	"Kinetex XB-C18 100 Å (1.7 µm, 2.1 mm x 150 mm; Phenomenex)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"100-1700"	"Agilent 6550 iFunnel Q-TOF"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole time-of-flight"	""	""	"4-4-1"	"4-4.mzdata.xml"	"Data transformation"	""	""	"Metabolite identification"	""	"m_tomato-phyto_metabolite_profiling_mass_spectrometry-1_v2_maf.tsv"
"4-5"	"Extraction"	"methanol"	"none"	"t4"	"Chromatography"	"Agilent 1290 Infinity UHPLC"	""	""	"Kinetex XB-C18 100 Å (1.7 µm, 2.1 mm x 150 mm; Phenomenex)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"100-1700"	"Agilent 6550 iFunnel Q-TOF"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole time-of-flight"	""	""	"4-5-1"	"4-5.mzdata.xml"	"Data transformation"	""	""	"Metabolite identification"	""	"m_tomato-phyto_metabolite_profiling_mass_spectrometry-1_v2_maf.tsv"
"12-1"	"Extraction"	"methanol"	"none"	"t12"	"Chromatography"	"Agilent 1290 Infinity UHPLC"	""	""	"Kinetex XB-C18 100 Å (1.7 µm, 2.1 mm x 150 mm; Phenomenex)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"100-1700"	"Agilent 6550 iFunnel Q-TOF"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole time-of-flight"	""	""	"12-1-1"	"12-1.mzdata.xml"	"Data transformation"	""	""	"Metabolite identification"	""	"m_tomato-phyto_metabolite_profiling_mass_spectrometry-1_v2_maf.tsv"
"12-2"	"Extraction"	"methanol"	"none"	"t12"	"Chromatography"	"Agilent 1290 Infinity UHPLC"	""	""	"Kinetex XB-C18 100 Å (1.7 µm, 2.1 mm x 150 mm; Phenomenex)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"100-1700"	"Agilent 6550 iFunnel Q-TOF"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole time-of-flight"	""	""	"12-2-1"	"12-2.mzdata.xml"	"Data transformation"	""	""	"Metabolite identification"	""	"m_tomato-phyto_metabolite_profiling_mass_spectrometry-1_v2_maf.tsv"
"12-3"	"Extraction"	"methanol"	"none"	"t12"	"Chromatography"	"Agilent 1290 Infinity UHPLC"	""	""	"Kinetex XB-C18 100 Å (1.7 µm, 2.1 mm x 150 mm; Phenomenex)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"100-1700"	"Agilent 6550 iFunnel Q-TOF"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole time-of-flight"	""	""	"12-3-1"	"12-3.mzdata.xml"	"Data transformation"	""	""	"Metabolite identification"	""	"m_tomato-phyto_metabolite_profiling_mass_spectrometry-1_v2_maf.tsv"
"12-4"	"Extraction"	"methanol"	"none"	"t12"	"Chromatography"	"Agilent 1290 Infinity UHPLC"	""	""	"Kinetex XB-C18 100 Å (1.7 µm, 2.1 mm x 150 mm; Phenomenex)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"100-1700"	"Agilent 6550 iFunnel Q-TOF"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole time-of-flight"	""	""	"12-4-1"	"12-4.mzdata.xml"	"Data transformation"	""	""	"Metabolite identification"	""	"m_tomato-phyto_metabolite_profiling_mass_spectrometry-1_v2_maf.tsv"
"12-5"	"Extraction"	"methanol"	"none"	"t12"	"Chromatography"	"Agilent 1290 Infinity UHPLC"	""	""	"Kinetex XB-C18 100 Å (1.7 µm, 2.1 mm x 150 mm; Phenomenex)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"100-1700"	"Agilent 6550 iFunnel Q-TOF"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole time-of-flight"	""	""	"12-5-1"	"12-5.mzdata.xml"	"Data transformation"	""	""	"Metabolite identification"	""	"m_tomato-phyto_metabolite_profiling_mass_spectrometry-1_v2_maf.tsv"
