"Sample Name"	"Protocol REF"	"Parameter Value[Post Extraction]"	"Parameter Value[Derivatization]"	"Extract Name"	"Protocol REF"	"Parameter Value[Chromatography Instrument]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Autosampler model]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Column model]"	"Parameter Value[Column type]"	"Labeled Extract Name"	"Label"	"Term Source REF"	"Term Accession Number"	"Protocol REF"	"Parameter Value[Scan polarity]"	"Parameter Value[Scan m/z range]"	"Parameter Value[Instrument]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Ion source]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Mass analyzer]"	"Term Source REF"	"Term Accession Number"	"MS Assay Name"	"Raw Spectral Data File"	"Protocol REF"	"Normalization Name"	"Derived Spectral Data File"	"Protocol REF"	"Data Transformation Name"	"Metabolite Assignment File"
"Tps6_sample6"	"Extraction"	"95:5 (v/v) water:acetonitrile and 0.05 μg/ml deuterated biotin "	""	""	"Chromatography"	"Thermo Scientific Accela 1250 Pump"	""	""	"Thermo Scientific Accela Open Autosampler"	""	""	"Synergi Fusion-RP 80 Å (4 µm, 2 mm x 150 mm; Phenomenex)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"alternating"	"not applicable: selected reaction monitoring"	"Thermo Scientific TSQ Vantage"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"triple quadrupole"	""	""	"Tps6_sample6"	"mtab_tps6_filter_tsq_147.raw"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls154_TAR_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"Tps6_sample11"	"Extraction"	"95:5 (v/v) water:acetonitrile and 0.05 μg/ml deuterated biotin "	""	""	"Chromatography"	"Thermo Scientific Accela 1250 Pump"	""	""	"Thermo Scientific Accela Open Autosampler"	""	""	"Synergi Fusion-RP 80 Å (4 µm, 2 mm x 150 mm; Phenomenex)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"alternating"	"not applicable: selected reaction monitoring"	"Thermo Scientific TSQ Vantage"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"triple quadrupole"	""	""	"Tps6_sample11"	"mtab_tps6_filter_tsq_148.raw"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls154_TAR_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"Tps6_sample19"	"Extraction"	"95:5 (v/v) water:acetonitrile and 0.05 μg/ml deuterated biotin "	""	""	"Chromatography"	"Thermo Scientific Accela 1250 Pump"	""	""	"Thermo Scientific Accela Open Autosampler"	""	""	"Synergi Fusion-RP 80 Å (4 µm, 2 mm x 150 mm; Phenomenex)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"alternating"	"not applicable: selected reaction monitoring"	"Thermo Scientific TSQ Vantage"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"triple quadrupole"	""	""	"Tps6_sample19"	"mtab_tps6_filter_tsq_150.raw"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls154_TAR_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"Tps6_sample14"	"Extraction"	"95:5 (v/v) water:acetonitrile and 0.05 μg/ml deuterated biotin "	""	""	"Chromatography"	"Thermo Scientific Accela 1250 Pump"	""	""	"Thermo Scientific Accela Open Autosampler"	""	""	"Synergi Fusion-RP 80 Å (4 µm, 2 mm x 150 mm; Phenomenex)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"alternating"	"not applicable: selected reaction monitoring"	"Thermo Scientific TSQ Vantage"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"triple quadrupole"	""	""	"Tps6_sample14"	"mtab_tps6_filter_tsq_151.raw"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls154_TAR_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"Tps6_sample8"	"Extraction"	"95:5 (v/v) water:acetonitrile and 0.05 μg/ml deuterated biotin "	""	""	"Chromatography"	"Thermo Scientific Accela 1250 Pump"	""	""	"Thermo Scientific Accela Open Autosampler"	""	""	"Synergi Fusion-RP 80 Å (4 µm, 2 mm x 150 mm; Phenomenex)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"alternating"	"not applicable: selected reaction monitoring"	"Thermo Scientific TSQ Vantage"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"triple quadrupole"	""	""	"Tps6_sample8"	"mtab_tps6_filter_tsq_152.raw"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls154_TAR_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"Tps6_sample2"	"Extraction"	"95:5 (v/v) water:acetonitrile and 0.05 μg/ml deuterated biotin "	""	""	"Chromatography"	"Thermo Scientific Accela 1250 Pump"	""	""	"Thermo Scientific Accela Open Autosampler"	""	""	"Synergi Fusion-RP 80 Å (4 µm, 2 mm x 150 mm; Phenomenex)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"alternating"	"not applicable: selected reaction monitoring"	"Thermo Scientific TSQ Vantage"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"triple quadrupole"	""	""	"Tps6_sample2"	"mtab_tps6_filter_tsq_155.raw"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls154_TAR_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"Tps6_sample22"	"Extraction"	"95:5 (v/v) water:acetonitrile and 0.05 μg/ml deuterated biotin "	""	""	"Chromatography"	"Thermo Scientific Accela 1250 Pump"	""	""	"Thermo Scientific Accela Open Autosampler"	""	""	"Synergi Fusion-RP 80 Å (4 µm, 2 mm x 150 mm; Phenomenex)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"alternating"	"not applicable: selected reaction monitoring"	"Thermo Scientific TSQ Vantage"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"triple quadrupole"	""	""	"Tps6_sample22"	"mtab_tps6_filter_tsq_157.raw"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls154_TAR_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"Tps6_sample20"	"Extraction"	"95:5 (v/v) water:acetonitrile and 0.05 μg/ml deuterated biotin "	""	""	"Chromatography"	"Thermo Scientific Accela 1250 Pump"	""	""	"Thermo Scientific Accela Open Autosampler"	""	""	"Synergi Fusion-RP 80 Å (4 µm, 2 mm x 150 mm; Phenomenex)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"alternating"	"not applicable: selected reaction monitoring"	"Thermo Scientific TSQ Vantage"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"triple quadrupole"	""	""	"Tps6_sample20"	"mtab_tps6_filter_tsq_158.raw"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls154_TAR_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"Tps6_sample9"	"Extraction"	"95:5 (v/v) water:acetonitrile and 0.05 μg/ml deuterated biotin "	""	""	"Chromatography"	"Thermo Scientific Accela 1250 Pump"	""	""	"Thermo Scientific Accela Open Autosampler"	""	""	"Synergi Fusion-RP 80 Å (4 µm, 2 mm x 150 mm; Phenomenex)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"alternating"	"not applicable: selected reaction monitoring"	"Thermo Scientific TSQ Vantage"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"triple quadrupole"	""	""	"Tps6_sample9"	"mtab_tps6_filter_tsq_163.raw"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls154_TAR_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"Tps6_sample21"	"Extraction"	"95:5 (v/v) water:acetonitrile and 0.05 μg/ml deuterated biotin "	""	""	"Chromatography"	"Thermo Scientific Accela 1250 Pump"	""	""	"Thermo Scientific Accela Open Autosampler"	""	""	"Synergi Fusion-RP 80 Å (4 µm, 2 mm x 150 mm; Phenomenex)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"alternating"	"not applicable: selected reaction monitoring"	"Thermo Scientific TSQ Vantage"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"triple quadrupole"	""	""	"Tps6_sample21"	"mtab_tps6_filter_tsq_165.raw"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls154_TAR_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
