"Sample Name"	"Protocol REF"	"Parameter Value[Extraction Method]"	"Extract Name"	"Protocol REF"	"Parameter Value[NMR tube type]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Solvent]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Sample pH]"	"Parameter Value[Temperature]"	"Unit"	"Term Source REF"	"Term Accession Number"	"Labeled Extract Name"	"Label"	"Term Source REF"	"Term Accession Number"	"Protocol REF"	"Parameter Value[Instrument]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[NMR Probe]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Number of transients]"	"Parameter Value[Pulse sequence name]"	"Parameter Value[Magnetic field strength]"	"Unit"	"Term Source REF"	"Term Accession Number"	"Acquisition Parameter Data File"	"Protocol REF"	"NMR Assay Name"	"Free Induction Decay Data File"	"Protocol REF"	"Normalization Name"	"Derived Spectral Data File"	"Protocol REF"	"Data Transformation Name"	"Metabolite Assignment File"
"week_15_105"	"Extraction"	""	""	"NMR sample"	"1.7 mm (Norell)"	""	""	"0.6 M phosphate buffered D2O"	""	""	"7.4"	"300"	"kelvin"	"UO"	"http://purl.obolibrary.org/obo/UO_0000012"	""	"hydrogen molecular entity"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_33608"	"NMR spectroscopy"	"Bruker AVANCE III 600 MHz spectrometer"	""	""	"5 mm BBI 1H-BB Z-GRD"	""	""	"256"	"1D NOESY with presaturation (noesypr1d)"	"14.1"	"tesla"	"UO"	"http://purl.obolibrary.org/obo/UO_0000228"	""	"NMR assay"	"week_15_105"	"week_15_105"	"Data transformation"	""	"week_15_105.nmrML"	"Metabolite identification"	""	"m_mtbls667_urine_NMR_spectroscopy_v2_maf.tsv"
"week_15_106"	"Extraction"	""	""	"NMR sample"	"1.7 mm (Norell)"	""	""	"0.6 M phosphate buffered D2O"	""	""	"7.4"	"300"	"kelvin"	"UO"	"http://purl.obolibrary.org/obo/UO_0000012"	""	"hydrogen molecular entity"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_33608"	"NMR spectroscopy"	"Bruker AVANCE III 600 MHz spectrometer"	""	""	"5 mm BBI 1H-BB Z-GRD"	""	""	"256"	"1D NOESY with presaturation (noesypr1d)"	"14.1"	"tesla"	"UO"	"http://purl.obolibrary.org/obo/UO_0000228"	""	"NMR assay"	"week_15_106"	"week_15_106"	"Data transformation"	""	"week_15_106.nmrML"	"Metabolite identification"	""	"m_mtbls667_urine_NMR_spectroscopy_v2_maf.tsv"
"week_15_107"	"Extraction"	""	""	"NMR sample"	"1.7 mm (Norell)"	""	""	"0.6 M phosphate buffered D2O"	""	""	"7.4"	"300"	"kelvin"	"UO"	"http://purl.obolibrary.org/obo/UO_0000012"	""	"hydrogen molecular entity"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_33608"	"NMR spectroscopy"	"Bruker AVANCE III 600 MHz spectrometer"	""	""	"5 mm BBI 1H-BB Z-GRD"	""	""	"256"	"1D NOESY with presaturation (noesypr1d)"	"14.1"	"tesla"	"UO"	"http://purl.obolibrary.org/obo/UO_0000228"	""	"NMR assay"	"week_15_107"	"week_15_107"	"Data transformation"	""	"week_15_107.nmrML"	"Metabolite identification"	""	"m_mtbls667_urine_NMR_spectroscopy_v2_maf.tsv"
"week_15_108"	"Extraction"	""	""	"NMR sample"	"1.7 mm (Norell)"	""	""	"0.6 M phosphate buffered D2O"	""	""	"7.4"	"300"	"kelvin"	"UO"	"http://purl.obolibrary.org/obo/UO_0000012"	""	"hydrogen molecular entity"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_33608"	"NMR spectroscopy"	"Bruker AVANCE III 600 MHz spectrometer"	""	""	"5 mm BBI 1H-BB Z-GRD"	""	""	"256"	"1D NOESY with presaturation (noesypr1d)"	"14.1"	"tesla"	"UO"	"http://purl.obolibrary.org/obo/UO_0000228"	""	"NMR assay"	"week_15_108"	"week_15_108"	"Data transformation"	""	"week_15_108.nmrML"	"Metabolite identification"	""	"m_mtbls667_urine_NMR_spectroscopy_v2_maf.tsv"
"week_30_105"	"Extraction"	""	""	"NMR sample"	"1.7 mm (Norell)"	""	""	"0.6 M phosphate buffered D2O"	""	""	"7.4"	"300"	"kelvin"	"UO"	"http://purl.obolibrary.org/obo/UO_0000012"	""	"hydrogen molecular entity"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_33608"	"NMR spectroscopy"	"Bruker AVANCE III 600 MHz spectrometer"	""	""	"5 mm BBI 1H-BB Z-GRD"	""	""	"256"	"1D NOESY with presaturation (noesypr1d)"	"14.1"	"tesla"	"UO"	"http://purl.obolibrary.org/obo/UO_0000228"	""	"NMR assay"	"week_30_105"	"week_30_105"	"Data transformation"	""	"week_30_105.nmrML"	"Metabolite identification"	""	"m_mtbls667_urine_NMR_spectroscopy_v2_maf.tsv"
"week_30_106"	"Extraction"	""	""	"NMR sample"	"1.7 mm (Norell)"	""	""	"0.6 M phosphate buffered D2O"	""	""	"7.4"	"300"	"kelvin"	"UO"	"http://purl.obolibrary.org/obo/UO_0000012"	""	"hydrogen molecular entity"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_33608"	"NMR spectroscopy"	"Bruker AVANCE III 600 MHz spectrometer"	""	""	"5 mm BBI 1H-BB Z-GRD"	""	""	"256"	"1D NOESY with presaturation (noesypr1d)"	"14.1"	"tesla"	"UO"	"http://purl.obolibrary.org/obo/UO_0000228"	""	"NMR assay"	"week_30_106"	"week_30_106"	"Data transformation"	""	"week_30_106.nmrML"	"Metabolite identification"	""	"m_mtbls667_urine_NMR_spectroscopy_v2_maf.tsv"
"week_30_107"	"Extraction"	""	""	"NMR sample"	"1.7 mm (Norell)"	""	""	"0.6 M phosphate buffered D2O"	""	""	"7.4"	"300"	"kelvin"	"UO"	"http://purl.obolibrary.org/obo/UO_0000012"	""	"hydrogen molecular entity"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_33608"	"NMR spectroscopy"	"Bruker AVANCE III 600 MHz spectrometer"	""	""	"5 mm BBI 1H-BB Z-GRD"	""	""	"256"	"1D NOESY with presaturation (noesypr1d)"	"14.1"	"tesla"	"UO"	"http://purl.obolibrary.org/obo/UO_0000228"	""	"NMR assay"	"week_30_107"	"week_30_107"	"Data transformation"	""	"week_30_107.nmrML"	"Metabolite identification"	""	"m_mtbls667_urine_NMR_spectroscopy_v2_maf.tsv"
"week_30_108"	"Extraction"	""	""	"NMR sample"	"1.7 mm (Norell)"	""	""	"0.6 M phosphate buffered D2O"	""	""	"7.4"	"300"	"kelvin"	"UO"	"http://purl.obolibrary.org/obo/UO_0000012"	""	"hydrogen molecular entity"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_33608"	"NMR spectroscopy"	"Bruker AVANCE III 600 MHz spectrometer"	""	""	"5 mm BBI 1H-BB Z-GRD"	""	""	"256"	"1D NOESY with presaturation (noesypr1d)"	"14.1"	"tesla"	"UO"	"http://purl.obolibrary.org/obo/UO_0000228"	""	"NMR assay"	"week_30_108"	"week_30_108"	"Data transformation"	""	"week_30_108.nmrML"	"Metabolite identification"	""	"m_mtbls667_urine_NMR_spectroscopy_v2_maf.tsv"
"week_30_val_101"	"Extraction"	""	""	"NMR sample"	"1.7 mm (Norell)"	""	""	"0.6 M phosphate buffered D2O"	""	""	"7.4"	"300"	"kelvin"	"UO"	"http://purl.obolibrary.org/obo/UO_0000012"	""	"hydrogen molecular entity"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_33608"	"NMR spectroscopy"	"Bruker AVANCE III 600 MHz spectrometer"	""	""	"5 mm BBI 1H-BB Z-GRD"	""	""	"256"	"1D NOESY with presaturation (noesypr1d)"	"14.1"	"tesla"	"UO"	"http://purl.obolibrary.org/obo/UO_0000228"	""	"NMR assay"	"week_30_val_101"	"week_30_val_101"	"Data transformation"	""	"week_30_val_101.nmrML"	"Metabolite identification"	""	"m_mtbls667_urine_NMR_spectroscopy_v2_maf.tsv"
"week_30_val_102"	"Extraction"	""	""	"NMR sample"	"1.7 mm (Norell)"	""	""	"0.6 M phosphate buffered D2O"	""	""	"7.4"	"300"	"kelvin"	"UO"	"http://purl.obolibrary.org/obo/UO_0000012"	""	"hydrogen molecular entity"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_33608"	"NMR spectroscopy"	"Bruker AVANCE III 600 MHz spectrometer"	""	""	"5 mm BBI 1H-BB Z-GRD"	""	""	"256"	"1D NOESY with presaturation (noesypr1d)"	"14.1"	"tesla"	"UO"	"http://purl.obolibrary.org/obo/UO_0000228"	""	"NMR assay"	"week_30_val_102"	"week_30_val_102"	"Data transformation"	""	"week_30_val_102.nmrML"	"Metabolite identification"	""	"m_mtbls667_urine_NMR_spectroscopy_v2_maf.tsv"
