"Sample Name"	"Protocol REF"	"Parameter Value[Post Extraction]"	"Parameter Value[Derivatization]"	"Extract Name"	"Protocol REF"	"Parameter Value[Chromatography Instrument]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Autosampler model]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Column model]"	"Parameter Value[Column type]"	"Labeled Extract Name"	"Label"	"Term Source REF"	"Term Accession Number"	"Protocol REF"	"Parameter Value[Scan polarity]"	"Parameter Value[Scan m/z range]"	"Parameter Value[Instrument]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Ion source]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Mass analyzer]"	"Term Source REF"	"Term Accession Number"	"MS Assay Name"	"Raw Spectral Data File"	"Protocol REF"	"Normalization Name"	"Derived Spectral Data File"	"Protocol REF"	"Data Transformation Name"	"Metabolite Assignment File"
"Curva_LQC"	"Extraction"	"methanol:water 7:3 (v/v)"	""	""	"Chromatography"	"Shimadzu Nexera X2 UHPLC system (binary pump, DGU-20A degasser, and CBM-20A controller)"	""	""	"Shimadzu SIL-30AC autosampler"	""	""	"Ascentis Express C18 (2.7 µm, 4.6 mm x 100 mm; Supelco)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"negative"	"50-700"	"AB SCIEX TripleTOF 5600+"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole time-of-flight"	""	""	"Standard_LQC-1"	"Curva_LQC-1.wiff"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls641_mass_spectrometry_v2_maf.tsv"
"Curva_LQC"	"Extraction"	"methanol:water 7:3 (v/v)"	""	""	"Chromatography"	"Shimadzu Nexera X2 UHPLC system (binary pump, DGU-20A degasser, and CBM-20A controller)"	""	""	"Shimadzu SIL-30AC autosampler"	""	""	"Ascentis Express C18 (2.7 µm, 4.6 mm x 100 mm; Supelco)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"negative"	"50-700"	"AB SCIEX TripleTOF 5600+"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole time-of-flight"	""	""	"Standard_LQC-2"	"Curva_LQC-2.wiff"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls641_mass_spectrometry_v2_maf.tsv"
"Curva_LQC"	"Extraction"	"methanol:water 7:3 (v/v)"	""	""	"Chromatography"	"Shimadzu Nexera X2 UHPLC system (binary pump, DGU-20A degasser, and CBM-20A controller)"	""	""	"Shimadzu SIL-30AC autosampler"	""	""	"Ascentis Express C18 (2.7 µm, 4.6 mm x 100 mm; Supelco)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"negative"	"50-700"	"AB SCIEX TripleTOF 5600+"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole time-of-flight"	""	""	"Standard_LQC-3"	"Curva_LQC-3.wiff"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls641_mass_spectrometry_v2_maf.tsv"
"Curva_LQC"	"Extraction"	"methanol:water 7:3 (v/v)"	""	""	"Chromatography"	"Shimadzu Nexera X2 UHPLC system (binary pump, DGU-20A degasser, and CBM-20A controller)"	""	""	"Shimadzu SIL-30AC autosampler"	""	""	"Ascentis Express C18 (2.7 µm, 4.6 mm x 100 mm; Supelco)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"negative"	"50-700"	"AB SCIEX TripleTOF 5600+"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole time-of-flight"	""	""	"Standard_LQC-4"	"Curva_LQC-4.wiff"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls641_mass_spectrometry_v2_maf.tsv"
"Curva_LQC"	"Extraction"	"methanol:water 7:3 (v/v)"	""	""	"Chromatography"	"Shimadzu Nexera X2 UHPLC system (binary pump, DGU-20A degasser, and CBM-20A controller)"	""	""	"Shimadzu SIL-30AC autosampler"	""	""	"Ascentis Express C18 (2.7 µm, 4.6 mm x 100 mm; Supelco)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"negative"	"50-700"	"AB SCIEX TripleTOF 5600+"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole time-of-flight"	""	""	"Standard_LQC-5"	"Curva_LQC-5.wiff"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls641_mass_spectrometry_v2_maf.tsv"
"Curva_LQC"	"Extraction"	"methanol:water 7:3 (v/v)"	""	""	"Chromatography"	"Shimadzu Nexera X2 UHPLC system (binary pump, DGU-20A degasser, and CBM-20A controller)"	""	""	"Shimadzu SIL-30AC autosampler"	""	""	"Ascentis Express C18 (2.7 µm, 4.6 mm x 100 mm; Supelco)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"negative"	"50-700"	"AB SCIEX TripleTOF 5600+"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole time-of-flight"	""	""	"Standard_LQC-6"	"Curva_LQC-6.wiff"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls641_mass_spectrometry_v2_maf.tsv"
"Curva_LQC"	"Extraction"	"methanol:water 7:3 (v/v)"	""	""	"Chromatography"	"Shimadzu Nexera X2 UHPLC system (binary pump, DGU-20A degasser, and CBM-20A controller)"	""	""	"Shimadzu SIL-30AC autosampler"	""	""	"Ascentis Express C18 (2.7 µm, 4.6 mm x 100 mm; Supelco)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"negative"	"50-700"	"AB SCIEX TripleTOF 5600+"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole time-of-flight"	""	""	"Standard_LQC-7"	"Curva_LQC-7.wiff"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls641_mass_spectrometry_v2_maf.tsv"
"Curva_MQC"	"Extraction"	"methanol:water 7:3 (v/v)"	""	""	"Chromatography"	"Shimadzu Nexera X2 UHPLC system (binary pump, DGU-20A degasser, and CBM-20A controller)"	""	""	"Shimadzu SIL-30AC autosampler"	""	""	"Ascentis Express C18 (2.7 µm, 4.6 mm x 100 mm; Supelco)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"negative"	"50-700"	"AB SCIEX TripleTOF 5600+"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole time-of-flight"	""	""	"Standard_MQC-1"	"Curva_MQC-1.wiff"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls641_mass_spectrometry_v2_maf.tsv"
"Curva_MQC"	"Extraction"	"methanol:water 7:3 (v/v)"	""	""	"Chromatography"	"Shimadzu Nexera X2 UHPLC system (binary pump, DGU-20A degasser, and CBM-20A controller)"	""	""	"Shimadzu SIL-30AC autosampler"	""	""	"Ascentis Express C18 (2.7 µm, 4.6 mm x 100 mm; Supelco)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"negative"	"50-700"	"AB SCIEX TripleTOF 5600+"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole time-of-flight"	""	""	"Standard_MQC-2"	"Curva_MQC-2.wiff"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls641_mass_spectrometry_v2_maf.tsv"
"Curva_MQC"	"Extraction"	"methanol:water 7:3 (v/v)"	""	""	"Chromatography"	"Shimadzu Nexera X2 UHPLC system (binary pump, DGU-20A degasser, and CBM-20A controller)"	""	""	"Shimadzu SIL-30AC autosampler"	""	""	"Ascentis Express C18 (2.7 µm, 4.6 mm x 100 mm; Supelco)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"negative"	"50-700"	"AB SCIEX TripleTOF 5600+"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole time-of-flight"	""	""	"Standard_MQC-3"	"Curva_MQC-3.wiff"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls641_mass_spectrometry_v2_maf.tsv"
