"Sample Name"	"Protocol REF"	"Parameter Value[Extraction Method]"	"Extract Name"	"Protocol REF"	"Parameter Value[NMR tube type]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Solvent]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Sample pH]"	"Parameter Value[Temperature]"	"Unit"	"Term Source REF"	"Term Accession Number"	"Labeled Extract Name"	"Label"	"Term Source REF"	"Term Accession Number"	"Protocol REF"	"Parameter Value[Instrument]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[NMR Probe]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Number of transients]"	"Parameter Value[Pulse sequence name]"	"Parameter Value[Magnetic field strength]"	"Unit"	"Term Source REF"	"Term Accession Number"	"Acquisition Parameter Data File"	"Protocol REF"	"NMR Assay Name"	"Free Induction Decay Data File"	"Protocol REF"	"Normalization Name"	"Derived Spectral Data File"	"Protocol REF"	"Data Transformation Name"	"Metabolite Assignment File"
"S11b"	"Extraction"	""	""	"NMR sample"	"10 mm standard"	""	""	"D2O"	""	""	"7"	"298"	"kelvin"	"UO"	"http://purl.obolibrary.org/obo/UO_0000012"	""	"hydrogen molecular entity"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_33608"	"NMR spectroscopy"	"Varian Unity Inova 500 MHz spectrometer"	""	""	"5 mm HCN z-gradient cryoprobe"	""	""	"128"	"1D NOESY with presaturation (tnnoesy)"	"11.7"	"tesla"	"UO"	"http://purl.obolibrary.org/obo/UO_0000228"	""	"NMR assay"	"S11b"	"S11b.fid.zip"	"Data transformation"	""	""	"Metabolite identification"	"S11b.cnx"	"m_dwhsaliva_metabolite_profiling_NMR_spectroscopy_v2_maf.tsv"
"S12b"	"Extraction"	""	""	"NMR sample"	"10 mm standard"	""	""	"D2O"	""	""	"7"	"298"	"kelvin"	"UO"	"http://purl.obolibrary.org/obo/UO_0000012"	""	"hydrogen molecular entity"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_33608"	"NMR spectroscopy"	"Varian Unity Inova 500 MHz spectrometer"	""	""	"5 mm HCN z-gradient cryoprobe"	""	""	"128"	"1D NOESY with presaturation (tnnoesy)"	"11.7"	"tesla"	"UO"	"http://purl.obolibrary.org/obo/UO_0000228"	""	"NMR assay"	"S12b"	"S12b.fid.zip"	"Data transformation"	""	""	"Metabolite identification"	"S12b.cnx"	"m_dwhsaliva_metabolite_profiling_NMR_spectroscopy_v2_maf.tsv"
"S13"	"Extraction"	""	""	"NMR sample"	"10 mm standard"	""	""	"D2O"	""	""	"7"	"298"	"kelvin"	"UO"	"http://purl.obolibrary.org/obo/UO_0000012"	""	"hydrogen molecular entity"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_33608"	"NMR spectroscopy"	"Varian Unity Inova 500 MHz spectrometer"	""	""	"5 mm HCN z-gradient cryoprobe"	""	""	"128"	"1D NOESY with presaturation (tnnoesy)"	"11.7"	"tesla"	"UO"	"http://purl.obolibrary.org/obo/UO_0000228"	""	"NMR assay"	"S13"	"S13.fid.zip"	"Data transformation"	""	""	"Metabolite identification"	"S13.cnx"	"m_dwhsaliva_metabolite_profiling_NMR_spectroscopy_v2_maf.tsv"
"S14"	"Extraction"	""	""	"NMR sample"	"10 mm standard"	""	""	"D2O"	""	""	"7"	"298"	"kelvin"	"UO"	"http://purl.obolibrary.org/obo/UO_0000012"	""	"hydrogen molecular entity"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_33608"	"NMR spectroscopy"	"Varian Unity Inova 500 MHz spectrometer"	""	""	"5 mm HCN z-gradient cryoprobe"	""	""	"128"	"1D NOESY with presaturation (tnnoesy)"	"11.7"	"tesla"	"UO"	"http://purl.obolibrary.org/obo/UO_0000228"	""	"NMR assay"	"S14"	"S14.fid.zip"	"Data transformation"	""	""	"Metabolite identification"	"S14.cnx"	"m_dwhsaliva_metabolite_profiling_NMR_spectroscopy_v2_maf.tsv"
"S15"	"Extraction"	""	""	"NMR sample"	"10 mm standard"	""	""	"D2O"	""	""	"7"	"298"	"kelvin"	"UO"	"http://purl.obolibrary.org/obo/UO_0000012"	""	"hydrogen molecular entity"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_33608"	"NMR spectroscopy"	"Varian Unity Inova 500 MHz spectrometer"	""	""	"5 mm HCN z-gradient cryoprobe"	""	""	"128"	"1D NOESY with presaturation (tnnoesy)"	"11.7"	"tesla"	"UO"	"http://purl.obolibrary.org/obo/UO_0000228"	""	"NMR assay"	"S15"	"S15.fid.zip"	"Data transformation"	""	""	"Metabolite identification"	"S15.cnx"	"m_dwhsaliva_metabolite_profiling_NMR_spectroscopy_v2_maf.tsv"
"S16"	"Extraction"	""	""	"NMR sample"	"10 mm standard"	""	""	"D2O"	""	""	"7"	"298"	"kelvin"	"UO"	"http://purl.obolibrary.org/obo/UO_0000012"	""	"hydrogen molecular entity"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_33608"	"NMR spectroscopy"	"Varian Unity Inova 500 MHz spectrometer"	""	""	"5 mm HCN z-gradient cryoprobe"	""	""	"128"	"1D NOESY with presaturation (tnnoesy)"	"11.7"	"tesla"	"UO"	"http://purl.obolibrary.org/obo/UO_0000228"	""	"NMR assay"	"S16"	"S16.fid.zip"	"Data transformation"	""	""	"Metabolite identification"	"S16.cnx"	"m_dwhsaliva_metabolite_profiling_NMR_spectroscopy_v2_maf.tsv"
"S-1a"	"Extraction"	""	""	"NMR sample"	"10 mm standard"	""	""	"D2O"	""	""	"7"	"298"	"kelvin"	"UO"	"http://purl.obolibrary.org/obo/UO_0000012"	""	"hydrogen molecular entity"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_33608"	"NMR spectroscopy"	"Varian Unity Inova 500 MHz spectrometer"	""	""	"5 mm HCN z-gradient cryoprobe"	""	""	"128"	"1D NOESY with presaturation (tnnoesy)"	"11.7"	"tesla"	"UO"	"http://purl.obolibrary.org/obo/UO_0000228"	""	"NMR assay"	"S-1a"	"S-1a.fid.zip"	"Data transformation"	""	""	"Metabolite identification"	"S-1a.cnx"	"m_dwhsaliva_metabolite_profiling_NMR_spectroscopy_v2_maf.tsv"
"S-2a"	"Extraction"	""	""	"NMR sample"	"10 mm standard"	""	""	"D2O"	""	""	"7"	"298"	"kelvin"	"UO"	"http://purl.obolibrary.org/obo/UO_0000012"	""	"hydrogen molecular entity"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_33608"	"NMR spectroscopy"	"Varian Unity Inova 500 MHz spectrometer"	""	""	"5 mm HCN z-gradient cryoprobe"	""	""	"128"	"1D NOESY with presaturation (tnnoesy)"	"11.7"	"tesla"	"UO"	"http://purl.obolibrary.org/obo/UO_0000228"	""	"NMR assay"	"S-2a"	"S-2a.fid.zip"	"Data transformation"	""	""	"Metabolite identification"	"S-2a.cnx"	"m_dwhsaliva_metabolite_profiling_NMR_spectroscopy_v2_maf.tsv"
"S-4"	"Extraction"	""	""	"NMR sample"	"10 mm standard"	""	""	"D2O"	""	""	"7"	"298"	"kelvin"	"UO"	"http://purl.obolibrary.org/obo/UO_0000012"	""	"hydrogen molecular entity"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_33608"	"NMR spectroscopy"	"Varian Unity Inova 500 MHz spectrometer"	""	""	"5 mm HCN z-gradient cryoprobe"	""	""	"128"	"1D NOESY with presaturation (tnnoesy)"	"11.7"	"tesla"	"UO"	"http://purl.obolibrary.org/obo/UO_0000228"	""	"NMR assay"	"S-4"	"S-4.fid.zip"	"Data transformation"	""	""	"Metabolite identification"	"S-4.cnx"	"m_dwhsaliva_metabolite_profiling_NMR_spectroscopy_v2_maf.tsv"
"S-5"	"Extraction"	""	""	"NMR sample"	"10 mm standard"	""	""	"D2O"	""	""	"7"	"298"	"kelvin"	"UO"	"http://purl.obolibrary.org/obo/UO_0000012"	""	"hydrogen molecular entity"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_33608"	"NMR spectroscopy"	"Varian Unity Inova 500 MHz spectrometer"	""	""	"5 mm HCN z-gradient cryoprobe"	""	""	"128"	"1D NOESY with presaturation (tnnoesy)"	"11.7"	"tesla"	"UO"	"http://purl.obolibrary.org/obo/UO_0000228"	""	"NMR assay"	"S-5"	"S-5.fid.zip"	"Data transformation"	""	""	"Metabolite identification"	"S-5.cnx"	"m_dwhsaliva_metabolite_profiling_NMR_spectroscopy_v2_maf.tsv"
