"Sample Name"	"Protocol REF"	"Parameter Value[Post Extraction]"	"Parameter Value[Derivatization]"	"Extract Name"	"Protocol REF"	"Parameter Value[Chromatography Instrument]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Column model]"	"Parameter Value[Column type]"	"Labeled Extract Name"	"Label"	"Term Source REF"	"Term Accession Number"	"Protocol REF"	"Parameter Value[Scan polarity]"	"Parameter Value[Scan m/z range]"	"Parameter Value[Instrument]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Ion source]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Mass analyzer]"	"Term Source REF"	"Term Accession Number"	"MS Assay Name"	"Raw Spectral Data File"	"Protocol REF"	"Normalization Name"	"Derived Spectral Data File"	"Protocol REF"	"Data Transformation Name"	"Metabolite Assignment File"
"C24 I NEGATIVE MODE"	"Extraction"	""	"none"	"C24 I NEGATIVE MODE"	"Chromatography"	"Thermo Scientific Accela 600 Pump"	""	""	""	""	""	""	""	""	"Mass spectrometry"	"negative"	""	"Thermo Scientific LTQ Orbitrap Classic"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	""	"C24 I NEGATIVE MODE"	"C24 I ESI-.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls117_DIMS_NEG_mass_spectrometry_v2_maf.tsv"
"C24 II NEGATIVE MODE"	"Extraction"	""	"none"	"C24 II NEGATIVE MODE"	"Chromatography"	"Thermo Scientific Accela 600 Pump"	""	""	""	""	""	""	""	""	"Mass spectrometry"	"negative"	""	"Thermo Scientific LTQ Orbitrap Classic"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	""	"C24 II NEGATIVE MODE"	"C24 II ESI-.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls117_DIMS_NEG_mass_spectrometry_v2_maf.tsv"
"C24 III NEGATIVE MODE"	"Extraction"	""	"none"	"C24 III NEGATIVE MODE"	"Chromatography"	"Thermo Scientific Accela 600 Pump"	""	""	""	""	""	""	""	""	"Mass spectrometry"	"negative"	""	"Thermo Scientific LTQ Orbitrap Classic"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	""	"C24 III NEGATIVE MODE"	"C24 III ESI-.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls117_DIMS_NEG_mass_spectrometry_v2_maf.tsv"
"R24 I NEGATIVE MODE"	"Extraction"	""	"none"	"R24 I NEGATIVE MODE"	"Chromatography"	"Thermo Scientific Accela 600 Pump"	""	""	""	""	""	""	""	""	"Mass spectrometry"	"negative"	""	"Thermo Scientific LTQ Orbitrap Classic"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	""	"R24 I NEGATIVE MODE"	"R24 I ESI-.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls117_DIMS_NEG_mass_spectrometry_v2_maf.tsv"
"R24 II NEGATIVE MODE"	"Extraction"	""	"none"	"R24 II NEGATIVE MODE"	"Chromatography"	"Thermo Scientific Accela 600 Pump"	""	""	""	""	""	""	""	""	"Mass spectrometry"	"negative"	""	"Thermo Scientific LTQ Orbitrap Classic"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	""	"R24 II NEGATIVE MODE"	"R24 II ESI-.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls117_DIMS_NEG_mass_spectrometry_v2_maf.tsv"
"R24 III NEGATIVE MODE"	"Extraction"	""	"none"	"R24 III NEGATIVE MODE"	"Chromatography"	"Thermo Scientific Accela 600 Pump"	""	""	""	""	""	""	""	""	"Mass spectrometry"	"negative"	""	"Thermo Scientific LTQ Orbitrap Classic"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	""	"R24 III NEGATIVE MODE"	"R24 III ESI-.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls117_DIMS_NEG_mass_spectrometry_v2_maf.tsv"
"C48 I NEGATIVE MODE"	"Extraction"	""	"none"	"C48 I NEGATIVE MODE"	"Chromatography"	"Thermo Scientific Accela 600 Pump"	""	""	""	""	""	""	""	""	"Mass spectrometry"	"negative"	""	"Thermo Scientific LTQ Orbitrap Classic"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	""	"C48 I NEGATIVE MODE"	"C48 I ESI-.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls117_DIMS_NEG_mass_spectrometry_v2_maf.tsv"
"C48 II NEGATIVE MODE"	"Extraction"	""	"none"	"C48 II NEGATIVE MODE"	"Chromatography"	"Thermo Scientific Accela 600 Pump"	""	""	""	""	""	""	""	""	"Mass spectrometry"	"negative"	""	"Thermo Scientific LTQ Orbitrap Classic"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	""	"C48 II NEGATIVE MODE"	"C48 II ESI-.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls117_DIMS_NEG_mass_spectrometry_v2_maf.tsv"
"C48 III NEGATIVE MODE"	"Extraction"	""	"none"	"C48 III NEGATIVE MODE"	"Chromatography"	"Thermo Scientific Accela 600 Pump"	""	""	""	""	""	""	""	""	"Mass spectrometry"	"negative"	""	"Thermo Scientific LTQ Orbitrap Classic"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	""	"C48 III NEGATIVE MODE"	"C48 III ESI-.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls117_DIMS_NEG_mass_spectrometry_v2_maf.tsv"
"R48 I NEGATIVE MODE"	"Extraction"	""	"none"	"R48 I NEGATIVE MODE"	"Chromatography"	"Thermo Scientific Accela 600 Pump"	""	""	""	""	""	""	""	""	"Mass spectrometry"	"negative"	""	"Thermo Scientific LTQ Orbitrap Classic"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	""	"R48 I NEGATIVE MODE"	"R48 I ESI-.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls117_DIMS_NEG_mass_spectrometry_v2_maf.tsv"
