"Sample Name"	"Protocol REF"	"Parameter Value[Extraction Method]"	"Extract Name"	"Protocol REF"	"Parameter Value[NMR tube type]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Solvent]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Sample pH]"	"Parameter Value[Temperature]"	"Unit"	"Term Source REF"	"Term Accession Number"	"Labeled Extract Name"	"Label"	"Term Source REF"	"Term Accession Number"	"Protocol REF"	"Parameter Value[Instrument]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[NMR Probe]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Number of transients]"	"Parameter Value[Pulse sequence name]"	"Parameter Value[Magnetic field strength]"	"Unit"	"Term Source REF"	"Term Accession Number"	"Acquisition Parameter Data File"	"Protocol REF"	"NMR Assay Name"	"Free Induction Decay Data File"	"Protocol REF"	"Normalization Name"	"Derived Spectral Data File"	"Protocol REF"	"Data Transformation Name"	"Metabolite Assignment File"
"THS-WT1"	"Extraction"	"Methanol+Acetic Acid/Na+ buffer pH 5.0 "	"N/A"	"NMR sample"	"5 mm standard"	""	""	"0.05 M phosphate sodium buffered D2O"	""	""	"4.29"	"300"	"kelvin"	"UO"	"http://purl.obolibrary.org/obo/UO_0000012"	"N/A"	"hydrogen atom"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_49637"	"NMR spectroscopy"	"Varian Mercury AS400 MHz spectrometer"	""	""	"5 mm 4-Nucleus (13C/31P-1H/19F) (Standard Probe)"	""	""	"2048"	"1D 1H with presaturation (wet)"	"9.4"	"tesla"	"UO"	"http://purl.obolibrary.org/obo/UO_0000228"	""	"NMR assay"	"THS-WT1"	"1.fid.zip"	"Data transformation"	"Scaled Matrix.xlsx"	""	"Metabolite identification"	""	"m_mtbls346_metabolite_profiling_NMR_spectroscopy_v2_maf.tsv"
"THS-WT2"	"Extraction"	"Methanol+Acetic Acid/Na+ buffer pH 5.0 "	"N/A"	"NMR sample"	"5 mm standard"	""	""	"0.05 M phosphate sodium buffered D2O"	""	""	"4.29"	"300"	"kelvin"	"UO"	"http://purl.obolibrary.org/obo/UO_0000012"	"N/A"	"hydrogen atom"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_49637"	"NMR spectroscopy"	"Varian Mercury AS400 MHz spectrometer"	""	""	"5 mm 4-Nucleus (13C/31P-1H/19F) (Standard Probe)"	""	""	"2048"	"1D 1H with presaturation (wet)"	"9.4"	"tesla"	"UO"	"http://purl.obolibrary.org/obo/UO_0000228"	""	"NMR assay"	"THS-WT2"	"2.fid.zip"	"Data transformation"	"Scaled Matrix.xlsx"	""	"Metabolite identification"	""	"m_mtbls346_metabolite_profiling_NMR_spectroscopy_v2_maf.tsv"
"THS-WT3"	"Extraction"	"Methanol+Acetic Acid/Na+ buffer pH 5.0 "	"N/A"	"NMR sample"	"5 mm standard"	""	""	"0.05 M phosphate sodium buffered D2O"	""	""	"4.29"	"300"	"kelvin"	"UO"	"http://purl.obolibrary.org/obo/UO_0000012"	"N/A"	"hydrogen atom"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_49637"	"NMR spectroscopy"	"Varian Mercury AS400 MHz spectrometer"	""	""	"5 mm 4-Nucleus (13C/31P-1H/19F) (Standard Probe)"	""	""	"2048"	"1D 1H with presaturation (wet)"	"9.4"	"tesla"	"UO"	"http://purl.obolibrary.org/obo/UO_0000228"	""	"NMR assay"	"THS-WT3"	"3.fid.zip"	"Data transformation"	"Scaled Matrix.xlsx"	""	"Metabolite identification"	""	"m_mtbls346_metabolite_profiling_NMR_spectroscopy_v2_maf.tsv"
"THS-WT4"	"Extraction"	"Methanol+Acetic Acid/Na+ buffer pH 5.0 "	"N/A"	"NMR sample"	"5 mm standard"	""	""	"0.05 M phosphate sodium buffered D2O"	""	""	"4.29"	"300"	"kelvin"	"UO"	"http://purl.obolibrary.org/obo/UO_0000012"	"N/A"	"hydrogen atom"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_49637"	"NMR spectroscopy"	"Varian Mercury AS400 MHz spectrometer"	""	""	"5 mm 4-Nucleus (13C/31P-1H/19F) (Standard Probe)"	""	""	"2048"	"1D 1H with presaturation (wet)"	"9.4"	"tesla"	"UO"	"http://purl.obolibrary.org/obo/UO_0000228"	""	"NMR assay"	"THS-WT4"	"4.fid.zip"	"Data transformation"	"Scaled Matrix.xlsx"	""	"Metabolite identification"	""	"m_mtbls346_metabolite_profiling_NMR_spectroscopy_v2_maf.tsv"
"THS-WT5"	"Extraction"	"Methanol+Acetic Acid/Na+ buffer pH 5.0 "	"N/A"	"NMR sample"	"5 mm standard"	""	""	"0.05 M phosphate sodium buffered D2O"	""	""	"4.29"	"300"	"kelvin"	"UO"	"http://purl.obolibrary.org/obo/UO_0000012"	"N/A"	"hydrogen atom"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_49637"	"NMR spectroscopy"	"Varian Mercury AS400 MHz spectrometer"	""	""	"5 mm 4-Nucleus (13C/31P-1H/19F) (Standard Probe)"	""	""	"2048"	"1D 1H with presaturation (wet)"	"9.4"	"tesla"	"UO"	"http://purl.obolibrary.org/obo/UO_0000228"	""	"NMR assay"	"THS-WT5"	"5.fid.zip"	"Data transformation"	"Scaled Matrix.xlsx"	""	"Metabolite identification"	""	"m_mtbls346_metabolite_profiling_NMR_spectroscopy_v2_maf.tsv"
"THS-WT6"	"Extraction"	"Methanol+Acetic Acid/Na+ buffer pH 5.0 "	"N/A"	"NMR sample"	"5 mm standard"	""	""	"0.05 M phosphate sodium buffered D2O"	""	""	"4.29"	"300"	"kelvin"	"UO"	"http://purl.obolibrary.org/obo/UO_0000012"	"N/A"	"hydrogen atom"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_49637"	"NMR spectroscopy"	"Varian Mercury AS400 MHz spectrometer"	""	""	"5 mm 4-Nucleus (13C/31P-1H/19F) (Standard Probe)"	""	""	"2048"	"1D 1H with presaturation (wet)"	"9.4"	"tesla"	"UO"	"http://purl.obolibrary.org/obo/UO_0000228"	""	"NMR assay"	"THS-WT6"	"6.fid.zip"	"Data transformation"	"Scaled Matrix.xlsx"	""	"Metabolite identification"	""	"m_mtbls346_metabolite_profiling_NMR_spectroscopy_v2_maf.tsv"
"THS-WT7"	"Extraction"	"Methanol+Acetic Acid/Na+ buffer pH 5.0 "	"N/A"	"NMR sample"	"5 mm standard"	""	""	"0.05 M phosphate sodium buffered D2O"	""	""	"4.29"	"300"	"kelvin"	"UO"	"http://purl.obolibrary.org/obo/UO_0000012"	"N/A"	"hydrogen atom"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_49637"	"NMR spectroscopy"	"Varian Mercury AS400 MHz spectrometer"	""	""	"5 mm 4-Nucleus (13C/31P-1H/19F) (Standard Probe)"	""	""	"2048"	"1D 1H with presaturation (wet)"	"9.4"	"tesla"	"UO"	"http://purl.obolibrary.org/obo/UO_0000228"	""	"NMR assay"	"THS-WT7"	"7.fid.zip"	"Data transformation"	"Scaled Matrix.xlsx"	""	"Metabolite identification"	""	"m_mtbls346_metabolite_profiling_NMR_spectroscopy_v2_maf.tsv"
"THS-WT8"	"Extraction"	"Methanol+Acetic Acid/Na+ buffer pH 5.0 "	"N/A"	"NMR sample"	"5 mm standard"	""	""	"0.05 M phosphate sodium buffered D2O"	""	""	"4.29"	"300"	"kelvin"	"UO"	"http://purl.obolibrary.org/obo/UO_0000012"	"N/A"	"hydrogen atom"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_49637"	"NMR spectroscopy"	"Varian Mercury AS400 MHz spectrometer"	""	""	"5 mm 4-Nucleus (13C/31P-1H/19F) (Standard Probe)"	""	""	"2048"	"1D 1H with presaturation (wet)"	"9.4"	"tesla"	"UO"	"http://purl.obolibrary.org/obo/UO_0000228"	""	"NMR assay"	"THS-WT8"	"8.fid.zip"	"Data transformation"	"Scaled Matrix.xlsx"	""	"Metabolite identification"	""	"m_mtbls346_metabolite_profiling_NMR_spectroscopy_v2_maf.tsv"
"THS-WT9"	"Extraction"	"Methanol+Acetic Acid/Na+ buffer pH 5.0 "	"N/A"	"NMR sample"	"5 mm standard"	""	""	"0.05 M phosphate sodium buffered D2O"	""	""	"4.29"	"300"	"kelvin"	"UO"	"http://purl.obolibrary.org/obo/UO_0000012"	"N/A"	"hydrogen atom"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_49637"	"NMR spectroscopy"	"Varian Mercury AS400 MHz spectrometer"	""	""	"5 mm 4-Nucleus (13C/31P-1H/19F) (Standard Probe)"	""	""	"2048"	"1D 1H with presaturation (wet)"	"9.4"	"tesla"	"UO"	"http://purl.obolibrary.org/obo/UO_0000228"	""	"NMR assay"	"THS-WT9"	"9.fid.zip"	"Data transformation"	"Scaled Matrix.xlsx"	""	"Metabolite identification"	""	"m_mtbls346_metabolite_profiling_NMR_spectroscopy_v2_maf.tsv"
"THS-GM1_1"	"Extraction"	"Methanol+Acetic Acid/Na+ buffer pH 5.0 "	"N/A"	"NMR sample"	"5 mm standard"	""	""	"0.05 M phosphate sodium buffered D2O"	""	""	"4.29"	"300"	"kelvin"	"UO"	"http://purl.obolibrary.org/obo/UO_0000012"	"N/A"	"hydrogen atom"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_49637"	"NMR spectroscopy"	"Varian Mercury AS400 MHz spectrometer"	""	""	"5 mm 4-Nucleus (13C/31P-1H/19F) (Standard Probe)"	""	""	"2048"	"1D 1H with presaturation (wet)"	"9.4"	"tesla"	"UO"	"http://purl.obolibrary.org/obo/UO_0000228"	""	"NMR assay"	"THS-GM1_1"	"10.fid.zip"	"Data transformation"	"Scaled Matrix.xlsx"	""	"Metabolite identification"	""	"m_mtbls346_metabolite_profiling_NMR_spectroscopy_v2_maf.tsv"
