"Sample Name"	"Protocol REF"	"Parameter Value[Post Extraction]"	"Parameter Value[Derivatization]"	"Extract Name"	"Protocol REF"	"Parameter Value[Chromatography Instrument]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Column model]"	"Parameter Value[Column type]"	"Labeled Extract Name"	"Label"	"Term Source REF"	"Term Accession Number"	"Protocol REF"	"Parameter Value[Scan polarity]"	"Parameter Value[Scan m/z range]"	"Parameter Value[Instrument]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Ion source]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Mass analyzer]"	"Term Source REF"	"Term Accession Number"	"MS Assay Name"	"Raw Spectral Data File"	"Protocol REF"	"Normalization Name"	"Derived Spectral Data File"	"Protocol REF"	"Data Transformation Name"	"Metabolite Assignment File"
"(-)-epigallocatechin"	"Extraction"	"ethanol/water"	""	"reference compound"	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"ACQUITY UPLC HSS T3 (1.7 µm, 2 mm x 150 mm; Waters)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"85-800"	"Thermo Scientific LTQ Orbitrap Velos"	""	""	"electrospray ionization"	"MS"	""	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"(-)-epigallocatechin"	"(-)-epigallocatechin.mzML"	"Data transformation"	""	""	"Metabolite identification"	""	"m_metabolite standards_metabolite profiling_mass spectrometry_v2_maf.tsv"
"1-8-diaminooctane"	"Extraction"	"ethanol/water"	""	"reference compound"	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"ACQUITY UPLC HSS T3 (1.7 µm, 2 mm x 150 mm; Waters)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"85-800"	"Thermo Scientific LTQ Orbitrap Velos"	""	""	"electrospray ionization"	"MS"	""	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"1-8-diaminooctane"	"1-8-diaminooctane.mzML"	"Data transformation"	""	""	"Metabolite identification"	""	"m_metabolite standards_metabolite profiling_mass spectrometry_v2_maf.tsv"
"1H-indole"	"Extraction"	"ethanol/water"	""	"reference compound"	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"ACQUITY UPLC HSS T3 (1.7 µm, 2 mm x 150 mm; Waters)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"85-800"	"Thermo Scientific LTQ Orbitrap Velos"	""	""	"electrospray ionization"	"MS"	""	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"1H-indole"	"1H-indole.mzML"	"Data transformation"	""	""	"Metabolite identification"	""	"m_metabolite standards_metabolite profiling_mass spectrometry_v2_maf.tsv"
"1H-indole-1-acetic acid"	"Extraction"	"ethanol/water"	""	"reference compound"	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"ACQUITY UPLC HSS T3 (1.7 µm, 2 mm x 150 mm; Waters)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"85-800"	"Thermo Scientific LTQ Orbitrap Velos"	""	""	"electrospray ionization"	"MS"	""	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"1H-indole-1-acetic_acid"	"1H-indole-1-acetic_acid.mzML"	"Data transformation"	""	""	"Metabolite identification"	""	"m_metabolite standards_metabolite profiling_mass spectrometry_v2_maf.tsv"
"1-methyl-2-hydroadenosine"	"Extraction"	"ethanol/water"	""	"reference compound"	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"ACQUITY UPLC HSS T3 (1.7 µm, 2 mm x 150 mm; Waters)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"85-800"	"Thermo Scientific LTQ Orbitrap Velos"	""	""	"electrospray ionization"	"MS"	""	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"1-methyl-2-hydroadenosine"	"1-methyl-2-hydroadenosine.mzML"	"Data transformation"	""	""	"Metabolite identification"	""	"m_metabolite standards_metabolite profiling_mass spectrometry_v2_maf.tsv"
"1-methyltryptophan"	"Extraction"	"ethanol/water"	""	"reference compound"	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"ACQUITY UPLC HSS T3 (1.7 µm, 2 mm x 150 mm; Waters)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"85-800"	"Thermo Scientific LTQ Orbitrap Velos"	""	""	"electrospray ionization"	"MS"	""	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"1-methyltryptophan"	"1-methyltryptophan.mzML"	"Data transformation"	""	""	"Metabolite identification"	""	"m_metabolite standards_metabolite profiling_mass spectrometry_v2_maf.tsv"
"2-aminoadipic acid"	"Extraction"	"ethanol/water"	""	"reference compound"	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"ACQUITY UPLC HSS T3 (1.7 µm, 2 mm x 150 mm; Waters)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"85-800"	"Thermo Scientific LTQ Orbitrap Velos"	""	""	"electrospray ionization"	"MS"	""	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"2-aminoadipic_acid"	"2-aminoadipic_acid.mzML"	"Data transformation"	""	""	"Metabolite identification"	""	"m_metabolite standards_metabolite profiling_mass spectrometry_v2_maf.tsv"
"3-aminobenzoic acid"	"Extraction"	"ethanol/water"	""	"reference compound"	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"ACQUITY UPLC HSS T3 (1.7 µm, 2 mm x 150 mm; Waters)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"85-800"	"Thermo Scientific LTQ Orbitrap Velos"	""	""	"electrospray ionization"	"MS"	""	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"3-aminobenzoic_acid"	"3-aminobenzoic_acid.mzML"	"Data transformation"	""	""	"Metabolite identification"	""	"m_metabolite standards_metabolite profiling_mass spectrometry_v2_maf.tsv"
"3'-AMP"	"Extraction"	"ethanol/water"	""	"reference compound"	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"ACQUITY UPLC HSS T3 (1.7 µm, 2 mm x 150 mm; Waters)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"85-800"	"Thermo Scientific LTQ Orbitrap Velos"	""	""	"electrospray ionization"	"MS"	""	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"3'-AMP"	"3'-AMP.mzML"	"Data transformation"	""	""	"Metabolite identification"	""	"m_metabolite standards_metabolite profiling_mass spectrometry_v2_maf.tsv"
"4-guanidinobutanoic acid"	"Extraction"	"ethanol/water"	""	"reference compound"	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"ACQUITY UPLC HSS T3 (1.7 µm, 2 mm x 150 mm; Waters)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"85-800"	"Thermo Scientific LTQ Orbitrap Velos"	""	""	"electrospray ionization"	"MS"	""	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"4-guanidinobutanoic_acid"	"4-guanidinobutanoic_acid.mzML"	"Data transformation"	""	""	"Metabolite identification"	""	"m_metabolite standards_metabolite profiling_mass spectrometry_v2_maf.tsv"
