"Sample Name"	"Protocol REF"	"Parameter Value[Post Extraction]"	"Parameter Value[Derivatization]"	"Extract Name"	"Protocol REF"	"Parameter Value[Chromatography Instrument]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Column model]"	"Parameter Value[Column type]"	"Labeled Extract Name"	"Label"	"Term Source REF"	"Term Accession Number"	"Protocol REF"	"Parameter Value[Scan polarity]"	"Parameter Value[Scan m/z range]"	"Parameter Value[Instrument]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Ion source]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Mass analyzer]"	"Term Source REF"	"Term Accession Number"	"MS Assay Name"	"Raw Spectral Data File"	"Protocol REF"	"Normalization Name"	"Derived Spectral Data File"	"Protocol REF"	"Data Transformation Name"	"Metabolite Assignment File"
"SYL-TSQ-13-06-17_Urine1"	"Extraction"	"100 µl methanol"	"other"	""	"Chromatography"	"Michrom BioResources Paradigm MS4 HPLC system"	""	""	"Synergi Hydro-RP 80 Å (4 µm, 2 mm x 150 mm; Phenomenex)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"negative"	"50-1000"	"Thermo Scientific TSQ Vantage"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"triple quadrupole"	""	""	"SYL-TSQ-13-06-17_Urine1"	"SYL-TSQ-13-06-17_Urine1.raw"	"Data transformation"	""	"SYL-TSQ-13-06-17_Urine1.mzXML"	"Metabolite identification"	""	"m_mtbls225_urine_mass_spectrometry_v2_maf.tsv"
"SYL-TSQ-13-06-17_Urine3"	"Extraction"	"100 µl methanol"	"other"	""	"Chromatography"	"Michrom BioResources Paradigm MS4 HPLC system"	""	""	"Synergi Hydro-RP 80 Å (4 µm, 2 mm x 150 mm; Phenomenex)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"negative"	"50-1000"	"Thermo Scientific TSQ Vantage"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"triple quadrupole"	""	""	"SYL-TSQ-13-06-17_Urine3"	"SYL-TSQ-13-06-17_Urine3.raw"	"Data transformation"	""	"SYL-TSQ-13-06-17_Urine3.mzXML"	"Metabolite identification"	""	"m_mtbls225_urine_mass_spectrometry_v2_maf.tsv"
"SYL-TSQ-13-06-17_Urine5"	"Extraction"	"100 µl methanol"	"other"	""	"Chromatography"	"Michrom BioResources Paradigm MS4 HPLC system"	""	""	"Synergi Hydro-RP 80 Å (4 µm, 2 mm x 150 mm; Phenomenex)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"negative"	"50-1000"	"Thermo Scientific TSQ Vantage"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"triple quadrupole"	""	""	"SYL-TSQ-13-06-17_Urine5"	"SYL-TSQ-13-06-17_Urine5.raw"	"Data transformation"	""	"SYL-TSQ-13-06-17_Urine5.mzXML"	"Metabolite identification"	""	"m_mtbls225_urine_mass_spectrometry_v2_maf.tsv"
"SYL-TSQ-13-06-18_Urine7"	"Extraction"	"100 µl methanol"	"other"	""	"Chromatography"	"Michrom BioResources Paradigm MS4 HPLC system"	""	""	"Synergi Hydro-RP 80 Å (4 µm, 2 mm x 150 mm; Phenomenex)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"negative"	"50-1000"	"Thermo Scientific TSQ Vantage"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"triple quadrupole"	""	""	"SYL-TSQ-13-06-18_Urine7"	"SYL-TSQ-13-06-18_Urine7.raw"	"Data transformation"	""	"SYL-TSQ-13-06-18_Urine7.mzXML"	"Metabolite identification"	""	"m_mtbls225_urine_mass_spectrometry_v2_maf.tsv"
"SYL-TSQ-13-06-18_Urine8"	"Extraction"	"100 µl methanol"	"other"	""	"Chromatography"	"Michrom BioResources Paradigm MS4 HPLC system"	""	""	"Synergi Hydro-RP 80 Å (4 µm, 2 mm x 150 mm; Phenomenex)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"negative"	"50-1000"	"Thermo Scientific TSQ Vantage"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"triple quadrupole"	""	""	"SYL-TSQ-13-06-18_Urine8"	"SYL-TSQ-13-06-18_Urine8.raw"	"Data transformation"	""	"SYL-TSQ-13-06-18_Urine8.mzXML"	"Metabolite identification"	""	"m_mtbls225_urine_mass_spectrometry_v2_maf.tsv"
"SYL-TSQ-13-06-18_Urine59"	"Extraction"	"100 µl methanol"	"other"	""	"Chromatography"	"Michrom BioResources Paradigm MS4 HPLC system"	""	""	"Synergi Hydro-RP 80 Å (4 µm, 2 mm x 150 mm; Phenomenex)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"negative"	"50-1000"	"Thermo Scientific TSQ Vantage"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"triple quadrupole"	""	""	"SYL-TSQ-13-06-18_Urine59"	"SYL-TSQ-13-06-18_Urine59.raw"	"Data transformation"	""	"SYL-TSQ-13-06-18_Urine59.mzXML"	"Metabolite identification"	""	"m_mtbls225_urine_mass_spectrometry_v2_maf.tsv"
"SYL-TSQ-13-06-18_Urine60"	"Extraction"	"100 µl methanol"	"other"	""	"Chromatography"	"Michrom BioResources Paradigm MS4 HPLC system"	""	""	"Synergi Hydro-RP 80 Å (4 µm, 2 mm x 150 mm; Phenomenex)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"negative"	"50-1000"	"Thermo Scientific TSQ Vantage"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"triple quadrupole"	""	""	"SYL-TSQ-13-06-18_Urine60"	"SYL-TSQ-13-06-18_Urine60.raw"	"Data transformation"	""	"SYL-TSQ-13-06-18_Urine60.mzXML"	"Metabolite identification"	""	"m_mtbls225_urine_mass_spectrometry_v2_maf.tsv"
"SYL-TSQ-13-06-18_Urine62"	"Extraction"	"100 µl methanol"	"other"	""	"Chromatography"	"Michrom BioResources Paradigm MS4 HPLC system"	""	""	"Synergi Hydro-RP 80 Å (4 µm, 2 mm x 150 mm; Phenomenex)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"negative"	"50-1000"	"Thermo Scientific TSQ Vantage"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"triple quadrupole"	""	""	"SYL-TSQ-13-06-18_Urine62"	"SYL-TSQ-13-06-18_Urine62.raw"	"Data transformation"	""	"SYL-TSQ-13-06-18_Urine62.mzXML"	"Metabolite identification"	""	"m_mtbls225_urine_mass_spectrometry_v2_maf.tsv"
"SYL-TSQ-13-06-18_Urine63"	"Extraction"	"100 µl methanol"	"other"	""	"Chromatography"	"Michrom BioResources Paradigm MS4 HPLC system"	""	""	"Synergi Hydro-RP 80 Å (4 µm, 2 mm x 150 mm; Phenomenex)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"negative"	"50-1000"	"Thermo Scientific TSQ Vantage"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"triple quadrupole"	""	""	"SYL-TSQ-13-06-18_Urine63"	"SYL-TSQ-13-06-18_Urine63.raw"	"Data transformation"	""	"SYL-TSQ-13-06-18_Urine63.mzXML"	"Metabolite identification"	""	"m_mtbls225_urine_mass_spectrometry_v2_maf.tsv"
"SYL-TSQ-13-06-18_Urine64"	"Extraction"	"100 µl methanol"	"other"	""	"Chromatography"	"Michrom BioResources Paradigm MS4 HPLC system"	""	""	"Synergi Hydro-RP 80 Å (4 µm, 2 mm x 150 mm; Phenomenex)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"negative"	"50-1000"	"Thermo Scientific TSQ Vantage"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"triple quadrupole"	""	""	"SYL-TSQ-13-06-18_Urine64"	"SYL-TSQ-13-06-18_Urine64.raw"	"Data transformation"	""	"SYL-TSQ-13-06-18_Urine64.mzXML"	"Metabolite identification"	""	"m_mtbls225_urine_mass_spectrometry_v2_maf.tsv"
