"Sample Name"	"Protocol REF"	"Parameter Value[Extraction Method]"	"Extract Name"	"Protocol REF"	"Parameter Value[NMR tube type]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Solvent]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Sample pH]"	"Parameter Value[Temperature]"	"Unit"	"Term Source REF"	"Term Accession Number"	"Labeled Extract Name"	"Label"	"Term Source REF"	"Term Accession Number"	"Protocol REF"	"Parameter Value[Instrument]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[NMR Probe]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Number of transients]"	"Parameter Value[Pulse sequence name]"	"Parameter Value[Magnetic field strength]"	"Unit"	"Term Source REF"	"Term Accession Number"	"Acquisition Parameter Data File"	"Protocol REF"	"NMR Assay Name"	"Free Induction Decay Data File"	"Protocol REF"	"Normalization Name"	"Derived Spectral Data File"	"Protocol REF"	"Data Transformation Name"	"Metabolite Assignment File"
"M1-GS-AR-0001"	"Extraction"	""	""	"NMR sample"	"5 mm standard"	""	""	"0.1 M phosphate buffered D2O"	""	""	"6.0"	"298"	"Kelvin"	"NCIT"	"http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C42537"	""	"hydrogen molecular entity"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_33608"	"NMR spectroscopy"	"Bruker AVANCE III 600 MHz spectrometer"	""	""	"5 mm BBI double resonance"	""	""	"32"	"Conventional 1H spectrum (zg30)"	"14.1"	"tesla"	"UO"	"http://purl.obolibrary.org/obo/UO_0000228"	""	"NMR assay"	"M1-GS-AR-0001"	"M1-GS-AR-0001.zip"	"Data transformation"	""	"AR_buckets_M1.xls"	"Metabolite identification"	"gs-1"	"m_mtbls189_M1_AR_NMR_spectroscopy_v2_maf.tsv"
"M1-GS-AR-0002"	"Extraction"	""	""	"NMR sample"	"5 mm standard"	""	""	"0.1 M phosphate buffered D2O"	""	""	"6.0"	"298"	"Kelvin"	"NCIT"	"http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C42537"	""	"hydrogen molecular entity"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_33608"	"NMR spectroscopy"	"Bruker AVANCE III 600 MHz spectrometer"	""	""	"5 mm BBI double resonance"	""	""	"32"	"Conventional 1H spectrum (zg30)"	"14.1"	"tesla"	"UO"	"http://purl.obolibrary.org/obo/UO_0000228"	""	"NMR assay"	"M1-GS-AR-0002"	"M1-GS-AR-0002.zip"	"Data transformation"	""	"AR_buckets_M1.xls"	"Metabolite identification"	"gs-2"	"m_mtbls189_M1_AR_NMR_spectroscopy_v2_maf.tsv"
"M1-GS-AR-0003"	"Extraction"	""	""	"NMR sample"	"5 mm standard"	""	""	"0.1 M phosphate buffered D2O"	""	""	"6.0"	"298"	"Kelvin"	"NCIT"	"http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C42537"	""	"hydrogen molecular entity"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_33608"	"NMR spectroscopy"	"Bruker AVANCE III 600 MHz spectrometer"	""	""	"5 mm BBI double resonance"	""	""	"32"	"Conventional 1H spectrum (zg30)"	"14.1"	"tesla"	"UO"	"http://purl.obolibrary.org/obo/UO_0000228"	""	"NMR assay"	"M1-GS-AR-0003"	"M1-GS-AR-0003.zip"	"Data transformation"	""	"AR_buckets_M1.xls"	"Metabolite identification"	"gs-3"	"m_mtbls189_M1_AR_NMR_spectroscopy_v2_maf.tsv"
"M1-GS-AR-0004"	"Extraction"	""	""	"NMR sample"	"5 mm standard"	""	""	"0.1 M phosphate buffered D2O"	""	""	"6.0"	"298"	"Kelvin"	"NCIT"	"http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C42537"	""	"hydrogen molecular entity"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_33608"	"NMR spectroscopy"	"Bruker AVANCE III 600 MHz spectrometer"	""	""	"5 mm BBI double resonance"	""	""	"32"	"Conventional 1H spectrum (zg30)"	"14.1"	"tesla"	"UO"	"http://purl.obolibrary.org/obo/UO_0000228"	""	"NMR assay"	"M1-GS-AR-0004"	"M1-GS-AR-0004.zip"	"Data transformation"	""	"AR_buckets_M1.xls"	"Metabolite identification"	"gs-4"	"m_mtbls189_M1_AR_NMR_spectroscopy_v2_maf.tsv"
"M1-GS-AR-0005"	"Extraction"	""	""	"NMR sample"	"5 mm standard"	""	""	"0.1 M phosphate buffered D2O"	""	""	"6.0"	"298"	"Kelvin"	"NCIT"	"http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C42537"	""	"hydrogen molecular entity"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_33608"	"NMR spectroscopy"	"Bruker AVANCE III 600 MHz spectrometer"	""	""	"5 mm BBI double resonance"	""	""	"32"	"Conventional 1H spectrum (zg30)"	"14.1"	"tesla"	"UO"	"http://purl.obolibrary.org/obo/UO_0000228"	""	"NMR assay"	"M1-GS-AR-0005"	"M1-GS-AR-0005.zip"	"Data transformation"	""	"AR_buckets_M1.xls"	"Metabolite identification"	"gs-5"	"m_mtbls189_M1_AR_NMR_spectroscopy_v2_maf.tsv"
"M1-GS-AR-0006"	"Extraction"	""	""	"NMR sample"	"5 mm standard"	""	""	"0.1 M phosphate buffered D2O"	""	""	"6.0"	"298"	"Kelvin"	"NCIT"	"http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C42537"	""	"hydrogen molecular entity"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_33608"	"NMR spectroscopy"	"Bruker AVANCE III 600 MHz spectrometer"	""	""	"5 mm BBI double resonance"	""	""	"32"	"Conventional 1H spectrum (zg30)"	"14.1"	"tesla"	"UO"	"http://purl.obolibrary.org/obo/UO_0000228"	""	"NMR assay"	"M1-GS-AR-0006"	"M1-GS-AR-0006.zip"	"Data transformation"	""	"AR_buckets_M1.xls"	"Metabolite identification"	"gs-6"	"m_mtbls189_M1_AR_NMR_spectroscopy_v2_maf.tsv"
"M1-GS-AR-0007"	"Extraction"	""	""	"NMR sample"	"5 mm standard"	""	""	"0.1 M phosphate buffered D2O"	""	""	"6.0"	"298"	"Kelvin"	"NCIT"	"http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C42537"	""	"hydrogen molecular entity"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_33608"	"NMR spectroscopy"	"Bruker AVANCE III 600 MHz spectrometer"	""	""	"5 mm BBI double resonance"	""	""	"32"	"Conventional 1H spectrum (zg30)"	"14.1"	"tesla"	"UO"	"http://purl.obolibrary.org/obo/UO_0000228"	""	"NMR assay"	"M1-GS-AR-0007"	"M1-GS-AR-0007.zip"	"Data transformation"	""	"AR_buckets_M1.xls"	"Metabolite identification"	"gs-7"	"m_mtbls189_M1_AR_NMR_spectroscopy_v2_maf.tsv"
"M1-GS-AR-0008"	"Extraction"	""	""	"NMR sample"	"5 mm standard"	""	""	"0.1 M phosphate buffered D2O"	""	""	"6.0"	"298"	"Kelvin"	"NCIT"	"http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C42537"	""	"hydrogen molecular entity"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_33608"	"NMR spectroscopy"	"Bruker AVANCE III 600 MHz spectrometer"	""	""	"5 mm BBI double resonance"	""	""	"32"	"Conventional 1H spectrum (zg30)"	"14.1"	"tesla"	"UO"	"http://purl.obolibrary.org/obo/UO_0000228"	""	"NMR assay"	"M1-GS-AR-0008"	"M1-GS-AR-0008.zip"	"Data transformation"	""	"AR_buckets_M1.xls"	"Metabolite identification"	"gs-8"	"m_mtbls189_M1_AR_NMR_spectroscopy_v2_maf.tsv"
"M1-SX-AR-0001"	"Extraction"	""	""	"NMR sample"	"5 mm standard"	""	""	"0.1 M phosphate buffered D2O"	""	""	"6.0"	"298"	"Kelvin"	"NCIT"	"http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C42537"	""	"hydrogen molecular entity"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_33608"	"NMR spectroscopy"	"Bruker AVANCE III 600 MHz spectrometer"	""	""	"5 mm BBI double resonance"	""	""	"32"	"Conventional 1H spectrum (zg30)"	"14.1"	"tesla"	"UO"	"http://purl.obolibrary.org/obo/UO_0000228"	""	"NMR assay"	"M1-SX-AR-0001"	"M1-SX-AR-0001.zip"	"Data transformation"	""	"AR_buckets_M1.xls"	"Metabolite identification"	"sx-1"	"m_mtbls189_M1_AR_NMR_spectroscopy_v2_maf.tsv"
"M1-SX-AR-0002"	"Extraction"	""	""	"NMR sample"	"5 mm standard"	""	""	"0.1 M phosphate buffered D2O"	""	""	"6.0"	"298"	"Kelvin"	"NCIT"	"http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C42537"	""	"hydrogen molecular entity"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_33608"	"NMR spectroscopy"	"Bruker AVANCE III 600 MHz spectrometer"	""	""	"5 mm BBI double resonance"	""	""	"32"	"Conventional 1H spectrum (zg30)"	"14.1"	"tesla"	"UO"	"http://purl.obolibrary.org/obo/UO_0000228"	""	"NMR assay"	"M1-SX-AR-0002"	"M1-SX-AR-0002.zip"	"Data transformation"	""	"AR_buckets_M1.xls"	"Metabolite identification"	"sx-2"	"m_mtbls189_M1_AR_NMR_spectroscopy_v2_maf.tsv"
