"Sample Name"	"Protocol REF"	"Parameter Value[Post Extraction]"	"Parameter Value[Derivatization]"	"Extract Name"	"Protocol REF"	"Parameter Value[Chromatography Instrument]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Column model]"	"Parameter Value[Column type]"	"Labeled Extract Name"	"Label"	"Term Source REF"	"Term Accession Number"	"Protocol REF"	"Parameter Value[Scan polarity]"	"Parameter Value[Scan m/z range]"	"Parameter Value[Instrument]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Ion source]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Mass analyzer]"	"Term Source REF"	"Term Accession Number"	"MS Assay Name"	"Raw Spectral Data File"	"Protocol REF"	"Normalization Name"	"Derived Spectral Data File"	"Protocol REF"	"Data Transformation Name"	"Metabolite Assignment File"
"LI_Mock_I25_BALF"	"Extraction"	"Samples were washed with methanol then dried down and resuspended in 100µl buffer (63%H20, 37%ACN,0.02%Formic Acid), 10ng of each internal standard was added prior to extraction "	""	""	"Chromatography"	"Shimadzu LC-10AD pump and SCL-10A controller"	""	""	"Synergi Hydro-RP 80 Å (4 µm, 2 mm x 250 mm; Phenomenex)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"negative"	""	"AB SCIEX QTRAP 4000"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"hybrid triple quadrupole-linear ion trap"	""	""	"LI_Mock_I25_BALF_5"	"100609fluexpSET1.wiff"	"Data transformation"	"LI_Mock_I25_BALF"	""	"Metabolite identification"	""	"m_mtbls-li_metabolite profiling_mass spectrometry_v2_maf.tsv"
"LI_Mock_I26_BALF"	"Extraction"	"Samples were washed with methanol then dried down and resuspended in 100µl buffer (63%H20, 37%ACN,0.02%Formic Acid), 10ng of each internal standard was added prior to extraction "	""	""	"Chromatography"	"Shimadzu LC-10AD pump and SCL-10A controller"	""	""	"Synergi Hydro-RP 80 Å (4 µm, 2 mm x 250 mm; Phenomenex)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"negative"	""	"AB SCIEX QTRAP 4000"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"hybrid triple quadrupole-linear ion trap"	""	""	"LI_Mock_I26_BALF_6"	"100609fluexpSET1.wiff"	"Data transformation"	"LI_Mock_I26_BALF"	""	"Metabolite identification"	""	"m_mtbls-li_metabolite profiling_mass spectrometry_v2_maf.tsv"
"LI_Mock_I27_BALF"	"Extraction"	"Samples were washed with methanol then dried down and resuspended in 100µl buffer (63%H20, 37%ACN,0.02%Formic Acid), 10ng of each internal standard was added prior to extraction "	""	""	"Chromatography"	"Shimadzu LC-10AD pump and SCL-10A controller"	""	""	"Synergi Hydro-RP 80 Å (4 µm, 2 mm x 250 mm; Phenomenex)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"negative"	""	"AB SCIEX QTRAP 4000"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"hybrid triple quadrupole-linear ion trap"	""	""	"LI_Mock_I27_BALF_7"	"100609fluexpSET1.wiff"	"Data transformation"	"LI_Mock_I27_BALF"	""	"Metabolite identification"	""	"m_mtbls-li_metabolite profiling_mass spectrometry_v2_maf.tsv"
"LI_Mock_I28_BALF"	"Extraction"	"Samples were washed with methanol then dried down and resuspended in 100µl buffer (63%H20, 37%ACN,0.02%Formic Acid), 10ng of each internal standard was added prior to extraction "	""	""	"Chromatography"	"Shimadzu LC-10AD pump and SCL-10A controller"	""	""	"Synergi Hydro-RP 80 Å (4 µm, 2 mm x 250 mm; Phenomenex)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"negative"	""	"AB SCIEX QTRAP 4000"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"hybrid triple quadrupole-linear ion trap"	""	""	"LI_Mock_I28_BALF_8"	"100609fluexpSET1.wiff"	"Data transformation"	"LI_Mock_I28_BALF"	""	"Metabolite identification"	""	"m_mtbls-li_metabolite profiling_mass spectrometry_v2_maf.tsv"
"LI_PR8_I1_BALF"	"Extraction"	"Samples were washed with methanol then dried down and resuspended in 100µl buffer (63%H20, 37%ACN,0.02%Formic Acid), 10ng of each internal standard was added prior to extraction "	""	""	"Chromatography"	"Shimadzu LC-10AD pump and SCL-10A controller"	""	""	"Synergi Hydro-RP 80 Å (4 µm, 2 mm x 250 mm; Phenomenex)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"negative"	""	"AB SCIEX QTRAP 4000"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"hybrid triple quadrupole-linear ion trap"	""	""	"LI_PR8_I1_BALF_9"	"100609fluexpSET1.wiff"	"Data transformation"	"LI_PR8_I1_BALF"	""	"Metabolite identification"	""	"m_mtbls-li_metabolite profiling_mass spectrometry_v2_maf.tsv"
"LI_PR8_I2_BALF"	"Extraction"	"Samples were washed with methanol then dried down and resuspended in 100µl buffer (63%H20, 37%ACN,0.02%Formic Acid), 10ng of each internal standard was added prior to extraction "	""	""	"Chromatography"	"Shimadzu LC-10AD pump and SCL-10A controller"	""	""	"Synergi Hydro-RP 80 Å (4 µm, 2 mm x 250 mm; Phenomenex)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"negative"	""	"AB SCIEX QTRAP 4000"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"hybrid triple quadrupole-linear ion trap"	""	""	"LI_PR8_I2_BALF_10"	"100609fluexpSET1.wiff"	"Data transformation"	"LI_PR8_I2_BALF"	""	"Metabolite identification"	""	"m_mtbls-li_metabolite profiling_mass spectrometry_v2_maf.tsv"
"LI_PR8_I3_BALF"	"Extraction"	"Samples were washed with methanol then dried down and resuspended in 100µl buffer (63%H20, 37%ACN,0.02%Formic Acid), 10ng of each internal standard was added prior to extraction "	""	""	"Chromatography"	"Shimadzu LC-10AD pump and SCL-10A controller"	""	""	"Synergi Hydro-RP 80 Å (4 µm, 2 mm x 250 mm; Phenomenex)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"negative"	""	"AB SCIEX QTRAP 4000"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"hybrid triple quadrupole-linear ion trap"	""	""	"LI_PR8_I3_BALF_11"	"100609fluexpSET1.wiff"	"Data transformation"	"LI_PR8_I3_BALF"	""	"Metabolite identification"	""	"m_mtbls-li_metabolite profiling_mass spectrometry_v2_maf.tsv"
"LI_PR8_I4_BALF"	"Extraction"	"Samples were washed with methanol then dried down and resuspended in 100µl buffer (63%H20, 37%ACN,0.02%Formic Acid), 10ng of each internal standard was added prior to extraction "	""	""	"Chromatography"	"Shimadzu LC-10AD pump and SCL-10A controller"	""	""	"Synergi Hydro-RP 80 Å (4 µm, 2 mm x 250 mm; Phenomenex)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"negative"	""	"AB SCIEX QTRAP 4000"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"hybrid triple quadrupole-linear ion trap"	""	""	"LI_PR8_I4_BALF_12"	"100609fluexpSET1.wiff"	"Data transformation"	"LI_PR8_I4_BALF"	""	"Metabolite identification"	""	"m_mtbls-li_metabolite profiling_mass spectrometry_v2_maf.tsv"
"LI_PR8_I5_BALF"	"Extraction"	"Samples were washed with methanol then dried down and resuspended in 100µl buffer (63%H20, 37%ACN,0.02%Formic Acid), 10ng of each internal standard was added prior to extraction "	""	""	"Chromatography"	"Shimadzu LC-10AD pump and SCL-10A controller"	""	""	"Synergi Hydro-RP 80 Å (4 µm, 2 mm x 250 mm; Phenomenex)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"negative"	""	"AB SCIEX QTRAP 4000"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"hybrid triple quadrupole-linear ion trap"	""	""	"LI_PR8_I5_BALF_13"	"100609fluexpSET1.wiff"	"Data transformation"	"LI_PR8_I5_BALF"	""	"Metabolite identification"	""	"m_mtbls-li_metabolite profiling_mass spectrometry_v2_maf.tsv"
"LI_PR8_I6_BALF"	"Extraction"	"Samples were washed with methanol then dried down and resuspended in 100µl buffer (63%H20, 37%ACN,0.02%Formic Acid), 10ng of each internal standard was added prior to extraction "	""	""	"Chromatography"	"Shimadzu LC-10AD pump and SCL-10A controller"	""	""	"Synergi Hydro-RP 80 Å (4 µm, 2 mm x 250 mm; Phenomenex)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"negative"	""	"AB SCIEX QTRAP 4000"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"hybrid triple quadrupole-linear ion trap"	""	""	"LI_PR8_I6_BALF_14"	"100609fluexpSET1.wiff"	"Data transformation"	"LI_PR8_I6_BALF"	""	"Metabolite identification"	""	"m_mtbls-li_metabolite profiling_mass spectrometry_v2_maf.tsv"
