"Sample Name"	"Protocol REF"	"Parameter Value[Extraction Method]"	"Extract Name"	"Protocol REF"	"Parameter Value[NMR tube type]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Solvent]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Sample pH]"	"Parameter Value[Temperature]"	"Unit"	"Term Source REF"	"Term Accession Number"	"Labeled Extract Name"	"Label"	"Term Source REF"	"Term Accession Number"	"Protocol REF"	"Parameter Value[Instrument]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[NMR Probe]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Number of transients]"	"Parameter Value[Pulse sequence name]"	"Parameter Value[Magnetic field strength]"	"Unit"	"Term Source REF"	"Term Accession Number"	"Acquisition Parameter Data File"	"Protocol REF"	"NMR Assay Name"	"Free Induction Decay Data File"	"Protocol REF"	"Normalization Name"	"Derived Spectral Data File"	"Protocol REF"	"Data Transformation Name"	"Metabolite Assignment File"
"HCC1937_C1"	"Extraction"	"chloroform/methanol"	"Aqueous"	"NMR sample"	"5 mm (Norell Inc.)"	""	""	"0.1 M phosphate buffered D2O"	""	""	"7"	"298"	"kelvin"	"UO"	"http://purl.obolibrary.org/obo/UO_0000012"	""	"hydrogen molecular entity"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_33608"	"NMR spectroscopy"	"Bruker AVANCE III 500 MHz spectrometer"	""	""	"5 mm CPTXO 13C/D-1H/15N Z-GRD"	""	""	"128"	"1D NOESY with presaturation (noesypr1d)"	"11.7"	"tesla"	"UO"	"http://purl.obolibrary.org/obo/UO_0000228"	""	"NMR assay"	"HCC1937_C1"	"HCC1937_C1.zip"	"Data transformation"	""	"HCC1937_C1.jdx"	"Metabolite identification"	""	"m_breast_cancer_metabolomics_metabolite_profiling_NMR_spectroscopy_v2_maf.tsv"
"HCC1937_C2"	"Extraction"	"chloroform/methanol"	"Aqueous"	"NMR sample"	"5 mm (Norell Inc.)"	""	""	"0.1 M phosphate buffered D2O"	""	""	"7"	"298"	"kelvin"	"UO"	"http://purl.obolibrary.org/obo/UO_0000012"	""	"hydrogen molecular entity"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_33608"	"NMR spectroscopy"	"Bruker AVANCE III 500 MHz spectrometer"	""	""	"5 mm CPTXO 13C/D-1H/15N Z-GRD"	""	""	"128"	"1D NOESY with presaturation (noesypr1d)"	"11.7"	"tesla"	"UO"	"http://purl.obolibrary.org/obo/UO_0000228"	""	"NMR assay"	"HCC1937_C2"	"HCC1937_C2.zip"	"Data transformation"	""	"HCC1937_C2.jdx"	"Metabolite identification"	""	"m_breast_cancer_metabolomics_metabolite_profiling_NMR_spectroscopy_v2_maf.tsv"
"HCC1937_C3"	"Extraction"	"chloroform/methanol"	"Aqueous"	"NMR sample"	"5 mm (Norell Inc.)"	""	""	"0.1 M phosphate buffered D2O"	""	""	"7"	"298"	"kelvin"	"UO"	"http://purl.obolibrary.org/obo/UO_0000012"	""	"hydrogen molecular entity"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_33608"	"NMR spectroscopy"	"Bruker AVANCE III 500 MHz spectrometer"	""	""	"5 mm CPTXO 13C/D-1H/15N Z-GRD"	""	""	"128"	"1D NOESY with presaturation (noesypr1d)"	"11.7"	"tesla"	"UO"	"http://purl.obolibrary.org/obo/UO_0000228"	""	"NMR assay"	"HCC1937_C3"	"HCC1937_C3.zip"	"Data transformation"	""	"HCC1937_C3.jdx"	"Metabolite identification"	""	"m_breast_cancer_metabolomics_metabolite_profiling_NMR_spectroscopy_v2_maf.tsv"
"HCC1937_PI1"	"Extraction"	"chloroform/methanol"	"Aqueous"	"NMR sample"	"5 mm (Norell Inc.)"	""	""	"0.1 M phosphate buffered D2O"	""	""	"7"	"298"	"kelvin"	"UO"	"http://purl.obolibrary.org/obo/UO_0000012"	""	"hydrogen molecular entity"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_33608"	"NMR spectroscopy"	"Bruker AVANCE III 500 MHz spectrometer"	""	""	"5 mm CPTXO 13C/D-1H/15N Z-GRD"	""	""	"128"	"1D NOESY with presaturation (noesypr1d)"	"11.7"	"tesla"	"UO"	"http://purl.obolibrary.org/obo/UO_0000228"	""	"NMR assay"	"HCC1937_PI1"	"HCC1937_PI1.zip"	"Data transformation"	""	"HCC1937_PI1.jdx"	"Metabolite identification"	""	"m_breast_cancer_metabolomics_metabolite_profiling_NMR_spectroscopy_v2_maf.tsv"
"HCC1937_PI2"	"Extraction"	"chloroform/methanol"	"Aqueous"	"NMR sample"	"5 mm (Norell Inc.)"	""	""	"0.1 M phosphate buffered D2O"	""	""	"7"	"298"	"kelvin"	"UO"	"http://purl.obolibrary.org/obo/UO_0000012"	""	"hydrogen molecular entity"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_33608"	"NMR spectroscopy"	"Bruker AVANCE III 500 MHz spectrometer"	""	""	"5 mm CPTXO 13C/D-1H/15N Z-GRD"	""	""	"128"	"1D NOESY with presaturation (noesypr1d)"	"11.7"	"tesla"	"UO"	"http://purl.obolibrary.org/obo/UO_0000228"	""	"NMR assay"	"HCC1937_PI2"	"HCC1937_PI2.zip"	"Data transformation"	""	"HCC1937_PI2.jdx"	"Metabolite identification"	""	"m_breast_cancer_metabolomics_metabolite_profiling_NMR_spectroscopy_v2_maf.tsv"
"HCC1937_PI3"	"Extraction"	"chloroform/methanol"	"Aqueous"	"NMR sample"	"5 mm (Norell Inc.)"	""	""	"0.1 M phosphate buffered D2O"	""	""	"7"	"298"	"kelvin"	"UO"	"http://purl.obolibrary.org/obo/UO_0000012"	""	"hydrogen molecular entity"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_33608"	"NMR spectroscopy"	"Bruker AVANCE III 500 MHz spectrometer"	""	""	"5 mm CPTXO 13C/D-1H/15N Z-GRD"	""	""	"128"	"1D NOESY with presaturation (noesypr1d)"	"11.7"	"tesla"	"UO"	"http://purl.obolibrary.org/obo/UO_0000228"	""	"NMR assay"	"HCC1937_PI3"	"HCC1937_PI3.zip"	"Data transformation"	""	"HCC1937_PI3.jdx"	"Metabolite identification"	""	"m_breast_cancer_metabolomics_metabolite_profiling_NMR_spectroscopy_v2_maf.tsv"
"HCC1937_R1"	"Extraction"	"chloroform/methanol"	"Aqueous"	"NMR sample"	"5 mm (Norell Inc.)"	""	""	"0.1 M phosphate buffered D2O"	""	""	"7"	"298"	"kelvin"	"UO"	"http://purl.obolibrary.org/obo/UO_0000012"	""	"hydrogen molecular entity"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_33608"	"NMR spectroscopy"	"Bruker AVANCE III 500 MHz spectrometer"	""	""	"5 mm CPTXO 13C/D-1H/15N Z-GRD"	""	""	"128"	"1D NOESY with presaturation (noesypr1d)"	"11.7"	"tesla"	"UO"	"http://purl.obolibrary.org/obo/UO_0000228"	""	"NMR assay"	"HCC1937_R1"	"HCC1937_R1.zip"	"Data transformation"	""	"HCC1937_R1.jdx"	"Metabolite identification"	""	"m_breast_cancer_metabolomics_metabolite_profiling_NMR_spectroscopy_v2_maf.tsv"
"HCC1937_R2"	"Extraction"	"chloroform/methanol"	"Aqueous"	"NMR sample"	"5 mm (Norell Inc.)"	""	""	"0.1 M phosphate buffered D2O"	""	""	"7"	"298"	"kelvin"	"UO"	"http://purl.obolibrary.org/obo/UO_0000012"	""	"hydrogen molecular entity"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_33608"	"NMR spectroscopy"	"Bruker AVANCE III 500 MHz spectrometer"	""	""	"5 mm CPTXO 13C/D-1H/15N Z-GRD"	""	""	"128"	"1D NOESY with presaturation (noesypr1d)"	"11.7"	"tesla"	"UO"	"http://purl.obolibrary.org/obo/UO_0000228"	""	"NMR assay"	"HCC1937_R2"	"HCC1937_R2.zip"	"Data transformation"	""	"HCC1937_R2.jdx"	"Metabolite identification"	""	"m_breast_cancer_metabolomics_metabolite_profiling_NMR_spectroscopy_v2_maf.tsv"
"HCC1937_R3"	"Extraction"	"chloroform/methanol"	"Aqueous"	"NMR sample"	"5 mm (Norell Inc.)"	""	""	"0.1 M phosphate buffered D2O"	""	""	"7"	"298"	"kelvin"	"UO"	"http://purl.obolibrary.org/obo/UO_0000012"	""	"hydrogen molecular entity"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_33608"	"NMR spectroscopy"	"Bruker AVANCE III 500 MHz spectrometer"	""	""	"5 mm CPTXO 13C/D-1H/15N Z-GRD"	""	""	"128"	"1D NOESY with presaturation (noesypr1d)"	"11.7"	"tesla"	"UO"	"http://purl.obolibrary.org/obo/UO_0000228"	""	"NMR assay"	"HCC1937_R3"	"HCC1937_R3.zip"	"Data transformation"	""	"HCC1937_R3.jdx"	"Metabolite identification"	""	"m_breast_cancer_metabolomics_metabolite_profiling_NMR_spectroscopy_v2_maf.tsv"
"MDAMB231_C1"	"Extraction"	"chloroform/methanol"	"Aqueous"	"NMR sample"	"5 mm (Norell Inc.)"	""	""	"0.1 M phosphate buffered D2O"	""	""	"7"	"298"	"kelvin"	"UO"	"http://purl.obolibrary.org/obo/UO_0000012"	""	"hydrogen molecular entity"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_33608"	"NMR spectroscopy"	"Bruker AVANCE III 500 MHz spectrometer"	""	""	"5 mm CPTXO 13C/D-1H/15N Z-GRD"	""	""	"128"	"1D NOESY with presaturation (noesypr1d)"	"11.7"	"tesla"	"UO"	"http://purl.obolibrary.org/obo/UO_0000228"	""	"NMR assay"	"MDAMB231_C1"	"MDAMB231_C1.zip"	"Data transformation"	""	"MDAMB231_C1.jdx"	"Metabolite identification"	""	"m_breast_cancer_metabolomics_metabolite_profiling_NMR_spectroscopy_v2_maf.tsv"
