"Sample Name"	"Protocol REF"	"Parameter Value[Post Extraction]"	"Parameter Value[Derivatization]"	"Extract Name"	"Protocol REF"	"Parameter Value[Chromatography Instrument]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Column model]"	"Parameter Value[Column type]"	"Labeled Extract Name"	"Label"	"Term Source REF"	"Term Accession Number"	"Protocol REF"	"Parameter Value[Scan polarity]"	"Parameter Value[Scan m/z range]"	"Parameter Value[Instrument]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Ion source]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Mass analyzer]"	"Term Source REF"	"Term Accession Number"	"MS Assay Name"	"Raw Spectral Data File"	"Protocol REF"	"Normalization Name"	"Derived Spectral Data File"	"Protocol REF"	"Data Transformation Name"	"Metabolite Assignment File"
"HepG2 1 RESV 0uM"	"Extraction"	""	""	""	"Chromatography"	"Michrom BioResources Paradigm MS4 HPLC system"	""	""	"ZIC-pHILIC (5 µm, 2.1 mm × 150 mm; Merck Sequant)"	"HILIC"	""	""	""	""	"Mass spectrometry"	"negative"	"100-1000 "	"Thermo Scientific LTQ Orbitrap"	""	""	"electrospray ionization"	"MS"	""	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"HepG2 1 RESV 0uM NEG"	"HepG2 1 RESV 0uM NEG.mzML"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtblsxxx2_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"HepG2 2 RESV 0uM"	"Extraction"	""	""	""	"Chromatography"	"Michrom BioResources Paradigm MS4 HPLC system"	""	""	"ZIC-pHILIC (5 µm, 2.1 mm × 150 mm; Merck Sequant)"	"HILIC"	""	""	""	""	"Mass spectrometry"	"negative"	"100-1000 "	"Thermo Scientific LTQ Orbitrap"	""	""	"electrospray ionization"	"MS"	""	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"HepG2 2 RESV 0uM NEG"	"HepG2 2 RESV 0uM NEG.mzML"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtblsxxx2_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"HepG2 3 RESV 0uM"	"Extraction"	""	""	""	"Chromatography"	"Michrom BioResources Paradigm MS4 HPLC system"	""	""	"ZIC-pHILIC (5 µm, 2.1 mm × 150 mm; Merck Sequant)"	"HILIC"	""	""	""	""	"Mass spectrometry"	"negative"	"100-1000 "	"Thermo Scientific LTQ Orbitrap"	""	""	"electrospray ionization"	"MS"	""	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"HepG2 3 RESV 0uM NEG"	"HepG2 3 RESV 0uM NEG.mzML"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtblsxxx2_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"HepG2 1 RESV 20uM"	"Extraction"	""	""	""	"Chromatography"	"Michrom BioResources Paradigm MS4 HPLC system"	""	""	"ZIC-pHILIC (5 µm, 2.1 mm × 150 mm; Merck Sequant)"	"HILIC"	""	""	""	""	"Mass spectrometry"	"negative"	"100-1000 "	"Thermo Scientific LTQ Orbitrap"	""	""	"electrospray ionization"	"MS"	""	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"HepG2 1 RESV 20uM NEG"	"HepG2 1 RESV 20uM NEG.mzML"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtblsxxx2_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"HepG2 2 RESV 20uM"	"Extraction"	""	""	""	"Chromatography"	"Michrom BioResources Paradigm MS4 HPLC system"	""	""	"ZIC-pHILIC (5 µm, 2.1 mm × 150 mm; Merck Sequant)"	"HILIC"	""	""	""	""	"Mass spectrometry"	"negative"	"100-1000 "	"Thermo Scientific LTQ Orbitrap"	""	""	"electrospray ionization"	"MS"	""	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"HepG2 2 RESV 20uM NEG"	"HepG2 2 RESV 20uM NEG.mzML"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtblsxxx2_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"HepG2 3 RESV 20uM"	"Extraction"	""	""	""	"Chromatography"	"Michrom BioResources Paradigm MS4 HPLC system"	""	""	"ZIC-pHILIC (5 µm, 2.1 mm × 150 mm; Merck Sequant)"	"HILIC"	""	""	""	""	"Mass spectrometry"	"negative"	"100-1000 "	"Thermo Scientific LTQ Orbitrap"	""	""	"electrospray ionization"	"MS"	""	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"HepG2 3 RESV 20uM NEG"	"HepG2 3 RESV 20uM NEG.mzML"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtblsxxx2_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"HepG2 1 RESV 200uM"	"Extraction"	""	""	""	"Chromatography"	"Michrom BioResources Paradigm MS4 HPLC system"	""	""	"ZIC-pHILIC (5 µm, 2.1 mm × 150 mm; Merck Sequant)"	"HILIC"	""	""	""	""	"Mass spectrometry"	"negative"	"100-1000 "	"Thermo Scientific LTQ Orbitrap"	""	""	"electrospray ionization"	"MS"	""	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"HepG2 1 RESV 200uM NEG"	"HepG2 1 RESV 200uM NEG.mzML"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtblsxxx2_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"HepG2 2 RESV 200uM"	"Extraction"	""	""	""	"Chromatography"	"Michrom BioResources Paradigm MS4 HPLC system"	""	""	"ZIC-pHILIC (5 µm, 2.1 mm × 150 mm; Merck Sequant)"	"HILIC"	""	""	""	""	"Mass spectrometry"	"negative"	"100-1000 "	"Thermo Scientific LTQ Orbitrap"	""	""	"electrospray ionization"	"MS"	""	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"HepG2 2 RESV 200uM NEG"	"HepG2 2 RESV 200uM NEG.mzML"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtblsxxx2_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"HepG2 3 RESV 200uM"	"Extraction"	""	""	""	"Chromatography"	"Michrom BioResources Paradigm MS4 HPLC system"	""	""	"ZIC-pHILIC (5 µm, 2.1 mm × 150 mm; Merck Sequant)"	"HILIC"	""	""	""	""	"Mass spectrometry"	"negative"	"100-1000 "	"Thermo Scientific LTQ Orbitrap"	""	""	"electrospray ionization"	"MS"	""	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"HepG2 3 RESV 200uM NEG"	"HepG2 3 RESV 200uM NEG.mzML"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtblsxxx2_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"HaCaT 1 RESV 0uM"	"Extraction"	""	""	""	"Chromatography"	"Michrom BioResources Paradigm MS4 HPLC system"	""	""	"ZIC-pHILIC (5 µm, 2.1 mm × 150 mm; Merck Sequant)"	"HILIC"	""	""	""	""	"Mass spectrometry"	"negative"	"100-1000 "	"Thermo Scientific LTQ Orbitrap"	""	""	"electrospray ionization"	"MS"	""	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"HaCaT 1 RESV 0uM NEG"	"HaCaT 1 RESV 0uM NEG.mzML"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtblsxxx2_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
