"Sample Name"	"Protocol REF"	"Parameter Value[Extraction Method]"	"Extract Name"	"Protocol REF"	"Parameter Value[NMR tube type]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Solvent]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Sample pH]"	"Parameter Value[Temperature]"	"Unit"	"Term Source REF"	"Term Accession Number"	"Labeled Extract Name"	"Label"	"Term Source REF"	"Term Accession Number"	"Protocol REF"	"Parameter Value[Instrument]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[NMR Probe]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Number of transients]"	"Parameter Value[Pulse sequence name]"	"Parameter Value[Magnetic field strength]"	"Unit"	"Term Source REF"	"Term Accession Number"	"Acquisition Parameter Data File"	"Protocol REF"	"NMR Assay Name"	"Free Induction Decay Data File"	"Protocol REF"	"Normalization Name"	"Derived Spectral Data File"	"Protocol REF"	"Data Transformation Name"	"Metabolite Assignment File"
"1"	"Extraction"	""	""	"NMR sample"	"5 mm standard"	""	""	"H2O/D2O"	""	""	""	"25"	"degree Celsius"	"UO"	"http://purl.obolibrary.org/obo/UO_0000027"	""	"hydrogen molecular entity"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_33608"	"NMR spectroscopy"	"Bruker 400 MHz spectrometer"	""	""	"5 mm QNP 1H/13C/15N/31P"	""	""	"512"	"1D CPMG with presaturation (cpmgpr1d)"	"9.4"	"tesla"	"UO"	""	""	"NMR assay"	"1"	"1.zip"	"Data transformation"	""	""	"Metabolite identification"	""	""
"2"	"Extraction"	""	""	"NMR sample"	"5 mm standard"	""	""	"H2O/D2O"	""	""	""	"25"	"degree Celsius"	"UO"	"http://purl.obolibrary.org/obo/UO_0000027"	""	"hydrogen molecular entity"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_33608"	"NMR spectroscopy"	"Bruker 400 MHz spectrometer"	""	""	"5 mm QNP 1H/13C/15N/31P"	""	""	"512"	"1D CPMG with presaturation (cpmgpr1d)"	"9.4"	"tesla"	"UO"	""	""	"NMR assay"	"2"	"2.zip"	"Data transformation"	""	""	"Metabolite identification"	""	""
"3"	"Extraction"	""	""	"NMR sample"	"5 mm standard"	""	""	"H2O/D2O"	""	""	""	"25"	"degree Celsius"	"UO"	"http://purl.obolibrary.org/obo/UO_0000027"	""	"hydrogen molecular entity"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_33608"	"NMR spectroscopy"	"Bruker 400 MHz spectrometer"	""	""	"5 mm QNP 1H/13C/15N/31P"	""	""	"512"	"1D CPMG with presaturation (cpmgpr1d)"	"9.4"	"tesla"	"UO"	""	""	"NMR assay"	"3"	"3.zip"	"Data transformation"	""	""	"Metabolite identification"	""	""
"4"	"Extraction"	""	""	"NMR sample"	"5 mm standard"	""	""	"H2O/D2O"	""	""	""	"25"	"degree Celsius"	"UO"	"http://purl.obolibrary.org/obo/UO_0000027"	""	"hydrogen molecular entity"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_33608"	"NMR spectroscopy"	"Bruker 400 MHz spectrometer"	""	""	"5 mm QNP 1H/13C/15N/31P"	""	""	"512"	"1D CPMG with presaturation (cpmgpr1d)"	"9.4"	"tesla"	"UO"	""	""	"NMR assay"	"4"	"4.zip"	"Data transformation"	""	""	"Metabolite identification"	""	""
"5"	"Extraction"	""	""	"NMR sample"	"5 mm standard"	""	""	"H2O/D2O"	""	""	""	"25"	"degree Celsius"	"UO"	"http://purl.obolibrary.org/obo/UO_0000027"	""	"hydrogen molecular entity"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_33608"	"NMR spectroscopy"	"Bruker 400 MHz spectrometer"	""	""	"5 mm QNP 1H/13C/15N/31P"	""	""	"512"	"1D CPMG with presaturation (cpmgpr1d)"	"9.4"	"tesla"	"UO"	""	""	"NMR assay"	"5"	"5.zip"	"Data transformation"	""	""	"Metabolite identification"	""	""
"6"	"Extraction"	""	""	"NMR sample"	"5 mm standard"	""	""	"H2O/D2O"	""	""	""	"25"	"degree Celsius"	"UO"	"http://purl.obolibrary.org/obo/UO_0000027"	""	"hydrogen molecular entity"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_33608"	"NMR spectroscopy"	"Bruker 400 MHz spectrometer"	""	""	"5 mm QNP 1H/13C/15N/31P"	""	""	"512"	"1D CPMG with presaturation (cpmgpr1d)"	"9.4"	"tesla"	"UO"	""	""	"NMR assay"	"6"	"6.zip"	"Data transformation"	""	""	"Metabolite identification"	""	""
"7"	"Extraction"	""	""	"NMR sample"	"5 mm standard"	""	""	"H2O/D2O"	""	""	""	"25"	"degree Celsius"	"UO"	"http://purl.obolibrary.org/obo/UO_0000027"	""	"hydrogen molecular entity"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_33608"	"NMR spectroscopy"	"Bruker 400 MHz spectrometer"	""	""	"5 mm QNP 1H/13C/15N/31P"	""	""	"512"	"1D CPMG with presaturation (cpmgpr1d)"	"9.4"	"tesla"	"UO"	""	""	"NMR assay"	"7"	"7.zip"	"Data transformation"	""	""	"Metabolite identification"	""	""
"8"	"Extraction"	""	""	"NMR sample"	"5 mm standard"	""	""	"H2O/D2O"	""	""	""	"25"	"degree Celsius"	"UO"	"http://purl.obolibrary.org/obo/UO_0000027"	""	"hydrogen molecular entity"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_33608"	"NMR spectroscopy"	"Bruker 400 MHz spectrometer"	""	""	"5 mm QNP 1H/13C/15N/31P"	""	""	"512"	"1D CPMG with presaturation (cpmgpr1d)"	"9.4"	"tesla"	"UO"	""	""	"NMR assay"	"8"	"8.zip"	"Data transformation"	""	""	"Metabolite identification"	""	""
"9"	"Extraction"	""	""	"NMR sample"	"5 mm standard"	""	""	"H2O/D2O"	""	""	""	"25"	"degree Celsius"	"UO"	"http://purl.obolibrary.org/obo/UO_0000027"	""	"hydrogen molecular entity"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_33608"	"NMR spectroscopy"	"Bruker 400 MHz spectrometer"	""	""	"5 mm QNP 1H/13C/15N/31P"	""	""	"512"	"1D CPMG with presaturation (cpmgpr1d)"	"9.4"	"tesla"	"UO"	""	""	"NMR assay"	"9"	"9.zip"	"Data transformation"	""	""	"Metabolite identification"	""	""
"10"	"Extraction"	""	""	"NMR sample"	"5 mm standard"	""	""	"H2O/D2O"	""	""	""	"25"	"degree Celsius"	"UO"	"http://purl.obolibrary.org/obo/UO_0000027"	""	"hydrogen molecular entity"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_33608"	"NMR spectroscopy"	"Bruker 400 MHz spectrometer"	""	""	"5 mm QNP 1H/13C/15N/31P"	""	""	"512"	"1D CPMG with presaturation (cpmgpr1d)"	"9.4"	"tesla"	"UO"	""	""	"NMR assay"	"10"	"10.zip"	"Data transformation"	""	""	"Metabolite identification"	""	""
