"Sample Name"	"Protocol REF"	"Parameter Value[Extraction Method]"	"Extract Name"	"Protocol REF"	"Parameter Value[NMR tube type]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Solvent]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Sample pH]"	"Parameter Value[Temperature]"	"Unit"	"Term Source REF"	"Term Accession Number"	"Labeled Extract Name"	"Label"	"Term Source REF"	"Term Accession Number"	"Protocol REF"	"Parameter Value[Instrument]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[NMR Probe]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Number of transients]"	"Parameter Value[Pulse sequence name]"	"Parameter Value[Magnetic field strength]"	"Unit"	"Term Source REF"	"Term Accession Number"	"Acquisition Parameter Data File"	"Protocol REF"	"NMR Assay Name"	"Free Induction Decay Data File"	"Protocol REF"	"Normalization Name"	"Derived Spectral Data File"	"Protocol REF"	"Data Transformation Name"	"Metabolite Assignment File"
"M011112UB"	"Extraction"	""	""	"NMR sample"	"5 mm (Wilmad-LabGlass)"	""	""	"0.2 M phosphate buffered D2O"	""	""	"7.4"	"298"	"kelvin"	"UO"	"http://purl.obolibrary.org/obo/UO_0000012"	""	"hydrogen molecular entity"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_33608"	"NMR spectroscopy"	"Bruker AVANCE 700 MHz spectrometer"	""	""	"5 mm TXI HCN CryoProbe"	""	""	"128"	"1D NOESY with presaturation (noesypr1d)"	"16.4"	"tesla"	"UO"	"http://purl.obolibrary.org/obo/UO_0000228"	"M011112UB.zip"	"NMR assay"	"M011112UB"	"M011112UB.zip"	"Data transformation"	""	"Urine_Data.xlsx"	"Metabolite identification"	""	"m_monr_urine_NMR spectroscopy_v2_maf.tsv"
"M011112US45"	"Extraction"	""	""	"NMR sample"	"5 mm (Wilmad-LabGlass)"	""	""	"0.2 M phosphate buffered D2O"	""	""	"7.4"	"298"	"kelvin"	"UO"	"http://purl.obolibrary.org/obo/UO_0000012"	""	"hydrogen molecular entity"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_33608"	"NMR spectroscopy"	"Bruker AVANCE 700 MHz spectrometer"	""	""	"5 mm TXI HCN CryoProbe"	""	""	"128"	"1D NOESY with presaturation (noesypr1d)"	"16.4"	"tesla"	"UO"	"http://purl.obolibrary.org/obo/UO_0000228"	"M011112US45.zip"	"NMR assay"	"M011112US45"	"M011112US45.zip"	"Data transformation"	""	"Urine_Data.xlsx"	"Metabolite identification"	""	"m_monr_urine_NMR spectroscopy_v2_maf.tsv"
"M011811UB"	"Extraction"	""	""	"NMR sample"	"5 mm (Wilmad-LabGlass)"	""	""	"0.2 M phosphate buffered D2O"	""	""	"7.4"	"298"	"kelvin"	"UO"	"http://purl.obolibrary.org/obo/UO_0000012"	""	"hydrogen molecular entity"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_33608"	"NMR spectroscopy"	"Bruker AVANCE 700 MHz spectrometer"	""	""	"5 mm TXI HCN CryoProbe"	""	""	"128"	"1D NOESY with presaturation (noesypr1d)"	"16.4"	"tesla"	"UO"	"http://purl.obolibrary.org/obo/UO_0000228"	"M011811UB.zip"	"NMR assay"	"M011811UB"	"M011811UB.zip"	"Data transformation"	""	"Urine_Data.xlsx"	"Metabolite identification"	""	"m_monr_urine_NMR spectroscopy_v2_maf.tsv"
"M011811UFR2"	"Extraction"	""	""	"NMR sample"	"5 mm (Wilmad-LabGlass)"	""	""	"0.2 M phosphate buffered D2O"	""	""	"7.4"	"298"	"kelvin"	"UO"	"http://purl.obolibrary.org/obo/UO_0000012"	""	"hydrogen molecular entity"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_33608"	"NMR spectroscopy"	"Bruker AVANCE 700 MHz spectrometer"	""	""	"5 mm TXI HCN CryoProbe"	""	""	"128"	"1D NOESY with presaturation (noesypr1d)"	"16.4"	"tesla"	"UO"	"http://purl.obolibrary.org/obo/UO_0000228"	"M011811UFR2.zip"	"NMR assay"	"M011811UFR2"	"M011811UFR2.zip"	"Data transformation"	""	"Urine_Data.xlsx"	"Metabolite identification"	""	"m_monr_urine_NMR spectroscopy_v2_maf.tsv"
"M011811UFR8"	"Extraction"	""	""	"NMR sample"	"5 mm (Wilmad-LabGlass)"	""	""	"0.2 M phosphate buffered D2O"	""	""	"7.4"	"298"	"kelvin"	"UO"	"http://purl.obolibrary.org/obo/UO_0000012"	""	"hydrogen molecular entity"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_33608"	"NMR spectroscopy"	"Bruker AVANCE 700 MHz spectrometer"	""	""	"5 mm TXI HCN CryoProbe"	""	""	"128"	"1D NOESY with presaturation (noesypr1d)"	"16.4"	"tesla"	"UO"	"http://purl.obolibrary.org/obo/UO_0000228"	"M011811UFR8.zip"	"NMR assay"	"M011811UFR8"	"M011811UFR8.zip"	"Data transformation"	""	"Urine_Data.xlsx"	"Metabolite identification"	""	"m_monr_urine_NMR spectroscopy_v2_maf.tsv"
"M011811UFR20"	"Extraction"	""	""	"NMR sample"	"5 mm (Wilmad-LabGlass)"	""	""	"0.2 M phosphate buffered D2O"	""	""	"7.4"	"298"	"kelvin"	"UO"	"http://purl.obolibrary.org/obo/UO_0000012"	""	"hydrogen molecular entity"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_33608"	"NMR spectroscopy"	"Bruker AVANCE 700 MHz spectrometer"	""	""	"5 mm TXI HCN CryoProbe"	""	""	"128"	"1D NOESY with presaturation (noesypr1d)"	"16.4"	"tesla"	"UO"	"http://purl.obolibrary.org/obo/UO_0000228"	"M011811UFR20.zip"	"NMR assay"	"M011811UFR20"	"M011811UFR20.zip"	"Data transformation"	""	"Urine_Data.xlsx"	"Metabolite identification"	""	"m_monr_urine_NMR spectroscopy_v2_maf.tsv"
"M011811US45"	"Extraction"	""	""	"NMR sample"	"5 mm (Wilmad-LabGlass)"	""	""	"0.2 M phosphate buffered D2O"	""	""	"7.4"	"298"	"kelvin"	"UO"	"http://purl.obolibrary.org/obo/UO_0000012"	""	"hydrogen molecular entity"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_33608"	"NMR spectroscopy"	"Bruker AVANCE 700 MHz spectrometer"	""	""	"5 mm TXI HCN CryoProbe"	""	""	"128"	"1D NOESY with presaturation (noesypr1d)"	"16.4"	"tesla"	"UO"	"http://purl.obolibrary.org/obo/UO_0000228"	"M011811US45.zip"	"NMR assay"	"M011811US45"	"M011811US45.zip"	"Data transformation"	""	"Urine_Data.xlsx"	"Metabolite identification"	""	"m_monr_urine_NMR spectroscopy_v2_maf.tsv"
"M012412UB"	"Extraction"	""	""	"NMR sample"	"5 mm (Wilmad-LabGlass)"	""	""	"0.2 M phosphate buffered D2O"	""	""	"7.4"	"298"	"kelvin"	"UO"	"http://purl.obolibrary.org/obo/UO_0000012"	""	"hydrogen molecular entity"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_33608"	"NMR spectroscopy"	"Bruker AVANCE 700 MHz spectrometer"	""	""	"5 mm TXI HCN CryoProbe"	""	""	"128"	"1D NOESY with presaturation (noesypr1d)"	"16.4"	"tesla"	"UO"	"http://purl.obolibrary.org/obo/UO_0000228"	"M012412UB.zip"	"NMR assay"	"M012412UB"	"M012412UB.zip"	"Data transformation"	""	"Urine_Data.xlsx"	"Metabolite identification"	""	"m_monr_urine_NMR spectroscopy_v2_maf.tsv"
"M012412UFR2"	"Extraction"	""	""	"NMR sample"	"5 mm (Wilmad-LabGlass)"	""	""	"0.2 M phosphate buffered D2O"	""	""	"7.4"	"298"	"kelvin"	"UO"	"http://purl.obolibrary.org/obo/UO_0000012"	""	"hydrogen molecular entity"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_33608"	"NMR spectroscopy"	"Bruker AVANCE 700 MHz spectrometer"	""	""	"5 mm TXI HCN CryoProbe"	""	""	"128"	"1D NOESY with presaturation (noesypr1d)"	"16.4"	"tesla"	"UO"	"http://purl.obolibrary.org/obo/UO_0000228"	"M012412UFR2.zip"	"NMR assay"	"M012412UFR2"	"M012412UFR2.zip"	"Data transformation"	""	"Urine_Data.xlsx"	"Metabolite identification"	""	"m_monr_urine_NMR spectroscopy_v2_maf.tsv"
"M012412UFR8"	"Extraction"	""	""	"NMR sample"	"5 mm (Wilmad-LabGlass)"	""	""	"0.2 M phosphate buffered D2O"	""	""	"7.4"	"298"	"kelvin"	"UO"	"http://purl.obolibrary.org/obo/UO_0000012"	""	"hydrogen molecular entity"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_33608"	"NMR spectroscopy"	"Bruker AVANCE 700 MHz spectrometer"	""	""	"5 mm TXI HCN CryoProbe"	""	""	"128"	"1D NOESY with presaturation (noesypr1d)"	"16.4"	"tesla"	"UO"	"http://purl.obolibrary.org/obo/UO_0000228"	"M012412UFR8.zip"	"NMR assay"	"M012412UFR8"	"M012412UFR8.zip"	"Data transformation"	""	"Urine_Data.xlsx"	"Metabolite identification"	""	"m_monr_urine_NMR spectroscopy_v2_maf.tsv"
