"Sample Name"	"Protocol REF"	"Parameter Value[Post Extraction]"	"Parameter Value[Derivatization]"	"Extract Name"	"Protocol REF"	"Parameter Value[Chromatography Instrument]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Column model]"	"Parameter Value[Column type]"	"Labeled Extract Name"	"Label"	"Term Source REF"	"Term Accession Number"	"Protocol REF"	"Parameter Value[Scan polarity]"	"Parameter Value[Scan m/z range]"	"Parameter Value[Instrument]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Ion source]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Mass analyzer]"	"Term Source REF"	"Term Accession Number"	"MS Assay Name"	"Raw Spectral Data File"	"Protocol REF"	"Normalization Name"	"Derived Spectral Data File"	"Protocol REF"	"Data Transformation Name"	"Metabolite Assignment File"
"Negative_Wild Type_48-#4"	"Extraction"	"200 µl of 2:1 chloroform:methanol"	"none"	""	"Chromatography"	"Waters Acquity UPLC System"	""	""	"Gemini C18 110 Å (5 µm, 4.6 mm x 50 mm; Phenomenex)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"negative"	"130-1000"	"Waters Q-Tof Premier"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole time-of-flight"	""	""	"Negative_Wild Type_48-#4"	"K_WT_48_#4_neg_124.raw"	"Data transformation"	""	""	"Metabolite identification"	""	""
"Negative_Wild Type_48-#3"	"Extraction"	"200 µl of 2:1 chloroform:methanol"	"none"	""	"Chromatography"	"Waters Acquity UPLC System"	""	""	"Gemini C18 110 Å (5 µm, 4.6 mm x 50 mm; Phenomenex)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"negative"	"130-1000"	"Waters Q-Tof Premier"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole time-of-flight"	""	""	"Negative_Wild Type_48-#3"	"K_WT_48_#3_neg_123.raw"	"Data transformation"	""	""	"Metabolite identification"	""	""
"Negative_Wild Type_48-#2"	"Extraction"	"200 µl of 2:1 chloroform:methanol"	"none"	""	"Chromatography"	"Waters Acquity UPLC System"	""	""	"Gemini C18 110 Å (5 µm, 4.6 mm x 50 mm; Phenomenex)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"negative"	"130-1000"	"Waters Q-Tof Premier"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole time-of-flight"	""	""	"Negative_Wild Type_48-#2"	"K_WT_48_#2_neg_122.raw"	"Data transformation"	""	""	"Metabolite identification"	""	""
"Negative_Wild Type_48-#1"	"Extraction"	"200 µl of 2:1 chloroform:methanol"	"none"	""	"Chromatography"	"Waters Acquity UPLC System"	""	""	"Gemini C18 110 Å (5 µm, 4.6 mm x 50 mm; Phenomenex)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"negative"	"130-1000"	"Waters Q-Tof Premier"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole time-of-flight"	""	""	"Negative_Wild Type_48-#1"	"K_WT_48_#1_neg_121.raw"	"Data transformation"	""	""	"Metabolite identification"	""	""
"Negative_Wild Type-O-#4"	"Extraction"	"200 µl of 2:1 chloroform:methanol"	"none"	""	"Chromatography"	"Waters Acquity UPLC System"	""	""	"Gemini C18 110 Å (5 µm, 4.6 mm x 50 mm; Phenomenex)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"negative"	"130-1000"	"Waters Q-Tof Premier"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole time-of-flight"	""	""	"Negative_Wild Type-O-#4"	"K_WT_O_#4_neg_120.raw"	"Data transformation"	""	""	"Metabolite identification"	""	""
"Negative_Wild Type-O-#3"	"Extraction"	"200 µl of 2:1 chloroform:methanol"	"none"	""	"Chromatography"	"Waters Acquity UPLC System"	""	""	"Gemini C18 110 Å (5 µm, 4.6 mm x 50 mm; Phenomenex)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"negative"	"130-1000"	"Waters Q-Tof Premier"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole time-of-flight"	""	""	"Negative_Wild Type-O-#3"	"K_WT_O_#3_neg_119.raw"	"Data transformation"	""	""	"Metabolite identification"	""	""
"Negative_Wild Type-O-#2"	"Extraction"	"200 µl of 2:1 chloroform:methanol"	"none"	""	"Chromatography"	"Waters Acquity UPLC System"	""	""	"Gemini C18 110 Å (5 µm, 4.6 mm x 50 mm; Phenomenex)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"negative"	"130-1000"	"Waters Q-Tof Premier"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole time-of-flight"	""	""	"Negative_Wild Type-O-#2"	"K_WT_O_#2_neg_118.raw"	"Data transformation"	""	""	"Metabolite identification"	""	""
"Negative_Wild Type-O-#1"	"Extraction"	"200 µl of 2:1 chloroform:methanol"	"none"	""	"Chromatography"	"Waters Acquity UPLC System"	""	""	"Gemini C18 110 Å (5 µm, 4.6 mm x 50 mm; Phenomenex)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"negative"	"130-1000"	"Waters Q-Tof Premier"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole time-of-flight"	""	""	"Negative_Wild Type-O-#1"	"K_WT_O_#1_neg_117.raw"	"Data transformation"	""	""	"Metabolite identification"	""	""
"Negative_Knockout-O-#4"	"Extraction"	"200 µl of 2:1 chloroform:methanol"	"none"	""	"Chromatography"	"Waters Acquity UPLC System"	""	""	"Gemini C18 110 Å (5 µm, 4.6 mm x 50 mm; Phenomenex)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"negative"	"130-1000"	"Waters Q-Tof Premier"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole time-of-flight"	""	""	"Negative_Knockout-O-#4"	"K_1_O_#4_neg_111.raw"	"Data transformation"	""	""	"Metabolite identification"	""	""
"Negative_Knockout-O-#3"	"Extraction"	"200 µl of 2:1 chloroform:methanol"	"none"	""	"Chromatography"	"Waters Acquity UPLC System"	""	""	"Gemini C18 110 Å (5 µm, 4.6 mm x 50 mm; Phenomenex)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"negative"	"130-1000"	"Waters Q-Tof Premier"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole time-of-flight"	""	""	"Negative_Knockout-O-#3"	"K_1_O_#3_neg_110.raw"	"Data transformation"	""	""	"Metabolite identification"	""	""
