"Sample Name"	"Protocol REF"	"Parameter Value[Post Extraction]"	"Parameter Value[Derivatization]"	"Extract Name"	"Protocol REF"	"Parameter Value[Chromatography Instrument]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Column model]"	"Parameter Value[Column type]"	"Labeled Extract Name"	"Label"	"Term Source REF"	"Term Accession Number"	"Protocol REF"	"Parameter Value[Scan polarity]"	"Parameter Value[Scan m/z range]"	"Parameter Value[Instrument]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Ion source]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Mass analyzer]"	"Term Source REF"	"Term Accession Number"	"MS Assay Name"	"Raw Spectral Data File"	"Protocol REF"	"Normalization Name"	"Derived Spectral Data File"	"Protocol REF"	"Data Transformation Name"	"Metabolite Assignment File"
"N27_L-Phenylalanine_fia_pos"	"Extraction"	""	""	""	"Chromatography"	""	""	""	""	""	""	""	""	""	"Mass spectrometry"	"positive"	"75-1000"	"Thermo Scientific LTQ Orbitrap Discovery"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"N27_L-Phenylalanine_fia_pos"	"N27_L-Phenylalanine_fia_pos.RAW"	"Data transformation"	""	"MS2pos.xlsx"	"Metabolite identification"	"MS2pos"	"m_MS2pos_FIAMS2_metid_urine_v2_maf.tsv"
"N34_Leucine_fia_pos-2"	"Extraction"	""	""	""	"Chromatography"	""	""	""	""	""	""	""	""	""	"Mass spectrometry"	"positive"	"75-1000"	"Thermo Scientific LTQ Orbitrap Discovery"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"N34_Leucine_fia_pos-2"	"N34_Leucine_fia_pos-2.RAW"	"Data transformation"	""	"MS2pos.xlsx"	"Metabolite identification"	"MS2pos"	"m_MS2pos_FIAMS2_metid_urine_v2_maf.tsv"
"N58_Pantothenic_acid_fia_pos"	"Extraction"	""	""	""	"Chromatography"	""	""	""	""	""	""	""	""	""	"Mass spectrometry"	"positive"	"75-1000"	"Thermo Scientific LTQ Orbitrap Discovery"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"N58_Pantothenic_acid_fia_pos"	"N58_Pantothenic_acid_fia_pos.RAW"	"Data transformation"	""	"MS2pos.xlsx"	"Metabolite identification"	"MS2pos"	"m_MS2pos_FIAMS2_metid_urine_v2_maf.tsv"
"N86_Acetyl-L-carnitin_fia_pos"	"Extraction"	""	""	""	"Chromatography"	""	""	""	""	""	""	""	""	""	"Mass spectrometry"	"positive"	"75-1000"	"Thermo Scientific LTQ Orbitrap Discovery"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"N86_Acetyl-L-carnitin_fia_pos"	"N86_Acetyl-L-carnitin_fia_pos.RAW"	"Data transformation"	""	"MS2pos.xlsx"	"Metabolite identification"	"MS2pos"	"m_MS2pos_FIAMS2_metid_urine_v2_maf.tsv"
"N92_Carnitine_fia_pos"	"Extraction"	""	""	""	"Chromatography"	""	""	""	""	""	""	""	""	""	"Mass spectrometry"	"positive"	"75-1000"	"Thermo Scientific LTQ Orbitrap Discovery"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"N92_Carnitine_fia_pos"	"N92_Carnitine_fia_pos.RAW"	"Data transformation"	""	"MS2pos.xlsx"	"Metabolite identification"	"MS2pos"	"m_MS2pos_FIAMS2_metid_urine_v2_maf.tsv"
"N117_Hippuric_acid_fia_pos"	"Extraction"	""	""	""	"Chromatography"	""	""	""	""	""	""	""	""	""	"Mass spectrometry"	"positive"	"75-1000"	"Thermo Scientific LTQ Orbitrap Discovery"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"N117_Hippuric_acid_fia_pos"	"N117_Hippuric_acid_fia_pos.RAW"	"Data transformation"	""	"MS2pos.xlsx"	"Metabolite identification"	"MS2pos"	"m_MS2pos_FIAMS2_metid_urine_v2_maf.tsv"
"N14_Citric_acid_fia_pos"	"Extraction"	""	""	""	"Chromatography"	""	""	""	""	""	""	""	""	""	"Mass spectrometry"	"positive"	"75-1000"	"Thermo Scientific LTQ Orbitrap Discovery"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"N14_Citric_acid_fia_pos"	"N14_Citric_acid_fia_pos.RAW"	"Data transformation"	""	"MS2pos.xlsx"	"Metabolite identification"	"MS2pos"	"m_MS2pos_FIAMS2_metid_urine_v2_maf.tsv"
"N23_Lysine_fia_pos"	"Extraction"	""	""	""	"Chromatography"	""	""	""	""	""	""	""	""	""	"Mass spectrometry"	"positive"	"75-1000"	"Thermo Scientific LTQ Orbitrap Discovery"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"N23_Lysine_fia_pos"	"N23_Lysine_fia_pos.RAW"	"Data transformation"	""	"MS2pos.xlsx"	"Metabolite identification"	"MS2pos"	"m_MS2pos_FIAMS2_metid_urine_v2_maf.tsv"
"N24_Glutamine_fia_pos"	"Extraction"	""	""	""	"Chromatography"	""	""	""	""	""	""	""	""	""	"Mass spectrometry"	"positive"	"75-1000"	"Thermo Scientific LTQ Orbitrap Discovery"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"N24_Glutamine_fia_pos"	"N24_Glutamine_fia_pos.RAW"	"Data transformation"	""	"MS2pos.xlsx"	"Metabolite identification"	"MS2pos"	"m_MS2pos_FIAMS2_metid_urine_v2_maf.tsv"
"N169_Tryptamine_fia_pos"	"Extraction"	""	""	""	"Chromatography"	""	""	""	""	""	""	""	""	""	"Mass spectrometry"	"positive"	"75-1000"	"Thermo Scientific LTQ Orbitrap Discovery"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"N169_Tryptamine_fia_pos"	"N169_Tryptamine_fia_pos.RAW"	"Data transformation"	""	"MS2pos.xlsx"	"Metabolite identification"	"MS2pos"	"m_MS2pos_FIAMS2_metid_urine_v2_maf.tsv"
"N83_spermidine_fia_pos"	"Extraction"	""	""	""	"Chromatography"	""	""	""	""	""	""	""	""	""	"Mass spectrometry"	"positive"	"75-1000"	"Thermo Scientific LTQ Orbitrap Discovery"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"N83_spermidine_fia_pos"	"N83_spermidine_fia_pos.RAW"	"Data transformation"	""	"MS2pos.xlsx"	"Metabolite identification"	"MS2pos"	"m_MS2pos_FIAMS2_metid_urine_v2_maf.tsv"
