"Sample Name"	"Protocol REF"	"Parameter Value[Extraction Method]"	"Extract Name"	"Protocol REF"	"Parameter Value[NMR tube type]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Solvent]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Sample pH]"	"Parameter Value[Temperature]"	"Unit"	"Term Source REF"	"Term Accession Number"	"Labeled Extract Name"	"Label"	"Term Source REF"	"Term Accession Number"	"Protocol REF"	"Parameter Value[Instrument]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[NMR Probe]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Number of transients]"	"Parameter Value[Pulse sequence name]"	"Parameter Value[Magnetic field strength]"	"Unit"	"Term Source REF"	"Term Accession Number"	"Acquisition Parameter Data File"	"Protocol REF"	"NMR Assay Name"	"Free Induction Decay Data File"	"Protocol REF"	"Normalization Name"	"Derived Spectral Data File"	"Protocol REF"	"Data Transformation Name"	"Metabolite Assignment File"
"CFS11serum"	"Extraction"	"Methanol:chloroform extraction"	""	"NMR sample"	"5 mm 7 in 507-grade"	""	""	"0.2 M phosphate buffered D2O"	""	""	"7"	"298"	"kelvin"	"UO"	"http://purl.obolibrary.org/obo/UO_0000012"	""	"hydrogen molecular entity"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_33608"	"NMR spectroscopy"	"Bruker AVANCE II 800 MHz US2 spectrometer"	""	""	"5 mm triple resonance cryoprobe"	""	""	"128"	"1D NOESY with presaturation (noesypr1d)"	"18.8"	"tesla"	"UO"	"http://purl.obolibrary.org/obo/UO_0000228"	""	"NMR assay"	"CFS11serum"	"fid"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mecfs_metabolite_profiling_NMR_spectroscopy_v2_maf.tsv"
"CFS12serum"	"Extraction"	"Methanol:chloroform extraction"	""	"NMR sample"	"5 mm 7 in 507-grade"	""	""	"0.2 M phosphate buffered D2O"	""	""	"7"	"298"	"kelvin"	"UO"	"http://purl.obolibrary.org/obo/UO_0000012"	""	"hydrogen molecular entity"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_33608"	"NMR spectroscopy"	"Bruker AVANCE II 800 MHz US2 spectrometer"	""	""	"5 mm triple resonance cryoprobe"	""	""	"128"	"1D NOESY with presaturation (noesypr1d)"	"18.8"	"tesla"	"UO"	"http://purl.obolibrary.org/obo/UO_0000228"	""	"NMR assay"	"CFS12serum"	"fid"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mecfs_metabolite_profiling_NMR_spectroscopy_v2_maf.tsv"
"CFS13serum"	"Extraction"	"Methanol:chloroform extraction"	""	"NMR sample"	"5 mm 7 in 507-grade"	""	""	"0.2 M phosphate buffered D2O"	""	""	"7"	"298"	"kelvin"	"UO"	"http://purl.obolibrary.org/obo/UO_0000012"	""	"hydrogen molecular entity"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_33608"	"NMR spectroscopy"	"Bruker AVANCE II 800 MHz US2 spectrometer"	""	""	"5 mm triple resonance cryoprobe"	""	""	"128"	"1D NOESY with presaturation (noesypr1d)"	"18.8"	"tesla"	"UO"	"http://purl.obolibrary.org/obo/UO_0000228"	""	"NMR assay"	"CFS13serum"	"fid"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mecfs_metabolite_profiling_NMR_spectroscopy_v2_maf.tsv"
"CFS14serum"	"Extraction"	"Methanol:chloroform extraction"	""	"NMR sample"	"5 mm 7 in 507-grade"	""	""	"0.2 M phosphate buffered D2O"	""	""	"7"	"298"	"kelvin"	"UO"	"http://purl.obolibrary.org/obo/UO_0000012"	""	"hydrogen molecular entity"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_33608"	"NMR spectroscopy"	"Bruker AVANCE II 800 MHz US2 spectrometer"	""	""	"5 mm triple resonance cryoprobe"	""	""	"128"	"1D NOESY with presaturation (noesypr1d)"	"18.8"	"tesla"	"UO"	"http://purl.obolibrary.org/obo/UO_0000228"	""	"NMR assay"	"CFS14serum"	"fid"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mecfs_metabolite_profiling_NMR_spectroscopy_v2_maf.tsv"
"CFS15serum"	"Extraction"	"Methanol:chloroform extraction"	""	"NMR sample"	"5 mm 7 in 507-grade"	""	""	"0.2 M phosphate buffered D2O"	""	""	"7"	"298"	"kelvin"	"UO"	"http://purl.obolibrary.org/obo/UO_0000012"	""	"hydrogen molecular entity"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_33608"	"NMR spectroscopy"	"Bruker AVANCE II 800 MHz US2 spectrometer"	""	""	"5 mm triple resonance cryoprobe"	""	""	"128"	"1D NOESY with presaturation (noesypr1d)"	"18.8"	"tesla"	"UO"	"http://purl.obolibrary.org/obo/UO_0000228"	""	"NMR assay"	"CFS15serum"	"fid"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mecfs_metabolite_profiling_NMR_spectroscopy_v2_maf.tsv"
"CFS17serum"	"Extraction"	"Methanol:chloroform extraction"	""	"NMR sample"	"5 mm 7 in 507-grade"	""	""	"0.2 M phosphate buffered D2O"	""	""	"7"	"298"	"kelvin"	"UO"	"http://purl.obolibrary.org/obo/UO_0000012"	""	"hydrogen molecular entity"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_33608"	"NMR spectroscopy"	"Bruker AVANCE II 800 MHz US2 spectrometer"	""	""	"5 mm triple resonance cryoprobe"	""	""	"128"	"1D NOESY with presaturation (noesypr1d)"	"18.8"	"tesla"	"UO"	"http://purl.obolibrary.org/obo/UO_0000228"	""	"NMR assay"	"CFS17serum"	"fid"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mecfs_metabolite_profiling_NMR_spectroscopy_v2_maf.tsv"
"CFS19serum"	"Extraction"	"Methanol:chloroform extraction"	""	"NMR sample"	"5 mm 7 in 507-grade"	""	""	"0.2 M phosphate buffered D2O"	""	""	"7"	"298"	"kelvin"	"UO"	"http://purl.obolibrary.org/obo/UO_0000012"	""	"hydrogen molecular entity"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_33608"	"NMR spectroscopy"	"Bruker AVANCE II 800 MHz US2 spectrometer"	""	""	"5 mm triple resonance cryoprobe"	""	""	"128"	"1D NOESY with presaturation (noesypr1d)"	"18.8"	"tesla"	"UO"	"http://purl.obolibrary.org/obo/UO_0000228"	""	"NMR assay"	"CFS19serum"	"fid"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mecfs_metabolite_profiling_NMR_spectroscopy_v2_maf.tsv"
"CFS2serum"	"Extraction"	"Methanol:chloroform extraction"	""	"NMR sample"	"5 mm 7 in 507-grade"	""	""	"0.2 M phosphate buffered D2O"	""	""	"7"	"298"	"kelvin"	"UO"	"http://purl.obolibrary.org/obo/UO_0000012"	""	"hydrogen molecular entity"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_33608"	"NMR spectroscopy"	"Bruker AVANCE II 800 MHz US2 spectrometer"	""	""	"5 mm triple resonance cryoprobe"	""	""	"128"	"1D NOESY with presaturation (noesypr1d)"	"18.8"	"tesla"	"UO"	"http://purl.obolibrary.org/obo/UO_0000228"	""	"NMR assay"	"CFS2serum"	"fid"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mecfs_metabolite_profiling_NMR_spectroscopy_v2_maf.tsv"
"CFS20serum"	"Extraction"	"Methanol:chloroform extraction"	""	"NMR sample"	"5 mm 7 in 507-grade"	""	""	"0.2 M phosphate buffered D2O"	""	""	"7"	"298"	"kelvin"	"UO"	"http://purl.obolibrary.org/obo/UO_0000012"	""	"hydrogen molecular entity"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_33608"	"NMR spectroscopy"	"Bruker AVANCE II 800 MHz US2 spectrometer"	""	""	"5 mm triple resonance cryoprobe"	""	""	"128"	"1D NOESY with presaturation (noesypr1d)"	"18.8"	"tesla"	"UO"	"http://purl.obolibrary.org/obo/UO_0000228"	""	"NMR assay"	"CFS20serum"	"fid"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mecfs_metabolite_profiling_NMR_spectroscopy_v2_maf.tsv"
"CFS21serum"	"Extraction"	"Methanol:chloroform extraction"	""	"NMR sample"	"5 mm 7 in 507-grade"	""	""	"0.2 M phosphate buffered D2O"	""	""	"7"	"298"	"kelvin"	"UO"	"http://purl.obolibrary.org/obo/UO_0000012"	""	"hydrogen molecular entity"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_33608"	"NMR spectroscopy"	"Bruker AVANCE II 800 MHz US2 spectrometer"	""	""	"5 mm triple resonance cryoprobe"	""	""	"128"	"1D NOESY with presaturation (noesypr1d)"	"18.8"	"tesla"	"UO"	"http://purl.obolibrary.org/obo/UO_0000228"	""	"NMR assay"	"CFS21serum"	"fid"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mecfs_metabolite_profiling_NMR_spectroscopy_v2_maf.tsv"
