"Sample Name"	"Protocol REF"	"Parameter Value[Post Extraction]"	"Parameter Value[Derivatization]"	"Extract Name"	"Protocol REF"	"Parameter Value[Chromatography Instrument]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Column model]"	"Parameter Value[Column type]"	"Labeled Extract Name"	"Label"	"Term Source REF"	"Term Accession Number"	"Protocol REF"	"Parameter Value[Scan polarity]"	"Parameter Value[Scan m/z range]"	"Parameter Value[Instrument]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Ion source]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Mass analyzer]"	"Term Source REF"	"Term Accession Number"	"MS Assay Name"	"Raw Spectral Data File"	"Protocol REF"	"Normalization Name"	"Derived Spectral Data File"	"Protocol REF"	"Data Transformation Name"	"Metabolite Assignment File"
"1A"	"Extraction"	"100 µl methanol"	"none"	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 UHPLC system"	""	""	"ACQUITY UPLC CSH C18 (1.7 µm, 2.1 mm x 100 mm; Waters)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"50-1200 "	"Thermo Scientific Orbitrap Elite"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"1A Lean Group"	"1A Lean.raw"	"Data transformation"	""	""	"Metabolite identification"	""	"m_lean_peg-ob_cys10_cys13_v2_maf.tsv"
"1B"	"Extraction"	"100 µl methanol"	"none"	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 UHPLC system"	""	""	"ACQUITY UPLC CSH C18 (1.7 µm, 2.1 mm x 100 mm; Waters)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"50-1200 "	"Thermo Scientific Orbitrap Elite"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"1B Lean Group"	"1B Lean.raw"	"Data transformation"	""	""	"Metabolite identification"	""	"m_lean_peg-ob_cys10_cys13_v2_maf.tsv"
"1C"	"Extraction"	"100 µl methanol"	"none"	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 UHPLC system"	""	""	"ACQUITY UPLC CSH C18 (1.7 µm, 2.1 mm x 100 mm; Waters)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"50-1200 "	"Thermo Scientific Orbitrap Elite"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"1C Lean Group"	"1C Lean.raw"	"Data transformation"	""	""	"Metabolite identification"	""	"m_lean_peg-ob_cys10_cys13_v2_maf.tsv"
"2A"	"Extraction"	"100 µl methanol"	"none"	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 UHPLC system"	""	""	"ACQUITY UPLC CSH C18 (1.7 µm, 2.1 mm x 100 mm; Waters)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"50-1200 "	"Thermo Scientific Orbitrap Elite"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"2A Lean Group"	"2A Lean.raw"	"Data transformation"	""	""	"Metabolite identification"	""	"m_lean_peg-ob_cys10_cys13_v2_maf.tsv"
"2B"	"Extraction"	"100 µl methanol"	"none"	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 UHPLC system"	""	""	"ACQUITY UPLC CSH C18 (1.7 µm, 2.1 mm x 100 mm; Waters)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"50-1200 "	"Thermo Scientific Orbitrap Elite"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"2B Lean Group"	"2B Lean.raw"	"Data transformation"	""	""	"Metabolite identification"	""	"m_lean_peg-ob_cys10_cys13_v2_maf.tsv"
"2C"	"Extraction"	"100 µl methanol"	"none"	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 UHPLC system"	""	""	"ACQUITY UPLC CSH C18 (1.7 µm, 2.1 mm x 100 mm; Waters)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"50-1200 "	"Thermo Scientific Orbitrap Elite"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"2C Lean Group"	"2C Lean.raw"	"Data transformation"	""	""	"Metabolite identification"	""	"m_lean_peg-ob_cys10_cys13_v2_maf.tsv"
"3A"	"Extraction"	"100 µl methanol"	"none"	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 UHPLC system"	""	""	"ACQUITY UPLC CSH C18 (1.7 µm, 2.1 mm x 100 mm; Waters)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"50-1200 "	"Thermo Scientific Orbitrap Elite"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"3A Lean Group"	"3A Lean.raw"	"Data transformation"	""	""	"Metabolite identification"	""	"m_lean_peg-ob_cys10_cys13_v2_maf.tsv"
"3B"	"Extraction"	"100 µl methanol"	"none"	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 UHPLC system"	""	""	"ACQUITY UPLC CSH C18 (1.7 µm, 2.1 mm x 100 mm; Waters)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"50-1200 "	"Thermo Scientific Orbitrap Elite"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"3B Lean Group"	"3B Lean.raw"	"Data transformation"	""	""	"Metabolite identification"	""	"m_lean_peg-ob_cys10_cys13_v2_maf.tsv"
"3C"	"Extraction"	"100 µl methanol"	"none"	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 UHPLC system"	""	""	"ACQUITY UPLC CSH C18 (1.7 µm, 2.1 mm x 100 mm; Waters)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"50-1200 "	"Thermo Scientific Orbitrap Elite"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"3C Lean Group"	"3C Lean.raw"	"Data transformation"	""	""	"Metabolite identification"	""	"m_lean_peg-ob_cys10_cys13_v2_maf.tsv"
"4A"	"Extraction"	"100 µl methanol"	"none"	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 UHPLC system"	""	""	"ACQUITY UPLC CSH C18 (1.7 µm, 2.1 mm x 100 mm; Waters)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"50-1200 "	"Thermo Scientific Orbitrap Elite"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"4A Lean Group"	"4A Lean.raw"	"Data transformation"	""	""	"Metabolite identification"	""	"m_lean_peg-ob_cys10_cys13_v2_maf.tsv"
