"Sample Name"	"Protocol REF"	"Parameter Value[Post Extraction]"	"Parameter Value[Derivatization]"	"Extract Name"	"Protocol REF"	"Parameter Value[Chromatography Instrument]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Column model]"	"Parameter Value[Column type]"	"Labeled Extract Name"	"Label"	"Term Source REF"	"Term Accession Number"	"Protocol REF"	"Parameter Value[Scan polarity]"	"Parameter Value[Scan m/z range]"	"Parameter Value[Instrument]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Ion source]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Mass analyzer]"	"Term Source REF"	"Term Accession Number"	"MS Assay Name"	"Raw Spectral Data File"	"Protocol REF"	"Normalization Name"	"Derived Spectral Data File"	"Protocol REF"	"Data Transformation Name"	"Metabolite Assignment File"
"cj-11168-RP-ESI--7"	"Extraction"	"100% methanol"	"none"	""	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"ACQUITY UPLC BEH Shield RP18 (1.7 µm, 2.1 mm x 50 mm; Waters)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"negative"	"100-1000"	"Waters SYNAPT HDMS System"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole time-of-flight"	""	""	"cj-11168-RP-ESI--7"	"CJ_ermb-20160523-25.raw"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls496_NEG_RP_mass_spectrometry_v2_maf.tsv"
"cj-11168-RP-ESI--8"	"Extraction"	"100% methanol"	"none"	""	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"ACQUITY UPLC BEH Shield RP18 (1.7 µm, 2.1 mm x 50 mm; Waters)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"negative"	"100-1000"	"Waters SYNAPT HDMS System"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole time-of-flight"	""	""	"cj-11168-RP-ESI--8"	"CJ_ermb-20160523-26.raw"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls496_NEG_RP_mass_spectrometry_v2_maf.tsv"
"cj-11168-RP-ESI--9"	"Extraction"	"100% methanol"	"none"	""	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"ACQUITY UPLC BEH Shield RP18 (1.7 µm, 2.1 mm x 50 mm; Waters)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"negative"	"100-1000"	"Waters SYNAPT HDMS System"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole time-of-flight"	""	""	"cj-11168-RP-ESI--9"	"CJ_ermb-20160523-27.raw"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls496_NEG_RP_mass_spectrometry_v2_maf.tsv"
"cj-11168-RP-ESI--10"	"Extraction"	"100% methanol"	"none"	""	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"ACQUITY UPLC BEH Shield RP18 (1.7 µm, 2.1 mm x 50 mm; Waters)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"negative"	"100-1000"	"Waters SYNAPT HDMS System"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole time-of-flight"	""	""	"cj-11168-RP-ESI--10"	"CJ_ermb-20160523-28.raw"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls496_NEG_RP_mass_spectrometry_v2_maf.tsv"
"cj-11168-RP-ESI--11"	"Extraction"	"100% methanol"	"none"	""	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"ACQUITY UPLC BEH Shield RP18 (1.7 µm, 2.1 mm x 50 mm; Waters)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"negative"	"100-1000"	"Waters SYNAPT HDMS System"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole time-of-flight"	""	""	"cj-11168-RP-ESI--11"	"CJ_ermb-20160523-29.raw"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls496_NEG_RP_mass_spectrometry_v2_maf.tsv"
"cj-11168-RP-ESI--12"	"Extraction"	"100% methanol"	"none"	""	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"ACQUITY UPLC BEH Shield RP18 (1.7 µm, 2.1 mm x 50 mm; Waters)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"negative"	"100-1000"	"Waters SYNAPT HDMS System"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole time-of-flight"	""	""	"cj-11168-RP-ESI--12"	"CJ_ermb-20160523-30.raw"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls496_NEG_RP_mass_spectrometry_v2_maf.tsv"
"cj-ermb-RP-ESI--7"	"Extraction"	"100% methanol"	"none"	""	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"ACQUITY UPLC BEH Shield RP18 (1.7 µm, 2.1 mm x 50 mm; Waters)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"negative"	"100-1000"	"Waters SYNAPT HDMS System"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole time-of-flight"	""	""	"cj-ermb-RP-ESI--7"	"CJ_ermb-20160523-33.raw"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls496_NEG_RP_mass_spectrometry_v2_maf.tsv"
"cj-ermb-RP-ESI--8"	"Extraction"	"100% methanol"	"none"	""	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"ACQUITY UPLC BEH Shield RP18 (1.7 µm, 2.1 mm x 50 mm; Waters)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"negative"	"100-1000"	"Waters SYNAPT HDMS System"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole time-of-flight"	""	""	"cj-ermb-RP-ESI--8"	"CJ_ermb-20160523-34.raw"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls496_NEG_RP_mass_spectrometry_v2_maf.tsv"
"cj-ermb-RP-ESI--9"	"Extraction"	"100% methanol"	"none"	""	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"ACQUITY UPLC BEH Shield RP18 (1.7 µm, 2.1 mm x 50 mm; Waters)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"negative"	"100-1000"	"Waters SYNAPT HDMS System"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole time-of-flight"	""	""	"cj-ermb-RP-ESI--9"	"CJ_ermb-20160523-35.raw"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls496_NEG_RP_mass_spectrometry_v2_maf.tsv"
"cj-ermb-RP-ESI--10"	"Extraction"	"100% methanol"	"none"	""	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"ACQUITY UPLC BEH Shield RP18 (1.7 µm, 2.1 mm x 50 mm; Waters)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"negative"	"100-1000"	"Waters SYNAPT HDMS System"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole time-of-flight"	""	""	"cj-ermb-RP-ESI--10"	"CJ_ermb-20160523-36.raw"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls496_NEG_RP_mass_spectrometry_v2_maf.tsv"
