"Sample Name"	"Protocol REF"	"Parameter Value[Post Extraction]"	"Parameter Value[Derivatization]"	"Extract Name"	"Protocol REF"	"Parameter Value[Chromatography Instrument]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Column model]"	"Parameter Value[Column type]"	"Labeled Extract Name"	"Label"	"Term Source REF"	"Term Accession Number"	"Protocol REF"	"Parameter Value[Scan polarity]"	"Parameter Value[Scan m/z range]"	"Parameter Value[Instrument]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Ion source]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Mass analyzer]"	"Term Source REF"	"Term Accession Number"	"MS Assay Name"	"Raw Spectral Data File"	"Protocol REF"	"Normalization Name"	"Derived Spectral Data File"	"Protocol REF"	"Data Transformation Name"	"Metabolite Assignment File"
"SW1116"	"Extraction"	"water milli-Q"	"other"	""	"Chromatography"	""	""	""	""	""	""	"ethyl esterification"	""	""	"Mass spectrometry"	"positive"	"100-3100"	"Bruker ultrafleXtreme"	""	""	"matrix-assisted laser desorption ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"LIFT_1257"	"LIFT_A20_1257"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Assay2-LIFT_v2_maf.tsv"
"DLD-1"	"Extraction"	"water milli-Q"	"other"	""	"Chromatography"	""	""	""	""	""	""	"ethyl esterification"	""	""	"Mass spectrometry"	"positive"	"100-3100"	"Bruker ultrafleXtreme"	""	""	"matrix-assisted laser desorption ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"LIFT_1419"	"LIFT_A2_1419"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Assay2-LIFT_v2_maf.tsv"
"LS174T_VUmc"	"Extraction"	"water milli-Q"	"other"	""	"Chromatography"	""	""	""	""	""	""	"ethyl esterification"	""	""	"Mass spectrometry"	"positive"	"100-3100"	"Bruker ultrafleXtreme"	""	""	"matrix-assisted laser desorption ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"LIFT_1444"	"LIFT_1444_D5"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Assay2-LIFT_v2_maf.tsv"
"DLD-1"	"Extraction"	"water milli-Q"	"other"	""	"Chromatography"	""	""	""	""	""	""	"ethyl esterification"	""	""	"Mass spectrometry"	"positive"	"100-3100"	"Bruker ultrafleXtreme"	""	""	"matrix-assisted laser desorption ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"LIFT_1581"	"LIFT_A2_1581"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Assay2-LIFT_v2_maf.tsv"
"LS174T_VUmc"	"Extraction"	"water milli-Q"	"other"	""	"Chromatography"	""	""	""	""	""	""	"ethyl esterification"	""	""	"Mass spectrometry"	"positive"	"100-3100"	"Bruker ultrafleXtreme"	""	""	"matrix-assisted laser desorption ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"LIFT_1617"	"LIFT_1617_D6"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Assay2-LIFT_v2_maf.tsv"
"CaCo2"	"Extraction"	"water milli-Q"	"other"	""	"Chromatography"	""	""	""	""	""	""	"ethyl esterification"	""	""	"Mass spectrometry"	"positive"	"100-3100"	"Bruker ultrafleXtreme"	""	""	"matrix-assisted laser desorption ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"LIFT_1622"	"LIFT_1622_E6"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Assay2-LIFT_v2_maf.tsv"
"HCT116"	"Extraction"	"water milli-Q"	"other"	""	"Chromatography"	""	""	""	""	""	""	"ethyl esterification"	""	""	"Mass spectrometry"	"positive"	"100-3100"	"Bruker ultrafleXtreme"	""	""	"matrix-assisted laser desorption ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"LIFT_1663"	"LIFT_1663_C17"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Assay2-LIFT_v2_maf.tsv"
"LOVO"	"Extraction"	"water milli-Q"	"other"	""	"Chromatography"	""	""	""	""	""	""	"ethyl esterification"	""	""	"Mass spectrometry"	"positive"	"100-3100"	"Bruker ultrafleXtreme"	""	""	"matrix-assisted laser desorption ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"LIFT_1688"	"LIFT_B11_1688"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Assay2-LIFT_v2_maf.tsv"
"RKO_VUmc"	"Extraction"	"water milli-Q"	"other"	""	"Chromatography"	""	""	""	""	""	""	"ethyl esterification"	""	""	"Mass spectrometry"	"positive"	"100-3100"	"Bruker ultrafleXtreme"	""	""	"matrix-assisted laser desorption ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"LIFT_1743"	"LIFT_C11_1743"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Assay2-LIFT_v2_maf.tsv"
"SW948_VUmc"	"Extraction"	"water milli-Q"	"other"	""	"Chromatography"	""	""	""	""	""	""	"ethyl esterification"	""	""	"Mass spectrometry"	"positive"	"100-3100"	"Bruker ultrafleXtreme"	""	""	"matrix-assisted laser desorption ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"LIFT_1752"	"LIFT_1752_B14"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Assay2-LIFT_v2_maf.tsv"
"SW1116"	"Extraction"	"water milli-Q"	"other"	""	"Chromatography"	""	""	""	""	""	""	"ethyl esterification"	""	""	"Mass spectrometry"	"positive"	"100-3100"	"Bruker ultrafleXtreme"	""	""	"matrix-assisted laser desorption ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"LIFT_1809"	"LIFT_D12_1809"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Assay2-LIFT_v2_maf.tsv"
"HCT15_VUmc"	"Extraction"	"water milli-Q"	"other"	""	"Chromatography"	""	""	""	""	""	""	"ethyl esterification"	""	""	"Mass spectrometry"	"positive"	"100-3100"	"Bruker ultrafleXtreme"	""	""	"matrix-assisted laser desorption ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"LIFT_1825"	"LIFT_1825_G3"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Assay2-LIFT_v2_maf.tsv"
"HT29"	"Extraction"	"water milli-Q"	"other"	""	"Chromatography"	""	""	""	""	""	""	"ethyl esterification"	""	""	"Mass spectrometry"	"positive"	"100-3100"	"Bruker ultrafleXtreme"	""	""	"matrix-assisted laser desorption ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"LIFT_1850"	"LIFT_1850_C12"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Assay2-LIFT_v2_maf.tsv"
"HCT116"	"Extraction"	"water milli-Q"	"other"	""	"Chromatography"	""	""	""	""	""	""	"ethyl esterification"	""	""	"Mass spectrometry"	"positive"	"100-3100"	"Bruker ultrafleXtreme"	""	""	"matrix-assisted laser desorption ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"LIFT_1866"	"LIFT_1866_B1"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Assay2-LIFT_v2_maf.tsv"
"RKO_VUmc"	"Extraction"	"water milli-Q"	"other"	""	"Chromatography"	""	""	""	""	""	""	"ethyl esterification"	""	""	"Mass spectrometry"	"positive"	"100-3100"	"Bruker ultrafleXtreme"	""	""	"matrix-assisted laser desorption ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"LIFT_1905"	"LIFT_C11_1905"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Assay2-LIFT_v2_maf.tsv"
"LOVO"	"Extraction"	"water milli-Q"	"other"	""	"Chromatography"	""	""	""	""	""	""	"ethyl esterification"	""	""	"Mass spectrometry"	"positive"	"100-3100"	"Bruker ultrafleXtreme"	""	""	"matrix-assisted laser desorption ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"LIFT_1955"	"LIFT_C2_1955"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Assay2-LIFT_v2_maf.tsv"
"HCT116"	"Extraction"	"water milli-Q"	"other"	""	"Chromatography"	""	""	""	""	""	""	"ethyl esterification"	""	""	"Mass spectrometry"	"positive"	"100-3100"	"Bruker ultrafleXtreme"	""	""	"matrix-assisted laser desorption ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"LIFT_1982"	"LIFT_1982J1"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Assay2-LIFT_v2_maf.tsv"
"SW1116"	"Extraction"	"water milli-Q"	"other"	""	"Chromatography"	""	""	""	""	""	""	"ethyl esterification"	""	""	"Mass spectrometry"	"positive"	"100-3100"	"Bruker ultrafleXtreme"	""	""	"matrix-assisted laser desorption ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"LIFT_1996"	"LIFT_C13_1996"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Assay2-LIFT_v2_maf.tsv"
"Colo205_VUmc"	"Extraction"	"water milli-Q"	"other"	""	"Chromatography"	""	""	""	""	""	""	"ethyl esterification"	""	""	"Mass spectrometry"	"positive"	"100-3100"	"Bruker ultrafleXtreme"	""	""	"matrix-assisted laser desorption ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"LIFT_2012"	"LIFT_2012_A12"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Assay2-LIFT_v2_maf.tsv"
"HT29_VUmc"	"Extraction"	"water milli-Q"	"other"	""	"Chromatography"	""	""	""	""	""	""	"ethyl esterification"	""	""	"Mass spectrometry"	"positive"	"100-3100"	"Bruker ultrafleXtreme"	""	""	"matrix-assisted laser desorption ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"LIFT_2067"	"LIFT_C3_2067"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Assay2-LIFT_v2_maf.tsv"
"SW480"	"Extraction"	"water milli-Q"	"other"	""	"Chromatography"	""	""	""	""	""	""	"ethyl esterification"	""	""	"Mass spectrometry"	"positive"	"100-3100"	"Bruker ultrafleXtreme"	""	""	"matrix-assisted laser desorption ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"LIFT_2158"	"LIFT_C24_2158"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Assay2-LIFT_v2_maf.tsv"
