"Sample Name"	"Protocol REF"	"Parameter Value[Post Extraction]"	"Parameter Value[Derivatization]"	"Extract Name"	"Protocol REF"	"Parameter Value[Chromatography Instrument]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Column model]"	"Parameter Value[Column type]"	"Labeled Extract Name"	"Label"	"Term Source REF"	"Term Accession Number"	"Protocol REF"	"Parameter Value[Scan polarity]"	"Parameter Value[Scan m/z range]"	"Parameter Value[Instrument]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Ion source]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Mass analyzer]"	"Term Source REF"	"Term Accession Number"	"MS Assay Name"	"Raw Spectral Data File"	"Protocol REF"	"Normalization Name"	"Derived Spectral Data File"	"Protocol REF"	"Data Transformation Name"	"Metabolite Assignment File"
"Mouse 7 Blood Ma control"	"Extraction"	""	""	""	"Chromatography"	"Michrom BioResources Paradigm MS4 HPLC system"	""	""	"ZIC-pHILIC (5 µm, 2.1 mm × 150 mm; Merck Sequant)"	"HILIC"	""	""	""	""	"Mass spectrometry"	"negative"	"100-1000 "	"Thermo Scientific LTQ Orbitrap"	""	""	"electrospray ionization"	"MS"	""	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"Mouse 7 Blood Ma control POS"	"Mouse 7 Blood Ma control POS.mzML"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtblsxxx3_metabolite_profiling_mass_spectrometry-1_v2_maf.tsv"
"Mouse 8 Blood Ma control"	"Extraction"	""	""	""	"Chromatography"	"Michrom BioResources Paradigm MS4 HPLC system"	""	""	"ZIC-pHILIC (5 µm, 2.1 mm × 150 mm; Merck Sequant)"	"HILIC"	""	""	""	""	"Mass spectrometry"	"negative"	"100-1000 "	"Thermo Scientific LTQ Orbitrap"	""	""	"electrospray ionization"	"MS"	""	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"Mouse 8 Blood Ma control POS"	"Mouse 8 Blood Ma control POS.mzML"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtblsxxx3_metabolite_profiling_mass_spectrometry-1_v2_maf.tsv"
"Mouse 9 Blood Ma control"	"Extraction"	""	""	""	"Chromatography"	"Michrom BioResources Paradigm MS4 HPLC system"	""	""	"ZIC-pHILIC (5 µm, 2.1 mm × 150 mm; Merck Sequant)"	"HILIC"	""	""	""	""	"Mass spectrometry"	"negative"	"100-1000 "	"Thermo Scientific LTQ Orbitrap"	""	""	"electrospray ionization"	"MS"	""	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"Mouse 9 Blood Ma control POS"	"Mouse 9 Blood Ma control POS.mzML"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtblsxxx3_metabolite_profiling_mass_spectrometry-1_v2_maf.tsv"
"Mouse 10 Blood Ma RESV"	"Extraction"	""	""	""	"Chromatography"	"Michrom BioResources Paradigm MS4 HPLC system"	""	""	"ZIC-pHILIC (5 µm, 2.1 mm × 150 mm; Merck Sequant)"	"HILIC"	""	""	""	""	"Mass spectrometry"	"negative"	"100-1000 "	"Thermo Scientific LTQ Orbitrap"	""	""	"electrospray ionization"	"MS"	""	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"Mouse 10 Blood Ma RESV POS"	"Mouse 10 Blood Ma RESV POS.mzML"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtblsxxx3_metabolite_profiling_mass_spectrometry-1_v2_maf.tsv"
"Mouse 11 Blood Ma RESV"	"Extraction"	""	""	""	"Chromatography"	"Michrom BioResources Paradigm MS4 HPLC system"	""	""	"ZIC-pHILIC (5 µm, 2.1 mm × 150 mm; Merck Sequant)"	"HILIC"	""	""	""	""	"Mass spectrometry"	"negative"	"100-1000 "	"Thermo Scientific LTQ Orbitrap"	""	""	"electrospray ionization"	"MS"	""	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"Mouse 11 Blood Ma RESV POS"	"Mouse 11 Blood Ma RESV POS.mzML"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtblsxxx3_metabolite_profiling_mass_spectrometry-1_v2_maf.tsv"
"Mouse 12 Blood Ma RESV"	"Extraction"	""	""	""	"Chromatography"	"Michrom BioResources Paradigm MS4 HPLC system"	""	""	"ZIC-pHILIC (5 µm, 2.1 mm × 150 mm; Merck Sequant)"	"HILIC"	""	""	""	""	"Mass spectrometry"	"negative"	"100-1000 "	"Thermo Scientific LTQ Orbitrap"	""	""	"electrospray ionization"	"MS"	""	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"Mouse 12 Blood Ma RESV POS"	"Mouse 12 Blood Ma RESV POS.mzML"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtblsxxx3_metabolite_profiling_mass_spectrometry-1_v2_maf.tsv"
"Mouse 7 Liver Ma control"	"Extraction"	""	""	""	"Chromatography"	"Michrom BioResources Paradigm MS4 HPLC system"	""	""	"ZIC-pHILIC (5 µm, 2.1 mm × 150 mm; Merck Sequant)"	"HILIC"	""	""	""	""	"Mass spectrometry"	"negative"	"100-1000 "	"Thermo Scientific LTQ Orbitrap"	""	""	"electrospray ionization"	"MS"	""	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"Mouse 7 Liver Ma control POS"	"Mouse 7 Liver Ma control POS.mzML"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtblsxxx3_metabolite_profiling_mass_spectrometry-1_v2_maf.tsv"
"Mouse 8 Liver Ma control"	"Extraction"	""	""	""	"Chromatography"	"Michrom BioResources Paradigm MS4 HPLC system"	""	""	"ZIC-pHILIC (5 µm, 2.1 mm × 150 mm; Merck Sequant)"	"HILIC"	""	""	""	""	"Mass spectrometry"	"negative"	"100-1000 "	"Thermo Scientific LTQ Orbitrap"	""	""	"electrospray ionization"	"MS"	""	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"Mouse 8 Liver Ma control POS"	"Mouse 8 Liver Ma control POS.mzML"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtblsxxx3_metabolite_profiling_mass_spectrometry-1_v2_maf.tsv"
"Mouse 9 Liver Ma control"	"Extraction"	""	""	""	"Chromatography"	"Michrom BioResources Paradigm MS4 HPLC system"	""	""	"ZIC-pHILIC (5 µm, 2.1 mm × 150 mm; Merck Sequant)"	"HILIC"	""	""	""	""	"Mass spectrometry"	"negative"	"100-1000 "	"Thermo Scientific LTQ Orbitrap"	""	""	"electrospray ionization"	"MS"	""	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"Mouse 9 Liver Ma control POS"	"Mouse 9 Liver Ma control POS.mzML"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtblsxxx3_metabolite_profiling_mass_spectrometry-1_v2_maf.tsv"
"Mouse 10 Liver Ma RESV"	"Extraction"	""	""	""	"Chromatography"	"Michrom BioResources Paradigm MS4 HPLC system"	""	""	"ZIC-pHILIC (5 µm, 2.1 mm × 150 mm; Merck Sequant)"	"HILIC"	""	""	""	""	"Mass spectrometry"	"negative"	"100-1000 "	"Thermo Scientific LTQ Orbitrap"	""	""	"electrospray ionization"	"MS"	""	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"Mouse 10 Liver Ma RESV POS"	"Mouse 10 Liver Ma RESV POS.mzML"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtblsxxx3_metabolite_profiling_mass_spectrometry-1_v2_maf.tsv"
