"Sample Name"	"Protocol REF"	"Parameter Value[Extraction Method]"	"Extract Name"	"Protocol REF"	"Parameter Value[NMR tube type]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Solvent]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Sample pH]"	"Parameter Value[Temperature]"	"Unit"	"Term Source REF"	"Term Accession Number"	"Labeled Extract Name"	"Label"	"Term Source REF"	"Term Accession Number"	"Protocol REF"	"Parameter Value[Instrument]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[NMR Probe]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Number of transients]"	"Parameter Value[Pulse sequence name]"	"Parameter Value[Magnetic field strength]"	"Unit"	"Term Source REF"	"Term Accession Number"	"Acquisition Parameter Data File"	"Protocol REF"	"NMR Assay Name"	"Free Induction Decay Data File"	"Protocol REF"	"Normalization Name"	"Derived Spectral Data File"	"Protocol REF"	"Data Transformation Name"	"Metabolite Assignment File"
"ACER_BD_01"	"Extraction"	"Bligh and Dyer"	""	"NMR sample"	"5 mm (Norell Inc.)"	""	""	"0.1 M phosphate buffered D2O/H2O"	""	""	"7.3"	"298"	"kelvin"	"UO"	"http://purl.obolibrary.org/obo/UO_0000012"	""	"hydrogen molecular entity"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_33608"	"NMR spectroscopy"	"Bruker AVANCE II 700 MHz spectrometer"	""	""	"5 mm CPTCI 1H-13C/15N/D Z-GRD"	""	""	"160"	"1D NOESY with presaturation and spoil gradients (noesygppr1d)"	"16.4"	"tesla"	"UO"	"http://purl.obolibrary.org/obo/UO_0000228"	"acqus.txt"	"NMR assay"	"ACER_BD_01"	"ACER_BD_001.zip"	"Data transformation"	""	""	"Metabolite identification"	""	"m_coral_methods_metabolite_profiling_NMR_spectroscopy_v2_maf.tsv"
"ACER_BD_02"	"Extraction"	"Bligh and Dyer"	""	"NMR sample"	"5 mm (Norell Inc.)"	""	""	"0.1 M phosphate buffered D2O/H2O"	""	""	"7.3"	"298"	"kelvin"	"UO"	"http://purl.obolibrary.org/obo/UO_0000012"	""	"hydrogen molecular entity"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_33608"	"NMR spectroscopy"	"Bruker AVANCE II 700 MHz spectrometer"	""	""	"5 mm CPTCI 1H-13C/15N/D Z-GRD"	""	""	"160"	"1D NOESY with presaturation and spoil gradients (noesygppr1d)"	"16.4"	"tesla"	"UO"	"http://purl.obolibrary.org/obo/UO_0000228"	"acqus.txt"	"NMR assay"	"ACER_BD_02"	"ACER_BD_002.zip"	"Data transformation"	""	""	"Metabolite identification"	""	"m_coral_methods_metabolite_profiling_NMR_spectroscopy_v2_maf.tsv"
"ACER_BD_03"	"Extraction"	"Bligh and Dyer"	""	"NMR sample"	"5 mm (Norell Inc.)"	""	""	"0.1 M phosphate buffered D2O/H2O"	""	""	"7.3"	"298"	"kelvin"	"UO"	"http://purl.obolibrary.org/obo/UO_0000012"	""	"hydrogen molecular entity"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_33608"	"NMR spectroscopy"	"Bruker AVANCE II 700 MHz spectrometer"	""	""	"5 mm CPTCI 1H-13C/15N/D Z-GRD"	""	""	"160"	"1D NOESY with presaturation and spoil gradients (noesygppr1d)"	"16.4"	"tesla"	"UO"	"http://purl.obolibrary.org/obo/UO_0000228"	"acqus.txt"	"NMR assay"	"ACER_BD_03"	"ACER_BD_003.zip"	"Data transformation"	""	""	"Metabolite identification"	""	"m_coral_methods_metabolite_profiling_NMR_spectroscopy_v2_maf.tsv"
"ACER_BD_04"	"Extraction"	"Bligh and Dyer"	""	"NMR sample"	"5 mm (Norell Inc.)"	""	""	"0.1 M phosphate buffered D2O/H2O"	""	""	"7.3"	"298"	"kelvin"	"UO"	"http://purl.obolibrary.org/obo/UO_0000012"	""	"hydrogen molecular entity"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_33608"	"NMR spectroscopy"	"Bruker AVANCE II 700 MHz spectrometer"	""	""	"5 mm CPTCI 1H-13C/15N/D Z-GRD"	""	""	"160"	"1D NOESY with presaturation and spoil gradients (noesygppr1d)"	"16.4"	"tesla"	"UO"	"http://purl.obolibrary.org/obo/UO_0000228"	"acqus.txt"	"NMR assay"	"ACER_BD_04"	"ACER_BD_004.zip"	"Data transformation"	""	""	"Metabolite identification"	""	"m_coral_methods_metabolite_profiling_NMR_spectroscopy_v2_maf.tsv"
"ACER_MeOH_01"	"Extraction"	"Methanol"	""	"NMR sample"	"5 mm (Norell Inc.)"	""	""	"0.1 M phosphate buffered D2O/H2O"	""	""	"7.3"	"298"	"kelvin"	"UO"	"http://purl.obolibrary.org/obo/UO_0000012"	""	"hydrogen molecular entity"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_33608"	"NMR spectroscopy"	"Bruker AVANCE II 700 MHz spectrometer"	""	""	"5 mm CPTCI 1H-13C/15N/D Z-GRD"	""	""	"160"	"1D NOESY with presaturation and spoil gradients (noesygppr1d)"	"16.4"	"tesla"	"UO"	"http://purl.obolibrary.org/obo/UO_0000228"	"acqus.txt"	"NMR assay"	"ACER_MeOH_01"	"ACER_MeOH_001.zip"	"Data transformation"	""	""	"Metabolite identification"	""	"m_coral_methods_metabolite_profiling_NMR_spectroscopy_v2_maf.tsv"
"ACER_MeOH_02"	"Extraction"	"Methanol"	""	"NMR sample"	"5 mm (Norell Inc.)"	""	""	"0.1 M phosphate buffered D2O/H2O"	""	""	"7.3"	"298"	"kelvin"	"UO"	"http://purl.obolibrary.org/obo/UO_0000012"	""	"hydrogen molecular entity"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_33608"	"NMR spectroscopy"	"Bruker AVANCE II 700 MHz spectrometer"	""	""	"5 mm CPTCI 1H-13C/15N/D Z-GRD"	""	""	"160"	"1D NOESY with presaturation and spoil gradients (noesygppr1d)"	"16.4"	"tesla"	"UO"	"http://purl.obolibrary.org/obo/UO_0000228"	"acqus.txt"	"NMR assay"	"ACER_MeOH_02"	"ACER_MeOH_002.zip"	"Data transformation"	""	""	"Metabolite identification"	""	"m_coral_methods_metabolite_profiling_NMR_spectroscopy_v2_maf.tsv"
"ACER_MeOH_03"	"Extraction"	"Methanol"	""	"NMR sample"	"5 mm (Norell Inc.)"	""	""	"0.1 M phosphate buffered D2O/H2O"	""	""	"7.3"	"298"	"kelvin"	"UO"	"http://purl.obolibrary.org/obo/UO_0000012"	""	"hydrogen molecular entity"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_33608"	"NMR spectroscopy"	"Bruker AVANCE II 700 MHz spectrometer"	""	""	"5 mm CPTCI 1H-13C/15N/D Z-GRD"	""	""	"160"	"1D NOESY with presaturation and spoil gradients (noesygppr1d)"	"16.4"	"tesla"	"UO"	"http://purl.obolibrary.org/obo/UO_0000228"	"acqus.txt"	"NMR assay"	"ACER_MeOH_03"	"ACER_MeOH_003.zip"	"Data transformation"	""	""	"Metabolite identification"	""	"m_coral_methods_metabolite_profiling_NMR_spectroscopy_v2_maf.tsv"
"ACER_MeOH_04"	"Extraction"	"Methanol"	""	"NMR sample"	"5 mm (Norell Inc.)"	""	""	"0.1 M phosphate buffered D2O/H2O"	""	""	"7.3"	"298"	"kelvin"	"UO"	"http://purl.obolibrary.org/obo/UO_0000012"	""	"hydrogen molecular entity"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_33608"	"NMR spectroscopy"	"Bruker AVANCE II 700 MHz spectrometer"	""	""	"5 mm CPTCI 1H-13C/15N/D Z-GRD"	""	""	"160"	"1D NOESY with presaturation and spoil gradients (noesygppr1d)"	"16.4"	"tesla"	"UO"	"http://purl.obolibrary.org/obo/UO_0000228"	"acqus.txt"	"NMR assay"	"ACER_MeOH_04"	"ACER_MeOH_004.zip"	"Data transformation"	""	""	"Metabolite identification"	""	"m_coral_methods_metabolite_profiling_NMR_spectroscopy_v2_maf.tsv"
"ACER_MTBE_01"	"Extraction"	"Methyl tert-butyl ether"	""	"NMR sample"	"5 mm (Norell Inc.)"	""	""	"0.1 M phosphate buffered D2O/H2O"	""	""	"7.3"	"298"	"kelvin"	"UO"	"http://purl.obolibrary.org/obo/UO_0000012"	""	"hydrogen molecular entity"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_33608"	"NMR spectroscopy"	"Bruker AVANCE II 700 MHz spectrometer"	""	""	"5 mm CPTCI 1H-13C/15N/D Z-GRD"	""	""	"160"	"1D NOESY with presaturation and spoil gradients (noesygppr1d)"	"16.4"	"tesla"	"UO"	"http://purl.obolibrary.org/obo/UO_0000228"	"acqus.txt"	"NMR assay"	"ACER_MTBE_01"	"ACER_MTBE_001.zip"	"Data transformation"	""	""	"Metabolite identification"	""	"m_coral_methods_metabolite_profiling_NMR_spectroscopy_v2_maf.tsv"
"ACER_MTBE_02"	"Extraction"	"Methyl tert-butyl ether"	""	"NMR sample"	"5 mm (Norell Inc.)"	""	""	"0.1 M phosphate buffered D2O/H2O"	""	""	"7.3"	"298"	"kelvin"	"UO"	"http://purl.obolibrary.org/obo/UO_0000012"	""	"hydrogen molecular entity"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_33608"	"NMR spectroscopy"	"Bruker AVANCE II 700 MHz spectrometer"	""	""	"5 mm CPTCI 1H-13C/15N/D Z-GRD"	""	""	"160"	"1D NOESY with presaturation and spoil gradients (noesygppr1d)"	"16.4"	"tesla"	"UO"	"http://purl.obolibrary.org/obo/UO_0000228"	"acqus.txt"	"NMR assay"	"ACER_MTBE_02"	"ACER_MTBE_002.zip"	"Data transformation"	""	""	"Metabolite identification"	""	"m_coral_methods_metabolite_profiling_NMR_spectroscopy_v2_maf.tsv"
