"Sample Name"	"Protocol REF"	"Parameter Value[Post Extraction]"	"Parameter Value[Derivatization]"	"Extract Name"	"Protocol REF"	"Parameter Value[Chromatography Instrument]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Autosampler model]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Column model]"	"Parameter Value[Column type]"	"Labeled Extract Name"	"Label"	"Term Source REF"	"Term Accession Number"	"Protocol REF"	"Parameter Value[Scan polarity]"	"Parameter Value[Scan m/z range]"	"Parameter Value[Instrument]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Ion source]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Mass analyzer]"	"Term Source REF"	"Term Accession Number"	"MS Assay Name"	"Raw Spectral Data File"	"Protocol REF"	"Normalization Name"	"Derived Spectral Data File"	"Protocol REF"	"Data Transformation Name"	"Metabolite Assignment File"
"2015091702"	"Extraction"	"centrifuged and supernatant taken"	"sylilation"	"N/A"	"Chromatography"	"Agilent 6890 GC"	""	""	"Agilent 7683 Series Automatic Liquid Sampler"	""	""	"SH-Rxi-5Sil MS (0.25 µm, 0.25 mm x 30 m; Shimadzu)"	"low polarity"	"N/A"	""	""	""	"Mass spectrometry"	"positive"	"50-700"	"Agilent 5973 MSD"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"2015091702"	"2015091702.D.zip"	"Data transformation"	""	""	"Metabolite identification"	""	"m_ballard_metabolomics_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"2015091703"	"Extraction"	"centrifuged and supernatant taken"	"sylilation"	"N/A"	"Chromatography"	"Agilent 6890 GC"	""	""	"Agilent 7683 Series Automatic Liquid Sampler"	""	""	"SH-Rxi-5Sil MS (0.25 µm, 0.25 mm x 30 m; Shimadzu)"	"low polarity"	"N/A"	""	""	""	"Mass spectrometry"	"positive"	"50-700"	"Agilent 5973 MSD"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"2015091703"	"2015091703.D.zip"	"Data transformation"	""	""	"Metabolite identification"	""	"m_ballard_metabolomics_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"2015091704"	"Extraction"	"centrifuged and supernatant taken"	"sylilation"	"N/A"	"Chromatography"	"Agilent 6890 GC"	""	""	"Agilent 7683 Series Automatic Liquid Sampler"	""	""	"SH-Rxi-5Sil MS (0.25 µm, 0.25 mm x 30 m; Shimadzu)"	"low polarity"	"N/A"	""	""	""	"Mass spectrometry"	"positive"	"50-700"	"Agilent 5973 MSD"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"2015091704"	"2015091704.D.zip"	"Data transformation"	""	""	"Metabolite identification"	""	"m_ballard_metabolomics_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"2015091705"	"Extraction"	"centrifuged and supernatant taken"	"sylilation"	"N/A"	"Chromatography"	"Agilent 6890 GC"	""	""	"Agilent 7683 Series Automatic Liquid Sampler"	""	""	"SH-Rxi-5Sil MS (0.25 µm, 0.25 mm x 30 m; Shimadzu)"	"low polarity"	"N/A"	""	""	""	"Mass spectrometry"	"positive"	"50-700"	"Agilent 5973 MSD"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"2015091705"	"2015091705.D.zip"	"Data transformation"	""	""	"Metabolite identification"	""	"m_ballard_metabolomics_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"2015091706"	"Extraction"	"centrifuged and supernatant taken"	"sylilation"	"N/A"	"Chromatography"	"Agilent 6890 GC"	""	""	"Agilent 7683 Series Automatic Liquid Sampler"	""	""	"SH-Rxi-5Sil MS (0.25 µm, 0.25 mm x 30 m; Shimadzu)"	"low polarity"	"N/A"	""	""	""	"Mass spectrometry"	"positive"	"50-700"	"Agilent 5973 MSD"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"2015091706"	"2015091706.D.zip"	"Data transformation"	""	""	"Metabolite identification"	""	"m_ballard_metabolomics_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"2015091707"	"Extraction"	"centrifuged and supernatant taken"	"sylilation"	"N/A"	"Chromatography"	"Agilent 6890 GC"	""	""	"Agilent 7683 Series Automatic Liquid Sampler"	""	""	"SH-Rxi-5Sil MS (0.25 µm, 0.25 mm x 30 m; Shimadzu)"	"low polarity"	"N/A"	""	""	""	"Mass spectrometry"	"positive"	"50-700"	"Agilent 5973 MSD"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"2015091707"	"2015091707.D.zip"	"Data transformation"	""	""	"Metabolite identification"	""	"m_ballard_metabolomics_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"2015091708"	"Extraction"	"centrifuged and supernatant taken"	"sylilation"	"N/A"	"Chromatography"	"Agilent 6890 GC"	""	""	"Agilent 7683 Series Automatic Liquid Sampler"	""	""	"SH-Rxi-5Sil MS (0.25 µm, 0.25 mm x 30 m; Shimadzu)"	"low polarity"	"N/A"	""	""	""	"Mass spectrometry"	"positive"	"50-700"	"Agilent 5973 MSD"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"2015091708"	"2015091708.D.zip"	"Data transformation"	""	""	"Metabolite identification"	""	"m_ballard_metabolomics_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"2015091709"	"Extraction"	"centrifuged and supernatant taken"	"sylilation"	"N/A"	"Chromatography"	"Agilent 6890 GC"	""	""	"Agilent 7683 Series Automatic Liquid Sampler"	""	""	"SH-Rxi-5Sil MS (0.25 µm, 0.25 mm x 30 m; Shimadzu)"	"low polarity"	"N/A"	""	""	""	"Mass spectrometry"	"positive"	"50-700"	"Agilent 5973 MSD"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"2015091709"	"2015091709.D.zip"	"Data transformation"	""	""	"Metabolite identification"	""	"m_ballard_metabolomics_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"2015091710"	"Extraction"	"centrifuged and supernatant taken"	"sylilation"	"N/A"	"Chromatography"	"Agilent 6890 GC"	""	""	"Agilent 7683 Series Automatic Liquid Sampler"	""	""	"SH-Rxi-5Sil MS (0.25 µm, 0.25 mm x 30 m; Shimadzu)"	"low polarity"	"N/A"	""	""	""	"Mass spectrometry"	"positive"	"50-700"	"Agilent 5973 MSD"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"2015091710"	"2015091710.D.zip"	"Data transformation"	""	""	"Metabolite identification"	""	"m_ballard_metabolomics_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"2015091711"	"Extraction"	"centrifuged and supernatant taken"	"sylilation"	"N/A"	"Chromatography"	"Agilent 6890 GC"	""	""	"Agilent 7683 Series Automatic Liquid Sampler"	""	""	"SH-Rxi-5Sil MS (0.25 µm, 0.25 mm x 30 m; Shimadzu)"	"low polarity"	"N/A"	""	""	""	"Mass spectrometry"	"positive"	"50-700"	"Agilent 5973 MSD"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"2015091711"	"2015091711.D.zip"	"Data transformation"	""	""	"Metabolite identification"	""	"m_ballard_metabolomics_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
