"Sample Name"	"Protocol REF"	"Parameter Value[Post Extraction]"	"Parameter Value[Derivatization]"	"Extract Name"	"Protocol REF"	"Parameter Value[Chromatography Instrument]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Column model]"	"Parameter Value[Column type]"	"Labeled Extract Name"	"Label"	"Term Source REF"	"Term Accession Number"	"Protocol REF"	"Parameter Value[Scan polarity]"	"Parameter Value[Scan m/z range]"	"Parameter Value[Instrument]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Ion source]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Mass analyzer]"	"Term Source REF"	"Term Accession Number"	"MS Assay Name"	"Raw Spectral Data File"	"Protocol REF"	"Normalization Name"	"Derived Spectral Data File"	"Protocol REF"	"Data Transformation Name"	"Metabolite Assignment File"
"1"	"Extraction"	"4:1 acetonitrile:0.1% formic acid in water"	"acetylation"	""	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"Synergi Polar-RP (2.5 µm, 2.1 mm x 100 mm; Phenomenex)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"Scan parent ions of m/z + 85"	"AB SCIEX QTRAP 5500"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"linear quadrupole ion trap mass-to-charge analyser"	"CHMO"	""	"DataSET23"	"Zsuzsi_PPARpan_carnitine.zip"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Ppar_pan_acyl_carnitine_v2_maf.tsv"
"2"	"Extraction"	"4:1 acetonitrile:0.1% formic acid in water"	"acetylation"	""	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"Synergi Polar-RP (2.5 µm, 2.1 mm x 100 mm; Phenomenex)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"Scan parent ions of m/z + 85"	"AB SCIEX QTRAP 5500"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"linear quadrupole ion trap mass-to-charge analyser"	"CHMO"	""	"DataSET4"	"Zsuzsi_PPARpan_carnitine.zip"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Ppar_pan_acyl_carnitine_v2_maf.tsv"
"3"	"Extraction"	"4:1 acetonitrile:0.1% formic acid in water"	"acetylation"	""	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"Synergi Polar-RP (2.5 µm, 2.1 mm x 100 mm; Phenomenex)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"Scan parent ions of m/z + 85"	"AB SCIEX QTRAP 5500"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"linear quadrupole ion trap mass-to-charge analyser"	"CHMO"	""	"DataSET49"	"Zsuzsi_PPARpan_carnitine.zip"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Ppar_pan_acyl_carnitine_v2_maf.tsv"
"4"	"Extraction"	"4:1 acetonitrile:0.1% formic acid in water"	"acetylation"	""	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"Synergi Polar-RP (2.5 µm, 2.1 mm x 100 mm; Phenomenex)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"Scan parent ions of m/z + 85"	"AB SCIEX QTRAP 5500"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"linear quadrupole ion trap mass-to-charge analyser"	"CHMO"	""	"DataSET31"	"Zsuzsi_PPARpan_carnitine.zip"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Ppar_pan_acyl_carnitine_v2_maf.tsv"
"5"	"Extraction"	"4:1 acetonitrile:0.1% formic acid in water"	"acetylation"	""	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"Synergi Polar-RP (2.5 µm, 2.1 mm x 100 mm; Phenomenex)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"Scan parent ions of m/z + 85"	"AB SCIEX QTRAP 5500"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"linear quadrupole ion trap mass-to-charge analyser"	"CHMO"	""	"DataSET15"	"Zsuzsi_PPARpan_carnitine.zip"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Ppar_pan_acyl_carnitine_v2_maf.tsv"
"6"	"Extraction"	"4:1 acetonitrile:0.1% formic acid in water"	"acetylation"	""	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"Synergi Polar-RP (2.5 µm, 2.1 mm x 100 mm; Phenomenex)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"Scan parent ions of m/z + 85"	"AB SCIEX QTRAP 5500"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"linear quadrupole ion trap mass-to-charge analyser"	"CHMO"	""	"DataSET11"	"Zsuzsi_PPARpan_carnitine.zip"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Ppar_pan_acyl_carnitine_v2_maf.tsv"
"7"	"Extraction"	"4:1 acetonitrile:0.1% formic acid in water"	"acetylation"	""	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"Synergi Polar-RP (2.5 µm, 2.1 mm x 100 mm; Phenomenex)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"Scan parent ions of m/z + 85"	"AB SCIEX QTRAP 5500"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"linear quadrupole ion trap mass-to-charge analyser"	"CHMO"	""	"DataSET18"	"Zsuzsi_PPARpan_carnitine.zip"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Ppar_pan_acyl_carnitine_v2_maf.tsv"
"8"	"Extraction"	"4:1 acetonitrile:0.1% formic acid in water"	"acetylation"	""	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"Synergi Polar-RP (2.5 µm, 2.1 mm x 100 mm; Phenomenex)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"Scan parent ions of m/z + 85"	"AB SCIEX QTRAP 5500"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"linear quadrupole ion trap mass-to-charge analyser"	"CHMO"	""	"DataSET58"	"Zsuzsi_PPARpan_carnitine.zip"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Ppar_pan_acyl_carnitine_v2_maf.tsv"
"9"	"Extraction"	"4:1 acetonitrile:0.1% formic acid in water"	"acetylation"	""	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"Synergi Polar-RP (2.5 µm, 2.1 mm x 100 mm; Phenomenex)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"Scan parent ions of m/z + 85"	"AB SCIEX QTRAP 5500"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"linear quadrupole ion trap mass-to-charge analyser"	"CHMO"	""	"DataSET62"	"Zsuzsi_PPARpan_carnitine.zip"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Ppar_pan_acyl_carnitine_v2_maf.tsv"
"10"	"Extraction"	"4:1 acetonitrile:0.1% formic acid in water"	"acetylation"	""	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"Synergi Polar-RP (2.5 µm, 2.1 mm x 100 mm; Phenomenex)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"Scan parent ions of m/z + 85"	"AB SCIEX QTRAP 5500"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"linear quadrupole ion trap mass-to-charge analyser"	"CHMO"	""	"DataSET57"	"Zsuzsi_PPARpan_carnitine.zip"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Ppar_pan_acyl_carnitine_v2_maf.tsv"
"11"	"Extraction"	"4:1 acetonitrile:0.1% formic acid in water"	"acetylation"	""	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"Synergi Polar-RP (2.5 µm, 2.1 mm x 100 mm; Phenomenex)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"Scan parent ions of m/z + 85"	"AB SCIEX QTRAP 5500"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"linear quadrupole ion trap mass-to-charge analyser"	"CHMO"	""	"DataSET53"	"Zsuzsi_PPARpan_carnitine.zip"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Ppar_pan_acyl_carnitine_v2_maf.tsv"
"12"	"Extraction"	"4:1 acetonitrile:0.1% formic acid in water"	"acetylation"	""	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"Synergi Polar-RP (2.5 µm, 2.1 mm x 100 mm; Phenomenex)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"Scan parent ions of m/z + 85"	"AB SCIEX QTRAP 5500"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"linear quadrupole ion trap mass-to-charge analyser"	"CHMO"	""	"DataSET78"	"Zsuzsi_PPARpan_carnitine.zip"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Ppar_pan_acyl_carnitine_v2_maf.tsv"
