"Sample Name"	"Protocol REF"	"Parameter Value[Extraction Method]"	"Extract Name"	"Protocol REF"	"Parameter Value[NMR tube type]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Solvent]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Sample pH]"	"Parameter Value[Temperature]"	"Unit"	"Term Source REF"	"Term Accession Number"	"Labeled Extract Name"	"Label"	"Term Source REF"	"Term Accession Number"	"Protocol REF"	"Parameter Value[Instrument]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[NMR Probe]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Number of transients]"	"Parameter Value[Pulse sequence name]"	"Parameter Value[Magnetic field strength]"	"Unit"	"Term Source REF"	"Term Accession Number"	"Acquisition Parameter Data File"	"Protocol REF"	"NMR Assay Name"	"Free Induction Decay Data File"	"Protocol REF"	"Normalization Name"	"Derived Spectral Data File"	"Protocol REF"	"Data Transformation Name"	"Metabolite Assignment File"
"callipyge_plasma_101"	"Extraction"	"N/A"	"N/A"	"NMR sample"	"5 mm standard"	""	""	"1 M phosphate buffered D2O/H2O"	""	""	"7.4"	"298"	"kelvin"	"UO"	"http://purl.obolibrary.org/obo/UO_0000012"	"N/A"	"hydrogen molecular entity"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_33608"	"NMR spectroscopy"	"Bruker AVANCE AV 500 MHz spectrometer"	""	""	"5 mm TXI"	""	""	"256"	"1D CPMG with presaturation (cpmgpr1d)"	"11.7"	"tesla"	"UO"	""	""	"NMR assay"	"callipyge_plasma_101"	"callipyge_plasma_101.zip"	"Data transformation"	"callipyge_plasma_101"	"callipyge_plasma_transform.xlsx"	"Metabolite identification"	"callipyge_plasma_101"	"m_callipygemutation_ovine_metabolite profiling_NMR spectroscopy_v2_maf.tsv"
"callipyge_plasma_103"	"Extraction"	"N/A"	"N/A"	"NMR sample"	"5 mm standard"	""	""	"1 M phosphate buffered D2O/H2O"	""	""	"7.4"	"298"	"kelvin"	"UO"	"http://purl.obolibrary.org/obo/UO_0000012"	"N/A"	"hydrogen molecular entity"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_33608"	"NMR spectroscopy"	"Bruker AVANCE AV 500 MHz spectrometer"	""	""	"5 mm TXI"	""	""	"256"	"1D CPMG with presaturation (cpmgpr1d)"	"11.7"	"tesla"	"UO"	""	""	"NMR assay"	"callipyge_plasma_103"	"callipyge_plasma_103.zip"	"Data transformation"	"callipyge_plasma_103"	"callipyge_plasma_transform.xlsx"	"Metabolite identification"	"callipyge_plasma_103"	"m_callipygemutation_ovine_metabolite profiling_NMR spectroscopy_v2_maf.tsv"
"callipyge_plasma_104"	"Extraction"	"N/A"	"N/A"	"NMR sample"	"5 mm standard"	""	""	"1 M phosphate buffered D2O/H2O"	""	""	"7.4"	"298"	"kelvin"	"UO"	"http://purl.obolibrary.org/obo/UO_0000012"	"N/A"	"hydrogen molecular entity"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_33608"	"NMR spectroscopy"	"Bruker AVANCE AV 500 MHz spectrometer"	""	""	"5 mm TXI"	""	""	"256"	"1D CPMG with presaturation (cpmgpr1d)"	"11.7"	"tesla"	"UO"	""	""	"NMR assay"	"callipyge_plasma_104"	"callipyge_plasma_104.zip"	"Data transformation"	"callipyge_plasma_104"	"callipyge_plasma_transform.xlsx"	"Metabolite identification"	"callipyge_plasma_104"	"m_callipygemutation_ovine_metabolite profiling_NMR spectroscopy_v2_maf.tsv"
"callipyge_plasma_105"	"Extraction"	"N/A"	"N/A"	"NMR sample"	"5 mm standard"	""	""	"1 M phosphate buffered D2O/H2O"	""	""	"7.4"	"298"	"kelvin"	"UO"	"http://purl.obolibrary.org/obo/UO_0000012"	"N/A"	"hydrogen molecular entity"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_33608"	"NMR spectroscopy"	"Bruker AVANCE AV 500 MHz spectrometer"	""	""	"5 mm TXI"	""	""	"256"	"1D CPMG with presaturation (cpmgpr1d)"	"11.7"	"tesla"	"UO"	""	""	"NMR assay"	"callipyge_plasma_105"	"callipyge_plasma_105.zip"	"Data transformation"	"callipyge_plasma_105"	"callipyge_plasma_transform.xlsx"	"Metabolite identification"	"callipyge_plasma_105"	"m_callipygemutation_ovine_metabolite profiling_NMR spectroscopy_v2_maf.tsv"
"callipyge_plasma_106"	"Extraction"	"N/A"	"N/A"	"NMR sample"	"5 mm standard"	""	""	"1 M phosphate buffered D2O/H2O"	""	""	"7.4"	"298"	"kelvin"	"UO"	"http://purl.obolibrary.org/obo/UO_0000012"	"N/A"	"hydrogen molecular entity"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_33608"	"NMR spectroscopy"	"Bruker AVANCE AV 500 MHz spectrometer"	""	""	"5 mm TXI"	""	""	"256"	"1D CPMG with presaturation (cpmgpr1d)"	"11.7"	"tesla"	"UO"	""	""	"NMR assay"	"callipyge_plasma_106"	"callipyge_plasma_106.zip"	"Data transformation"	"callipyge_plasma_106"	"callipyge_plasma_transform.xlsx"	"Metabolite identification"	"callipyge_plasma_106"	"m_callipygemutation_ovine_metabolite profiling_NMR spectroscopy_v2_maf.tsv"
"callipyge_plasma_107"	"Extraction"	"N/A"	"N/A"	"NMR sample"	"5 mm standard"	""	""	"1 M phosphate buffered D2O/H2O"	""	""	"7.4"	"298"	"kelvin"	"UO"	"http://purl.obolibrary.org/obo/UO_0000012"	"N/A"	"hydrogen molecular entity"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_33608"	"NMR spectroscopy"	"Bruker AVANCE AV 500 MHz spectrometer"	""	""	"5 mm TXI"	""	""	"256"	"1D CPMG with presaturation (cpmgpr1d)"	"11.7"	"tesla"	"UO"	""	""	"NMR assay"	"callipyge_plasma_107"	"callipyge_plasma_107.zip"	"Data transformation"	"callipyge_plasma_107"	"callipyge_plasma_transform.xlsx"	"Metabolite identification"	"callipyge_plasma_107"	"m_callipygemutation_ovine_metabolite profiling_NMR spectroscopy_v2_maf.tsv"
"callipyge_plasma_108"	"Extraction"	"N/A"	"N/A"	"NMR sample"	"5 mm standard"	""	""	"1 M phosphate buffered D2O/H2O"	""	""	"7.4"	"298"	"kelvin"	"UO"	"http://purl.obolibrary.org/obo/UO_0000012"	"N/A"	"hydrogen molecular entity"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_33608"	"NMR spectroscopy"	"Bruker AVANCE AV 500 MHz spectrometer"	""	""	"5 mm TXI"	""	""	"256"	"1D CPMG with presaturation (cpmgpr1d)"	"11.7"	"tesla"	"UO"	""	""	"NMR assay"	"callipyge_plasma_108"	"callipyge_plasma_108.zip"	"Data transformation"	"callipyge_plasma_108"	"callipyge_plasma_transform.xlsx"	"Metabolite identification"	"callipyge_plasma_108"	"m_callipygemutation_ovine_metabolite profiling_NMR spectroscopy_v2_maf.tsv"
"callipyge_plasma_109"	"Extraction"	"N/A"	"N/A"	"NMR sample"	"5 mm standard"	""	""	"1 M phosphate buffered D2O/H2O"	""	""	"7.4"	"298"	"kelvin"	"UO"	"http://purl.obolibrary.org/obo/UO_0000012"	"N/A"	"hydrogen molecular entity"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_33608"	"NMR spectroscopy"	"Bruker AVANCE AV 500 MHz spectrometer"	""	""	"5 mm TXI"	""	""	"256"	"1D CPMG with presaturation (cpmgpr1d)"	"11.7"	"tesla"	"UO"	""	""	"NMR assay"	"callipyge_plasma_109"	"callipyge_plasma_109.zip"	"Data transformation"	"callipyge_plasma_109"	"callipyge_plasma_transform.xlsx"	"Metabolite identification"	"callipyge_plasma_109"	"m_callipygemutation_ovine_metabolite profiling_NMR spectroscopy_v2_maf.tsv"
"callipyge_plasma_110"	"Extraction"	"N/A"	"N/A"	"NMR sample"	"5 mm standard"	""	""	"1 M phosphate buffered D2O/H2O"	""	""	"7.4"	"298"	"kelvin"	"UO"	"http://purl.obolibrary.org/obo/UO_0000012"	"N/A"	"hydrogen molecular entity"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_33608"	"NMR spectroscopy"	"Bruker AVANCE AV 500 MHz spectrometer"	""	""	"5 mm TXI"	""	""	"256"	"1D CPMG with presaturation (cpmgpr1d)"	"11.7"	"tesla"	"UO"	""	""	"NMR assay"	"callipyge_plasma_110"	"callipyge_plasma_110.zip"	"Data transformation"	"callipyge_plasma_110"	"callipyge_plasma_transform.xlsx"	"Metabolite identification"	"callipyge_plasma_110"	"m_callipygemutation_ovine_metabolite profiling_NMR spectroscopy_v2_maf.tsv"
"callipyge_plasma_111"	"Extraction"	"N/A"	"N/A"	"NMR sample"	"5 mm standard"	""	""	"1 M phosphate buffered D2O/H2O"	""	""	"7.4"	"298"	"kelvin"	"UO"	"http://purl.obolibrary.org/obo/UO_0000012"	"N/A"	"hydrogen molecular entity"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_33608"	"NMR spectroscopy"	"Bruker AVANCE AV 500 MHz spectrometer"	""	""	"5 mm TXI"	""	""	"256"	"1D CPMG with presaturation (cpmgpr1d)"	"11.7"	"tesla"	"UO"	""	""	"NMR assay"	"callipyge_plasma_111"	"callipyge_plasma_111.zip"	"Data transformation"	"callipyge_plasma_111"	"callipyge_plasma_transform.xlsx"	"Metabolite identification"	"callipyge_plasma_111"	"m_callipygemutation_ovine_metabolite profiling_NMR spectroscopy_v2_maf.tsv"
