"Sample Name"	"Protocol REF"	"Parameter Value[Post Extraction]"	"Parameter Value[Derivatization]"	"Extract Name"	"Protocol REF"	"Parameter Value[Chromatography Instrument]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Column model]"	"Parameter Value[Column type]"	"Labeled Extract Name"	"Label"	"Term Source REF"	"Term Accession Number"	"Protocol REF"	"Parameter Value[Scan polarity]"	"Parameter Value[Scan m/z range]"	"Parameter Value[Instrument]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Ion source]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Mass analyzer]"	"Term Source REF"	"Term Accession Number"	"MS Assay Name"	"Raw Spectral Data File"	"Protocol REF"	"Normalization Name"	"Derived Spectral Data File"	"Protocol REF"	"Data Transformation Name"	"Metabolite Assignment File"
"IntraControlA1b"	"Extraction"	"2 ml methanol/water, 50/50 (v/v)"	"none"	"IntraControlA1b"	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"ACQUITY UPLC HSS T3 (1.7 µm, 2.1 mm x 150 mm; Waters)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"negative"	"100-1000"	"Waters SYNAPT G1 HDMS System"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole time-of-flight"	""	""	"IntraControlA1b"	"IntraControlA1b.raw"	"Data transformation"	""	""	"Metabolite identification"	""	"m_NEG_LC_mass_spectrometry_v2_maf.tsv"
"IntraControlA2b"	"Extraction"	"2 ml methanol/water, 50/50 (v/v)"	"none"	"IntraControlA2b"	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"ACQUITY UPLC HSS T3 (1.7 µm, 2.1 mm x 150 mm; Waters)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"negative"	"100-1000"	"Waters SYNAPT G1 HDMS System"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole time-of-flight"	""	""	"IntraControlA2b"	"IntraControlA2b.raw"	"Data transformation"	""	""	"Metabolite identification"	""	"m_NEG_LC_mass_spectrometry_v2_maf.tsv"
"IntraControlA3b"	"Extraction"	"2 ml methanol/water, 50/50 (v/v)"	"none"	"IntraControlA3b"	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"ACQUITY UPLC HSS T3 (1.7 µm, 2.1 mm x 150 mm; Waters)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"negative"	"100-1000"	"Waters SYNAPT G1 HDMS System"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole time-of-flight"	""	""	"IntraControlA3b"	"IntraControlA3b.raw"	"Data transformation"	""	""	"Metabolite identification"	""	"m_NEG_LC_mass_spectrometry_v2_maf.tsv"
"IntraControlB1b"	"Extraction"	"2 ml methanol/water, 50/50 (v/v)"	"none"	"IntraControlB1b"	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"ACQUITY UPLC HSS T3 (1.7 µm, 2.1 mm x 150 mm; Waters)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"negative"	"100-1000"	"Waters SYNAPT G1 HDMS System"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole time-of-flight"	""	""	"IntraControlB1b"	"IntraControlB1b.raw"	"Data transformation"	""	""	"Metabolite identification"	""	"m_NEG_LC_mass_spectrometry_v2_maf.tsv"
"IntraControlB2b"	"Extraction"	"2 ml methanol/water, 50/50 (v/v)"	"none"	"IntraControlB2b"	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"ACQUITY UPLC HSS T3 (1.7 µm, 2.1 mm x 150 mm; Waters)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"negative"	"100-1000"	"Waters SYNAPT G1 HDMS System"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole time-of-flight"	""	""	"IntraControlB2b"	"IntraControlB2b.raw"	"Data transformation"	""	""	"Metabolite identification"	""	"m_NEG_LC_mass_spectrometry_v2_maf.tsv"
"IntraControlB3b"	"Extraction"	"2 ml methanol/water, 50/50 (v/v)"	"none"	"IntraControlB3b"	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"ACQUITY UPLC HSS T3 (1.7 µm, 2.1 mm x 150 mm; Waters)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"negative"	"100-1000"	"Waters SYNAPT G1 HDMS System"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole time-of-flight"	""	""	"IntraControlB3b"	"IntraControlB3b.raw"	"Data transformation"	""	""	"Metabolite identification"	""	"m_NEG_LC_mass_spectrometry_v2_maf.tsv"
"IntraControlC1b"	"Extraction"	"2 ml methanol/water, 50/50 (v/v)"	"none"	"IntraControlC1b"	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"ACQUITY UPLC HSS T3 (1.7 µm, 2.1 mm x 150 mm; Waters)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"negative"	"100-1000"	"Waters SYNAPT G1 HDMS System"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole time-of-flight"	""	""	"IntraControlC1b"	"IntraControlC1b.raw"	"Data transformation"	""	""	"Metabolite identification"	""	"m_NEG_LC_mass_spectrometry_v2_maf.tsv"
"IntraControlC2b"	"Extraction"	"2 ml methanol/water, 50/50 (v/v)"	"none"	"IntraControlC2b"	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"ACQUITY UPLC HSS T3 (1.7 µm, 2.1 mm x 150 mm; Waters)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"negative"	"100-1000"	"Waters SYNAPT G1 HDMS System"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole time-of-flight"	""	""	"IntraControlC2b"	"IntraControlC2b.raw"	"Data transformation"	""	""	"Metabolite identification"	""	"m_NEG_LC_mass_spectrometry_v2_maf.tsv"
"IntraControlC3b"	"Extraction"	"2 ml methanol/water, 50/50 (v/v)"	"none"	"IntraControlC3b"	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"ACQUITY UPLC HSS T3 (1.7 µm, 2.1 mm x 150 mm; Waters)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"negative"	"100-1000"	"Waters SYNAPT G1 HDMS System"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole time-of-flight"	""	""	"IntraControlC3b"	"IntraControlC3b.raw"	"Data transformation"	""	""	"Metabolite identification"	""	"m_NEG_LC_mass_spectrometry_v2_maf.tsv"
"IntraControlD1b"	"Extraction"	"2 ml methanol/water, 50/50 (v/v)"	"none"	"IntraControlD1b"	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"ACQUITY UPLC HSS T3 (1.7 µm, 2.1 mm x 150 mm; Waters)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"negative"	"100-1000"	"Waters SYNAPT G1 HDMS System"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole time-of-flight"	""	""	"IntraControlD1b"	"IntraControlD1b.raw"	"Data transformation"	""	""	"Metabolite identification"	""	"m_NEG_LC_mass_spectrometry_v2_maf.tsv"
