"Sample Name"	"Protocol REF"	"Parameter Value[Post Extraction]"	"Parameter Value[Derivatization]"	"Extract Name"	"Protocol REF"	"Parameter Value[Chromatography Instrument]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Column model]"	"Parameter Value[Column type]"	"Labeled Extract Name"	"Label"	"Term Source REF"	"Term Accession Number"	"Protocol REF"	"Parameter Value[Scan polarity]"	"Parameter Value[Scan m/z range]"	"Parameter Value[Instrument]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Ion source]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Mass analyzer]"	"Term Source REF"	"Term Accession Number"	"MS Assay Name"	"Raw Spectral Data File"	"Protocol REF"	"Normalization Name"	"Derived Spectral Data File"	"Protocol REF"	"Data Transformation Name"	"Metabolite Assignment File"
"Ctrl1"	"Extraction"	"MeOH:MTBE (4:1, v/v);MeOH:H2O (4:1, v/v)"	""	""	"Chromatography"	"Agilent 7100 CE System"	""	""	"CE bare fused-silica capillary (50 μm x 1,000 mm; Agilent Technologies)"	"normal phase"	""	""	""	""	"Mass spectrometry"	"positive"	"85-1000"	"Agilent 6224 Accurate-Mass TOF"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"Ctrl1"	"C 1.d.zip"	"Data transformation"	""	""	"Metabolite identification"	"C 1.cef"	"m_mtbls633_CE_mass_spectrometry_v2_maf.tsv"
"Ctrl2"	"Extraction"	"MeOH:MTBE (4:1, v/v);MeOH:H2O (4:1, v/v)"	""	""	"Chromatography"	"Agilent 7100 CE System"	""	""	"CE bare fused-silica capillary (50 μm x 1,000 mm; Agilent Technologies)"	"normal phase"	""	""	""	""	"Mass spectrometry"	"positive"	"85-1000"	"Agilent 6224 Accurate-Mass TOF"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"Ctrl2"	"C 2.d.zip"	"Data transformation"	""	""	"Metabolite identification"	"C 2.cef"	"m_mtbls633_CE_mass_spectrometry_v2_maf.tsv"
"Ctrl3"	"Extraction"	"MeOH:MTBE (4:1, v/v);MeOH:H2O (4:1, v/v)"	""	""	"Chromatography"	"Agilent 7100 CE System"	""	""	"CE bare fused-silica capillary (50 μm x 1,000 mm; Agilent Technologies)"	"normal phase"	""	""	""	""	"Mass spectrometry"	"positive"	"85-1000"	"Agilent 6224 Accurate-Mass TOF"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"Ctrl3"	"C 3.d.zip"	"Data transformation"	""	""	"Metabolite identification"	"C 3.cef"	"m_mtbls633_CE_mass_spectrometry_v2_maf.tsv"
"Ctrl4"	"Extraction"	"MeOH:MTBE (4:1, v/v);MeOH:H2O (4:1, v/v)"	""	""	"Chromatography"	"Agilent 7100 CE System"	""	""	"CE bare fused-silica capillary (50 μm x 1,000 mm; Agilent Technologies)"	"normal phase"	""	""	""	""	"Mass spectrometry"	"positive"	"85-1000"	"Agilent 6224 Accurate-Mass TOF"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"Ctrl4"	"C 4.d.zip"	"Data transformation"	""	""	"Metabolite identification"	"C 4.cef"	"m_mtbls633_CE_mass_spectrometry_v2_maf.tsv"
"Ctrl5"	"Extraction"	"MeOH:MTBE (4:1, v/v);MeOH:H2O (4:1, v/v)"	""	""	"Chromatography"	"Agilent 7100 CE System"	""	""	"CE bare fused-silica capillary (50 μm x 1,000 mm; Agilent Technologies)"	"normal phase"	""	""	""	""	"Mass spectrometry"	"positive"	"85-1000"	"Agilent 6224 Accurate-Mass TOF"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"Ctrl5"	"C 5.d.zip"	"Data transformation"	""	""	"Metabolite identification"	"C 5.cef"	"m_mtbls633_CE_mass_spectrometry_v2_maf.tsv"
"Ab1"	"Extraction"	"MeOH:MTBE (4:1, v/v);MeOH:H2O (4:1, v/v)"	""	""	"Chromatography"	"Agilent 7100 CE System"	""	""	"CE bare fused-silica capillary (50 μm x 1,000 mm; Agilent Technologies)"	"normal phase"	""	""	""	""	"Mass spectrometry"	"positive"	"85-1000"	"Agilent 6224 Accurate-Mass TOF"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"Ab1"	"Ab 1.d.zip"	"Data transformation"	""	""	"Metabolite identification"	"Ab 1.cef"	"m_mtbls633_CE_mass_spectrometry_v2_maf.tsv"
"Ab2"	"Extraction"	"MeOH:MTBE (4:1, v/v);MeOH:H2O (4:1, v/v)"	""	""	"Chromatography"	"Agilent 7100 CE System"	""	""	"CE bare fused-silica capillary (50 μm x 1,000 mm; Agilent Technologies)"	"normal phase"	""	""	""	""	"Mass spectrometry"	"positive"	"85-1000"	"Agilent 6224 Accurate-Mass TOF"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"Ab2"	"Ab 2.d.zip"	"Data transformation"	""	""	"Metabolite identification"	"Ab 2.cef"	"m_mtbls633_CE_mass_spectrometry_v2_maf.tsv"
"Ab3"	"Extraction"	"MeOH:MTBE (4:1, v/v);MeOH:H2O (4:1, v/v)"	""	""	"Chromatography"	"Agilent 7100 CE System"	""	""	"CE bare fused-silica capillary (50 μm x 1,000 mm; Agilent Technologies)"	"normal phase"	""	""	""	""	"Mass spectrometry"	"positive"	"85-1000"	"Agilent 6224 Accurate-Mass TOF"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"Ab3"	"Ab 3.d.zip"	"Data transformation"	""	""	"Metabolite identification"	"Ab 3.cef"	"m_mtbls633_CE_mass_spectrometry_v2_maf.tsv"
"Ab4"	"Extraction"	"MeOH:MTBE (4:1, v/v);MeOH:H2O (4:1, v/v)"	""	""	"Chromatography"	"Agilent 7100 CE System"	""	""	"CE bare fused-silica capillary (50 μm x 1,000 mm; Agilent Technologies)"	"normal phase"	""	""	""	""	"Mass spectrometry"	"positive"	"85-1000"	"Agilent 6224 Accurate-Mass TOF"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"Ab4"	"Ab 4.d.zip"	"Data transformation"	""	""	"Metabolite identification"	"Ab 4.cef"	"m_mtbls633_CE_mass_spectrometry_v2_maf.tsv"
"Ab5"	"Extraction"	"MeOH:MTBE (4:1, v/v);MeOH:H2O (4:1, v/v)"	""	""	"Chromatography"	"Agilent 7100 CE System"	""	""	"CE bare fused-silica capillary (50 μm x 1,000 mm; Agilent Technologies)"	"normal phase"	""	""	""	""	"Mass spectrometry"	"positive"	"85-1000"	"Agilent 6224 Accurate-Mass TOF"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"Ab5"	"Ab 5.d.zip"	"Data transformation"	""	""	"Metabolite identification"	"Ab 5.cef"	"m_mtbls633_CE_mass_spectrometry_v2_maf.tsv"
