"Sample Name"	"Protocol REF"	"Parameter Value[Post Extraction]"	"Parameter Value[Derivatization]"	"Extract Name"	"Protocol REF"	"Parameter Value[Chromatography Instrument]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Column model]"	"Parameter Value[Column type]"	"Labeled Extract Name"	"Label"	"Term Source REF"	"Term Accession Number"	"Protocol REF"	"Parameter Value[Scan polarity]"	"Parameter Value[Scan m/z range]"	"Parameter Value[Instrument]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Ion source]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Mass analyzer]"	"Term Source REF"	"Term Accession Number"	"MS Assay Name"	"Raw Spectral Data File"	"Protocol REF"	"Normalization Name"	"Derived Spectral Data File"	"Protocol REF"	"Data Transformation Name"	"Metabolite Assignment File"
"PHA_Mat_Sample_9_C"	"Extraction"	""	"none"	""	"Chromatography"	"Agilent 7890A GC"	""	""	"HP-5ms GC (0.25 µm, 0.25 mm x 30 m; Agilent Technologies)"	"low polarity"	""	""	""	""	"Mass spectrometry"	"positive"	"50–600"	"Agilent 5975C MSD"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"PHA_Mat_Sample_9_C"	"PHA_Mat_Sample_9_C.D.zip"	"Data transformation"	""	"PHA_Mat_Sample_9_C.CDF"	"Metabolite identification"	""	"m_dWaxPHA_mtbls187_v2_maf.tsv"
"PHA_Mat_Sample_9_B"	"Extraction"	""	"none"	""	"Chromatography"	"Agilent 7890A GC"	""	""	"HP-5ms GC (0.25 µm, 0.25 mm x 30 m; Agilent Technologies)"	"low polarity"	""	""	""	""	"Mass spectrometry"	"positive"	"50–600"	"Agilent 5975C MSD"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"PHA_Mat_Sample_9_B"	"PHA_Mat_Sample_9_B.D.zip"	"Data transformation"	""	"PHA_Mat_Sample_9_B.CDF"	"Metabolite identification"	""	"m_dWaxPHA_mtbls187_v2_maf.tsv"
"PHA_Mat_Sample_9_A"	"Extraction"	""	"none"	""	"Chromatography"	"Agilent 7890A GC"	""	""	"HP-5ms GC (0.25 µm, 0.25 mm x 30 m; Agilent Technologies)"	"low polarity"	""	""	""	""	"Mass spectrometry"	"positive"	"50–600"	"Agilent 5975C MSD"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"PHA_Mat_Sample_9_A"	"PHA_Mat_Sample_9_A.D.zip"	"Data transformation"	""	"PHA_Mat_Sample_9_A.CDF"	"Metabolite identification"	""	"m_dWaxPHA_mtbls187_v2_maf.tsv"
"PHA_Mat_Sample_8_C"	"Extraction"	""	"none"	""	"Chromatography"	"Agilent 7890A GC"	""	""	"HP-5ms GC (0.25 µm, 0.25 mm x 30 m; Agilent Technologies)"	"low polarity"	""	""	""	""	"Mass spectrometry"	"positive"	"50–600"	"Agilent 5975C MSD"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"PHA_Mat_Sample_8_C"	"PHA_Mat_Sample_8_C.D.zip"	"Data transformation"	""	"PHA_Mat_Sample_8_C.CDF"	"Metabolite identification"	""	"m_dWaxPHA_mtbls187_v2_maf.tsv"
"PHA_Mat_Sample_8_B"	"Extraction"	""	"none"	""	"Chromatography"	"Agilent 7890A GC"	""	""	"HP-5ms GC (0.25 µm, 0.25 mm x 30 m; Agilent Technologies)"	"low polarity"	""	""	""	""	"Mass spectrometry"	"positive"	"50–600"	"Agilent 5975C MSD"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"PHA_Mat_Sample_8_B"	"PHA_Mat_Sample_8_B.D.zip"	"Data transformation"	""	"PHA_Mat_Sample_8_B.CDF"	"Metabolite identification"	""	"m_dWaxPHA_mtbls187_v2_maf.tsv"
"PHA_Mat_Sample_8_A"	"Extraction"	""	"none"	""	"Chromatography"	"Agilent 7890A GC"	""	""	"HP-5ms GC (0.25 µm, 0.25 mm x 30 m; Agilent Technologies)"	"low polarity"	""	""	""	""	"Mass spectrometry"	"positive"	"50–600"	"Agilent 5975C MSD"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"PHA_Mat_Sample_8_A"	"PHA_Mat_Sample_8_A.D.zip"	"Data transformation"	""	"PHA_Mat_Sample_8_A.CDF"	"Metabolite identification"	""	"m_dWaxPHA_mtbls187_v2_maf.tsv"
"PHA_Mat_Sample_7_C"	"Extraction"	""	"none"	""	"Chromatography"	"Agilent 7890A GC"	""	""	"HP-5ms GC (0.25 µm, 0.25 mm x 30 m; Agilent Technologies)"	"low polarity"	""	""	""	""	"Mass spectrometry"	"positive"	"50–600"	"Agilent 5975C MSD"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"PHA_Mat_Sample_7_C"	"PHA_Mat_Sample_7_C.D.zip"	"Data transformation"	""	"PHA_Mat_Sample_7_C.CDF"	"Metabolite identification"	""	"m_dWaxPHA_mtbls187_v2_maf.tsv"
"PHA_Mat_Sample_7_B"	"Extraction"	""	"none"	""	"Chromatography"	"Agilent 7890A GC"	""	""	"HP-5ms GC (0.25 µm, 0.25 mm x 30 m; Agilent Technologies)"	"low polarity"	""	""	""	""	"Mass spectrometry"	"positive"	"50–600"	"Agilent 5975C MSD"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"PHA_Mat_Sample_7_B"	"PHA_Mat_Sample_7_B.D.zip"	"Data transformation"	""	"PHA_Mat_Sample_7_B.CDF"	"Metabolite identification"	""	"m_dWaxPHA_mtbls187_v2_maf.tsv"
"PHA_Mat_Sample_7_A"	"Extraction"	""	"none"	""	"Chromatography"	"Agilent 7890A GC"	""	""	"HP-5ms GC (0.25 µm, 0.25 mm x 30 m; Agilent Technologies)"	"low polarity"	""	""	""	""	"Mass spectrometry"	"positive"	"50–600"	"Agilent 5975C MSD"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"PHA_Mat_Sample_7_A"	"PHA_Mat_Sample_7_A.D.zip"	"Data transformation"	""	"PHA_Mat_Sample_7_A.CDF"	"Metabolite identification"	""	"m_dWaxPHA_mtbls187_v2_maf.tsv"
"PHA_Mat_Sample_6_C"	"Extraction"	""	"none"	""	"Chromatography"	"Agilent 7890A GC"	""	""	"HP-5ms GC (0.25 µm, 0.25 mm x 30 m; Agilent Technologies)"	"low polarity"	""	""	""	""	"Mass spectrometry"	"positive"	"50–600"	"Agilent 5975C MSD"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"PHA_Mat_Sample_6_C"	"PHA_Mat_Sample_6_C.D.zip"	"Data transformation"	""	"PHA_Mat_Sample_6_C.CDF"	"Metabolite identification"	""	"m_dWaxPHA_mtbls187_v2_maf.tsv"
