"Sample Name"	"Protocol REF"	"Parameter Value[Extraction Method]"	"Extract Name"	"Protocol REF"	"Parameter Value[NMR tube type]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Solvent]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Sample pH]"	"Parameter Value[Temperature]"	"Unit"	"Term Source REF"	"Term Accession Number"	"Labeled Extract Name"	"Label"	"Term Source REF"	"Term Accession Number"	"Protocol REF"	"Parameter Value[Instrument]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[NMR Probe]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Number of transients]"	"Parameter Value[Pulse sequence name]"	"Parameter Value[Magnetic field strength]"	"Unit"	"Term Source REF"	"Term Accession Number"	"Acquisition Parameter Data File"	"Protocol REF"	"NMR Assay Name"	"Free Induction Decay Data File"	"Protocol REF"	"Normalization Name"	"Derived Spectral Data File"	"Protocol REF"	"Data Transformation Name"	"Metabolite Assignment File"
"KeratAH1"	"Extraction"	""	""	"NMR sample"	"5 mm standard"	""	""	"0.02 M phosphate buffered D2O"	""	""	"7.4"	"25"	"degree Celsius"	"UO"	"http://purl.obolibrary.org/obo/UO_0000027"	""	"hydrogen molecular entity"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_33608"	"NMR spectroscopy"	"Bruker AVANCE III HD 700 MHz spectrometer"	""	""	"5 mm PATXI 1H-13C/15N/D Z-GRD"	""	""	"200"	"1D 1H with presaturation (zgpr)"	"16.4"	"tesla"	"UO"	"http://purl.obolibrary.org/obo/UO_0000228"	"acqus.txt"	"NMR assay"	"KeratAH1"	"KeratAH1.rar"	"Data transformation"	""	""	"Metabolite identification"	""	"m_human_blood-ah_metabolites_metabolite_profiling_NMR_spectroscopy_v2_maf.tsv"
"KeratAH2"	"Extraction"	""	""	"NMR sample"	"5 mm standard"	""	""	"0.02 M phosphate buffered D2O"	""	""	"7.4"	"25"	"degree Celsius"	"UO"	"http://purl.obolibrary.org/obo/UO_0000027"	""	"hydrogen molecular entity"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_33608"	"NMR spectroscopy"	"Bruker AVANCE III HD 700 MHz spectrometer"	""	""	"5 mm PATXI 1H-13C/15N/D Z-GRD"	""	""	"200"	"1D 1H with presaturation (zgpr)"	"16.4"	"tesla"	"UO"	"http://purl.obolibrary.org/obo/UO_0000228"	"acqus.txt"	"NMR assay"	"KeratAH2"	"KeratAH2.rar"	"Data transformation"	""	""	"Metabolite identification"	""	"m_human_blood-ah_metabolites_metabolite_profiling_NMR_spectroscopy_v2_maf.tsv"
"KeratAH3"	"Extraction"	""	""	"NMR sample"	"5 mm standard"	""	""	"0.02 M phosphate buffered D2O"	""	""	"7.4"	"25"	"degree Celsius"	"UO"	"http://purl.obolibrary.org/obo/UO_0000027"	""	"hydrogen molecular entity"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_33608"	"NMR spectroscopy"	"Bruker AVANCE III HD 700 MHz spectrometer"	""	""	"5 mm PATXI 1H-13C/15N/D Z-GRD"	""	""	"200"	"1D 1H with presaturation (zgpr)"	"16.4"	"tesla"	"UO"	"http://purl.obolibrary.org/obo/UO_0000228"	"acqus.txt"	"NMR assay"	"KeratAH3"	"KeratAH3.rar"	"Data transformation"	""	""	"Metabolite identification"	""	"m_human_blood-ah_metabolites_metabolite_profiling_NMR_spectroscopy_v2_maf.tsv"
"KeratAH4"	"Extraction"	""	""	"NMR sample"	"5 mm standard"	""	""	"0.02 M phosphate buffered D2O"	""	""	"7.4"	"25"	"degree Celsius"	"UO"	"http://purl.obolibrary.org/obo/UO_0000027"	""	"hydrogen molecular entity"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_33608"	"NMR spectroscopy"	"Bruker AVANCE III HD 700 MHz spectrometer"	""	""	"5 mm PATXI 1H-13C/15N/D Z-GRD"	""	""	"200"	"1D 1H with presaturation (zgpr)"	"16.4"	"tesla"	"UO"	"http://purl.obolibrary.org/obo/UO_0000228"	"acqus.txt"	"NMR assay"	"KeratAH4"	"KeratAH4.rar"	"Data transformation"	""	""	"Metabolite identification"	""	"m_human_blood-ah_metabolites_metabolite_profiling_NMR_spectroscopy_v2_maf.tsv"
"KeratAH5"	"Extraction"	""	""	"NMR sample"	"5 mm standard"	""	""	"0.02 M phosphate buffered D2O"	""	""	"7.4"	"25"	"degree Celsius"	"UO"	"http://purl.obolibrary.org/obo/UO_0000027"	""	"hydrogen molecular entity"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_33608"	"NMR spectroscopy"	"Bruker AVANCE III HD 700 MHz spectrometer"	""	""	"5 mm PATXI 1H-13C/15N/D Z-GRD"	""	""	"200"	"1D 1H with presaturation (zgpr)"	"16.4"	"tesla"	"UO"	"http://purl.obolibrary.org/obo/UO_0000228"	"acqus.txt"	"NMR assay"	"KeratAH5"	"KeratAH5.rar"	"Data transformation"	""	""	"Metabolite identification"	""	"m_human_blood-ah_metabolites_metabolite_profiling_NMR_spectroscopy_v2_maf.tsv"
"KeratAH6"	"Extraction"	""	""	"NMR sample"	"5 mm standard"	""	""	"0.02 M phosphate buffered D2O"	""	""	"7.4"	"25"	"degree Celsius"	"UO"	"http://purl.obolibrary.org/obo/UO_0000027"	""	"hydrogen molecular entity"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_33608"	"NMR spectroscopy"	"Bruker AVANCE III HD 700 MHz spectrometer"	""	""	"5 mm PATXI 1H-13C/15N/D Z-GRD"	""	""	"200"	"1D 1H with presaturation (zgpr)"	"16.4"	"tesla"	"UO"	"http://purl.obolibrary.org/obo/UO_0000228"	"acqus.txt"	"NMR assay"	"KeratAH6"	"KeratAH6.rar"	"Data transformation"	""	""	"Metabolite identification"	""	"m_human_blood-ah_metabolites_metabolite_profiling_NMR_spectroscopy_v2_maf.tsv"
"KeratAH7"	"Extraction"	""	""	"NMR sample"	"5 mm standard"	""	""	"0.02 M phosphate buffered D2O"	""	""	"7.4"	"25"	"degree Celsius"	"UO"	"http://purl.obolibrary.org/obo/UO_0000027"	""	"hydrogen molecular entity"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_33608"	"NMR spectroscopy"	"Bruker AVANCE III HD 700 MHz spectrometer"	""	""	"5 mm PATXI 1H-13C/15N/D Z-GRD"	""	""	"200"	"1D 1H with presaturation (zgpr)"	"16.4"	"tesla"	"UO"	"http://purl.obolibrary.org/obo/UO_0000228"	"acqus.txt"	"NMR assay"	"KeratAH7"	"KeratAH7.rar"	"Data transformation"	""	""	"Metabolite identification"	""	"m_human_blood-ah_metabolites_metabolite_profiling_NMR_spectroscopy_v2_maf.tsv"
"KeratCorn1"	"Extraction"	""	""	"NMR sample"	"5 mm standard"	""	""	"0.02 M phosphate buffered D2O"	""	""	"7.4"	"25"	"degree Celsius"	"UO"	"http://purl.obolibrary.org/obo/UO_0000027"	""	"hydrogen molecular entity"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_33608"	"NMR spectroscopy"	"Bruker AVANCE III HD 700 MHz spectrometer"	""	""	"5 mm PATXI 1H-13C/15N/D Z-GRD"	""	""	"200"	"1D 1H with presaturation (zgpr)"	"16.4"	"tesla"	"UO"	"http://purl.obolibrary.org/obo/UO_0000228"	"acqus.txt"	"NMR assay"	"KeratCorn1"	"KeratCorn1.rar"	"Data transformation"	""	""	"Metabolite identification"	""	"m_human_blood-ah_metabolites_metabolite_profiling_NMR_spectroscopy_v2_maf.tsv"
"KeratCorn2"	"Extraction"	""	""	"NMR sample"	"5 mm standard"	""	""	"0.02 M phosphate buffered D2O"	""	""	"7.4"	"25"	"degree Celsius"	"UO"	"http://purl.obolibrary.org/obo/UO_0000027"	""	"hydrogen molecular entity"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_33608"	"NMR spectroscopy"	"Bruker AVANCE III HD 700 MHz spectrometer"	""	""	"5 mm PATXI 1H-13C/15N/D Z-GRD"	""	""	"200"	"1D 1H with presaturation (zgpr)"	"16.4"	"tesla"	"UO"	"http://purl.obolibrary.org/obo/UO_0000228"	"acqus.txt"	"NMR assay"	"KeratCorn2"	"KeratCorn2.rar"	"Data transformation"	""	""	"Metabolite identification"	""	"m_human_blood-ah_metabolites_metabolite_profiling_NMR_spectroscopy_v2_maf.tsv"
"KeratCorn3"	"Extraction"	""	""	"NMR sample"	"5 mm standard"	""	""	"0.02 M phosphate buffered D2O"	""	""	"7.4"	"25"	"degree Celsius"	"UO"	"http://purl.obolibrary.org/obo/UO_0000027"	""	"hydrogen molecular entity"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_33608"	"NMR spectroscopy"	"Bruker AVANCE III HD 700 MHz spectrometer"	""	""	"5 mm PATXI 1H-13C/15N/D Z-GRD"	""	""	"200"	"1D 1H with presaturation (zgpr)"	"16.4"	"tesla"	"UO"	"http://purl.obolibrary.org/obo/UO_0000228"	"acqus.txt"	"NMR assay"	"KeratCorn3"	"KeratCorn3.rar"	"Data transformation"	""	""	"Metabolite identification"	""	"m_human_blood-ah_metabolites_metabolite_profiling_NMR_spectroscopy_v2_maf.tsv"
