"Sample Name"	"Protocol REF"	"Parameter Value[Post Extraction]"	"Parameter Value[Derivatization]"	"Extract Name"	"Protocol REF"	"Parameter Value[Chromatography Instrument]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Column model]"	"Parameter Value[Column type]"	"Labeled Extract Name"	"Label"	"Term Source REF"	"Term Accession Number"	"Protocol REF"	"Parameter Value[Scan polarity]"	"Parameter Value[Scan m/z range]"	"Parameter Value[Instrument]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Ion source]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Mass analyzer]"	"Term Source REF"	"Term Accession Number"	"MS Assay Name"	"Raw Spectral Data File"	"Protocol REF"	"Normalization Name"	"Derived Spectral Data File"	"Protocol REF"	"Data Transformation Name"	"Metabolite Assignment File"
"MeJAControlA1a"	"Extraction"	""	""	"MeOH extracts"	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"ACQUITY UPLC CSH C18 (1.7 µm, 2.1 mm x 150 mm; Waters)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"100-1000 "	"Waters Synapt G1 HDMS System"	""	""	"electrospray ionization"	"MS"	""	"quadrupole time-of-flight"	""	""	"MeJAControlA1a"	"MeJAControlA1a.CDF"	"Data transformation"	""	""	"Metabolite identification"	""	"m_LC_ft_cam_mj_mass_spectrometry_v2_maf.tsv"
"MeJAControlA2a"	"Extraction"	""	""	"MeOH extracts"	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"ACQUITY UPLC CSH C18 (1.7 µm, 2.1 mm x 150 mm; Waters)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"100-1000 "	"Waters Synapt G1 HDMS System"	""	""	"electrospray ionization"	"MS"	""	"quadrupole time-of-flight"	""	""	"MeJAControlA2a"	"MeJAControlA2a.CDF"	"Data transformation"	""	""	"Metabolite identification"	""	"m_LC_ft_cam_mj_mass_spectrometry_v2_maf.tsv"
"MeJAControlA3a"	"Extraction"	""	""	"MeOH extracts"	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"ACQUITY UPLC CSH C18 (1.7 µm, 2.1 mm x 150 mm; Waters)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"100-1000 "	"Waters Synapt G1 HDMS System"	""	""	"electrospray ionization"	"MS"	""	"quadrupole time-of-flight"	""	""	"MeJAControlA3a"	"MeJAControlA3a.CDF"	"Data transformation"	""	""	"Metabolite identification"	""	"m_LC_ft_cam_mj_mass_spectrometry_v2_maf.tsv"
"MeJAControlB1a"	"Extraction"	""	""	"MeOH extracts"	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"ACQUITY UPLC CSH C18 (1.7 µm, 2.1 mm x 150 mm; Waters)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"100-1000 "	"Waters Synapt G1 HDMS System"	""	""	"electrospray ionization"	"MS"	""	"quadrupole time-of-flight"	""	""	"MeJAControlB1a"	"MeJAControlB1a.CDF"	"Data transformation"	""	""	"Metabolite identification"	""	"m_LC_ft_cam_mj_mass_spectrometry_v2_maf.tsv"
"MeJAControlB2a"	"Extraction"	""	""	"MeOH extracts"	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"ACQUITY UPLC CSH C18 (1.7 µm, 2.1 mm x 150 mm; Waters)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"100-1000 "	"Waters Synapt G1 HDMS System"	""	""	"electrospray ionization"	"MS"	""	"quadrupole time-of-flight"	""	""	"MeJAControlB2a"	"MeJAControlB2a.CDF"	"Data transformation"	""	""	"Metabolite identification"	""	"m_LC_ft_cam_mj_mass_spectrometry_v2_maf.tsv"
"MeJAControlB3a"	"Extraction"	""	""	"MeOH extracts"	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"ACQUITY UPLC CSH C18 (1.7 µm, 2.1 mm x 150 mm; Waters)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"100-1000 "	"Waters Synapt G1 HDMS System"	""	""	"electrospray ionization"	"MS"	""	"quadrupole time-of-flight"	""	""	"MeJAControlB3a"	"MeJAControlB3a.CDF"	"Data transformation"	""	""	"Metabolite identification"	""	"m_LC_ft_cam_mj_mass_spectrometry_v2_maf.tsv"
"MeJAControlC1a"	"Extraction"	""	""	"MeOH extracts"	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"ACQUITY UPLC CSH C18 (1.7 µm, 2.1 mm x 150 mm; Waters)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"100-1000 "	"Waters Synapt G1 HDMS System"	""	""	"electrospray ionization"	"MS"	""	"quadrupole time-of-flight"	""	""	"MeJAControlC1a"	"MeJAControlC1a.CDF"	"Data transformation"	""	""	"Metabolite identification"	""	"m_LC_ft_cam_mj_mass_spectrometry_v2_maf.tsv"
"MeJAControlC2a"	"Extraction"	""	""	"MeOH extracts"	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"ACQUITY UPLC CSH C18 (1.7 µm, 2.1 mm x 150 mm; Waters)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"100-1000 "	"Waters Synapt G1 HDMS System"	""	""	"electrospray ionization"	"MS"	""	"quadrupole time-of-flight"	""	""	"MeJAControlC2a"	"MeJAControlC2a.CDF"	"Data transformation"	""	""	"Metabolite identification"	""	"m_LC_ft_cam_mj_mass_spectrometry_v2_maf.tsv"
"MeJAControlC3a"	"Extraction"	""	""	"MeOH extracts"	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"ACQUITY UPLC CSH C18 (1.7 µm, 2.1 mm x 150 mm; Waters)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"100-1000 "	"Waters Synapt G1 HDMS System"	""	""	"electrospray ionization"	"MS"	""	"quadrupole time-of-flight"	""	""	"MeJAControlC3a"	"MeJAControlC3a.CDF"	"Data transformation"	""	""	"Metabolite identification"	""	"m_LC_ft_cam_mj_mass_spectrometry_v2_maf.tsv"
"MeJA100uMA1a"	"Extraction"	""	""	"MeOH extracts"	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"ACQUITY UPLC CSH C18 (1.7 µm, 2.1 mm x 150 mm; Waters)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"100-1000 "	"Waters Synapt G1 HDMS System"	""	""	"electrospray ionization"	"MS"	""	"quadrupole time-of-flight"	""	""	"MeJA100uMA1a"	"MeJA100uMA1a.CDF"	"Data transformation"	""	""	"Metabolite identification"	""	"m_LC_ft_cam_mj_mass_spectrometry_v2_maf.tsv"
