"Sample Name"	"Protocol REF"	"Parameter Value[Post Extraction]"	"Parameter Value[Derivatization]"	"Extract Name"	"Protocol REF"	"Parameter Value[Chromatography Instrument]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Column model]"	"Parameter Value[Column type]"	"Labeled Extract Name"	"Label"	"Term Source REF"	"Term Accession Number"	"Protocol REF"	"Parameter Value[Scan polarity]"	"Parameter Value[Scan m/z range]"	"Parameter Value[Instrument]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Ion source]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Mass analyzer]"	"Term Source REF"	"Term Accession Number"	"MS Assay Name"	"Raw Spectral Data File"	"Protocol REF"	"Normalization Name"	"Derived Spectral Data File"	"Protocol REF"	"Data Transformation Name"	"Metabolite Assignment File"
"ECA-C1"	"Extraction"	"liver homogenate"	"sylilation"	""	"Chromatography"	"Agilent 7890B GC"	""	""	"HP-5ms GC (0.25 µm, 0.25 mm x 30 m; Agilent Technologies)"	"low polarity"	""	""	""	""	"Mass spectrometry"	"positive"	"33-650"	"Agilent 7000C Triple Quadrupole"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"triple quadrupole"	""	""	"ECA-C1"	"ECA-C1.mzdata.xml"	"Data transformation"	""	""	"Metabolite identification"	""	"m_eca233_metabolomics_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"ECA-C2"	"Extraction"	"liver homogenate"	"sylilation"	""	"Chromatography"	"Agilent 7890B GC"	""	""	"HP-5ms GC (0.25 µm, 0.25 mm x 30 m; Agilent Technologies)"	"low polarity"	""	""	""	""	"Mass spectrometry"	"positive"	"33-650"	"Agilent 7000C Triple Quadrupole"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"triple quadrupole"	""	""	"ECA-C2"	"ECA-C2.mzdata.xml"	"Data transformation"	""	""	"Metabolite identification"	""	"m_eca233_metabolomics_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"ECA-C3"	"Extraction"	"liver homogenate"	"sylilation"	""	"Chromatography"	"Agilent 7890B GC"	""	""	"HP-5ms GC (0.25 µm, 0.25 mm x 30 m; Agilent Technologies)"	"low polarity"	""	""	""	""	"Mass spectrometry"	"positive"	"33-650"	"Agilent 7000C Triple Quadrupole"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"triple quadrupole"	""	""	"ECA-C3"	"ECA-C3.mzdata.xml"	"Data transformation"	""	""	"Metabolite identification"	""	"m_eca233_metabolomics_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"ECA-C4"	"Extraction"	"liver homogenate"	"sylilation"	""	"Chromatography"	"Agilent 7890B GC"	""	""	"HP-5ms GC (0.25 µm, 0.25 mm x 30 m; Agilent Technologies)"	"low polarity"	""	""	""	""	"Mass spectrometry"	"positive"	"33-650"	"Agilent 7000C Triple Quadrupole"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"triple quadrupole"	""	""	"ECA-C4"	"ECA-C4.mzdata.xml"	"Data transformation"	""	""	"Metabolite identification"	""	"m_eca233_metabolomics_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"ECA-C5"	"Extraction"	"liver homogenate"	"sylilation"	""	"Chromatography"	"Agilent 7890B GC"	""	""	"HP-5ms GC (0.25 µm, 0.25 mm x 30 m; Agilent Technologies)"	"low polarity"	""	""	""	""	"Mass spectrometry"	"positive"	"33-650"	"Agilent 7000C Triple Quadrupole"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"triple quadrupole"	""	""	"ECA-C5"	"ECA-C5.mzdata.xml"	"Data transformation"	""	""	"Metabolite identification"	""	"m_eca233_metabolomics_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"ECA-C6"	"Extraction"	"liver homogenate"	"sylilation"	""	"Chromatography"	"Agilent 7890B GC"	""	""	"HP-5ms GC (0.25 µm, 0.25 mm x 30 m; Agilent Technologies)"	"low polarity"	""	""	""	""	"Mass spectrometry"	"positive"	"33-650"	"Agilent 7000C Triple Quadrupole"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"triple quadrupole"	""	""	"ECA-C6"	"ECA-C6.mzdata.xml"	"Data transformation"	""	""	"Metabolite identification"	""	"m_eca233_metabolomics_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"ECA-R1"	"Extraction"	"liver homogenate"	"sylilation"	""	"Chromatography"	"Agilent 7890B GC"	""	""	"HP-5ms GC (0.25 µm, 0.25 mm x 30 m; Agilent Technologies)"	"low polarity"	""	""	""	""	"Mass spectrometry"	"positive"	"33-650"	"Agilent 7000C Triple Quadrupole"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"triple quadrupole"	""	""	"ECA-R1"	"ECA-R1.mzdata.xml"	"Data transformation"	""	""	"Metabolite identification"	""	"m_eca233_metabolomics_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"ECA-R2"	"Extraction"	"liver homogenate"	"sylilation"	""	"Chromatography"	"Agilent 7890B GC"	""	""	"HP-5ms GC (0.25 µm, 0.25 mm x 30 m; Agilent Technologies)"	"low polarity"	""	""	""	""	"Mass spectrometry"	"positive"	"33-650"	"Agilent 7000C Triple Quadrupole"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"triple quadrupole"	""	""	"ECA-R2"	"ECA-R2.mzdata.xml"	"Data transformation"	""	""	"Metabolite identification"	""	"m_eca233_metabolomics_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"ECA-R3"	"Extraction"	"liver homogenate"	"sylilation"	""	"Chromatography"	"Agilent 7890B GC"	""	""	"HP-5ms GC (0.25 µm, 0.25 mm x 30 m; Agilent Technologies)"	"low polarity"	""	""	""	""	"Mass spectrometry"	"positive"	"33-650"	"Agilent 7000C Triple Quadrupole"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"triple quadrupole"	""	""	"ECA-R3"	"ECA-R3.mzdata.xml"	"Data transformation"	""	""	"Metabolite identification"	""	"m_eca233_metabolomics_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"ECA-R4"	"Extraction"	"liver homogenate"	"sylilation"	""	"Chromatography"	"Agilent 7890B GC"	""	""	"HP-5ms GC (0.25 µm, 0.25 mm x 30 m; Agilent Technologies)"	"low polarity"	""	""	""	""	"Mass spectrometry"	"positive"	"33-650"	"Agilent 7000C Triple Quadrupole"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"triple quadrupole"	""	""	"ECA-R4"	"ECA-R4.mzdata.xml"	"Data transformation"	""	""	"Metabolite identification"	""	"m_eca233_metabolomics_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
