"Sample Name"	"Protocol REF"	"Parameter Value[Post Extraction]"	"Parameter Value[Derivatization]"	"Extract Name"	"Protocol REF"	"Parameter Value[Chromatography Instrument]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Column model]"	"Parameter Value[Column type]"	"Labeled Extract Name"	"Label"	"Term Source REF"	"Term Accession Number"	"Protocol REF"	"Parameter Value[Scan polarity]"	"Parameter Value[Scan m/z range]"	"Parameter Value[Instrument]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Ion source]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Mass analyzer]"	"Term Source REF"	"Term Accession Number"	"MS Assay Name"	"Raw Spectral Data File"	"Protocol REF"	"Normalization Name"	"Derived Spectral Data File"	"Protocol REF"	"Data Transformation Name"	"Metabolite Assignment File"
"Ab_11_DR_R_20_1601"	"Extraction"	""	""	"Ab_11_DR_R_20_1601"	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"ACQUITY UPLC HSS T3 (1.8 µm, 2.1 mm x 150 mm; Waters)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"negative"	"50-3000"	"Waters SYNAPT HDMS System"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole time-of-flight"	""	""	"Ab_11_DR_R_20_1601"	"Ab_11_DR_R_20_1601.CDF"	"Data transformation"	""	""	"Metabolite identification"	""	""
"Ab_11_VG_R_16_2701"	"Extraction"	""	""	"Ab_11_VG_R_16_2701"	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"ACQUITY UPLC HSS T3 (1.8 µm, 2.1 mm x 150 mm; Waters)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"negative"	"50-3000"	"Waters SYNAPT HDMS System"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole time-of-flight"	""	""	"Ab_11_VG_R_16_2701"	"Ab_11_VG_R_16_2701.CDF"	"Data transformation"	""	""	"Metabolite identification"	""	""
"AG_11_BP_Y_01_0801"	"Extraction"	""	""	"AG_11_BP_Y_01_0801"	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"ACQUITY UPLC HSS T3 (1.8 µm, 2.1 mm x 150 mm; Waters)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"negative"	"50-3000"	"Waters SYNAPT HDMS System"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole time-of-flight"	""	""	"AG_11_BP_Y_01_0801"	"AG_11_BP_Y_01_0801.CDF"	"Data transformation"	""	""	"Metabolite identification"	""	""
"AG_11_SM_Y_28_1301"	"Extraction"	""	""	"AG_11_SM_Y_28_1301"	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"ACQUITY UPLC HSS T3 (1.8 µm, 2.1 mm x 150 mm; Waters)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"negative"	"50-3000"	"Waters SYNAPT HDMS System"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole time-of-flight"	""	""	"AG_11_SM_Y_28_1301"	"AG_11_SM_Y_28_1301.CDF"	"Data transformation"	""	""	"Metabolite identification"	""	""
"AG_12_BP_Y_02_2901"	"Extraction"	""	""	"AG_12_BP_Y_02_2901"	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"ACQUITY UPLC HSS T3 (1.8 µm, 2.1 mm x 150 mm; Waters)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"negative"	"50-3000"	"Waters SYNAPT HDMS System"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole time-of-flight"	""	""	"AG_12_BP_Y_02_2901"	"AG_12_BP_Y_02_2901.CDF"	"Data transformation"	""	""	"Metabolite identification"	""	""
"An_10_VG_Y_03_0101"	"Extraction"	""	""	"An_10_VG_Y_03_0101"	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"ACQUITY UPLC HSS T3 (1.8 µm, 2.1 mm x 150 mm; Waters)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"negative"	"50-3000"	"Waters SYNAPT HDMS System"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole time-of-flight"	""	""	"An_10_VG_Y_03_0101"	"An_10_VG_Y_03_0101.CDF"	"Data transformation"	""	""	"Metabolite identification"	""	""
"An_11_VG_Y_04_0401"	"Extraction"	""	""	"An_11_VG_Y_04_0401"	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"ACQUITY UPLC HSS T3 (1.8 µm, 2.1 mm x 150 mm; Waters)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"negative"	"50-3000"	"Waters SYNAPT HDMS System"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole time-of-flight"	""	""	"An_11_VG_Y_04_0401"	"An_11_VG_Y_04_0401.CDF"	"Data transformation"	""	""	"Metabolite identification"	""	""
"BP_10_BP_R_13_0201"	"Extraction"	""	""	"BP_10_BP_R_13_0201"	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"ACQUITY UPLC HSS T3 (1.8 µm, 2.1 mm x 150 mm; Waters)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"negative"	"50-3000"	"Waters SYNAPT HDMS System"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole time-of-flight"	""	""	"BP_10_BP_R_13_0201"	"BP_10_BP_R_13_0201.CDF"	"Data transformation"	""	""	"Metabolite identification"	""	""
"FG_11_VG_Y_05_2001"	"Extraction"	""	""	"FG_11_VG_Y_05_2001"	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"ACQUITY UPLC HSS T3 (1.8 µm, 2.1 mm x 150 mm; Waters)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"negative"	"50-3000"	"Waters SYNAPT HDMS System"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole time-of-flight"	""	""	"FG_11_VG_Y_05_2001"	"FG_11_VG_Y_05_2001.CDF"	"Data transformation"	""	""	"Metabolite identification"	""	""
"GQ_11_VG_Y_06_1801"	"Extraction"	""	""	"GQ_11_VG_Y_06_1801"	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"ACQUITY UPLC HSS T3 (1.8 µm, 2.1 mm x 150 mm; Waters)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"negative"	"50-3000"	"Waters SYNAPT HDMS System"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole time-of-flight"	""	""	"GQ_11_VG_Y_06_1801"	"GQ_11_VG_Y_06_1801.CDF"	"Data transformation"	""	""	"Metabolite identification"	""	""
