"Sample Name"	"Protocol REF"	"Parameter Value[Post Extraction]"	"Parameter Value[Derivatization]"	"Extract Name"	"Protocol REF"	"Parameter Value[Chromatography Instrument]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Column model]"	"Parameter Value[Column type]"	"Labeled Extract Name"	"Label"	"Term Source REF"	"Term Accession Number"	"Protocol REF"	"Parameter Value[Scan polarity]"	"Parameter Value[Scan m/z range]"	"Parameter Value[Instrument]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Ion source]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Mass analyzer]"	"Term Source REF"	"Term Accession Number"	"MS Assay Name"	"Raw Spectral Data File"	"Protocol REF"	"Normalization Name"	"Derived Spectral Data File"	"Protocol REF"	"Data Transformation Name"	"Metabolite Assignment File"
"blank2_plasma"	"Extraction"	""	"other"	""	"Chromatography"	"Agilent 6890N GC"	""	""	"DB-5ms Ultra Inert GC (0.25 µm, 0.25 mm x 30 m; Agilent Technologies)"	"low polarity"	""	""	""	""	"Mass spectrometry"	"positive"	"50-800"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"time-of-flight"	"MS"	""	"blank2_plasma"	"CBlank2.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_plasma_aqp9_ko_v2_maf.tsv"
"blank1_plasma"	"Extraction"	""	"other"	""	"Chromatography"	"Agilent 6890N GC"	""	""	"DB-5ms Ultra Inert GC (0.25 µm, 0.25 mm x 30 m; Agilent Technologies)"	"low polarity"	""	""	""	""	"Mass spectrometry"	"positive"	"50-800"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"time-of-flight"	"MS"	""	"blank1_plasma"	"CBlank1.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_plasma_aqp9_ko_v2_maf.tsv"
"alkane_plasma"	"Extraction"	""	"other"	""	"Chromatography"	"Agilent 6890N GC"	""	""	"DB-5ms Ultra Inert GC (0.25 µm, 0.25 mm x 30 m; Agilent Technologies)"	"low polarity"	""	""	""	""	"Mass spectrometry"	"positive"	"50-800"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"time-of-flight"	"MS"	""	"alkane_plasma"	"CAlkane.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_plasma_aqp9_ko_v2_maf.tsv"
"87_plas"	"Extraction"	""	"other"	""	"Chromatography"	"Agilent 6890N GC"	""	""	"DB-5ms Ultra Inert GC (0.25 µm, 0.25 mm x 30 m; Agilent Technologies)"	"low polarity"	""	""	""	""	"Mass spectrometry"	"positive"	"50-800"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"time-of-flight"	"MS"	""	"87_plas"	"C16.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_plasma_aqp9_ko_v2_maf.tsv"
"86_plas"	"Extraction"	""	"other"	""	"Chromatography"	"Agilent 6890N GC"	""	""	"DB-5ms Ultra Inert GC (0.25 µm, 0.25 mm x 30 m; Agilent Technologies)"	"low polarity"	""	""	""	""	"Mass spectrometry"	"positive"	"50-800"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"time-of-flight"	"MS"	""	"86_plas"	"C15.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_plasma_aqp9_ko_v2_maf.tsv"
"476_plas"	"Extraction"	""	"other"	""	"Chromatography"	"Agilent 6890N GC"	""	""	"DB-5ms Ultra Inert GC (0.25 µm, 0.25 mm x 30 m; Agilent Technologies)"	"low polarity"	""	""	""	""	"Mass spectrometry"	"positive"	"50-800"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"time-of-flight"	"MS"	""	"476_plas"	"C57.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_plasma_aqp9_ko_v2_maf.tsv"
"471_plas"	"Extraction"	""	"other"	""	"Chromatography"	"Agilent 6890N GC"	""	""	"DB-5ms Ultra Inert GC (0.25 µm, 0.25 mm x 30 m; Agilent Technologies)"	"low polarity"	""	""	""	""	"Mass spectrometry"	"positive"	"50-800"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"time-of-flight"	"MS"	""	"471_plas"	"C58.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_plasma_aqp9_ko_v2_maf.tsv"
"454_plas"	"Extraction"	""	"other"	""	"Chromatography"	"Agilent 6890N GC"	""	""	"DB-5ms Ultra Inert GC (0.25 µm, 0.25 mm x 30 m; Agilent Technologies)"	"low polarity"	""	""	""	""	"Mass spectrometry"	"positive"	"50-800"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"time-of-flight"	"MS"	""	"454_plas"	"C30.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_plasma_aqp9_ko_v2_maf.tsv"
"442_plas"	"Extraction"	""	"other"	""	"Chromatography"	"Agilent 6890N GC"	""	""	"DB-5ms Ultra Inert GC (0.25 µm, 0.25 mm x 30 m; Agilent Technologies)"	"low polarity"	""	""	""	""	"Mass spectrometry"	"positive"	"50-800"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"time-of-flight"	"MS"	""	"442_plas"	"C33.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_plasma_aqp9_ko_v2_maf.tsv"
"253_plas"	"Extraction"	""	"other"	""	"Chromatography"	"Agilent 6890N GC"	""	""	"DB-5ms Ultra Inert GC (0.25 µm, 0.25 mm x 30 m; Agilent Technologies)"	"low polarity"	""	""	""	""	"Mass spectrometry"	"positive"	"50-800"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"time-of-flight"	"MS"	""	"253_plas"	"C55.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_plasma_aqp9_ko_v2_maf.tsv"
