"Sample Name"	"Protocol REF"	"Parameter Value[Post Extraction]"	"Parameter Value[Derivatization]"	"Extract Name"	"Protocol REF"	"Parameter Value[Chromatography Instrument]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Column model]"	"Parameter Value[Column type]"	"Labeled Extract Name"	"Label"	"Term Source REF"	"Term Accession Number"	"Protocol REF"	"Parameter Value[Scan polarity]"	"Parameter Value[Scan m/z range]"	"Parameter Value[Instrument]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Ion source]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Mass analyzer]"	"Term Source REF"	"Term Accession Number"	"MS Assay Name"	"Raw Spectral Data File"	"Protocol REF"	"Normalization Name"	"Derived Spectral Data File"	"Protocol REF"	"Data Transformation Name"	"Metabolite Assignment File"
"F6-1"	"Extraction"	""	"other"	"F6-1"	"Chromatography"	"Agilent 7890A GC"	""	""	"HP-INNOWax GC (0.25 µm, 0.25 mm x 30 m; Agilent Technologies)"	"high polarity"	""	""	""	""	"Mass spectrometry"	"positive"	"35-780"	"Agilent 5975C MSD"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"F6-1"	"F6-1.D.zip"	"Data transformation"	""	""	"Metabolite identification"	""	"m_fatty_acid_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"F6-2"	"Extraction"	""	"other"	"F6-2"	"Chromatography"	"Agilent 7890A GC"	""	""	"HP-INNOWax GC (0.25 µm, 0.25 mm x 30 m; Agilent Technologies)"	"high polarity"	""	""	""	""	"Mass spectrometry"	"positive"	"35-780"	"Agilent 5975C MSD"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"F6-2"	"F6-2.D.zip"	"Data transformation"	""	""	"Metabolite identification"	""	"m_fatty_acid_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"F6-3"	"Extraction"	""	"other"	"F6-3"	"Chromatography"	"Agilent 7890A GC"	""	""	"HP-INNOWax GC (0.25 µm, 0.25 mm x 30 m; Agilent Technologies)"	"high polarity"	""	""	""	""	"Mass spectrometry"	"positive"	"35-780"	"Agilent 5975C MSD"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"F6-3"	"F6-3.D.zip"	"Data transformation"	""	""	"Metabolite identification"	""	"m_fatty_acid_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"F7-1"	"Extraction"	""	"other"	"F7-1"	"Chromatography"	"Agilent 7890A GC"	""	""	"HP-INNOWax GC (0.25 µm, 0.25 mm x 30 m; Agilent Technologies)"	"high polarity"	""	""	""	""	"Mass spectrometry"	"positive"	"35-780"	"Agilent 5975C MSD"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"F7-1"	"F7-1.D.zip"	"Data transformation"	""	""	"Metabolite identification"	""	"m_fatty_acid_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"F7-2"	"Extraction"	""	"other"	"F7-2"	"Chromatography"	"Agilent 7890A GC"	""	""	"HP-INNOWax GC (0.25 µm, 0.25 mm x 30 m; Agilent Technologies)"	"high polarity"	""	""	""	""	"Mass spectrometry"	"positive"	"35-780"	"Agilent 5975C MSD"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"F7-2"	"F7-2.D.zip"	"Data transformation"	""	""	"Metabolite identification"	""	"m_fatty_acid_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"F7-3"	"Extraction"	""	"other"	"F7-3"	"Chromatography"	"Agilent 7890A GC"	""	""	"HP-INNOWax GC (0.25 µm, 0.25 mm x 30 m; Agilent Technologies)"	"high polarity"	""	""	""	""	"Mass spectrometry"	"positive"	"35-780"	"Agilent 5975C MSD"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"F7-3"	"F7-3.D.zip"	"Data transformation"	""	""	"Metabolite identification"	""	"m_fatty_acid_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"F8-1"	"Extraction"	""	"other"	"F8-1"	"Chromatography"	"Agilent 7890A GC"	""	""	"HP-INNOWax GC (0.25 µm, 0.25 mm x 30 m; Agilent Technologies)"	"high polarity"	""	""	""	""	"Mass spectrometry"	"positive"	"35-780"	"Agilent 5975C MSD"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"F8-1"	"F8-1.D.zip"	"Data transformation"	""	""	"Metabolite identification"	""	"m_fatty_acid_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"F8-2"	"Extraction"	""	"other"	"F8-2"	"Chromatography"	"Agilent 7890A GC"	""	""	"HP-INNOWax GC (0.25 µm, 0.25 mm x 30 m; Agilent Technologies)"	"high polarity"	""	""	""	""	"Mass spectrometry"	"positive"	"35-780"	"Agilent 5975C MSD"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"F8-2"	"F8-2.D.zip"	"Data transformation"	""	""	"Metabolite identification"	""	"m_fatty_acid_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"F8-3"	"Extraction"	""	"other"	"F8-3"	"Chromatography"	"Agilent 7890A GC"	""	""	"HP-INNOWax GC (0.25 µm, 0.25 mm x 30 m; Agilent Technologies)"	"high polarity"	""	""	""	""	"Mass spectrometry"	"positive"	"35-780"	"Agilent 5975C MSD"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"F8-3"	"F8-3.D.zip"	"Data transformation"	""	""	"Metabolite identification"	""	"m_fatty_acid_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"F9-1"	"Extraction"	""	"other"	"F9-1"	"Chromatography"	"Agilent 7890A GC"	""	""	"HP-INNOWax GC (0.25 µm, 0.25 mm x 30 m; Agilent Technologies)"	"high polarity"	""	""	""	""	"Mass spectrometry"	"positive"	"35-780"	"Agilent 5975C MSD"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"F9-1"	"F9-1.D.zip"	"Data transformation"	""	""	"Metabolite identification"	""	"m_fatty_acid_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
