"Sample Name"	"Protocol REF"	"Parameter Value[Post Extraction]"	"Parameter Value[Derivatization]"	"Extract Name"	"Protocol REF"	"Parameter Value[Chromatography Instrument]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Autosampler model]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Column model]"	"Parameter Value[Column type]"	"Labeled Extract Name"	"Label"	"Term Source REF"	"Term Accession Number"	"Protocol REF"	"Parameter Value[Scan polarity]"	"Parameter Value[Scan m/z range]"	"Parameter Value[Instrument]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Ion source]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Mass analyzer]"	"Term Source REF"	"Term Accession Number"	"MS Assay Name"	"Raw Spectral Data File"	"Protocol REF"	"Normalization Name"	"Derived Spectral Data File"	"Protocol REF"	"Data Transformation Name"	"Metabolite Assignment File"
"F_037_1"	"Extraction"	"methanol/chloroform/water (3:1:1, v/v/v) at a concentration of 2.0 mg DW/ml"	"sylilation"	" "	"Chromatography"	"Agilent 6890N GC"	""	""	"CTC Analytics PAL COMBI autosampler"	""	""	"Rtx-5Sil MS (0.25 µm, 0.25 mm x 30 m; Restek)"	"low polarity"	""	""	""	""	"Mass spectrometry"	"positive"	"60-800"	"LECO Pegasus IV"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"time-of-flight"	"MS"	""	"F_037_1"	"F_037_1.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls699_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"F_037_old_1"	"Extraction"	"methanol/chloroform/water (3:1:1, v/v/v) at a concentration of 2.0 mg DW/ml"	"sylilation"	" "	"Chromatography"	"Agilent 6890N GC"	""	""	"CTC Analytics PAL COMBI autosampler"	""	""	"Rtx-5Sil MS (0.25 µm, 0.25 mm x 30 m; Restek)"	"low polarity"	""	""	""	""	"Mass spectrometry"	"positive"	"60-800"	"LECO Pegasus IV"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"time-of-flight"	"MS"	""	"F_037_old_1"	"F_037_old_1.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls699_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"F_040_1"	"Extraction"	"methanol/chloroform/water (3:1:1, v/v/v) at a concentration of 2.0 mg DW/ml"	"sylilation"	" "	"Chromatography"	"Agilent 6890N GC"	""	""	"CTC Analytics PAL COMBI autosampler"	""	""	"Rtx-5Sil MS (0.25 µm, 0.25 mm x 30 m; Restek)"	"low polarity"	""	""	""	""	"Mass spectrometry"	"positive"	"60-800"	"LECO Pegasus IV"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"time-of-flight"	"MS"	""	"F_040_1"	"F_040_1.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls699_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"F_040_old_1"	"Extraction"	"methanol/chloroform/water (3:1:1, v/v/v) at a concentration of 2.0 mg DW/ml"	"sylilation"	" "	"Chromatography"	"Agilent 6890N GC"	""	""	"CTC Analytics PAL COMBI autosampler"	""	""	"Rtx-5Sil MS (0.25 µm, 0.25 mm x 30 m; Restek)"	"low polarity"	""	""	""	""	"Mass spectrometry"	"positive"	"60-800"	"LECO Pegasus IV"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"time-of-flight"	"MS"	""	"F_040_old_1"	"F_040_old_1.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls699_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"F_043_1"	"Extraction"	"methanol/chloroform/water (3:1:1, v/v/v) at a concentration of 2.0 mg DW/ml"	"sylilation"	" "	"Chromatography"	"Agilent 6890N GC"	""	""	"CTC Analytics PAL COMBI autosampler"	""	""	"Rtx-5Sil MS (0.25 µm, 0.25 mm x 30 m; Restek)"	"low polarity"	""	""	""	""	"Mass spectrometry"	"positive"	"60-800"	"LECO Pegasus IV"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"time-of-flight"	"MS"	""	"F_043_1"	"F_043_1.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls699_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"F_043_old_1"	"Extraction"	"methanol/chloroform/water (3:1:1, v/v/v) at a concentration of 2.0 mg DW/ml"	"sylilation"	" "	"Chromatography"	"Agilent 6890N GC"	""	""	"CTC Analytics PAL COMBI autosampler"	""	""	"Rtx-5Sil MS (0.25 µm, 0.25 mm x 30 m; Restek)"	"low polarity"	""	""	""	""	"Mass spectrometry"	"positive"	"60-800"	"LECO Pegasus IV"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"time-of-flight"	"MS"	""	"F_043_old_1"	"F_043_old_1.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls699_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"F_046_1"	"Extraction"	"methanol/chloroform/water (3:1:1, v/v/v) at a concentration of 2.0 mg DW/ml"	"sylilation"	" "	"Chromatography"	"Agilent 6890N GC"	""	""	"CTC Analytics PAL COMBI autosampler"	""	""	"Rtx-5Sil MS (0.25 µm, 0.25 mm x 30 m; Restek)"	"low polarity"	""	""	""	""	"Mass spectrometry"	"positive"	"60-800"	"LECO Pegasus IV"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"time-of-flight"	"MS"	""	"F_046_1"	"F_046_1.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls699_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"F_046_old_1"	"Extraction"	"methanol/chloroform/water (3:1:1, v/v/v) at a concentration of 2.0 mg DW/ml"	"sylilation"	" "	"Chromatography"	"Agilent 6890N GC"	""	""	"CTC Analytics PAL COMBI autosampler"	""	""	"Rtx-5Sil MS (0.25 µm, 0.25 mm x 30 m; Restek)"	"low polarity"	""	""	""	""	"Mass spectrometry"	"positive"	"60-800"	"LECO Pegasus IV"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"time-of-flight"	"MS"	""	"F_046_old_1"	"F_046_old_1.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls699_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"F_049_1"	"Extraction"	"methanol/chloroform/water (3:1:1, v/v/v) at a concentration of 2.0 mg DW/ml"	"sylilation"	" "	"Chromatography"	"Agilent 6890N GC"	""	""	"CTC Analytics PAL COMBI autosampler"	""	""	"Rtx-5Sil MS (0.25 µm, 0.25 mm x 30 m; Restek)"	"low polarity"	""	""	""	""	"Mass spectrometry"	"positive"	"60-800"	"LECO Pegasus IV"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"time-of-flight"	"MS"	""	"F_049_1"	"F_049_1.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls699_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"F_049_old_1"	"Extraction"	"methanol/chloroform/water (3:1:1, v/v/v) at a concentration of 2.0 mg DW/ml"	"sylilation"	" "	"Chromatography"	"Agilent 6890N GC"	""	""	"CTC Analytics PAL COMBI autosampler"	""	""	"Rtx-5Sil MS (0.25 µm, 0.25 mm x 30 m; Restek)"	"low polarity"	""	""	""	""	"Mass spectrometry"	"positive"	"60-800"	"LECO Pegasus IV"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"time-of-flight"	"MS"	""	"F_049_old_1"	"F_049_old_1.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls699_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
