"Sample Name"	"Protocol REF"	"Parameter Value[Extraction Method]"	"Extract Name"	"Protocol REF"	"Parameter Value[NMR tube type]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Solvent]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Sample pH]"	"Parameter Value[Temperature]"	"Unit"	"Term Source REF"	"Term Accession Number"	"Labeled Extract Name"	"Label"	"Term Source REF"	"Term Accession Number"	"Protocol REF"	"Parameter Value[Instrument]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[NMR Probe]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Number of transients]"	"Parameter Value[Pulse sequence name]"	"Parameter Value[Magnetic field strength]"	"Unit"	"Term Source REF"	"Term Accession Number"	"Acquisition Parameter Data File"	"Protocol REF"	"NMR Assay Name"	"Free Induction Decay Data File"	"Protocol REF"	"Normalization Name"	"Derived Spectral Data File"	"Protocol REF"	"Data Transformation Name"	"Metabolite Assignment File"
"P8.5.1_700"	"Extraction"	""	""	"NMR sample"	"5 mm 7 in (Wilmad-LabGlass)"	""	""	"0.2 M phosphate buffered D2O"	""	""	"6"	"298"	"kelvin"	"UO"	"http://purl.obolibrary.org/obo/UO_0000012"	""	"hydrogen molecular entity"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_33608"	"NMR spectroscopy"	"Bruker AVANCE III HD 700 MHz spectrometer"	""	""	"5 mm inverse 1H/13C/15N/D cryoprobe"	""	""	"128"	"M3S COSY"	"16.4"	"tesla"	"UO"	"http://purl.obolibrary.org/obo/UO_0000228"	""	"NMR assay"	"P8.5.1_700"	"P8.5.1_700_66.zip"	"Data transformation"	""	"P8.5.1_700_66.zip"	"Metabolite identification"	""	"m_UF700_Tomato_2DNMR_metabolite profiling_NMR spectroscopy.tsv"
"P8.5.2_700"	"Extraction"	""	""	"NMR sample"	"5 mm 7 in (Wilmad-LabGlass)"	""	""	"0.2 M phosphate buffered D2O"	""	""	"6"	"298"	"kelvin"	"UO"	"http://purl.obolibrary.org/obo/UO_0000012"	""	"hydrogen molecular entity"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_33608"	"NMR spectroscopy"	"Bruker AVANCE III HD 700 MHz spectrometer"	""	""	"5 mm inverse 1H/13C/15N/D cryoprobe"	""	""	"128"	"M3S COSY"	"16.4"	"tesla"	"UO"	"http://purl.obolibrary.org/obo/UO_0000228"	""	"NMR assay"	"P8.5.2_700"	"P8.5.2_700_67.zip"	"Data transformation"	""	"P8.5.2_700_67.zip"	"Metabolite identification"	""	"m_UF700_Tomato_2DNMR_metabolite profiling_NMR spectroscopy.tsv"
"P8.5.3_700"	"Extraction"	""	""	"NMR sample"	"5 mm 7 in (Wilmad-LabGlass)"	""	""	"0.2 M phosphate buffered D2O"	""	""	"6"	"298"	"kelvin"	"UO"	"http://purl.obolibrary.org/obo/UO_0000012"	""	"hydrogen molecular entity"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_33608"	"NMR spectroscopy"	"Bruker AVANCE III HD 700 MHz spectrometer"	""	""	"5 mm inverse 1H/13C/15N/D cryoprobe"	""	""	"128"	"M3S COSY"	"16.4"	"tesla"	"UO"	"http://purl.obolibrary.org/obo/UO_0000228"	""	"NMR assay"	"P8.5.3_700"	"P8.5.3_700_68.zip"	"Data transformation"	""	"P8.5.3_700_68.zip"	"Metabolite identification"	""	"m_UF700_Tomato_2DNMR_metabolite profiling_NMR spectroscopy.tsv"
"P8.6.1_700"	"Extraction"	""	""	"NMR sample"	"5 mm 7 in (Wilmad-LabGlass)"	""	""	"0.2 M phosphate buffered D2O"	""	""	"6"	"298"	"kelvin"	"UO"	"http://purl.obolibrary.org/obo/UO_0000012"	""	"hydrogen molecular entity"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_33608"	"NMR spectroscopy"	"Bruker AVANCE III HD 700 MHz spectrometer"	""	""	"5 mm inverse 1H/13C/15N/D cryoprobe"	""	""	"128"	"M3S COSY"	"16.4"	"tesla"	"UO"	"http://purl.obolibrary.org/obo/UO_0000228"	""	"NMR assay"	"P8.6.1_700"	"P8.6.1_700_66.zip"	"Data transformation"	""	"P8.6.1_700_66.zip"	"Metabolite identification"	""	"m_UF700_Tomato_2DNMR_metabolite profiling_NMR spectroscopy.tsv"
"P8.6.2_700"	"Extraction"	""	""	"NMR sample"	"5 mm 7 in (Wilmad-LabGlass)"	""	""	"0.2 M phosphate buffered D2O"	""	""	"6"	"298"	"kelvin"	"UO"	"http://purl.obolibrary.org/obo/UO_0000012"	""	"hydrogen molecular entity"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_33608"	"NMR spectroscopy"	"Bruker AVANCE III HD 700 MHz spectrometer"	""	""	"5 mm inverse 1H/13C/15N/D cryoprobe"	""	""	"128"	"M3S COSY"	"16.4"	"tesla"	"UO"	"http://purl.obolibrary.org/obo/UO_0000228"	""	"NMR assay"	"P8.6.2_700"	"P8.6.2_700_67.zip"	"Data transformation"	""	"P8.6.2_700_67.zip"	"Metabolite identification"	""	"m_UF700_Tomato_2DNMR_metabolite profiling_NMR spectroscopy.tsv"
"P8.6.3_700"	"Extraction"	""	""	"NMR sample"	"5 mm 7 in (Wilmad-LabGlass)"	""	""	"0.2 M phosphate buffered D2O"	""	""	"6"	"298"	"kelvin"	"UO"	"http://purl.obolibrary.org/obo/UO_0000012"	""	"hydrogen molecular entity"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_33608"	"NMR spectroscopy"	"Bruker AVANCE III HD 700 MHz spectrometer"	""	""	"5 mm inverse 1H/13C/15N/D cryoprobe"	""	""	"128"	"M3S COSY"	"16.4"	"tesla"	"UO"	"http://purl.obolibrary.org/obo/UO_0000228"	""	"NMR assay"	"P8.6.3_700"	"P8.6.3_700_68.zip"	"Data transformation"	""	"P8.6.3_700_68.zip"	"Metabolite identification"	""	"m_UF700_Tomato_2DNMR_metabolite profiling_NMR spectroscopy.tsv"
"P8.7.1_700"	"Extraction"	""	""	"NMR sample"	"5 mm 7 in (Wilmad-LabGlass)"	""	""	"0.2 M phosphate buffered D2O"	""	""	"6"	"298"	"kelvin"	"UO"	"http://purl.obolibrary.org/obo/UO_0000012"	""	"hydrogen molecular entity"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_33608"	"NMR spectroscopy"	"Bruker AVANCE III HD 700 MHz spectrometer"	""	""	"5 mm inverse 1H/13C/15N/D cryoprobe"	""	""	"128"	"M3S COSY"	"16.4"	"tesla"	"UO"	"http://purl.obolibrary.org/obo/UO_0000228"	""	"NMR assay"	"P8.7.1_700"	"P8.7.1_700_66.zip"	"Data transformation"	""	"P8.7.1_700_66.zip"	"Metabolite identification"	""	"m_UF700_Tomato_2DNMR_metabolite profiling_NMR spectroscopy.tsv"
"P8.7.2_700"	"Extraction"	""	""	"NMR sample"	"5 mm 7 in (Wilmad-LabGlass)"	""	""	"0.2 M phosphate buffered D2O"	""	""	"6"	"298"	"kelvin"	"UO"	"http://purl.obolibrary.org/obo/UO_0000012"	""	"hydrogen molecular entity"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_33608"	"NMR spectroscopy"	"Bruker AVANCE III HD 700 MHz spectrometer"	""	""	"5 mm inverse 1H/13C/15N/D cryoprobe"	""	""	"128"	"M3S COSY"	"16.4"	"tesla"	"UO"	"http://purl.obolibrary.org/obo/UO_0000228"	""	"NMR assay"	"P8.7.2_700"	"P8.7.2_700_67.zip"	"Data transformation"	""	"P8.7.2_700_67.zip"	"Metabolite identification"	""	"m_UF700_Tomato_2DNMR_metabolite profiling_NMR spectroscopy.tsv"
"P8.7.3_700"	"Extraction"	""	""	"NMR sample"	"5 mm 7 in (Wilmad-LabGlass)"	""	""	"0.2 M phosphate buffered D2O"	""	""	"6"	"298"	"kelvin"	"UO"	"http://purl.obolibrary.org/obo/UO_0000012"	""	"hydrogen molecular entity"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_33608"	"NMR spectroscopy"	"Bruker AVANCE III HD 700 MHz spectrometer"	""	""	"5 mm inverse 1H/13C/15N/D cryoprobe"	""	""	"128"	"M3S COSY"	"16.4"	"tesla"	"UO"	"http://purl.obolibrary.org/obo/UO_0000228"	""	"NMR assay"	"P8.7.3_700"	"P8.7.3_700_68.zip"	"Data transformation"	""	"P8.7.3_700_68.zip"	"Metabolite identification"	""	"m_UF700_Tomato_2DNMR_metabolite profiling_NMR spectroscopy.tsv"
"P21.5.1_700"	"Extraction"	""	""	"NMR sample"	"5 mm 7 in (Wilmad-LabGlass)"	""	""	"0.2 M phosphate buffered D2O"	""	""	"6"	"298"	"kelvin"	"UO"	"http://purl.obolibrary.org/obo/UO_0000012"	""	"hydrogen molecular entity"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_33608"	"NMR spectroscopy"	"Bruker AVANCE III HD 700 MHz spectrometer"	""	""	"5 mm inverse 1H/13C/15N/D cryoprobe"	""	""	"128"	"M3S COSY"	"16.4"	"tesla"	"UO"	"http://purl.obolibrary.org/obo/UO_0000228"	""	"NMR assay"	"P21.5.1_700"	"P21.5.1_700_66.zip"	"Data transformation"	""	"P21.5.1_700_66.zip"	"Metabolite identification"	""	"m_UF700_Tomato_2DNMR_metabolite profiling_NMR spectroscopy.tsv"
