"Sample Name"	"Protocol REF"	"Parameter Value[Post Extraction]"	"Parameter Value[Derivatization]"	"Extract Name"	"Protocol REF"	"Parameter Value[Chromatography Instrument]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Column model]"	"Parameter Value[Column type]"	"Labeled Extract Name"	"Label"	"Term Source REF"	"Term Accession Number"	"Protocol REF"	"Parameter Value[Scan polarity]"	"Parameter Value[Scan m/z range]"	"Parameter Value[Instrument]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Ion source]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Mass analyzer]"	"Term Source REF"	"Term Accession Number"	"MS Assay Name"	"Raw Spectral Data File"	"Protocol REF"	"Normalization Name"	"Derived Spectral Data File"	"Protocol REF"	"Data Transformation Name"	"Metabolite Assignment File"
"QC 5 5x M1"	"Extraction"	"60 µl methanol"	"none"	""	"Chromatography"	"Agilent 1100 Series HPLC System"	""	""	"LiChrospher RP-18 (3 µm, 2.1 mm x 150 mm; Agilent Technologies)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"negative"	"80-1400"	"Agilent 6540 Q-TOF"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole time-of-flight"	""	""	"65 hr"	"141128_20 QC 5 5x M1.mzdata.xml"	"Data transformation"	""	""	"Metabolite identification"	""	"m_calanus_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"QC 6 5x M1"	"Extraction"	"60 µl methanol"	"none"	""	"Chromatography"	"Agilent 1100 Series HPLC System"	""	""	"LiChrospher RP-18 (3 µm, 2.1 mm x 150 mm; Agilent Technologies)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"negative"	"80-1400"	"Agilent 6540 Q-TOF"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole time-of-flight"	""	""	"65 hr"	"141128_26 QC 6 5x M1.mzdata.xml"	"Data transformation"	""	""	"Metabolite identification"	""	"m_calanus_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"QC 7 5x M1"	"Extraction"	"60 µl methanol"	"none"	""	"Chromatography"	"Agilent 1100 Series HPLC System"	""	""	"LiChrospher RP-18 (3 µm, 2.1 mm x 150 mm; Agilent Technologies)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"negative"	"80-1400"	"Agilent 6540 Q-TOF"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole time-of-flight"	""	""	"65 hr"	"141128_27 QC 7 5x M1.mzdata.xml"	"Data transformation"	""	""	"Metabolite identification"	""	"m_calanus_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"no cop 10 5x M1"	"Extraction"	"60 µl methanol"	"none"	""	"Chromatography"	"Agilent 1100 Series HPLC System"	""	""	"LiChrospher RP-18 (3 µm, 2.1 mm x 150 mm; Agilent Technologies)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"negative"	"80-1400"	"Agilent 6540 Q-TOF"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole time-of-flight"	""	""	"65 hr"	"141128_17 cop 10 5x M1.mzdata.xml"	"Data transformation"	""	""	"Metabolite identification"	""	"m_calanus_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"no cop 11 5x M1"	"Extraction"	"60 µl methanol"	"none"	""	"Chromatography"	"Agilent 1100 Series HPLC System"	""	""	"LiChrospher RP-18 (3 µm, 2.1 mm x 150 mm; Agilent Technologies)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"negative"	"80-1400"	"Agilent 6540 Q-TOF"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole time-of-flight"	""	""	"65 hr"	"141128_16 no cop 11 5x M1.mzdata.xml"	"Data transformation"	""	""	"Metabolite identification"	""	"m_calanus_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"no cop 12 5x M1"	"Extraction"	"60 µl methanol"	"none"	""	"Chromatography"	"Agilent 1100 Series HPLC System"	""	""	"LiChrospher RP-18 (3 µm, 2.1 mm x 150 mm; Agilent Technologies)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"negative"	"80-1400"	"Agilent 6540 Q-TOF"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole time-of-flight"	""	""	"65 hr"	"141128_19 no cop 12 5x M1.mzdata.xml"	"Data transformation"	""	""	"Metabolite identification"	""	"m_calanus_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"no cop 13 5x M1"	"Extraction"	"60 µl methanol"	"none"	""	"Chromatography"	"Agilent 1100 Series HPLC System"	""	""	"LiChrospher RP-18 (3 µm, 2.1 mm x 150 mm; Agilent Technologies)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"negative"	"80-1400"	"Agilent 6540 Q-TOF"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole time-of-flight"	""	""	"65 hr"	"141128_21 no cop 13 5x M1.mzdata.xml"	"Data transformation"	""	""	"Metabolite identification"	""	"m_calanus_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"no cop 14 5x M1"	"Extraction"	"60 µl methanol"	"none"	""	"Chromatography"	"Agilent 1100 Series HPLC System"	""	""	"LiChrospher RP-18 (3 µm, 2.1 mm x 150 mm; Agilent Technologies)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"negative"	"80-1400"	"Agilent 6540 Q-TOF"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole time-of-flight"	""	""	"65 hr"	"141128_24 no cop 14 5x M1.mzdata.xml"	"Data transformation"	""	""	"Metabolite identification"	""	"m_calanus_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"cop 10 5x M1"	"Extraction"	"60 µl methanol"	"none"	""	"Chromatography"	"Agilent 1100 Series HPLC System"	""	""	"LiChrospher RP-18 (3 µm, 2.1 mm x 150 mm; Agilent Technologies)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"negative"	"80-1400"	"Agilent 6540 Q-TOF"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole time-of-flight"	""	""	"65 hr"	"141128_17 cop 10 5x M1.mzdata.xml"	"Data transformation"	""	""	"Metabolite identification"	""	"m_calanus_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"cop 11 5x M1"	"Extraction"	"60 µl methanol"	"none"	""	"Chromatography"	"Agilent 1100 Series HPLC System"	""	""	"LiChrospher RP-18 (3 µm, 2.1 mm x 150 mm; Agilent Technologies)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"negative"	"80-1400"	"Agilent 6540 Q-TOF"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole time-of-flight"	""	""	"65 hr"	"141128_18 cop 11 5x M1.mzdata.xml"	"Data transformation"	""	""	"Metabolite identification"	""	"m_calanus_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
