"Sample Name"	"Protocol REF"	"Parameter Value[Post Extraction]"	"Parameter Value[Derivatization]"	"Extract Name"	"Protocol REF"	"Parameter Value[Chromatography Instrument]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Column model]"	"Parameter Value[Column type]"	"Labeled Extract Name"	"Label"	"Term Source REF"	"Term Accession Number"	"Protocol REF"	"Parameter Value[Scan polarity]"	"Parameter Value[Scan m/z range]"	"Parameter Value[Instrument]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Ion source]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Mass analyzer]"	"Term Source REF"	"Term Accession Number"	"MS Assay Name"	"Raw Spectral Data File"	"Protocol REF"	"Normalization Name"	"Derived Spectral Data File"	"Protocol REF"	"Data Transformation Name"	"Metabolite Assignment File"
"Control-1"	"Extraction"	"dried samples resuspended in chloroform/methanol (v/v 2:1) "	"none"	"none"	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"ACQUITY UPLC BEH C18 (1.7 µm, 2.1 mm x 100 mm; Waters)"	"reverse phase"	"N/A"	"no label"	""	""	"Mass spectrometry"	"negative"	"50-1200"	"Waters SYNAPT G2-Si HDMS"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole time-of-flight"	""	""	"Control-1"	"Control-1-neg.abf"	"Data transformation"	""	"Control-1-neg.abf"	"Metabolite identification"	""	"m_am580-treatment-mers-cov-1_metabolite_profiling_mass_spectrometry-1_v2_maf.tsv"
"Control-2"	"Extraction"	"dried samples resuspended in chloroform/methanol (v/v 2:1) "	"none"	"none"	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"ACQUITY UPLC BEH C18 (1.7 µm, 2.1 mm x 100 mm; Waters)"	"reverse phase"	"N/A"	"no label"	""	""	"Mass spectrometry"	"negative"	"50-1200"	"Waters SYNAPT G2-Si HDMS"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole time-of-flight"	""	""	"Control-2"	"Control-2-neg.abf"	"Data transformation"	""	"Control-2-neg.abf"	"Metabolite identification"	""	"m_am580-treatment-mers-cov-1_metabolite_profiling_mass_spectrometry-1_v2_maf.tsv"
"Control-3"	"Extraction"	"dried samples resuspended in chloroform/methanol (v/v 2:1) "	"none"	"none"	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"ACQUITY UPLC BEH C18 (1.7 µm, 2.1 mm x 100 mm; Waters)"	"reverse phase"	"N/A"	"no label"	""	""	"Mass spectrometry"	"negative"	"50-1200"	"Waters SYNAPT G2-Si HDMS"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole time-of-flight"	""	""	"Control-3"	"Control-3-neg.abf"	"Data transformation"	""	"Control-3-neg.abf"	"Metabolite identification"	""	"m_am580-treatment-mers-cov-1_metabolite_profiling_mass_spectrometry-1_v2_maf.tsv"
"MERS-CoV infected-1"	"Extraction"	"dried samples resuspended in chloroform/methanol (v/v 2:1) "	"none"	"none"	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"ACQUITY UPLC BEH C18 (1.7 µm, 2.1 mm x 100 mm; Waters)"	"reverse phase"	"N/A"	"no label"	""	""	"Mass spectrometry"	"negative"	"50-1200"	"Waters SYNAPT G2-Si HDMS"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole time-of-flight"	""	""	"MERS-CoV infected-1"	"MERS-CoV infected-1-neg.abf"	"Data transformation"	""	"MERS-CoV infected-1-neg.abf"	"Metabolite identification"	""	"m_am580-treatment-mers-cov-1_metabolite_profiling_mass_spectrometry-1_v2_maf.tsv"
"MERS-CoV infected-2"	"Extraction"	"dried samples resuspended in chloroform/methanol (v/v 2:1) "	"none"	"none"	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"ACQUITY UPLC BEH C18 (1.7 µm, 2.1 mm x 100 mm; Waters)"	"reverse phase"	"N/A"	"no label"	""	""	"Mass spectrometry"	"negative"	"50-1200"	"Waters SYNAPT G2-Si HDMS"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole time-of-flight"	""	""	"MERS-CoV infected-2"	"MERS-CoV infected-2-neg.abf"	"Data transformation"	""	"MERS-CoV infected-2-neg.abf"	"Metabolite identification"	""	"m_am580-treatment-mers-cov-1_metabolite_profiling_mass_spectrometry-1_v2_maf.tsv"
"MERS-CoV infected-3"	"Extraction"	"dried samples resuspended in chloroform/methanol (v/v 2:1) "	"none"	"none"	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"ACQUITY UPLC BEH C18 (1.7 µm, 2.1 mm x 100 mm; Waters)"	"reverse phase"	"N/A"	"no label"	""	""	"Mass spectrometry"	"negative"	"50-1200"	"Waters SYNAPT G2-Si HDMS"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole time-of-flight"	""	""	"MERS-CoV infected-3"	"MERS-CoV infected-3-neg.abf"	"Data transformation"	""	"MERS-CoV infected-3-neg.abf"	"Metabolite identification"	""	"m_am580-treatment-mers-cov-1_metabolite_profiling_mass_spectrometry-1_v2_maf.tsv"
"MERS-CoV infected-4"	"Extraction"	"dried samples resuspended in chloroform/methanol (v/v 2:1) "	"none"	"none"	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"ACQUITY UPLC BEH C18 (1.7 µm, 2.1 mm x 100 mm; Waters)"	"reverse phase"	"N/A"	"no label"	""	""	"Mass spectrometry"	"negative"	"50-1200"	"Waters SYNAPT G2-Si HDMS"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole time-of-flight"	""	""	"MERS-CoV infected-4"	"MERS-CoV infected-4-neg.abf"	"Data transformation"	""	"MERS-CoV infected-4-neg.abf"	"Metabolite identification"	""	"m_am580-treatment-mers-cov-1_metabolite_profiling_mass_spectrometry-1_v2_maf.tsv"
"AM580 treated-1"	"Extraction"	"dried samples resuspended in chloroform/methanol (v/v 2:1) "	"none"	"none"	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"ACQUITY UPLC BEH C18 (1.7 µm, 2.1 mm x 100 mm; Waters)"	"reverse phase"	"N/A"	"no label"	""	""	"Mass spectrometry"	"negative"	"50-1200"	"Waters SYNAPT G2-Si HDMS"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole time-of-flight"	""	""	"AM580 treated-1"	"AM580 treated-1-neg.abf"	"Data transformation"	""	"AM580 treated-1-neg.abf"	"Metabolite identification"	""	"m_am580-treatment-mers-cov-1_metabolite_profiling_mass_spectrometry-1_v2_maf.tsv"
"AM580 treated-2"	"Extraction"	"dried samples resuspended in chloroform/methanol (v/v 2:1) "	"none"	"none"	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"ACQUITY UPLC BEH C18 (1.7 µm, 2.1 mm x 100 mm; Waters)"	"reverse phase"	"N/A"	"no label"	""	""	"Mass spectrometry"	"negative"	"50-1200"	"Waters SYNAPT G2-Si HDMS"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole time-of-flight"	""	""	"AM580 treated-2"	"AM580 treated-2-neg.abf"	"Data transformation"	""	"AM580 treated-2-neg.abf"	"Metabolite identification"	""	"m_am580-treatment-mers-cov-1_metabolite_profiling_mass_spectrometry-1_v2_maf.tsv"
"AM580 treated-3"	"Extraction"	"dried samples resuspended in chloroform/methanol (v/v 2:1) "	"none"	"none"	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"ACQUITY UPLC BEH C18 (1.7 µm, 2.1 mm x 100 mm; Waters)"	"reverse phase"	"N/A"	"no label"	""	""	"Mass spectrometry"	"negative"	"50-1200"	"Waters SYNAPT G2-Si HDMS"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole time-of-flight"	""	""	"AM580 treated-3"	"AM580 treated-3-neg.abf"	"Data transformation"	""	"AM580 treated-3-neg.abf"	"Metabolite identification"	""	"m_am580-treatment-mers-cov-1_metabolite_profiling_mass_spectrometry-1_v2_maf.tsv"
"AM580 treated-4"	"Extraction"	"dried samples resuspended in chloroform/methanol (v/v 2:1) "	"none"	"none"	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"ACQUITY UPLC BEH C18 (1.7 µm, 2.1 mm x 100 mm; Waters)"	"reverse phase"	"N/A"	"no label"	""	""	"Mass spectrometry"	"negative"	"50-1200"	"Waters SYNAPT G2-Si HDMS"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole time-of-flight"	""	""	"AM580 treated-4"	"AM580 treated-4-neg.abf"	"Data transformation"	""	"AM580 treated-4-neg.abf"	"Metabolite identification"	""	"m_am580-treatment-mers-cov-1_metabolite_profiling_mass_spectrometry-1_v2_maf.tsv"
