"Sample Name"	"Protocol REF"	"Parameter Value[Post Extraction]"	"Parameter Value[Derivatization]"	"Extract Name"	"Protocol REF"	"Parameter Value[Chromatography Instrument]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Column model]"	"Parameter Value[Column type]"	"Labeled Extract Name"	"Label"	"Term Source REF"	"Term Accession Number"	"Protocol REF"	"Parameter Value[Scan polarity]"	"Parameter Value[Scan m/z range]"	"Parameter Value[Instrument]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Ion source]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Mass analyzer]"	"Term Source REF"	"Term Accession Number"	"MS Assay Name"	"Raw Spectral Data File"	"Protocol REF"	"Normalization Name"	"Derived Spectral Data File"	"Protocol REF"	"Data Transformation Name"	"Metabolite Assignment File"
"Exp2_K1_exudate"	"Extraction"	"200 µl methanol/water, 30/70 (v/v)"	"none"	""	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"ACQUITY UPLC HSS T3 (1.8 µm, 1 mm x 100 mm; Waters)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"100-1000"	"Bruker micrOTOF-Q I"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole time-of-flight"	""	""	"pos_Exp2_K01_1-C,1_01_365"	"pos_Exp2_K01_1-C,1_01_365.mzML"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls341_exudate_POS_LCMS_v2_maf.tsv"
"Exp2_K2_exudate"	"Extraction"	"200 µl methanol/water, 30/70 (v/v)"	"none"	""	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"ACQUITY UPLC HSS T3 (1.8 µm, 1 mm x 100 mm; Waters)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"100-1000"	"Bruker micrOTOF-Q I"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole time-of-flight"	""	""	"pos_Exp2_K02_1-C,5_01_370"	"pos_Exp2_K02_1-C,5_01_370.mzML"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls341_exudate_POS_LCMS_v2_maf.tsv"
"Exp2_K3_exudate"	"Extraction"	"200 µl methanol/water, 30/70 (v/v)"	"none"	""	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"ACQUITY UPLC HSS T3 (1.8 µm, 1 mm x 100 mm; Waters)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"100-1000"	"Bruker micrOTOF-Q I"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole time-of-flight"	""	""	"pos_Exp2_K03_1-D,1_01_375"	"pos_Exp2_K03_1-D,1_01_375.mzML"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls341_exudate_POS_LCMS_v2_maf.tsv"
"Exp2_K4_exudate"	"Extraction"	"200 µl methanol/water, 30/70 (v/v)"	"none"	""	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"ACQUITY UPLC HSS T3 (1.8 µm, 1 mm x 100 mm; Waters)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"100-1000"	"Bruker micrOTOF-Q I"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole time-of-flight"	""	""	"pos_Exp2_K04_1-D,5_01_381"	"pos_Exp2_K04_1-D,5_01_381.mzML"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls341_exudate_POS_LCMS_v2_maf.tsv"
"Exp2_P1_exudate"	"Extraction"	"200 µl methanol/water, 30/70 (v/v)"	"none"	""	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"ACQUITY UPLC HSS T3 (1.8 µm, 1 mm x 100 mm; Waters)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"100-1000"	"Bruker micrOTOF-Q I"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole time-of-flight"	""	""	"pos_Exp2_P1_1-C,2_01_366"	"pos_Exp2_P1_1-C,2_01_366.mzML"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls341_exudate_POS_LCMS_v2_maf.tsv"
"Exp2_P2_exudate"	"Extraction"	"200 µl methanol/water, 30/70 (v/v)"	"none"	""	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"ACQUITY UPLC HSS T3 (1.8 µm, 1 mm x 100 mm; Waters)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"100-1000"	"Bruker micrOTOF-Q I"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole time-of-flight"	""	""	"pos_Exp2_P2_1-C,6_01_371"	"pos_Exp2_P2_1-C,6_01_371.mzML"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls341_exudate_POS_LCMS_v2_maf.tsv"
"Exp2_P3_exudate"	"Extraction"	"200 µl methanol/water, 30/70 (v/v)"	"none"	""	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"ACQUITY UPLC HSS T3 (1.8 µm, 1 mm x 100 mm; Waters)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"100-1000"	"Bruker micrOTOF-Q I"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole time-of-flight"	""	""	"pos_Exp2_P3_1-D,2_01_376"	"pos_Exp2_P3_1-D,2_01_376.mzML"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls341_exudate_POS_LCMS_v2_maf.tsv"
"Exp2_P4_exudate"	"Extraction"	"200 µl methanol/water, 30/70 (v/v)"	"none"	""	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"ACQUITY UPLC HSS T3 (1.8 µm, 1 mm x 100 mm; Waters)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"100-1000"	"Bruker micrOTOF-Q I"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole time-of-flight"	""	""	"pos_Exp2_P4_1-D,6_01_382"	"pos_Exp2_P4_1-D,6_01_382.mzML"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls341_exudate_POS_LCMS_v2_maf.tsv"
"Exp2_P5_exudate"	"Extraction"	"200 µl methanol/water, 30/70 (v/v)"	"none"	""	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"ACQUITY UPLC HSS T3 (1.8 µm, 1 mm x 100 mm; Waters)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"100-1000"	"Bruker micrOTOF-Q I"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole time-of-flight"	""	""	"pos_Exp2_P5_1-E,1_01_387"	"pos_Exp2_P5_1-E,1_01_387.mzML"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls341_exudate_POS_LCMS_v2_maf.tsv"
"Exp1_K1_exudate"	"Extraction"	"200 µl methanol/water, 30/70 (v/v)"	"none"	""	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"ACQUITY UPLC HSS T3 (1.8 µm, 1 mm x 100 mm; Waters)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"100-1000"	"Bruker micrOTOF-Q I"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole time-of-flight"	""	""	"pos-Exp1_K-1-24_1-E,1_01_55180"	"pos-Exp1_K-1-24_1-E,1_01_55180.mzML"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls341_exudate_POS_LCMS_v2_maf.tsv"
