"Sample Name"	"Protocol REF"	"Parameter Value[Post Extraction]"	"Parameter Value[Derivatization]"	"Extract Name"	"Protocol REF"	"Parameter Value[Chromatography Instrument]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Autosampler model]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Column model]"	"Parameter Value[Column type]"	"Labeled Extract Name"	"Label"	"Term Source REF"	"Term Accession Number"	"Protocol REF"	"Parameter Value[Scan polarity]"	"Parameter Value[Scan m/z range]"	"Parameter Value[Instrument]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Ion source]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Mass analyzer]"	"Term Source REF"	"Term Accession Number"	"MS Assay Name"	"Raw Spectral Data File"	"Protocol REF"	"Normalization Name"	"Derived Spectral Data File"	"Protocol REF"	"Data Transformation Name"	"Metabolite Assignment File"
"q01"	"Extraction"	""	"none"	""	"Chromatography"	"Shimadzu Nexera UHPLC system (LC-30AD pump and CBM-20A controller)"	""	""	"Shimadzu SIL-30AC autosampler"	""	""	"ACQUITY UPLC HSS T3 (1.8 µm, 2.1 mm x 100 mm; Waters)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"negative"	"60-200"	"Shimadzu LCMS-IT-TOF"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"ion trap time-of-flight"	""	""	"QC__30min_pos-neg_18"	"QC__30min_pos-neg_18.lcd"	"Data transformation"	""	"QC__30min_pos-neg_18_Seg1Ev3.CDF"	"Metabolite identification"	""	"m_low_NEG_mass_spectrometry_v2_maf.tsv"
"q02"	"Extraction"	""	"none"	""	"Chromatography"	"Shimadzu Nexera UHPLC system (LC-30AD pump and CBM-20A controller)"	""	""	"Shimadzu SIL-30AC autosampler"	""	""	"ACQUITY UPLC HSS T3 (1.8 µm, 2.1 mm x 100 mm; Waters)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"negative"	"60-200"	"Shimadzu LCMS-IT-TOF"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"ion trap time-of-flight"	""	""	"QC__30min_pos-neg_24"	"QC__30min_pos-neg_24.lcd"	"Data transformation"	""	"QC__30min_pos-neg_24_Seg1Ev3.CDF"	"Metabolite identification"	""	"m_low_NEG_mass_spectrometry_v2_maf.tsv"
"q03"	"Extraction"	""	"none"	""	"Chromatography"	"Shimadzu Nexera UHPLC system (LC-30AD pump and CBM-20A controller)"	""	""	"Shimadzu SIL-30AC autosampler"	""	""	"ACQUITY UPLC HSS T3 (1.8 µm, 2.1 mm x 100 mm; Waters)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"negative"	"60-200"	"Shimadzu LCMS-IT-TOF"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"ion trap time-of-flight"	""	""	"QC__30min_pos-neg_30"	"QC__30min_pos-neg_30.lcd"	"Data transformation"	""	"QC__30min_pos-neg_30_Seg1Ev3.CDF"	"Metabolite identification"	""	"m_low_NEG_mass_spectrometry_v2_maf.tsv"
"q04"	"Extraction"	""	"none"	""	"Chromatography"	"Shimadzu Nexera UHPLC system (LC-30AD pump and CBM-20A controller)"	""	""	"Shimadzu SIL-30AC autosampler"	""	""	"ACQUITY UPLC HSS T3 (1.8 µm, 2.1 mm x 100 mm; Waters)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"negative"	"60-200"	"Shimadzu LCMS-IT-TOF"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"ion trap time-of-flight"	""	""	"QC__30min_pos-neg_36"	"QC__30min_pos-neg_36.lcd"	"Data transformation"	""	"QC__30min_pos-neg_36_Seg1Ev3.CDF"	"Metabolite identification"	""	"m_low_NEG_mass_spectrometry_v2_maf.tsv"
"q05"	"Extraction"	""	"none"	""	"Chromatography"	"Shimadzu Nexera UHPLC system (LC-30AD pump and CBM-20A controller)"	""	""	"Shimadzu SIL-30AC autosampler"	""	""	"ACQUITY UPLC HSS T3 (1.8 µm, 2.1 mm x 100 mm; Waters)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"negative"	"60-200"	"Shimadzu LCMS-IT-TOF"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"ion trap time-of-flight"	""	""	"QC__30min_pos-neg_42"	"QC__30min_pos-neg_42.lcd"	"Data transformation"	""	"QC__30min_pos-neg_42_Seg1Ev3.CDF"	"Metabolite identification"	""	"m_low_NEG_mass_spectrometry_v2_maf.tsv"
"q06"	"Extraction"	""	"none"	""	"Chromatography"	"Shimadzu Nexera UHPLC system (LC-30AD pump and CBM-20A controller)"	""	""	"Shimadzu SIL-30AC autosampler"	""	""	"ACQUITY UPLC HSS T3 (1.8 µm, 2.1 mm x 100 mm; Waters)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"negative"	"60-200"	"Shimadzu LCMS-IT-TOF"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"ion trap time-of-flight"	""	""	"QC__30min_pos-neg_48"	"QC__30min_pos-neg_48.lcd"	"Data transformation"	""	"QC__30min_pos-neg_48_Seg1Ev3.CDF"	"Metabolite identification"	""	"m_low_NEG_mass_spectrometry_v2_maf.tsv"
"q07"	"Extraction"	""	"none"	""	"Chromatography"	"Shimadzu Nexera UHPLC system (LC-30AD pump and CBM-20A controller)"	""	""	"Shimadzu SIL-30AC autosampler"	""	""	"ACQUITY UPLC HSS T3 (1.8 µm, 2.1 mm x 100 mm; Waters)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"negative"	"60-200"	"Shimadzu LCMS-IT-TOF"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"ion trap time-of-flight"	""	""	"QC__30min_pos-neg_54"	"QC__30min_pos-neg_54.lcd"	"Data transformation"	""	"QC__30min_pos-neg_54_Seg1Ev3.CDF"	"Metabolite identification"	""	"m_low_NEG_mass_spectrometry_v2_maf.tsv"
"q08"	"Extraction"	""	"none"	""	"Chromatography"	"Shimadzu Nexera UHPLC system (LC-30AD pump and CBM-20A controller)"	""	""	"Shimadzu SIL-30AC autosampler"	""	""	"ACQUITY UPLC HSS T3 (1.8 µm, 2.1 mm x 100 mm; Waters)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"negative"	"60-200"	"Shimadzu LCMS-IT-TOF"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"ion trap time-of-flight"	""	""	"QC__30min_pos-neg_60"	"QC__30min_pos-neg_60.lcd"	"Data transformation"	""	"QC__30min_pos-neg_60_Seg1Ev3.CDF"	"Metabolite identification"	""	"m_low_NEG_mass_spectrometry_v2_maf.tsv"
"q09"	"Extraction"	""	"none"	""	"Chromatography"	"Shimadzu Nexera UHPLC system (LC-30AD pump and CBM-20A controller)"	""	""	"Shimadzu SIL-30AC autosampler"	""	""	"ACQUITY UPLC HSS T3 (1.8 µm, 2.1 mm x 100 mm; Waters)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"negative"	"60-200"	"Shimadzu LCMS-IT-TOF"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"ion trap time-of-flight"	""	""	"QC__30min_pos-neg_66"	"QC__30min_pos-neg_66.lcd"	"Data transformation"	""	"QC__30min_pos-neg_66_Seg1Ev3.CDF"	"Metabolite identification"	""	"m_low_NEG_mass_spectrometry_v2_maf.tsv"
"q10"	"Extraction"	""	"none"	""	"Chromatography"	"Shimadzu Nexera UHPLC system (LC-30AD pump and CBM-20A controller)"	""	""	"Shimadzu SIL-30AC autosampler"	""	""	"ACQUITY UPLC HSS T3 (1.8 µm, 2.1 mm x 100 mm; Waters)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"negative"	"60-200"	"Shimadzu LCMS-IT-TOF"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"ion trap time-of-flight"	""	""	"QC__30min_pos-neg_72"	"QC__30min_pos-neg_72.lcd"	"Data transformation"	""	"QC__30min_pos-neg_72_Seg1Ev3.CDF"	"Metabolite identification"	""	"m_low_NEG_mass_spectrometry_v2_maf.tsv"
"q11"	"Extraction"	""	"none"	""	"Chromatography"	"Shimadzu Nexera UHPLC system (LC-30AD pump and CBM-20A controller)"	""	""	"Shimadzu SIL-30AC autosampler"	""	""	"ACQUITY UPLC HSS T3 (1.8 µm, 2.1 mm x 100 mm; Waters)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"negative"	"60-200"	"Shimadzu LCMS-IT-TOF"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"ion trap time-of-flight"	""	""	"QC__30min_pos-neg_78"	"QC__30min_pos-neg_78.lcd"	"Data transformation"	""	"QC__30min_pos-neg_78_Seg1Ev3.CDF"	"Metabolite identification"	""	"m_low_NEG_mass_spectrometry_v2_maf.tsv"
"q12"	"Extraction"	""	"none"	""	"Chromatography"	"Shimadzu Nexera UHPLC system (LC-30AD pump and CBM-20A controller)"	""	""	"Shimadzu SIL-30AC autosampler"	""	""	"ACQUITY UPLC HSS T3 (1.8 µm, 2.1 mm x 100 mm; Waters)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"negative"	"60-200"	"Shimadzu LCMS-IT-TOF"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"ion trap time-of-flight"	""	""	"QC__30min_pos-neg_84"	"QC__30min_pos-neg_84.lcd"	"Data transformation"	""	"QC__30min_pos-neg_84_Seg1Ev3.CDF"	"Metabolite identification"	""	"m_low_NEG_mass_spectrometry_v2_maf.tsv"
