"Source Name"	"Characteristics[Organism]"	"Term Source REF"	"Term Accession Number"	"Characteristics[Organism part]"	"Term Source REF"	"Term Accession Number"	"Protocol REF"	"Sample Name"	"Factor Value[Group]"	"Term Source REF"	"Term Accession Number"
"serum"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"blood serum"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000133"	"Sample collection"	"MB_30"	"Malignant"	""	""
"serum"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"blood serum"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000133"	"Sample collection"	"MB_31"	"Malignant"	""	""
"serum"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"blood serum"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000133"	"Sample collection"	"MB_32"	"Malignant"	""	""
"serum"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"blood serum"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000133"	"Sample collection"	"MB_33"	"Malignant"	""	""
"serum"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"blood serum"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000133"	"Sample collection"	"MB_34"	"Malignant"	""	""
"serum"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"blood serum"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000133"	"Sample collection"	"MB_35"	"Malignant"	""	""
"serum"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"blood serum"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000133"	"Sample collection"	"MB_36"	"Malignant"	""	""
"serum"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"blood serum"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000133"	"Sample collection"	"MB_37"	"Malignant"	""	""
"serum"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"blood serum"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000133"	"Sample collection"	"MB_38"	"Malignant"	""	""
"serum"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"blood serum"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000133"	"Sample collection"	"MB_39"	"Malignant"	""	""
"serum"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"blood serum"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000133"	"Sample collection"	"MB_40"	"Malignant"	""	""
"serum"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"blood serum"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000133"	"Sample collection"	"MB_41"	"Malignant"	""	""
"serum"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"blood serum"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000133"	"Sample collection"	"MB_42"	"Malignant"	""	""
"serum"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"blood serum"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000133"	"Sample collection"	"MB_43"	"Malignant"	""	""
"serum"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"blood serum"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000133"	"Sample collection"	"MB_44"	"Malignant"	""	""
"serum"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"blood serum"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000133"	"Sample collection"	"MB_45"	"Malignant"	""	""
"serum"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"blood serum"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000133"	"Sample collection"	"MB_46"	"Malignant"	""	""
"serum"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"blood serum"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000133"	"Sample collection"	"MB_47"	"Malignant"	""	""
"serum"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"blood serum"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000133"	"Sample collection"	"MB_48"	"Malignant"	""	""
"serum"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"blood serum"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000133"	"Sample collection"	"MB_49"	"Malignant"	""	""
"serum"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"blood serum"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000133"	"Sample collection"	"MB_50"	"Malignant"	""	""
"serum"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"blood serum"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000133"	"Sample collection"	"MB_51"	"Malignant"	""	""
"serum"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"blood serum"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000133"	"Sample collection"	"MB_52"	"Malignant"	""	""
"serum"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"blood serum"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000133"	"Sample collection"	"MB_53"	"Malignant"	""	""
"serum"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"blood serum"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000133"	"Sample collection"	"MB_54"	"Malignant"	""	""
"serum"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"blood serum"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000133"	"Sample collection"	"MB_55"	"Malignant"	""	""
"serum"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"blood serum"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000133"	"Sample collection"	"MB_56"	"Malignant"	""	""
"serum"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"blood serum"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000133"	"Sample collection"	"MB_57"	"Malignant"	""	""
"serum"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"blood serum"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000133"	"Sample collection"	"MB_58"	"Malignant"	""	""
"serum"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"blood serum"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000133"	"Sample collection"	"MB_59"	"Malignant"	""	""
"serum"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"blood serum"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000133"	"Sample collection"	"MB_60"	"Malignant"	""	""
"serum"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"blood serum"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000133"	"Sample collection"	"MB_61"	"Malignant"	""	""
"serum"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"blood serum"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000133"	"Sample collection"	"MB_62"	"Malignant"	""	""
"serum"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"blood serum"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000133"	"Sample collection"	"MB_63"	"Malignant"	""	""
"serum"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"blood serum"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000133"	"Sample collection"	"MB_64"	"Malignant"	""	""
"serum"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"blood serum"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000133"	"Sample collection"	"MB_65"	"Malignant"	""	""
"serum"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"blood serum"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000133"	"Sample collection"	"MB_66"	"Malignant"	""	""
"serum"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"blood serum"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000133"	"Sample collection"	"MB_67"	"Malignant"	""	""
"serum"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"blood serum"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000133"	"Sample collection"	"MB_68"	"Malignant"	""	""
"serum"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"blood serum"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000133"	"Sample collection"	"MB_69"	"Malignant"	""	""
"serum"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"blood serum"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000133"	"Sample collection"	"MB_70"	"Malignant"	""	""
"serum"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"blood serum"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000133"	"Sample collection"	"MB_71"	"Malignant"	""	""
"serum"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"blood serum"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000133"	"Sample collection"	"MB_72"	"Malignant"	""	""
"serum"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"blood serum"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000133"	"Sample collection"	"MB_73"	"Malignant"	""	""
"serum"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"blood serum"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000133"	"Sample collection"	"MB_74"	"Malignant"	""	""
"serum"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"blood serum"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000133"	"Sample collection"	"MB_75"	"Malignant"	""	""
"serum"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"blood serum"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000133"	"Sample collection"	"MB_76"	"Malignant"	""	""
"tissue"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"non-malignant breast legion"	""	""	"Sample collection"	"BT_1"	"Benign"	""	""
"tissue"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"non-malignant breast legion"	""	""	"Sample collection"	"BT_2"	"Benign"	""	""
"tissue"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"non-malignant breast legion"	""	""	"Sample collection"	"BT_3"	"Benign"	""	""
"tissue"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"non-malignant breast legion"	""	""	"Sample collection"	"BT_4"	"Benign"	""	""
"tissue"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"non-malignant breast legion"	""	""	"Sample collection"	"BT_5"	"Benign"	""	""
"tissue"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"non-malignant breast legion"	""	""	"Sample collection"	"BT_6"	"Benign"	""	""
"tissue"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"non-malignant breast legion"	""	""	"Sample collection"	"BT_7"	"Benign"	""	""
"tissue"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"non-malignant breast legion"	""	""	"Sample collection"	"BT_8"	"Benign"	""	""
"tissue"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"non-malignant breast legion"	""	""	"Sample collection"	"BT_9"	"Benign"	""	""
"tissue"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"non-malignant breast legion"	""	""	"Sample collection"	"BT_10"	"Benign"	""	""
"tissue"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"non-malignant breast legion"	""	""	"Sample collection"	"BT_11"	"Benign"	""	""
"tissue"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"non-malignant breast legion"	""	""	"Sample collection"	"BT_12"	"Benign"	""	""
"tissue"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"non-malignant breast legion"	""	""	"Sample collection"	"BT_13"	"Benign"	""	""
"tissue"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"non-malignant breast legion"	""	""	"Sample collection"	"BT_14"	"Benign"	""	""
"tissue"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"non-malignant breast legion"	""	""	"Sample collection"	"BT_15"	"Benign"	""	""
"tissue"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"non-malignant breast legion"	""	""	"Sample collection"	"BT_16"	"Benign"	""	""
"tissue"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"non-malignant breast legion"	""	""	"Sample collection"	"BT_17"	"Benign"	""	""
"tissue"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"non-malignant breast legion"	""	""	"Sample collection"	"BT_18"	"Benign"	""	""
"tissue"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"non-malignant breast legion"	""	""	"Sample collection"	"BT_19"	"Benign"	""	""
"tissue"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"non-malignant breast legion"	""	""	"Sample collection"	"BT_20"	"Benign"	""	""
"tissue"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"non-malignant breast legion"	""	""	"Sample collection"	"BT_21"	"Benign"	""	""
"tissue"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"non-malignant breast legion"	""	""	"Sample collection"	"BT_22"	"Benign"	""	""
"tissue"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"non-malignant breast legion"	""	""	"Sample collection"	"BT_23"	"Benign"	""	""
"tissue"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"non-malignant breast legion"	""	""	"Sample collection"	"BT_24"	"Benign"	""	""
"tissue"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"breast"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000149"	"Sample collection"	"NT_1"	"Control"	""	""
"tissue"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"breast"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000149"	"Sample collection"	"NT_2"	"Control"	""	""
"tissue"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"breast"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000149"	"Sample collection"	"NT_3"	"Control"	""	""
"tissue"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"breast"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000149"	"Sample collection"	"NT_4"	"Control"	""	""
"tissue"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"breast"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000149"	"Sample collection"	"NT_5"	"Control"	""	""
"tissue"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"breast"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000149"	"Sample collection"	"NT_6"	"Control"	""	""
"tissue"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"breast"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000149"	"Sample collection"	"NT_7"	"Control"	""	""
"tissue"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"breast"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000149"	"Sample collection"	"NT_8"	"Control"	""	""
"tissue"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"breast"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000149"	"Sample collection"	"NT_9"	"Control"	""	""
"tissue"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"breast"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000149"	"Sample collection"	"NT_10"	"Control"	""	""
"tissue"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"breast"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000149"	"Sample collection"	"NT_11"	"Control"	""	""
"tissue"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"breast"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000149"	"Sample collection"	"NT_12"	"Control"	""	""
"tissue"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"breast"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000149"	"Sample collection"	"NT_13"	"Control"	""	""
"tissue"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"breast"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000149"	"Sample collection"	"NT_14"	"Control"	""	""
"tissue"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"breast"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000149"	"Sample collection"	"NT_15"	"Control"	""	""
"tissue"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"breast"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000149"	"Sample collection"	"NT_16"	"Control"	""	""
"tissue"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"breast"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000149"	"Sample collection"	"NT_17"	"Control"	""	""
"tissue"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"breast"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000149"	"Sample collection"	"NT_18"	"Control"	""	""
"tissue"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"breast"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000149"	"Sample collection"	"NT_19"	"Control"	""	""
"tissue"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"breast"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000149"	"Sample collection"	"NT_20"	"Control"	""	""
"tissue"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"breast"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000149"	"Sample collection"	"NT_21"	"Control"	""	""
"tissue"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"breast"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000149"	"Sample collection"	"NT_22"	"Control"	""	""
"tissue"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"breast"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000149"	"Sample collection"	"NT_23"	"Control"	""	""
"tissue"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"breast"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000149"	"Sample collection"	"NT_24"	"Control"	""	""
"tissue"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"breast invasive ductal carcinoma cell"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0002844"	"Sample collection"	"MT_1"	"Malignant"	""	""
"tissue"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"breast invasive ductal carcinoma cell"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0002844"	"Sample collection"	"MT_2"	"Malignant"	""	""
"tissue"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"breast invasive ductal carcinoma cell"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0002844"	"Sample collection"	"MT_3"	"Malignant"	""	""
"tissue"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"breast invasive ductal carcinoma cell"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0002844"	"Sample collection"	"MT_4"	"Malignant"	""	""
"tissue"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"breast invasive ductal carcinoma cell"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0002844"	"Sample collection"	"MT_5"	"Malignant"	""	""
"tissue"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"breast invasive ductal carcinoma cell"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0002844"	"Sample collection"	"MT_6"	"Malignant"	""	""
"tissue"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"breast invasive ductal carcinoma cell"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0002844"	"Sample collection"	"MT_7"	"Malignant"	""	""
"tissue"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"breast invasive ductal carcinoma cell"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0002844"	"Sample collection"	"MT_8"	"Malignant"	""	""
"tissue"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"breast invasive ductal carcinoma cell"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0002844"	"Sample collection"	"MT_9"	"Malignant"	""	""
"tissue"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"breast invasive ductal carcinoma cell"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0002844"	"Sample collection"	"MT_10"	"Malignant"	""	""
"tissue"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"breast invasive ductal carcinoma cell"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0002844"	"Sample collection"	"MT_11"	"Malignant"	""	""
"tissue"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"breast invasive ductal carcinoma cell"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0002844"	"Sample collection"	"MT_12"	"Malignant"	""	""
"tissue"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"breast invasive ductal carcinoma cell"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0002844"	"Sample collection"	"MT_13"	"Malignant"	""	""
"tissue"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"breast invasive ductal carcinoma cell"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0002844"	"Sample collection"	"MT_14"	"Malignant"	""	""
"tissue"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"breast invasive ductal carcinoma cell"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0002844"	"Sample collection"	"MT_15"	"Malignant"	""	""
"tissue"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"breast invasive ductal carcinoma cell"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0002844"	"Sample collection"	"MT_16"	"Malignant"	""	""
"tissue"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"breast invasive ductal carcinoma cell"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0002844"	"Sample collection"	"MT_17"	"Malignant"	""	""
"tissue"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"breast invasive ductal carcinoma cell"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0002844"	"Sample collection"	"MT_18"	"Malignant"	""	""
"tissue"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"breast invasive ductal carcinoma cell"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0002844"	"Sample collection"	"MT_19"	"Malignant"	""	""
"tissue"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"breast invasive ductal carcinoma cell"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0002844"	"Sample collection"	"MT_20"	"Malignant"	""	""
"tissue"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"breast invasive ductal carcinoma cell"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0002844"	"Sample collection"	"MT_21"	"Malignant"	""	""
"tissue"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"breast invasive ductal carcinoma cell"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0002844"	"Sample collection"	"MT_22"	"Malignant"	""	""
"tissue"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"non-malignant breast legion"	""	""	"Sample collection"	"BT_1"	"Benign"	""	""
"tissue"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"non-malignant breast legion"	""	""	"Sample collection"	"BT_2"	"Benign"	""	""
"tissue"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"non-malignant breast legion"	""	""	"Sample collection"	"BT_3"	"Benign"	""	""
